Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[358.5204162597656, 96.22492980957031]","[356.2090759277344, 82.51446533203125]","[342.32330322265625, 85.29496765136719]","[337.0432434082031, 89.79025268554688]","[303.2019958496094, 101.43681335449219]","[324.73736572265625, 167.4459686279297]","[318.1121826171875, 200.1671142578125]","[395.89227294921875, 257.88189697265625]","[401.6832275390625, 316.77374267578125]","[458.8425598144531, 295.2403869628906]","[477.267333984375, 311.92877197265625]","[392.32562255859375, 368.2909240722656]","[384.6302490234375, 396.7149658203125]","[532.7108154296875, 360.2132873535156]","[537.9030151367188, 405.00360107421875]","[501.8161926269531, 464.8359680175781]","[518.7445678710938, 515.2445678710938]"
2,"[358.34454345703125, 96.1366195678711]","[355.9344177246094, 82.40742492675781]","[342.1011657714844, 85.27253723144531]","[336.76116943359375, 89.76599884033203]","[303.0409851074219, 101.5958023071289]","[324.64453125, 167.62527465820312]","[318.2117004394531, 200.26492309570312]","[396.1972961425781, 258.1958312988281]","[402.02655029296875, 316.6412658691406]","[458.93603515625, 295.6519470214844]","[477.2798767089844, 311.9405822753906]","[392.08831787109375, 368.3928527832031]","[384.49365234375, 396.75653076171875]","[532.245361328125, 360.64404296875]","[537.6425170898438, 405.3787536621094]","[501.84808349609375, 464.4547119140625]","[518.4678955078125, 514.6281127929688]"
3,"[358.4342041015625, 96.176513671875]","[356.0122375488281, 82.40478515625]","[342.2074279785156, 85.3282699584961]","[336.6396789550781, 89.62561798095703]","[303.1409912109375, 101.63223266601562]","[324.04998779296875, 167.2891387939453]","[318.6856384277344, 200.21499633789062]","[395.3317565917969, 257.6523742675781]","[402.04559326171875, 316.42803955078125]","[458.4998779296875, 295.2104187011719]","[477.2547912597656, 311.7480773925781]","[391.60137939453125, 367.9844055175781]","[384.6202087402344, 396.4881896972656]","[531.3422241210938, 360.26312255859375]","[537.1898803710938, 405.54638671875]","[500.703369140625, 463.2784423828125]","[517.3458251953125, 514.1981811523438]"
4,"[358.22650146484375, 96.2069320678711]","[355.7793884277344, 82.34696960449219]","[341.9741516113281, 85.41327667236328]","[336.4585876464844, 89.39945983886719]","[303.1597900390625, 101.7514419555664]","[323.94830322265625, 167.00418090820312]","[318.8951110839844, 200.08616638183594]","[395.01373291015625, 257.58123779296875]","[401.6617126464844, 316.2277526855469]","[458.5593566894531, 295.485107421875]","[476.996826171875, 311.7520446777344]","[391.2345886230469, 367.3355712890625]","[384.519287109375, 395.92437744140625]","[530.9859619140625, 359.5295715332031]","[537.3126831054688, 405.015380859375]","[500.60870361328125, 462.91497802734375]","[517.3350830078125, 514.0418701171875]"
5,"[358.3228454589844, 95.89395904541016]","[355.6218566894531, 82.00057983398438]","[342.1205749511719, 85.2484130859375]","[335.731689453125, 89.15945434570312]","[303.2362976074219, 101.90892791748047]","[323.4260559082031, 166.8734893798828]","[318.7332458496094, 200.63648986816406]","[394.7513427734375, 257.78131103515625]","[401.3771057128906, 317.2830505371094]","[458.032958984375, 295.47216796875]","[476.6934814453125, 311.80682373046875]","[391.5108947753906, 367.2861328125]","[385.1223449707031, 396.2306213378906]","[530.68798828125, 358.8618469238281]","[537.5844116210938, 404.7290954589844]","[501.7643737792969, 460.91290283203125]","[518.8807373046875, 512.0423583984375]"
6,"[358.3892822265625, 95.7309799194336]","[355.74993896484375, 81.94103240966797]","[342.2815246582031, 85.04357147216797]","[336.1185302734375, 89.23633575439453]","[303.54571533203125, 101.59375762939453]","[324.49127197265625, 166.88076782226562]","[318.1846923828125, 200.22926330566406]","[395.5871887207031, 257.97735595703125]","[400.94329833984375, 317.19610595703125]","[457.96136474609375, 295.5300598144531]","[476.5399475097656, 311.7789306640625]","[392.16558837890625, 367.3914489746094]","[384.76715087890625, 396.0811462402344]","[531.5474853515625, 360.12359619140625]","[537.2920532226562, 405.2677917480469]","[502.2569580078125, 463.4242858886719]","[518.8478393554688, 513.79248046875]"
7,"[358.5112609863281, 95.90835571289062]","[355.8655700683594, 82.08501434326172]","[342.3494567871094, 85.2161865234375]","[336.1457214355469, 89.2854995727539]","[303.4760437011719, 101.75489044189453]","[324.0701599121094, 166.84104919433594]","[318.5777893066406, 200.30140686035156]","[395.1562805175781, 257.7730712890625]","[401.1895751953125, 316.9794006347656]","[457.9435729980469, 295.4845275878906]","[476.5374755859375, 311.6174011230469]","[392.1407165527344, 367.1986999511719]","[385.2239685058594, 395.993408203125]","[531.7442626953125, 360.150390625]","[537.992431640625, 405.6370544433594]","[502.41632080078125, 462.72784423828125]","[519.2096557617188, 513.4720458984375]"
8,"[358.6387023925781, 95.81565856933594]","[356.0562438964844, 82.03718566894531]","[342.4075927734375, 85.1630630493164]","[336.6768798828125, 89.36593627929688]","[303.5650634765625, 101.82598114013672]","[325.17291259765625, 166.87509155273438]","[318.3867492675781, 200.37950134277344]","[395.4119873046875, 257.4164123535156]","[400.56988525390625, 316.9474792480469]","[457.5812072753906, 295.1349792480469]","[476.274169921875, 311.7129821777344]","[393.6512145996094, 366.4944763183594]","[385.9244384765625, 395.25567626953125]","[532.78369140625, 360.6415710449219]","[538.1360473632812, 405.73773193359375]","[503.2118225097656, 463.54718017578125]","[519.46630859375, 513.6948852539062]"
9,"[358.7302551269531, 95.58584594726562]","[356.1517333984375, 81.9144287109375]","[342.6204833984375, 84.88241577148438]","[336.70660400390625, 89.4020767211914]","[303.8941345214844, 101.49224853515625]","[325.57830810546875, 166.9899444580078]","[317.9117431640625, 200.0409393310547]","[395.2317199707031, 257.50433349609375]","[399.8507995605469, 316.68817138671875]","[456.9881591796875, 294.2634582519531]","[475.5448913574219, 311.0797119140625]","[393.8497009277344, 366.7151184082031]","[385.62921142578125, 395.1974792480469]","[533.4304809570312, 361.29254150390625]","[538.0861206054688, 405.46966552734375]","[503.6695251464844, 465.2325439453125]","[519.7222900390625, 514.3682861328125]"
10,"[358.7762145996094, 95.43074798583984]","[356.1897888183594, 81.79866027832031]","[342.7379455566406, 84.67218017578125]","[336.7275695800781, 89.35420989990234]","[304.059814453125, 101.21699523925781]","[325.98175048828125, 167.04342651367188]","[317.5679931640625, 199.98577880859375]","[395.52117919921875, 257.6865234375]","[399.4588623046875, 317.05767822265625]","[456.8844909667969, 294.2929992675781]","[475.2668151855469, 311.3335876464844]","[394.19366455078125, 367.1078796386719]","[385.5397644042969, 395.47662353515625]","[533.7314453125, 361.70751953125]","[537.8558959960938, 405.4148254394531]","[503.5533142089844, 465.97442626953125]","[519.53173828125, 514.5056762695312]"
