Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[308.607421875, 146.05050659179688]","[310.02752685546875, 134.43138122558594]","[308.8108825683594, 130.16921997070312]","[270.41168212890625, 122.9937744140625]","[281.9874572753906, 117.85043334960938]","[230.78225708007812, 165.72523498535156]","[227.4073028564453, 185.15635681152344]","[251.0484619140625, 250.922607421875]","[239.28053283691406, 299.5162658691406]","[314.87823486328125, 254.2040557861328]","[306.2336120605469, 278.874755859375]","[221.42962646484375, 336.459716796875]","[221.8551788330078, 356.91705322265625]","[392.05511474609375, 307.7204895019531]","[392.1228332519531, 327.673828125]","[395.03173828125, 407.6017761230469]","[418.0123291015625, 437.2375793457031]"
2,"[308.4496765136719, 146.5204620361328]","[309.912109375, 134.8729705810547]","[308.75970458984375, 130.64328002929688]","[270.2546691894531, 123.07715606689453]","[282.04449462890625, 117.94692993164062]","[230.60105895996094, 165.58511352539062]","[226.57740783691406, 184.7071075439453]","[250.58267211914062, 250.81825256347656]","[236.84820556640625, 298.348876953125]","[313.758544921875, 254.3016815185547]","[302.7320251464844, 277.6911926269531]","[220.31607055664062, 336.1612243652344]","[220.40589904785156, 356.5140075683594]","[390.9115295410156, 308.53155517578125]","[390.74609375, 328.277587890625]","[396.0581359863281, 407.25054931640625]","[418.485107421875, 436.5714111328125]"
3,"[308.1215515136719, 146.5852813720703]","[309.6126708984375, 135.0321807861328]","[308.3809814453125, 130.82125854492188]","[270.5922546386719, 123.25032806396484]","[282.3694763183594, 118.16889953613281]","[231.71104431152344, 165.4940643310547]","[227.27664184570312, 184.28233337402344]","[251.4425811767578, 250.55682373046875]","[238.2977752685547, 298.1461486816406]","[314.73114013671875, 254.0645751953125]","[305.46185302734375, 279.26513671875]","[220.65895080566406, 336.4832763671875]","[220.44044494628906, 356.5647277832031]","[391.42950439453125, 308.479248046875]","[391.48565673828125, 327.32879638671875]","[395.638671875, 406.6282043457031]","[418.6816711425781, 434.7554931640625]"
4,"[308.5256652832031, 146.58883666992188]","[310.0348815917969, 135.0574493408203]","[308.7622985839844, 130.7127685546875]","[271.1202392578125, 123.33907318115234]","[282.753662109375, 118.02699279785156]","[232.55374145507812, 165.7168731689453]","[227.1993865966797, 184.13804626464844]","[251.7655792236328, 250.92271423339844]","[237.52423095703125, 298.2416687011719]","[315.3951110839844, 253.4720916748047]","[305.76934814453125, 279.0956726074219]","[221.6703643798828, 336.3995666503906]","[220.97122192382812, 356.39678955078125]","[393.6825256347656, 308.923583984375]","[393.24493408203125, 327.5860900878906]","[396.14825439453125, 409.4740905761719]","[419.05059814453125, 437.6669616699219]"
5,"[308.9985046386719, 147.01617431640625]","[310.04559326171875, 135.33164978027344]","[309.29205322265625, 131.2145233154297]","[270.0757141113281, 123.31475830078125]","[282.70184326171875, 118.49205780029297]","[231.55467224121094, 165.61404418945312]","[226.7559356689453, 184.78538513183594]","[251.7462158203125, 249.40573120117188]","[237.16392517089844, 297.5309143066406]","[314.43402099609375, 253.53611755371094]","[304.3827819824219, 279.3100891113281]","[220.76609802246094, 336.4620666503906]","[220.399658203125, 356.681884765625]","[391.5965881347656, 308.5518493652344]","[391.15936279296875, 327.34417724609375]","[396.28619384765625, 404.9901428222656]","[417.8184814453125, 432.53173828125]"
6,"[309.51727294921875, 147.0482940673828]","[310.66033935546875, 135.3936309814453]","[309.9465026855469, 131.4236602783203]","[270.9553527832031, 123.75627136230469]","[283.59381103515625, 119.03404998779297]","[232.7479705810547, 165.83372497558594]","[226.5863800048828, 185.32589721679688]","[253.73936462402344, 248.6504669189453]","[236.2722930908203, 297.160400390625]","[314.4527282714844, 253.9877166748047]","[303.8520812988281, 278.4990234375]","[220.3109893798828, 334.73150634765625]","[219.1144561767578, 355.1181640625]","[391.0247497558594, 307.5787048339844]","[389.59130859375, 326.9466552734375]","[398.11627197265625, 404.914794921875]","[417.8842468261719, 432.983642578125]"
7,"[308.62518310546875, 148.00831604003906]","[309.914794921875, 136.43551635742188]","[308.89410400390625, 132.10020446777344]","[270.53851318359375, 124.1846694946289]","[282.5073547363281, 118.9734878540039]","[231.54977416992188, 165.95541381835938]","[226.71800231933594, 185.05239868164062]","[251.98448181152344, 249.50025939941406]","[237.5031280517578, 298.18231201171875]","[315.1370544433594, 253.6983642578125]","[305.1621398925781, 278.830810546875]","[219.6647186279297, 336.4776916503906]","[219.2578582763672, 356.7304992675781]","[393.2511291503906, 307.79364013671875]","[392.6942443847656, 327.01123046875]","[394.4608154296875, 405.7456359863281]","[417.0328063964844, 434.4710998535156]"
8,"[309.0615234375, 147.12448120117188]","[310.2929992675781, 135.5062255859375]","[309.30303955078125, 131.2587432861328]","[270.79541015625, 123.43865966796875]","[283.0722961425781, 118.4505844116211]","[231.88568115234375, 165.44041442871094]","[227.40792846679688, 184.548583984375]","[251.6886749267578, 249.779296875]","[237.8946990966797, 298.2318115234375]","[315.1247863769531, 253.74559020996094]","[305.5980224609375, 279.1668701171875]","[219.98350524902344, 336.7889099121094]","[219.76744079589844, 357.01953125]","[393.2173767089844, 307.8258361816406]","[392.98406982421875, 326.89727783203125]","[394.4103088378906, 406.316650390625]","[416.99359130859375, 434.7352294921875]"
9,"[309.3057861328125, 146.53004455566406]","[310.5211486816406, 134.88548278808594]","[309.40264892578125, 130.65719604492188]","[270.9450988769531, 123.08992767333984]","[282.79669189453125, 118.20913696289062]","[231.67831420898438, 165.60650634765625]","[227.521728515625, 184.714599609375]","[251.13931274414062, 249.59735107421875]","[238.10601806640625, 297.9714660644531]","[314.8572692871094, 253.75021362304688]","[306.1785583496094, 279.4148864746094]","[219.84715270996094, 336.71246337890625]","[219.74990844726562, 356.905517578125]","[392.8629455566406, 307.6813659667969]","[392.77764892578125, 326.6788330078125]","[393.14483642578125, 404.2082824707031]","[415.9583435058594, 432.39056396484375]"
10,"[308.68572998046875, 146.23989868164062]","[310.3226623535156, 134.78199768066406]","[308.5457458496094, 130.3900604248047]","[272.26568603515625, 123.08748626708984]","[282.2205505371094, 117.7684555053711]","[233.29115295410156, 165.60292053222656]","[228.12313842773438, 183.5634307861328]","[251.80123901367188, 250.16781616210938]","[238.76510620117188, 296.6820373535156]","[315.15283203125, 254.04945373535156]","[306.230224609375, 278.93353271484375]","[221.79574584960938, 336.03192138671875]","[220.91278076171875, 355.6908264160156]","[393.569580078125, 307.6152648925781]","[392.9906005859375, 326.14776611328125]","[392.3074035644531, 404.6424865722656]","[415.5967102050781, 432.7445983886719]"
