Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[268.1213073730469, 132.72744750976562]","[269.4498291015625, 116.8653335571289]","[254.5518035888672, 118.32337188720703]","[241.444580078125, 119.67098236083984]","[210.82655334472656, 124.35446166992188]","[221.5520477294922, 189.27053833007812]","[184.8697052001953, 211.35595703125]","[258.1195373535156, 297.6920471191406]","[222.2821807861328, 346.36175537109375]","[309.0980224609375, 231.45712280273438]","[304.7938232421875, 247.28411865234375]","[242.10699462890625, 366.1959228515625]","[218.10614013671875, 385.6175537109375]","[322.4759216308594, 351.6111145019531]","[318.69580078125, 373.0153503417969]","[304.1856994628906, 434.2456970214844]","[299.2915344238281, 463.17498779296875]"
2,"[268.6494140625, 133.13136291503906]","[269.69085693359375, 117.44615936279297]","[255.45594787597656, 118.88928985595703]","[241.0700225830078, 120.08631134033203]","[212.12306213378906, 124.74760437011719]","[221.53720092773438, 189.05364990234375]","[185.4005889892578, 211.1806640625]","[257.9950866699219, 296.84307861328125]","[222.1446533203125, 345.4781799316406]","[309.04119873046875, 231.27182006835938]","[305.0804443359375, 247.0686492919922]","[242.52947998046875, 364.73309326171875]","[218.91610717773438, 384.22119140625]","[323.9430236816406, 348.7778015136719]","[319.7848205566406, 370.203857421875]","[305.39501953125, 431.16448974609375]","[300.1561279296875, 460.1331481933594]"
3,"[268.8790283203125, 133.1949005126953]","[269.8104553222656, 117.54474639892578]","[255.8560791015625, 118.9926986694336]","[240.64764404296875, 120.20773315429688]","[212.8102569580078, 124.8995590209961]","[221.39479064941406, 189.41143798828125]","[185.684326171875, 211.50164794921875]","[257.5755310058594, 297.6421203613281]","[221.48345947265625, 345.9378967285156]","[307.2890625, 232.8984375]","[302.9330749511719, 248.5142364501953]","[242.05270385742188, 365.8243103027344]","[218.76600646972656, 385.1837158203125]","[322.1700744628906, 352.6398620605469]","[317.8894348144531, 373.8857421875]","[304.20263671875, 434.7702941894531]","[298.7115478515625, 463.59295654296875]"
4,"[268.8089904785156, 133.3794708251953]","[269.7498779296875, 117.73933410644531]","[255.8683319091797, 119.10844421386719]","[240.56826782226562, 120.16131591796875]","[212.95570373535156, 124.5871353149414]","[221.3309783935547, 189.0827178955078]","[185.62852478027344, 210.78228759765625]","[257.74847412109375, 297.7325744628906]","[221.61630249023438, 345.6466369628906]","[308.6983642578125, 232.10536193847656]","[304.16064453125, 247.6691131591797]","[241.6791229248047, 365.49456787109375]","[218.4086151123047, 384.6536865234375]","[321.0169677734375, 353.17022705078125]","[316.8166809082031, 374.2278747558594]","[302.7131652832031, 434.7880554199219]","[297.16485595703125, 463.3151550292969]"
5,"[268.7244873046875, 133.11318969726562]","[269.8202819824219, 117.46435546875]","[255.7022705078125, 118.79402160644531]","[241.1513214111328, 119.89958953857422]","[212.7347869873047, 124.22392272949219]","[222.14892578125, 188.94229125976562]","[185.43475341796875, 210.3149871826172]","[257.5807800292969, 298.00067138671875]","[221.1332244873047, 345.1893615722656]","[306.74090576171875, 232.7738037109375]","[302.9195251464844, 247.91363525390625]","[241.97471618652344, 365.0946350097656]","[218.023681640625, 384.0407409667969]","[321.2354736328125, 352.7080078125]","[316.3826599121094, 373.5162353515625]","[303.21240234375, 434.0496826171875]","[297.2911682128906, 462.2238464355469]"
6,"[268.7252197265625, 132.71282958984375]","[269.7737121582031, 117.10393524169922]","[255.58355712890625, 118.40882110595703]","[241.1483917236328, 119.89344024658203]","[212.32864379882812, 124.10151672363281]","[221.97406005859375, 189.2156219482422]","[185.23382568359375, 210.4277801513672]","[258.08953857421875, 298.01837158203125]","[221.67660522460938, 345.2293395996094]","[308.5545349121094, 231.8815155029297]","[304.63275146484375, 247.13137817382812]","[241.91152954101562, 365.82342529296875]","[217.9071044921875, 384.71795654296875]","[321.007080078125, 354.2845764160156]","[316.4959411621094, 375.0984191894531]","[302.88433837890625, 436.6264343261719]","[297.28656005859375, 464.8246765136719]"
7,"[268.4302062988281, 132.37481689453125]","[269.83319091796875, 116.7787857055664]","[255.0245819091797, 118.030517578125]","[242.5261688232422, 119.90291595458984]","[211.80038452148438, 123.90376281738281]","[223.44151306152344, 189.7671356201172]","[185.1480712890625, 210.36529541015625]","[258.5625305175781, 298.62908935546875]","[221.3173828125, 344.8579406738281]","[307.836669921875, 232.57630920410156]","[303.9441833496094, 247.4842987060547]","[242.56910705566406, 367.05743408203125]","[217.51708984375, 385.55950927734375]","[320.4117126464844, 357.2428894042969]","[315.3502197265625, 377.6643981933594]","[302.3315124511719, 440.443359375]","[296.4462890625, 468.0740051269531]"
8,"[267.9108581542969, 132.06797790527344]","[269.36181640625, 116.45242309570312]","[254.5181121826172, 117.7305679321289]","[241.69317626953125, 119.87857818603516]","[211.58058166503906, 124.020751953125]","[222.4071807861328, 190.5274658203125]","[185.36453247070312, 211.14395141601562]","[256.76373291015625, 300.0594482421875]","[220.69287109375, 345.87408447265625]","[305.3700256347656, 234.4016876220703]","[302.29840087890625, 249.157470703125]","[241.7735595703125, 368.85162353515625]","[217.58721923828125, 387.28704833984375]","[319.6519775390625, 360.3617858886719]","[315.1740417480469, 380.5934143066406]","[302.24212646484375, 444.5622253417969]","[296.69000244140625, 471.9311828613281]"
9,"[268.13250732421875, 132.0047149658203]","[269.4598083496094, 116.3768310546875]","[254.75669860839844, 117.72958374023438]","[241.683349609375, 119.70698547363281]","[211.83587646484375, 124.05077362060547]","[222.48106384277344, 190.2960662841797]","[185.561279296875, 211.21949768066406]","[256.87890625, 299.7064514160156]","[220.734619140625, 345.94171142578125]","[305.4141540527344, 234.4950714111328]","[302.50701904296875, 249.27401733398438]","[242.15643310546875, 368.7906188964844]","[218.0591583251953, 387.4071350097656]","[320.59747314453125, 359.674072265625]","[316.0470886230469, 380.111572265625]","[302.8927307128906, 444.5045471191406]","[297.3935241699219, 472.171630859375]"
10,"[268.1249084472656, 132.0266571044922]","[269.598876953125, 116.5125732421875]","[254.6393280029297, 117.73858642578125]","[242.82762145996094, 120.0743637084961]","[211.42176818847656, 123.96611785888672]","[223.76596069335938, 190.44337463378906]","[184.89048767089844, 210.5672149658203]","[256.9595031738281, 299.5099182128906]","[219.97276306152344, 344.71014404296875]","[304.58978271484375, 235.61175537109375]","[301.874755859375, 250.07823181152344]","[242.8640899658203, 367.6189270019531]","[217.3907470703125, 385.82464599609375]","[320.3908386230469, 359.6375427246094]","[314.7458190917969, 379.7142639160156]","[302.6732177734375, 444.0104675292969]","[296.4258117675781, 471.2027893066406]"
