Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[347.8395690917969, 117.34126281738281]","[351.1893310546875, 100.9875259399414]","[333.4494934082031, 100.73641204833984]","[328.3303527832031, 98.63353729248047]","[290.4600524902344, 103.0994873046875]","[305.2856140136719, 166.56224060058594]","[251.95216369628906, 187.07186889648438]","[309.66021728515625, 272.9629821777344]","[217.17196655273438, 319.4109802246094]","[376.8423156738281, 297.1036682128906]","[327.0315856933594, 322.53582763671875]","[340.0728759765625, 359.4613952636719]","[305.0511779785156, 385.7035217285156]","[483.7431335449219, 336.84033203125]","[446.5989074707031, 375.42529296875]","[435.8639831542969, 449.3811950683594]","[431.713623046875, 492.0057678222656]"
2,"[348.96697998046875, 117.58251190185547]","[351.3935241699219, 101.54869079589844]","[333.8748779296875, 101.4712905883789]","[330.42327880859375, 98.77487182617188]","[290.82183837890625, 104.3690185546875]","[303.1563720703125, 165.40890502929688]","[254.2060546875, 186.53244018554688]","[308.1358337402344, 270.1866760253906]","[218.39695739746094, 317.92431640625]","[380.7639465332031, 293.45831298828125]","[330.12054443359375, 320.12420654296875]","[339.229736328125, 357.7839660644531]","[307.45782470703125, 384.51397705078125]","[485.4068298339844, 338.48724365234375]","[459.0399169921875, 378.7357177734375]","[430.44964599609375, 454.20556640625]","[428.14300537109375, 494.5886535644531]"
3,"[348.9310302734375, 117.29917907714844]","[351.3656921386719, 101.21102905273438]","[333.69305419921875, 101.197998046875]","[330.5386657714844, 98.70307159423828]","[290.6654052734375, 104.47660064697266]","[303.25421142578125, 166.0536346435547]","[254.11688232421875, 186.93296813964844]","[307.9670104980469, 271.0013122558594]","[218.2254638671875, 318.0751647949219]","[380.97900390625, 293.9224853515625]","[330.1694030761719, 320.1602783203125]","[338.61810302734375, 358.201171875]","[306.85479736328125, 384.8269348144531]","[485.4917297363281, 337.8603515625]","[459.6893005371094, 377.7182922363281]","[430.3552551269531, 454.58441162109375]","[428.6745300292969, 494.3793640136719]"
4,"[347.72003173828125, 116.97393035888672]","[351.2325439453125, 100.6439208984375]","[333.29681396484375, 100.301513671875]","[328.5977783203125, 98.65123748779297]","[290.4078674316406, 102.92019653320312]","[305.3941650390625, 167.19309997558594]","[252.0467987060547, 187.42872619628906]","[309.9903259277344, 273.4251708984375]","[217.12985229492188, 319.6635437011719]","[377.7550048828125, 296.9844970703125]","[327.121337890625, 322.6800842285156]","[339.7246398925781, 360.2156982421875]","[304.6548767089844, 386.3245544433594]","[483.68585205078125, 337.0459289550781]","[446.13787841796875, 375.5561828613281]","[435.23089599609375, 449.6663818359375]","[430.48828125, 492.3556823730469]"
5,"[347.7389831542969, 117.27816772460938]","[351.234375, 100.88179779052734]","[333.270263671875, 100.6200942993164]","[328.51849365234375, 98.52930450439453]","[290.23699951171875, 103.00769805908203]","[305.116943359375, 166.4484405517578]","[252.0432586669922, 187.2351837158203]","[309.3426208496094, 272.5054626464844]","[216.96697998046875, 319.8805847167969]","[377.048583984375, 295.62005615234375]","[326.6639099121094, 322.5925598144531]","[340.0265197753906, 359.5711975097656]","[305.03497314453125, 385.9437561035156]","[483.8632507324219, 337.0256042480469]","[445.9314880371094, 375.9738464355469]","[435.777099609375, 449.3702392578125]","[430.351318359375, 492.5290222167969]"
6,"[347.51934814453125, 117.1966552734375]","[351.2657775878906, 100.80824279785156]","[333.1150817871094, 100.46745300292969]","[328.9170227050781, 98.61461639404297]","[290.3262023925781, 102.82040405273438]","[305.3771667480469, 166.7626495361328]","[251.98008728027344, 187.36830139160156]","[309.7783203125, 272.7079772949219]","[216.5364532470703, 319.91632080078125]","[377.5599060058594, 296.2456970214844]","[326.6098327636719, 322.75439453125]","[339.7574462890625, 360.8141174316406]","[304.3024597167969, 387.1553039550781]","[483.2910461425781, 337.96966552734375]","[443.7010192871094, 377.4210205078125]","[435.2743225097656, 449.3952331542969]","[427.7078552246094, 493.4770202636719]"
7,"[347.53729248046875, 116.5093994140625]","[351.3375549316406, 100.2129898071289]","[333.0977783203125, 99.79013061523438]","[329.14825439453125, 98.50154876708984]","[290.3346252441406, 102.50169372558594]","[305.7821960449219, 167.14056396484375]","[252.0465545654297, 187.29464721679688]","[309.6702575683594, 273.3676452636719]","[216.39666748046875, 319.83831787109375]","[376.9444885253906, 296.3060302734375]","[326.1882019042969, 322.6289978027344]","[340.4573669433594, 361.2214660644531]","[304.75213623046875, 387.3272399902344]","[483.6734924316406, 338.5097351074219]","[443.92376708984375, 377.44390869140625]","[435.4439392089844, 450.2264099121094]","[427.8531494140625, 493.62451171875]"
8,"[347.65496826171875, 116.23245239257812]","[351.3345642089844, 100.00241088867188]","[333.24969482421875, 99.56431579589844]","[329.0233154296875, 98.20922088623047]","[290.3935546875, 102.21952056884766]","[305.98388671875, 166.526123046875]","[251.7786407470703, 187.0172882080078]","[310.20367431640625, 272.41168212890625]","[217.00076293945312, 319.7947082519531]","[376.6805725097656, 295.9255676269531]","[326.0970153808594, 322.4293212890625]","[340.25677490234375, 359.33837890625]","[304.53240966796875, 385.4579162597656]","[484.1346130371094, 337.6546630859375]","[445.40020751953125, 375.9507751464844]","[435.64031982421875, 450.24151611328125]","[430.1575927734375, 492.673095703125]"
9,"[347.6746826171875, 115.71597290039062]","[351.2508544921875, 99.50601959228516]","[333.17669677734375, 99.12456512451172]","[328.8548889160156, 98.18140411376953]","[290.2528076171875, 102.32762908935547]","[306.0119934082031, 167.24118041992188]","[251.9234619140625, 187.28541564941406]","[310.4414367675781, 273.3424072265625]","[216.87026977539062, 319.3968200683594]","[377.6943664550781, 296.4180908203125]","[326.3119812011719, 322.4246826171875]","[340.718994140625, 359.83404541015625]","[305.1883239746094, 385.8174133300781]","[484.2021789550781, 337.038330078125]","[446.3246154785156, 375.116455078125]","[435.7826843261719, 449.9382019042969]","[431.0351257324219, 491.9820556640625]"
10,"[348.32769775390625, 115.97918701171875]","[350.8270568847656, 100.176025390625]","[333.1812438964844, 99.92677307128906]","[330.2835998535156, 98.40935516357422]","[290.3173522949219, 103.58382415771484]","[303.88592529296875, 165.92843627929688]","[254.10076904296875, 186.35723876953125]","[309.4827880859375, 270.2411193847656]","[218.62913513183594, 317.2595520019531]","[382.0602111816406, 292.7472229003906]","[329.437744140625, 319.9544677734375]","[340.759033203125, 357.1655578613281]","[308.6260986328125, 383.4643249511719]","[486.2506103515625, 338.103515625]","[460.0816955566406, 377.24005126953125]","[430.735107421875, 455.0438537597656]","[429.1746826171875, 494.0899963378906]"
