Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[295.7297058105469, 164.17005920410156]","[295.998046875, 153.2054443359375]","[297.5960388183594, 148.28384399414062]","[256.12353515625, 135.1079559326172]","[276.150146484375, 129.4830322265625]","[228.56629943847656, 161.52474975585938]","[219.148681640625, 196.97068786621094]","[246.2852783203125, 237.40933227539062]","[226.5045928955078, 332.3770751953125]","[302.80078125, 263.2781982421875]","[304.40362548828125, 326.2357177734375]","[238.26251220703125, 353.9210510253906]","[235.34706115722656, 380.1643981933594]","[396.6689758300781, 320.7284851074219]","[392.0904235839844, 342.49957275390625]","[372.5406494140625, 416.81683349609375]","[410.62994384765625, 442.689697265625]"
2,"[293.8142395019531, 164.23666381835938]","[294.8665466308594, 153.5449676513672]","[295.5478210449219, 148.57884216308594]","[257.52166748046875, 135.46099853515625]","[274.4751281738281, 129.38681030273438]","[230.27110290527344, 160.95172119140625]","[217.66790771484375, 194.7931365966797]","[247.58226013183594, 235.05482482910156]","[220.6436004638672, 327.8585510253906]","[303.1424865722656, 261.3793029785156]","[295.06317138671875, 330.2356872558594]","[238.63600158691406, 351.09686279296875]","[233.68844604492188, 376.740966796875]","[390.26947021484375, 322.3103942871094]","[385.0973815917969, 344.91424560546875]","[368.1620178222656, 417.25323486328125]","[406.8474426269531, 445.1984558105469]"
3,"[293.7216796875, 163.07374572753906]","[297.1022033691406, 151.3454132080078]","[295.289794921875, 148.10870361328125]","[262.4958190917969, 137.66282653808594]","[275.0171813964844, 130.80007934570312]","[225.2430877685547, 166.8723602294922]","[215.0596160888672, 181.25477600097656]","[248.65481567382812, 247.62661743164062]","[209.9673614501953, 299.1049499511719]","[317.3978576660156, 264.2630920410156]","[275.6073303222656, 331.1084289550781]","[219.0150146484375, 341.23480224609375]","[212.33253479003906, 357.718994140625]","[304.5135498046875, 340.6313781738281]","[309.5188293457031, 357.6215515136719]","[316.4250183105469, 393.7845458984375]","[320.1983947753906, 415.8981628417969]"
4,"[294.2197265625, 164.64537048339844]","[294.53167724609375, 153.6496124267578]","[296.111572265625, 149.4258575439453]","[256.4587707519531, 134.98150634765625]","[276.20672607421875, 130.73788452148438]","[230.2676239013672, 159.1636199951172]","[219.36231994628906, 194.10580444335938]","[247.5647735595703, 232.84890747070312]","[216.32260131835938, 326.372314453125]","[302.49456787109375, 259.7894287109375]","[286.8183288574219, 335.49755859375]","[236.69700622558594, 348.4109191894531]","[232.93576049804688, 374.5152282714844]","[386.029296875, 320.7291259765625]","[382.7705993652344, 345.27777099609375]","[364.7432556152344, 413.31536865234375]","[401.0625, 443.6313171386719]"
5,"[295.72601318359375, 166.22474670410156]","[295.1435852050781, 154.6043243408203]","[297.50775146484375, 150.8013153076172]","[254.02130126953125, 134.72113037109375]","[276.06134033203125, 131.73548889160156]","[226.37205505371094, 159.0579833984375]","[219.85630798339844, 198.64512634277344]","[246.05799865722656, 235.3268280029297]","[226.66342163085938, 335.8540954589844]","[302.5077209472656, 262.2958068847656]","[302.9684753417969, 325.8045349121094]","[236.03445434570312, 351.6153869628906]","[235.13833618164062, 379.8062438964844]","[391.9425964355469, 318.8870544433594]","[390.3110046386719, 345.0009765625]","[369.7247619628906, 413.58929443359375]","[408.1331481933594, 444.0429382324219]"
6,"[294.9696044921875, 165.2447052001953]","[294.83917236328125, 153.93936157226562]","[296.6101379394531, 149.97198486328125]","[255.5565643310547, 134.57662963867188]","[275.422607421875, 131.11148071289062]","[228.52020263671875, 158.3131866455078]","[218.76168823242188, 196.73817443847656]","[247.74281311035156, 232.81768798828125]","[223.5947265625, 332.6141052246094]","[302.8611145019531, 261.4618225097656]","[298.67437744140625, 329.26409912109375]","[235.72715759277344, 347.66290283203125]","[232.5840606689453, 375.1982116699219]","[390.7129211425781, 319.33428955078125]","[386.9549865722656, 344.531005859375]","[367.3680725097656, 411.88677978515625]","[404.7051086425781, 441.4651794433594]"
7,"[294.66302490234375, 164.79312133789062]","[294.7383728027344, 153.62265014648438]","[296.3089599609375, 149.49684143066406]","[256.2740173339844, 134.9465789794922]","[274.68255615234375, 130.88607788085938]","[230.05535888671875, 158.38475036621094]","[216.3218536376953, 197.5796356201172]","[251.3778533935547, 229.73410034179688]","[221.1420135498047, 333.24200439453125]","[304.0109558105469, 259.5096435546875]","[297.15106201171875, 332.4881286621094]","[236.3241729736328, 346.57391357421875]","[230.5484161376953, 374.43084716796875]","[390.2608642578125, 321.3212585449219]","[383.1741027832031, 346.8291931152344]","[367.5352478027344, 413.5518493652344]","[402.2293701171875, 442.7919921875]"
8,"[295.4555969238281, 163.35043334960938]","[295.5902099609375, 152.0557098388672]","[297.2402648925781, 148.49615478515625]","[257.1489562988281, 134.39614868164062]","[275.6125183105469, 131.30715942382812]","[230.57725524902344, 157.5393829345703]","[216.57962036132812, 197.78521728515625]","[252.28431701660156, 226.1868896484375]","[217.48452758789062, 330.8710632324219]","[303.6825866699219, 258.0503845214844]","[290.3306884765625, 337.0892333984375]","[235.11643981933594, 342.2560729980469]","[228.83587646484375, 370.5989074707031]","[383.6872253417969, 319.908935546875]","[374.7987976074219, 347.6968688964844]","[366.133056640625, 407.53411865234375]","[396.1364440917969, 439.612060546875]"
9,"[295.65728759765625, 163.1964111328125]","[295.37823486328125, 151.7105255126953]","[297.3723449707031, 148.18215942382812]","[255.65963745117188, 134.39939880371094]","[275.33245849609375, 131.4378204345703]","[228.76260375976562, 159.93312072753906]","[217.15255737304688, 199.6796875]","[250.9915008544922, 233.09825134277344]","[222.72286987304688, 334.9237060546875]","[304.1884765625, 259.8572692871094]","[298.0095520019531, 329.6801452636719]","[235.7624969482422, 344.4487609863281]","[231.310546875, 372.7525634765625]","[387.7396545410156, 318.7879943847656]","[381.3907470703125, 345.97064208984375]","[370.2755126953125, 406.763671875]","[403.0703430175781, 438.50006103515625]"
10,"[296.9530029296875, 164.3148651123047]","[296.6120910644531, 152.73001098632812]","[298.5636291503906, 149.0733184814453]","[256.48724365234375, 134.95504760742188]","[275.7084045410156, 131.80111694335938]","[227.59542846679688, 160.3731231689453]","[218.1976776123047, 202.95425415039062]","[252.50167846679688, 234.40567016601562]","[229.60743713378906, 342.58697509765625]","[304.62896728515625, 258.0174255371094]","[306.1660461425781, 324.5201721191406]","[235.48306274414062, 344.9364318847656]","[232.2995147705078, 374.8444519042969]","[395.0368957519531, 315.9761047363281]","[388.51171875, 345.9717712402344]","[373.2259216308594, 404.1088562011719]","[407.0977478027344, 439.8254699707031]"
