Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[245.0832061767578, 101.39767456054688]","[246.0471954345703, 86.95802307128906]","[230.36599731445312, 89.5287094116211]","[226.9052734375, 92.34688568115234]","[191.595703125, 102.161865234375]","[216.32894897460938, 170.70896911621094]","[174.82525634765625, 197.87741088867188]","[249.59884643554688, 263.382080078125]","[217.8621368408203, 316.1033020019531]","[309.5050048828125, 285.36517333984375]","[316.6919250488281, 310.22900390625]","[276.81268310546875, 343.2081298828125]","[251.91336059570312, 370.6705627441406]","[419.21881103515625, 344.7367858886719]","[409.9544677734375, 371.7475891113281]","[432.7890319824219, 437.53729248046875]","[454.1858825683594, 461.5097351074219]"
2,"[244.99618530273438, 101.56670379638672]","[246.1065216064453, 87.07787322998047]","[230.33541870117188, 89.71776580810547]","[227.10887145996094, 92.28341674804688]","[191.8821258544922, 102.26467895507812]","[216.08377075195312, 170.20724487304688]","[175.62510681152344, 197.88629150390625]","[248.9307861328125, 262.5421447753906]","[218.36123657226562, 316.21527099609375]","[308.5960693359375, 284.9781494140625]","[316.5033874511719, 310.4638366699219]","[276.10675048828125, 343.0210266113281]","[251.72708129882812, 370.61773681640625]","[417.6043395996094, 345.803466796875]","[408.6654052734375, 373.4240417480469]","[430.8692321777344, 437.9693298339844]","[452.2084655761719, 462.8568420410156]"
3,"[244.76881408691406, 101.66008758544922]","[245.8904571533203, 87.15591430664062]","[230.072998046875, 89.75718688964844]","[226.94082641601562, 92.31600952148438]","[191.6284942626953, 102.2407455444336]","[216.05123901367188, 170.3807373046875]","[175.2420196533203, 197.8033905029297]","[248.7462158203125, 263.0845947265625]","[218.048583984375, 316.3869323730469]","[308.88885498046875, 284.8616638183594]","[316.2572021484375, 310.33837890625]","[275.90740966796875, 342.8453063964844]","[251.41456604003906, 370.29742431640625]","[418.11102294921875, 345.77032470703125]","[409.19952392578125, 372.7275085449219]","[431.4460144042969, 439.3867492675781]","[452.9281311035156, 463.4208068847656]"
4,"[244.8885040283203, 101.45276641845703]","[245.99436950683594, 86.90311431884766]","[230.10704040527344, 89.57311248779297]","[227.08984375, 92.07328033447266]","[191.63746643066406, 102.1871337890625]","[216.1859588623047, 170.2936553955078]","[175.40597534179688, 197.74365234375]","[248.69888305664062, 263.08154296875]","[218.03590393066406, 316.2552185058594]","[309.0749816894531, 284.9709777832031]","[316.1809387207031, 310.45806884765625]","[275.8173522949219, 342.79119873046875]","[251.33253479003906, 370.2466125488281]","[418.10101318359375, 345.932861328125]","[409.2321472167969, 372.93072509765625]","[431.2748107910156, 439.87115478515625]","[452.48065185546875, 463.93707275390625]"
5,"[244.8291778564453, 101.3647689819336]","[245.92886352539062, 86.85772705078125]","[230.04647827148438, 89.54264831542969]","[227.06016540527344, 92.19824981689453]","[191.5707244873047, 102.29930877685547]","[216.19186401367188, 170.50755310058594]","[175.4811248779297, 197.89047241210938]","[249.00535583496094, 263.0577392578125]","[218.3915557861328, 315.9895324707031]","[309.0799560546875, 284.7414855957031]","[316.1376037597656, 310.013427734375]","[275.987548828125, 342.92333984375]","[251.5552520751953, 370.3702697753906]","[417.93603515625, 345.0498962402344]","[409.2424621582031, 372.19683837890625]","[431.6313171386719, 439.4845275878906]","[452.9491271972656, 463.7851867675781]"
6,"[244.806884765625, 101.38494873046875]","[245.9295196533203, 86.8747329711914]","[230.0055694580078, 89.54273986816406]","[227.16810607910156, 92.19859313964844]","[191.5882568359375, 102.26566314697266]","[216.38136291503906, 170.53842163085938]","[175.54751586914062, 197.7813720703125]","[248.97418212890625, 263.2041015625]","[218.34413146972656, 315.94244384765625]","[309.0447998046875, 284.8095703125]","[316.16619873046875, 310.04669189453125]","[276.0731506347656, 343.1568603515625]","[251.54571533203125, 370.51092529296875]","[417.87847900390625, 345.0956115722656]","[409.14581298828125, 372.0253601074219]","[431.29119873046875, 439.3719177246094]","[452.6653747558594, 463.3484802246094]"
7,"[244.70411682128906, 101.35313415527344]","[245.8505401611328, 86.8106689453125]","[229.89483642578125, 89.52662658691406]","[227.1243896484375, 92.0860824584961]","[191.5227813720703, 102.26001739501953]","[216.19606018066406, 170.38389587402344]","[175.64073181152344, 197.7958526611328]","[248.83314514160156, 263.0310363769531]","[218.4344940185547, 315.9609375]","[308.967041015625, 284.77435302734375]","[316.1175842285156, 310.03216552734375]","[275.8011169433594, 342.9125061035156]","[251.43463134765625, 370.3641357421875]","[417.659912109375, 344.5299987792969]","[409.0477294921875, 371.7802734375]","[431.15057373046875, 438.6187438964844]","[452.5198974609375, 463.0721740722656]"
8,"[244.7724609375, 101.3957290649414]","[245.89138793945312, 86.87217712402344]","[229.92164611816406, 89.5723876953125]","[227.1459503173828, 92.19380950927734]","[191.426025390625, 102.33075714111328]","[216.24371337890625, 170.52378845214844]","[175.53201293945312, 197.75794982910156]","[248.89292907714844, 263.1696472167969]","[218.25526428222656, 315.79949951171875]","[308.9230651855469, 284.6673583984375]","[315.9001770019531, 310.03167724609375]","[275.9635925292969, 343.1029357910156]","[251.49435424804688, 370.48052978515625]","[417.8387451171875, 344.8577880859375]","[409.2600402832031, 371.8938903808594]","[431.4941711425781, 438.9111328125]","[452.8621520996094, 462.96954345703125]"
9,"[244.83297729492188, 101.29548645019531]","[245.969970703125, 86.75287628173828]","[229.978271484375, 89.48181915283203]","[227.24359130859375, 92.04149627685547]","[191.45875549316406, 102.22867584228516]","[216.3124237060547, 170.29483032226562]","[175.3601531982422, 197.66546630859375]","[248.9387969970703, 263.0356140136719]","[218.140869140625, 315.9315185546875]","[308.9056091308594, 284.6371765136719]","[315.9969177246094, 310.07867431640625]","[275.8487548828125, 342.7287902832031]","[251.23873901367188, 370.1927490234375]","[417.9837646484375, 344.8546142578125]","[409.2535400390625, 372.0101623535156]","[431.86798095703125, 439.48004150390625]","[453.1562805175781, 463.72100830078125]"
10,"[244.82443237304688, 101.28946685791016]","[245.9456329345703, 86.75276184082031]","[229.95242309570312, 89.44269561767578]","[227.20899963378906, 92.04862976074219]","[191.3715362548828, 102.16455078125]","[216.32131958007812, 170.39080810546875]","[175.4069061279297, 197.6681671142578]","[249.06138610839844, 263.091796875]","[218.0737762451172, 315.90911865234375]","[308.99481201171875, 284.5112609863281]","[315.6910400390625, 310.23138427734375]","[276.1150207519531, 343.0726318359375]","[251.52330017089844, 370.47802734375]","[418.0602722167969, 345.6572265625]","[409.4059753417969, 372.7016906738281]","[431.66473388671875, 439.81072998046875]","[452.97271728515625, 463.8456115722656]"
11,"[244.66543579101562, 101.3818130493164]","[245.84779357910156, 86.81208801269531]","[229.821044921875, 89.50782012939453]","[227.20252990722656, 91.99726867675781]","[191.43832397460938, 102.13558959960938]","[216.25233459472656, 170.29281616210938]","[175.8131103515625, 197.67837524414062]","[248.84556579589844, 263.0160827636719]","[218.46807861328125, 315.9360656738281]","[308.950439453125, 284.7351379394531]","[316.05908203125, 310.06768798828125]","[276.32318115234375, 343.9309387207031]","[251.96754455566406, 371.37298583984375]","[417.97186279296875, 346.32916259765625]","[409.5522766113281, 373.45660400390625]","[431.5101318359375, 439.2908935546875]","[453.1256408691406, 463.31524658203125]"
12,"[244.7289276123047, 101.28815460205078]","[245.47894287109375, 86.79766845703125]","[229.95094299316406, 89.59368896484375]","[225.86624145507812, 92.14622497558594]","[191.16835021972656, 102.5595474243164]","[214.88206481933594, 170.34376525878906]","[175.60049438476562, 198.10072326660156]","[248.4275665283203, 263.1416320800781]","[218.8150634765625, 316.26763916015625]","[309.0048828125, 285.15667724609375]","[316.122314453125, 309.654052734375]","[275.0444641113281, 342.93646240234375]","[251.47096252441406, 370.4662170410156]","[416.1583557128906, 341.9087219238281]","[408.324462890625, 369.1656188964844]","[429.61322021484375, 432.73388671875]","[451.45947265625, 456.5987548828125]"
13,"[244.93653869628906, 101.02244567871094]","[245.60385131835938, 86.55192565917969]","[230.1620635986328, 89.33342742919922]","[225.71681213378906, 91.9273452758789]","[191.34649658203125, 102.4134750366211]","[214.58616638183594, 170.0542755126953]","[175.76133728027344, 197.9768524169922]","[248.1009979248047, 263.1275329589844]","[218.73289489746094, 316.6348571777344]","[309.0802307128906, 285.22161865234375]","[315.5569763183594, 310.254638671875]","[274.4588317871094, 343.0754089355469]","[251.17428588867188, 370.6341247558594]","[416.5648498535156, 343.2336730957031]","[408.89495849609375, 370.4642028808594]","[428.980712890625, 435.7420349121094]","[450.6368408203125, 459.6610412597656]"
14,"[244.68685913085938, 101.34752655029297]","[245.66001892089844, 86.80290985107422]","[229.76312255859375, 89.6096420288086]","[226.64620971679688, 92.00624084472656]","[191.1510009765625, 102.49518585205078]","[215.49888610839844, 169.99758911132812]","[175.8447265625, 197.80604553222656]","[248.32032775878906, 262.99517822265625]","[218.63421630859375, 316.44940185546875]","[308.9549560546875, 285.17279052734375]","[315.5702819824219, 310.102294921875]","[274.8529052734375, 342.7626647949219]","[250.96157836914062, 370.2561340332031]","[416.6300354003906, 343.3271789550781]","[408.59326171875, 370.467041015625]","[428.90679931640625, 435.2161560058594]","[450.7262878417969, 459.00927734375]"
15,"[244.68321228027344, 101.423583984375]","[245.60350036621094, 86.8901596069336]","[229.7585906982422, 89.68810272216797]","[226.4809112548828, 92.13143920898438]","[191.05120849609375, 102.60324096679688]","[215.35707092285156, 170.16064453125]","[175.68211364746094, 197.92645263671875]","[248.32493591308594, 263.1226806640625]","[218.6413116455078, 316.5044250488281]","[308.9762878417969, 285.1415100097656]","[315.6764831542969, 310.07025146484375]","[274.77081298828125, 342.8616943359375]","[250.87789916992188, 370.3421630859375]","[416.5968017578125, 343.3043212890625]","[408.5655212402344, 370.4017028808594]","[428.8938903808594, 435.2858581542969]","[450.6878356933594, 459.0145568847656]"
16,"[244.60533142089844, 101.3251724243164]","[245.5550537109375, 86.80525207519531]","[229.73080444335938, 89.55887603759766]","[226.42066955566406, 92.0390625]","[191.0747528076172, 102.3984603881836]","[215.3022003173828, 170.07574462890625]","[175.62216186523438, 197.759765625]","[248.2332000732422, 263.1451110839844]","[218.50396728515625, 316.455322265625]","[308.8758544921875, 285.07891845703125]","[315.60540771484375, 310.01959228515625]","[274.7968444824219, 342.80975341796875]","[250.90509033203125, 370.2571105957031]","[416.5574645996094, 343.1848449707031]","[408.4501647949219, 370.2444763183594]","[428.8543701171875, 435.1535339355469]","[450.68096923828125, 458.91461181640625]"
17,"[244.65538024902344, 101.4679946899414]","[245.65928649902344, 86.95494079589844]","[229.80575561523438, 89.67897033691406]","[226.62442016601562, 92.18678283691406]","[191.2310028076172, 102.44522094726562]","[215.42807006835938, 170.25076293945312]","[175.7720489501953, 197.83094787597656]","[248.31935119628906, 263.1329040527344]","[218.6543426513672, 316.3245849609375]","[308.61273193359375, 284.9114990234375]","[315.72698974609375, 310.0566711425781]","[275.2167053222656, 343.8082580566406]","[251.3026123046875, 371.27685546875]","[417.0943908691406, 343.9512939453125]","[409.09674072265625, 371.0744934082031]","[429.95269775390625, 435.8511657714844]","[451.9866943359375, 459.664794921875]"
18,"[244.5155792236328, 101.35771942138672]","[245.46429443359375, 86.84390258789062]","[229.62876892089844, 89.6147689819336]","[226.4227294921875, 92.13505554199219]","[191.0927276611328, 102.53043365478516]","[215.42962646484375, 170.2184295654297]","[175.7003631591797, 197.9303436279297]","[248.35377502441406, 263.0032653808594]","[218.63320922851562, 316.4189147949219]","[308.8009033203125, 284.8611145019531]","[315.910400390625, 310.0167236328125]","[275.08660888671875, 343.4248352050781]","[251.15054321289062, 370.9080505371094]","[416.9635009765625, 343.4541320800781]","[408.9229431152344, 370.5230712890625]","[429.4176025390625, 436.0827331542969]","[451.2627868652344, 459.76446533203125]"
19,"[244.46360778808594, 101.32620239257812]","[245.42808532714844, 86.7876205444336]","[229.6285400390625, 89.56793975830078]","[226.41110229492188, 92.04208374023438]","[191.1902618408203, 102.43769073486328]","[215.43544006347656, 170.12257385253906]","[175.7839813232422, 197.85415649414062]","[248.73028564453125, 262.7707214355469]","[218.78065490722656, 316.0386962890625]","[309.4947509765625, 285.24652099609375]","[316.4490966796875, 309.7470397949219]","[275.1288757324219, 342.8521423339844]","[251.28176879882812, 370.4176940917969]","[417.2659606933594, 342.1354064941406]","[409.0924987792969, 369.67950439453125]","[429.57330322265625, 435.4457092285156]","[451.2393493652344, 460.01715087890625]"
20,"[244.4853973388672, 101.34896850585938]","[245.48757934570312, 86.77565002441406]","[229.60963439941406, 89.67094421386719]","[226.53868103027344, 91.98829650878906]","[191.13917541503906, 102.59954071044922]","[215.26702880859375, 169.9317169189453]","[176.1013641357422, 197.93797302246094]","[248.74041748046875, 262.3792724609375]","[219.25228881835938, 315.7253723144531]","[309.3428955078125, 285.3166809082031]","[316.55572509765625, 309.3693542480469]","[275.28753662109375, 343.0930480957031]","[251.66299438476562, 370.8721923828125]","[417.1155700683594, 342.2799377441406]","[409.2381591796875, 370.51007080078125]","[430.4556884765625, 434.8400573730469]","[452.1609191894531, 460.2494201660156]"
