Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[333.4317321777344, 158.1917724609375]","[332.9073181152344, 145.08775329589844]","[334.291015625, 142.98963928222656]","[282.7647399902344, 125.836669921875]","[304.9679260253906, 126.97389221191406]","[248.3052978515625, 168.0040740966797]","[251.96531677246094, 186.0214385986328]","[259.5644836425781, 271.8206481933594]","[263.1416015625, 302.06103515625]","[347.0755615234375, 285.8258361816406]","[346.5495300292969, 304.3746643066406]","[267.9214782714844, 331.4775085449219]","[275.9627380371094, 354.1518859863281]","[440.1242980957031, 333.19744873046875]","[452.5926818847656, 350.5934143066406]","[487.2392578125, 415.3446350097656]","[527.1408081054688, 444.9097595214844]"
2,"[333.8124694824219, 157.94509887695312]","[333.2509460449219, 144.7773895263672]","[334.5194091796875, 142.8336181640625]","[283.8607177734375, 124.99722290039062]","[305.375732421875, 126.31379699707031]","[249.94639587402344, 166.71583557128906]","[252.0764923095703, 185.50531005859375]","[261.6693420410156, 269.0114440917969]","[261.7308044433594, 301.5980529785156]","[345.2586669921875, 283.3311767578125]","[343.74835205078125, 304.5817565917969]","[268.095703125, 331.3612060546875]","[275.3185729980469, 354.4559326171875]","[438.58648681640625, 333.8167419433594]","[451.36761474609375, 352.9512634277344]","[485.20404052734375, 413.4964904785156]","[524.7271728515625, 445.14141845703125]"
3,"[333.0966796875, 158.44241333007812]","[332.5854797363281, 145.2146453857422]","[333.48944091796875, 143.5513153076172]","[284.2266540527344, 125.75143432617188]","[304.3491516113281, 127.70960998535156]","[250.9929656982422, 166.54737854003906]","[251.27532958984375, 186.981689453125]","[262.9598693847656, 266.26092529296875]","[259.94622802734375, 302.3994445800781]","[344.3859558105469, 283.1966857910156]","[342.4220275878906, 305.8246765136719]","[268.877197265625, 329.4338073730469]","[274.83966064453125, 353.4377746582031]","[440.8287048339844, 330.5208435058594]","[452.5616760253906, 352.0734558105469]","[483.5245361328125, 410.75408935546875]","[523.2471313476562, 445.6614990234375]"
4,"[333.40374755859375, 158.08001708984375]","[334.5502624511719, 145.5521240234375]","[332.973876953125, 143.85028076171875]","[293.8202209472656, 127.38467407226562]","[304.4495544433594, 127.20790100097656]","[255.13856506347656, 166.41036987304688]","[248.88198852539062, 186.5906982421875]","[267.7946472167969, 259.25384521484375]","[260.011962890625, 297.0462341308594]","[347.3935546875, 282.4837341308594]","[347.5047912597656, 304.4008483886719]","[270.3548583984375, 334.8293151855469]","[271.0179443359375, 359.1630859375]","[434.0334167480469, 337.5205383300781]","[436.1807861328125, 359.4755554199219]","[482.71490478515625, 415.9273681640625]","[508.6690979003906, 443.9905700683594]"
5,"[332.6180114746094, 158.48902893066406]","[334.066162109375, 146.3504180908203]","[332.347412109375, 143.9325714111328]","[293.6980285644531, 128.36508178710938]","[303.59356689453125, 126.4980239868164]","[255.1206817626953, 167.7227325439453]","[247.22361755371094, 185.64483642578125]","[266.4527893066406, 260.8450012207031]","[258.4747009277344, 295.96710205078125]","[345.5782470703125, 283.04443359375]","[345.15899658203125, 305.5441589355469]","[271.16888427734375, 335.87677001953125]","[270.86663818359375, 359.1646728515625]","[434.900390625, 336.3514099121094]","[435.52398681640625, 355.94427490234375]","[483.19207763671875, 416.7938232421875]","[509.3341369628906, 442.5655517578125]"
6,"[332.8501892089844, 158.52540588378906]","[334.46502685546875, 146.3224639892578]","[332.35601806640625, 143.99868774414062]","[294.2460632324219, 127.98887634277344]","[303.0777282714844, 126.35689544677734]","[254.45559692382812, 167.60595703125]","[247.2658233642578, 185.232421875]","[266.4455871582031, 262.6139221191406]","[260.6280212402344, 296.4930725097656]","[347.9213562011719, 283.826416015625]","[348.70709228515625, 305.3650207519531]","[269.7039489746094, 334.9289245605469]","[269.8699951171875, 358.3184509277344]","[434.9234619140625, 336.20343017578125]","[436.5400085449219, 356.4456481933594]","[484.3363342285156, 417.3134765625]","[511.6636962890625, 444.488525390625]"
7,"[332.646240234375, 159.27841186523438]","[332.636962890625, 145.79031372070312]","[332.46075439453125, 144.1515350341797]","[285.83111572265625, 125.15725708007812]","[302.7489929199219, 127.01348876953125]","[251.48040771484375, 166.78839111328125]","[250.73516845703125, 185.40655517578125]","[261.3880615234375, 268.96875]","[262.8050842285156, 302.0857849121094]","[344.6347351074219, 285.66357421875]","[343.8634948730469, 309.35357666015625]","[267.376220703125, 331.6576843261719]","[272.439208984375, 354.70745849609375]","[437.8816223144531, 330.1786804199219]","[449.07183837890625, 349.4854736328125]","[483.889892578125, 415.8368225097656]","[523.0518798828125, 448.4587097167969]"
8,"[332.3153076171875, 159.31591796875]","[332.4815368652344, 145.9921112060547]","[332.2811279296875, 144.03346252441406]","[285.3554992675781, 125.82623291015625]","[302.37823486328125, 126.91484069824219]","[250.8903045654297, 168.39642333984375]","[250.1693572998047, 185.7633514404297]","[261.095947265625, 270.63616943359375]","[263.2900390625, 301.7140197753906]","[345.19573974609375, 287.08935546875]","[343.9107971191406, 310.5409240722656]","[267.33734130859375, 332.125244140625]","[272.62457275390625, 354.3985290527344]","[437.9132995605469, 332.6927490234375]","[449.6394958496094, 349.3384094238281]","[486.0077819824219, 417.10760498046875]","[526.9391479492188, 446.15350341796875]"
9,"[333.9626770019531, 158.99029541015625]","[335.9302673339844, 146.2803497314453]","[331.7722473144531, 144.18701171875]","[301.3070068359375, 128.41270446777344]","[300.6075134277344, 126.01327514648438]","[255.8232879638672, 166.6659393310547]","[248.64573669433594, 180.8081512451172]","[274.6124267578125, 265.2940979003906]","[258.9121398925781, 292.9175109863281]","[352.3465881347656, 289.1770935058594]","[346.7237548828125, 308.7010803222656]","[273.60546875, 333.3923034667969]","[271.775634765625, 358.7391662597656]","[442.0044250488281, 328.8872375488281]","[445.8065185546875, 359.552490234375]","[488.7807312011719, 409.4524230957031]","[518.3108520507812, 448.8196105957031]"
10,"[334.5272521972656, 158.59658813476562]","[336.76800537109375, 145.8708038330078]","[332.2737731933594, 143.75607299804688]","[302.6851806640625, 128.06488037109375]","[300.961669921875, 125.47540283203125]","[256.93377685546875, 166.3936004638672]","[248.5591278076172, 180.71466064453125]","[276.0169677734375, 264.451904296875]","[258.62164306640625, 292.9883728027344]","[353.0359802246094, 288.3644104003906]","[346.1065979003906, 309.65570068359375]","[273.7945251464844, 333.55389404296875]","[271.1979064941406, 359.031005859375]","[441.9119567871094, 327.9928894042969]","[445.1195068359375, 358.9657897949219]","[489.1373291015625, 408.45806884765625]","[518.9066772460938, 448.1589050292969]"
