Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[233.44601440429688, 107.54324340820312]","[230.1144256591797, 96.265625]","[220.24305725097656, 97.293212890625]","[214.94851684570312, 108.7514419555664]","[186.72244262695312, 113.50751495361328]","[229.5878143310547, 187.84066772460938]","[168.08303833007812, 202.51181030273438]","[281.5659484863281, 268.50860595703125]","[218.1236572265625, 294.3387756347656]","[267.5607604980469, 210.19442749023438]","[248.6781463623047, 211.41441345214844]","[273.71466064453125, 347.0230712890625]","[235.30467224121094, 363.9921875]","[410.82342529296875, 355.2527160644531]","[390.531494140625, 369.1424560546875]","[408.3022155761719, 437.7536315917969]","[411.9330139160156, 454.4736633300781]"
2,"[233.52291870117188, 107.6239242553711]","[230.24002075195312, 96.31571960449219]","[220.35777282714844, 97.40714263916016]","[215.08030700683594, 108.7127914428711]","[186.90023803710938, 113.5636215209961]","[229.41732788085938, 187.80862426757812]","[168.1541290283203, 202.26861572265625]","[281.30902099609375, 268.5710754394531]","[217.8197021484375, 293.53240966796875]","[267.88763427734375, 210.10708618164062]","[248.88473510742188, 211.28074645996094]","[273.9748840332031, 346.6168518066406]","[235.75209045410156, 363.71551513671875]","[411.4964904785156, 354.6498718261719]","[391.62872314453125, 368.94415283203125]","[410.91278076171875, 435.5082092285156]","[414.7960510253906, 452.8099365234375]"
3,"[233.44569396972656, 107.64310455322266]","[230.06240844726562, 96.37017822265625]","[220.28594970703125, 97.41620635986328]","[214.93405151367188, 108.8792724609375]","[186.93748474121094, 113.6705093383789]","[230.0067138671875, 188.14361572265625]","[168.142822265625, 202.59750366210938]","[282.32257080078125, 269.2935791015625]","[218.48817443847656, 294.5169982910156]","[268.1370849609375, 210.60220336914062]","[249.03250122070312, 211.58859252929688]","[273.91912841796875, 346.69818115234375]","[235.36029052734375, 363.5322265625]","[411.0152893066406, 355.2809143066406]","[390.8139953613281, 368.8030090332031]","[409.08856201171875, 437.2662353515625]","[412.7898864746094, 453.5499572753906]"
4,"[233.65809631347656, 107.4614028930664]","[230.6363983154297, 96.1570816040039]","[220.4172821044922, 97.17068481445312]","[215.9508819580078, 108.46033477783203]","[186.6833038330078, 113.07072448730469]","[230.66212463378906, 187.33058166503906]","[166.2663116455078, 200.97177124023438]","[281.49005126953125, 268.4815979003906]","[213.00540161132812, 292.2176818847656]","[268.4870910644531, 210.37710571289062]","[247.67433166503906, 211.75389099121094]","[274.2474670410156, 346.1194763183594]","[234.06820678710938, 362.9971923828125]","[410.7159118652344, 355.0580749511719]","[389.5903015136719, 369.0824279785156]","[409.7535400390625, 437.1371154785156]","[413.45233154296875, 453.93182373046875]"
5,"[233.6815948486328, 107.53850555419922]","[230.61209106445312, 96.22489929199219]","[220.4772186279297, 97.27017974853516]","[215.81556701660156, 108.52379608154297]","[186.70628356933594, 113.1844482421875]","[230.4495849609375, 187.2963409423828]","[166.23324584960938, 201.0404815673828]","[281.5675964355469, 268.3931579589844]","[212.89283752441406, 292.1164855957031]","[268.4828186035156, 210.51559448242188]","[247.6075439453125, 211.70106506347656]","[274.2453918457031, 345.7226257324219]","[234.15435791015625, 362.7287292480469]","[410.8108825683594, 353.99578857421875]","[389.5705261230469, 368.50006103515625]","[410.144287109375, 435.5162658691406]","[413.50390625, 452.97637939453125]"
6,"[233.52149963378906, 107.03601837158203]","[230.3718719482422, 95.72827911376953]","[220.3611602783203, 96.85198974609375]","[215.2998504638672, 108.20988464355469]","[186.64959716796875, 113.0570068359375]","[229.8944549560547, 187.18356323242188]","[166.30270385742188, 201.34918212890625]","[281.048095703125, 268.4761047363281]","[213.26858520507812, 292.762939453125]","[268.7196044921875, 210.33091735839844]","[247.95489501953125, 211.7516326904297]","[274.69964599609375, 345.3455810546875]","[235.01907348632812, 362.6424865722656]","[411.5448303222656, 353.5963439941406]","[390.317138671875, 368.5152282714844]","[411.96142578125, 434.6076965332031]","[414.91571044921875, 452.5981140136719]"
7,"[233.61109924316406, 106.99534606933594]","[230.1372528076172, 95.72811126708984]","[220.70132446289062, 96.84545135498047]","[214.15310668945312, 108.3019027709961]","[187.13232421875, 113.18598175048828]","[228.4346923828125, 187.18438720703125]","[166.99392700195312, 202.0542755126953]","[280.473388671875, 268.5874938964844]","[215.01486206054688, 294.2309875488281]","[268.5400085449219, 210.5313720703125]","[248.299072265625, 212.1044921875]","[273.8189392089844, 345.94866943359375]","[235.4831085205078, 363.5332946777344]","[411.33489990234375, 353.49786376953125]","[390.8155517578125, 368.9366455078125]","[411.56671142578125, 433.2507019042969]","[414.4602355957031, 451.9432067871094]"
8,"[233.59671020507812, 107.15229034423828]","[230.58761596679688, 95.84060668945312]","[220.31686401367188, 96.93721008300781]","[215.85992431640625, 108.27184295654297]","[186.51695251464844, 113.08460998535156]","[230.54415893554688, 187.07992553710938]","[165.82435607910156, 201.35568237304688]","[281.05902099609375, 268.92181396484375]","[212.05274963378906, 293.9939880371094]","[268.4580993652344, 210.47039794921875]","[247.64146423339844, 212.4239959716797]","[274.3338317871094, 346.0509338378906]","[233.887939453125, 363.2618713378906]","[410.40234375, 354.3767395019531]","[388.9911193847656, 368.9322814941406]","[409.1036682128906, 435.35589599609375]","[412.8511962890625, 452.5210876464844]"
9,"[233.61126708984375, 107.09147644042969]","[230.5691680908203, 95.7931137084961]","[220.34742736816406, 96.85578918457031]","[215.6678924560547, 108.22938537597656]","[186.44032287597656, 112.98749542236328]","[230.1511688232422, 187.00332641601562]","[165.7454376220703, 201.2969512939453]","[280.6900634765625, 268.9470520019531]","[212.1231689453125, 294.1349182128906]","[268.6932678222656, 210.52145385742188]","[247.7576446533203, 212.54425048828125]","[274.1463623046875, 346.02020263671875]","[233.90969848632812, 363.2670593261719]","[410.4992980957031, 354.3016052246094]","[389.2159423828125, 368.8724060058594]","[409.08123779296875, 435.74835205078125]","[412.89801025390625, 452.95343017578125]"
10,"[233.63453674316406, 107.14183044433594]","[230.64730834960938, 95.81639099121094]","[220.33279418945312, 96.89456939697266]","[215.876220703125, 108.1971206665039]","[186.40155029296875, 112.98155212402344]","[230.26727294921875, 186.9607696533203]","[165.70962524414062, 201.18495178222656]","[280.6748046875, 268.6088562011719]","[211.90145874023438, 293.58953857421875]","[268.7476501464844, 210.48538208007812]","[247.78280639648438, 212.42308044433594]","[274.14349365234375, 345.7851867675781]","[233.81112670898438, 363.0384521484375]","[410.6291198730469, 354.0914611816406]","[389.2152404785156, 368.72918701171875]","[409.4152526855469, 435.5445556640625]","[413.0343322753906, 452.8362121582031]"
