Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[264.0251770019531, 184.1602020263672]","[272.3771667480469, 169.89813232421875]","[250.4324493408203, 167.34600830078125]","[269.9261474609375, 159.6743621826172]","[216.05690002441406, 157.25357055664062]","[246.6438446044922, 209.48538208007812]","[192.0223388671875, 227.86129760742188]","[270.49566650390625, 286.7478942871094]","[206.7931365966797, 342.78955078125]","[319.15960693359375, 312.33612060546875]","[288.5320129394531, 351.1574401855469]","[272.5163269042969, 365.1026916503906]","[236.33111572265625, 388.02923583984375]","[420.2696228027344, 374.4217834472656]","[391.09771728515625, 405.1058349609375]","[384.4369812011719, 439.5641174316406]","[397.7335510253906, 478.2486267089844]"
2,"[264.3566589355469, 183.8505401611328]","[272.7200622558594, 169.4792022705078]","[250.54522705078125, 167.02267456054688]","[270.54443359375, 159.06680297851562]","[216.08477783203125, 156.9376220703125]","[247.25006103515625, 208.5570831298828]","[191.8853759765625, 227.48300170898438]","[270.51416015625, 286.0011901855469]","[205.98426818847656, 343.46734619140625]","[318.9059753417969, 311.5653991699219]","[287.42840576171875, 351.7608337402344]","[271.9888000488281, 365.24322509765625]","[235.28311157226562, 388.37872314453125]","[420.8158264160156, 374.70880126953125]","[391.1492614746094, 405.70257568359375]","[382.6259765625, 442.5718994140625]","[395.5948791503906, 481.61700439453125]"
3,"[264.431884765625, 183.90724182128906]","[272.82916259765625, 169.56321716308594]","[250.5099334716797, 167.0188751220703]","[270.877685546875, 159.32003784179688]","[215.96009826660156, 157.03839111328125]","[247.74774169921875, 208.97760009765625]","[191.97662353515625, 227.39634704589844]","[270.67877197265625, 286.1398010253906]","[205.59768676757812, 342.8498229980469]","[319.4955749511719, 312.08709716796875]","[287.4211120605469, 351.61285400390625]","[272.4407958984375, 364.672119140625]","[235.46209716796875, 387.48114013671875]","[420.9049072265625, 373.38153076171875]","[390.89373779296875, 403.579833984375]","[381.64385986328125, 440.4674377441406]","[394.4261474609375, 478.2078552246094]"
4,"[264.31439208984375, 183.94387817382812]","[272.8485412597656, 169.52752685546875]","[250.45840454101562, 167.16531372070312]","[270.9812927246094, 159.17323303222656]","[215.9514923095703, 157.1239013671875]","[247.44728088378906, 208.45010375976562]","[192.0146026611328, 227.4467010498047]","[270.94793701171875, 285.7048645019531]","[206.38902282714844, 342.9229431152344]","[319.1446228027344, 312.3738098144531]","[287.9924011230469, 351.0125427246094]","[272.0376281738281, 365.0444030761719]","[235.10870361328125, 388.21612548828125]","[419.34136962890625, 374.146728515625]","[389.23492431640625, 405.55316162109375]","[382.52471923828125, 440.4386901855469]","[394.99322509765625, 479.8221130371094]"
5,"[264.6754150390625, 183.55307006835938]","[272.99871826171875, 169.01470947265625]","[250.70372009277344, 166.94842529296875]","[270.7975158691406, 158.35610961914062]","[215.95742797851562, 157.0504913330078]","[246.82595825195312, 206.89585876464844]","[192.52981567382812, 227.34732055664062]","[270.6286315917969, 283.7466735839844]","[206.80975341796875, 343.4533386230469]","[318.687744140625, 311.8022155761719]","[288.1820068359375, 351.9144287109375]","[271.5826416015625, 364.2932434082031]","[235.18931579589844, 388.1448059082031]","[418.9666442871094, 373.8987121582031]","[389.26739501953125, 406.7200927734375]","[381.35272216796875, 439.02777099609375]","[393.7845153808594, 479.7962341308594]"
6,"[265.45379638671875, 183.49493408203125]","[273.5886535644531, 168.91177368164062]","[251.4140625, 166.93202209472656]","[270.89501953125, 158.3925018310547]","[216.0170440673828, 157.2373046875]","[246.65615844726562, 207.1974334716797]","[192.40086364746094, 227.77232360839844]","[270.9914245605469, 283.9191589355469]","[206.59352111816406, 343.4814147949219]","[318.76885986328125, 312.0047302246094]","[287.77728271484375, 352.3288879394531]","[271.9352111816406, 364.73809814453125]","[235.52073669433594, 388.74566650390625]","[418.66070556640625, 374.4037170410156]","[388.8582458496094, 407.7453918457031]","[382.150390625, 438.6969909667969]","[393.850830078125, 479.8686218261719]"
7,"[265.863525390625, 183.296875]","[273.7496337890625, 168.75059509277344]","[251.8358154296875, 166.76744079589844]","[270.5666198730469, 158.46121215820312]","[216.18319702148438, 157.32791137695312]","[246.56414794921875, 207.6935577392578]","[192.1697998046875, 227.9846649169922]","[270.80474853515625, 284.6471862792969]","[206.59996032714844, 343.53662109375]","[318.3592529296875, 311.9046325683594]","[287.8739318847656, 351.6769714355469]","[271.7635498046875, 364.8465270996094]","[235.3838653564453, 388.6571960449219]","[418.73419189453125, 373.80194091796875]","[389.2054138183594, 406.3995666503906]","[382.4842834472656, 439.49981689453125]","[394.2212219238281, 479.5038146972656]"
8,"[265.56756591796875, 183.39089965820312]","[273.5494079589844, 168.6835174560547]","[251.26968383789062, 166.8942108154297]","[270.46881103515625, 158.48291015625]","[215.2527618408203, 157.83738708496094]","[245.36215209960938, 207.6217803955078]","[192.89283752441406, 228.8445281982422]","[269.5536193847656, 284.0445556640625]","[207.8627166748047, 344.2664794921875]","[317.33966064453125, 311.28369140625]","[287.8634033203125, 352.1127624511719]","[271.57891845703125, 364.71875]","[236.22047424316406, 389.06353759765625]","[418.5213623046875, 372.1462097167969]","[390.09332275390625, 406.35626220703125]","[381.542724609375, 437.2147521972656]","[393.9784240722656, 479.45635986328125]"
9,"[265.6354064941406, 182.3633575439453]","[273.4002990722656, 167.8679962158203]","[251.5821075439453, 166.0321807861328]","[269.9105224609375, 158.1692352294922]","[215.59515380859375, 157.33181762695312]","[245.5759735107422, 207.53384399414062]","[192.4665985107422, 228.60145568847656]","[271.0930480957031, 283.56768798828125]","[207.90032958984375, 343.3837585449219]","[318.0392761230469, 310.8601989746094]","[287.37286376953125, 350.8687438964844]","[271.66845703125, 364.6402893066406]","[235.9085693359375, 388.82147216796875]","[418.2439270019531, 373.568603515625]","[388.87115478515625, 407.4852294921875]","[382.4316101074219, 438.7681579589844]","[393.4098205566406, 480.6922302246094]"
10,"[266.09454345703125, 182.24131774902344]","[273.8356628417969, 167.5807342529297]","[251.90785217285156, 165.88819885253906]","[270.2099304199219, 157.8416748046875]","[215.663818359375, 157.33860778808594]","[245.26309204101562, 207.51219177246094]","[193.09173583984375, 229.05967712402344]","[270.84722900390625, 284.0785217285156]","[208.6042938232422, 344.24969482421875]","[317.88629150390625, 311.0826416015625]","[287.8348388671875, 350.6874084472656]","[271.9686584472656, 365.84417724609375]","[236.7041015625, 390.4135437011719]","[418.9266357421875, 373.621337890625]","[390.0182189941406, 408.74853515625]","[383.08282470703125, 439.4999084472656]","[393.9787902832031, 483.0400390625]"
