Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[398.0365905761719, 87.3134536743164]","[399.42071533203125, 72.21741485595703]","[383.59307861328125, 75.25371551513672]","[379.5553283691406, 75.09370422363281]","[343.9817810058594, 84.8296127319336]","[371.554443359375, 150.99734497070312]","[324.5800476074219, 176.7095947265625]","[405.088623046875, 259.4454345703125]","[383.7213439941406, 306.255859375]","[465.4750671386719, 281.0791320800781]","[482.0603942871094, 304.5118103027344]","[446.7155456542969, 332.4668884277344]","[418.1316223144531, 361.8367614746094]","[614.080810546875, 320.8839111328125]","[603.4484252929688, 341.01361083984375]","[665.97900390625, 431.4374084472656]","[697.8260498046875, 446.8027038574219]"
2,"[398.0498962402344, 87.15062713623047]","[399.3890075683594, 72.03364562988281]","[383.5285949707031, 75.10713958740234]","[379.570068359375, 75.01709747314453]","[343.8355712890625, 84.83976745605469]","[371.677001953125, 151.14599609375]","[324.5228576660156, 176.8064727783203]","[405.380615234375, 260.0435485839844]","[383.3009948730469, 306.510498046875]","[465.7283020019531, 281.8686218261719]","[481.6282958984375, 304.7408142089844]","[446.9794006347656, 332.5448913574219]","[418.2923583984375, 361.9739990234375]","[614.588623046875, 320.0086364746094]","[603.9044189453125, 340.54449462890625]","[665.8602294921875, 431.05218505859375]","[697.5817260742188, 447.0146484375]"
3,"[398.2287902832031, 87.17227935791016]","[399.46063232421875, 72.0648422241211]","[383.736328125, 75.17967987060547]","[379.35406494140625, 75.03520202636719]","[343.96356201171875, 84.9693374633789]","[371.4207458496094, 151.08734130859375]","[324.6020812988281, 176.84437561035156]","[404.9927673339844, 260.0234375]","[383.29962158203125, 306.5112609863281]","[465.4420166015625, 281.7109375]","[481.5969543457031, 304.6820983886719]","[446.9488525390625, 332.401611328125]","[418.4798583984375, 361.8634033203125]","[614.3719482421875, 319.7987976074219]","[603.8571166992188, 340.3147888183594]","[666.0390014648438, 430.9412841796875]","[697.6658935546875, 446.7945556640625]"
4,"[398.1185302734375, 87.3032455444336]","[399.3599853515625, 72.18519592285156]","[383.662353515625, 75.2845687866211]","[379.1392822265625, 75.0051040649414]","[343.9269104003906, 84.93990325927734]","[370.9637145996094, 150.86990356445312]","[324.7695007324219, 176.66143798828125]","[404.1771240234375, 259.9444274902344]","[383.3435974121094, 306.4402770996094]","[464.7834167480469, 281.6031188964844]","[481.4357604980469, 304.8251037597656]","[446.8358459472656, 332.4011535644531]","[418.7039794921875, 361.89508056640625]","[614.5285034179688, 320.1540222167969]","[604.1537475585938, 340.7519836425781]","[666.20166015625, 430.9779968261719]","[697.7680053710938, 447.0207824707031]"
5,"[398.1257019042969, 87.12210845947266]","[399.3901062011719, 71.98995208740234]","[383.6244201660156, 75.11769104003906]","[379.2276306152344, 74.96830749511719]","[343.8829345703125, 84.96601867675781]","[371.0998840332031, 151.20944213867188]","[324.9029235839844, 176.94593811035156]","[404.5554504394531, 260.41082763671875]","[383.51605224609375, 306.4795837402344]","[465.4339599609375, 282.1877746582031]","[481.2323913574219, 304.5006408691406]","[446.9385681152344, 332.6673889160156]","[418.85540771484375, 362.128173828125]","[614.3635864257812, 320.6686706542969]","[604.1309204101562, 341.2751159667969]","[666.26806640625, 430.7628479003906]","[697.8497924804688, 446.7880554199219]"
6,"[398.3035583496094, 87.20091247558594]","[399.45648193359375, 72.01075744628906]","[383.8111267089844, 75.29571533203125]","[379.010498046875, 74.84813690185547]","[344.0867004394531, 85.26025390625]","[370.5390930175781, 150.77537536621094]","[325.4659118652344, 177.43112182617188]","[404.3542175292969, 259.2131652832031]","[384.1927185058594, 306.8677673339844]","[465.440185546875, 281.6799621582031]","[482.03717041015625, 305.27447509765625]","[446.6116638183594, 332.26007080078125]","[419.2168884277344, 362.1883850097656]","[614.2736206054688, 320.1039123535156]","[604.5567626953125, 341.7787170410156]","[666.0570068359375, 429.8308410644531]","[697.5586547851562, 447.15509033203125]"
7,"[398.2785949707031, 87.153076171875]","[399.3758239746094, 72.00439453125]","[383.8808898925781, 75.22105407714844]","[378.66754150390625, 74.81552124023438]","[344.15447998046875, 85.10840606689453]","[370.15570068359375, 150.67584228515625]","[325.45855712890625, 177.22784423828125]","[404.0580139160156, 259.0670166015625]","[384.1147155761719, 306.5657958984375]","[465.53704833984375, 281.48956298828125]","[481.95843505859375, 305.0825500488281]","[446.37738037109375, 332.0852355957031]","[419.24468994140625, 361.9432373046875]","[614.0823364257812, 319.8934020996094]","[604.45849609375, 341.4325256347656]","[665.61669921875, 429.5538024902344]","[697.1505126953125, 446.79840087890625]"
8,"[398.3200378417969, 87.06864166259766]","[399.38006591796875, 71.9490737915039]","[383.88409423828125, 75.18319702148438]","[378.81072998046875, 74.86439514160156]","[344.17474365234375, 85.18119049072266]","[370.6815185546875, 150.69895935058594]","[325.571044921875, 177.331298828125]","[404.6772766113281, 258.8490295410156]","[384.2711181640625, 306.5755920410156]","[465.74224853515625, 281.6238708496094]","[482.1643371582031, 305.16259765625]","[447.254150390625, 331.73309326171875]","[419.8907165527344, 361.58819580078125]","[614.3772583007812, 319.7206115722656]","[604.6397705078125, 341.1664733886719]","[665.5863647460938, 429.58001708984375]","[697.2268676757812, 446.5541687011719]"
9,"[398.3023681640625, 86.89977264404297]","[399.3739013671875, 71.827880859375]","[383.8879089355469, 75.02339172363281]","[378.8386535644531, 74.85372161865234]","[344.1960144042969, 85.06352996826172]","[370.828857421875, 150.7561798095703]","[325.400390625, 177.2252655029297]","[404.89727783203125, 259.01727294921875]","[384.1313781738281, 306.51580810546875]","[465.7657470703125, 281.8158874511719]","[482.1164245605469, 305.1832580566406]","[447.24920654296875, 331.7725524902344]","[419.68994140625, 361.54815673828125]","[614.4176025390625, 320.0352478027344]","[604.541015625, 341.2991638183594]","[665.6986083984375, 429.72412109375]","[697.3460083007812, 446.4603271484375]"
10,"[398.280517578125, 86.77650451660156]","[399.38336181640625, 71.75592041015625]","[383.88433837890625, 74.8507080078125]","[378.806884765625, 75.09329223632812]","[344.140869140625, 85.07835388183594]","[370.6927185058594, 151.46517944335938]","[325.4389343261719, 177.7264862060547]","[404.99188232421875, 259.4346618652344]","[384.2521667480469, 306.6938781738281]","[465.7459716796875, 281.47723388671875]","[482.158935546875, 304.95849609375]","[447.3053283691406, 332.1058044433594]","[419.8942565917969, 361.8197326660156]","[614.5303955078125, 319.7310791015625]","[604.6957397460938, 341.14874267578125]","[665.3724975585938, 429.5262756347656]","[696.9628295898438, 446.6961669921875]"
