Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[245.232666015625, 105.66371154785156]","[248.5938720703125, 90.37227630615234]","[230.58155822753906, 90.53656768798828]","[226.67559814453125, 93.33428192138672]","[189.8858184814453, 94.77804565429688]","[212.81158447265625, 161.60911560058594]","[178.3919677734375, 176.58468627929688]","[254.5184326171875, 267.22314453125]","[225.11778259277344, 303.040771484375]","[279.87066650390625, 187.75973510742188]","[288.30047607421875, 204.59519958496094]","[241.87936401367188, 345.103759765625]","[219.513671875, 359.5511169433594]","[300.5105895996094, 334.6323547363281]","[300.8525390625, 349.6165771484375]","[295.5999755859375, 410.48419189453125]","[293.1904296875, 430.39068603515625]"
2,"[245.191650390625, 106.0342025756836]","[248.53135681152344, 90.82202911376953]","[230.53990173339844, 90.90728759765625]","[226.36276245117188, 94.05792236328125]","[189.6688690185547, 95.3448486328125]","[211.58953857421875, 161.86158752441406]","[178.7973175048828, 176.92539978027344]","[254.4697265625, 265.75830078125]","[225.93557739257812, 302.2149353027344]","[280.36737060546875, 185.93898010253906]","[288.7956237792969, 203.7047119140625]","[241.04832458496094, 345.6546936035156]","[219.6389923095703, 360.186767578125]","[300.07391357421875, 336.6537780761719]","[301.9744873046875, 351.7769470214844]","[295.3135070800781, 413.09747314453125]","[293.6102600097656, 433.2604064941406]"
3,"[245.31289672851562, 106.3503189086914]","[248.6415252685547, 91.01797485351562]","[230.6831817626953, 91.14958190917969]","[225.90199279785156, 93.90706634521484]","[189.83848571777344, 95.4126205444336]","[211.10389709472656, 161.6664276123047]","[179.1969757080078, 177.05227661132812]","[254.3891143798828, 266.22015380859375]","[226.78953552246094, 302.83514404296875]","[280.1662902832031, 185.7930450439453]","[288.56103515625, 203.3207244873047]","[240.36026000976562, 345.5978698730469]","[219.5884552001953, 360.2559814453125]","[300.2488708496094, 335.7896728515625]","[302.5050048828125, 350.9757385253906]","[295.9036560058594, 412.4384765625]","[294.4303283691406, 432.684814453125]"
4,"[244.6658935546875, 106.83235931396484]","[248.33775329589844, 91.37928771972656]","[229.87403869628906, 91.57095336914062]","[226.70211791992188, 93.89376068115234]","[189.164306640625, 95.60149383544922]","[211.9031524658203, 161.1639404296875]","[179.02725219726562, 176.7692108154297]","[254.27789306640625, 266.07476806640625]","[226.90357971191406, 302.850341796875]","[279.5541687011719, 186.26565551757812]","[287.8341979980469, 203.43760681152344]","[240.675537109375, 343.8621520996094]","[219.28880310058594, 358.60443115234375]","[300.4186096191406, 330.7624816894531]","[302.3544616699219, 346.0296936035156]","[296.2027893066406, 407.37872314453125]","[294.6196594238281, 427.66094970703125]"
5,"[245.32305908203125, 107.5568618774414]","[249.01329040527344, 91.92572784423828]","[230.55482482910156, 92.08090209960938]","[227.091796875, 93.77467346191406]","[189.38818359375, 95.34453582763672]","[212.23265075683594, 160.6898956298828]","[178.4688262939453, 176.3925018310547]","[254.12974548339844, 266.4839782714844]","[226.18992614746094, 303.6074523925781]","[279.2889099121094, 186.28564453125]","[287.4721374511719, 203.5425567626953]","[241.70448303222656, 344.5309753417969]","[219.75660705566406, 359.4121398925781]","[300.3576354980469, 333.74603271484375]","[301.9824523925781, 349.165283203125]","[296.2444152832031, 409.1805725097656]","[294.28021240234375, 429.6508483886719]"
6,"[245.4452362060547, 108.01311492919922]","[249.4878387451172, 92.41484069824219]","[230.6768798828125, 92.43734741210938]","[228.2342529296875, 94.19146728515625]","[189.5917510986328, 95.36054992675781]","[212.97853088378906, 161.0913543701172]","[178.20956420898438, 176.1676025390625]","[253.58326721191406, 267.2462463378906]","[225.68051147460938, 303.425537109375]","[279.1376953125, 186.95138549804688]","[287.7549133300781, 203.7920379638672]","[241.4509735107422, 344.81109619140625]","[218.82046508789062, 359.401611328125]","[299.9788513183594, 334.27801513671875]","[301.0767822265625, 349.3935241699219]","[295.6570739746094, 410.23858642578125]","[293.4575500488281, 430.2008361816406]"
7,"[245.17831420898438, 108.42453002929688]","[249.7800750732422, 92.71472930908203]","[230.17030334472656, 92.50806427001953]","[229.49053955078125, 94.45347595214844]","[188.57208251953125, 94.97527313232422]","[213.24696350097656, 161.5342559814453]","[177.0198974609375, 175.9650421142578]","[253.14373779296875, 268.522705078125]","[225.26669311523438, 304.26348876953125]","[279.8424072265625, 186.79446411132812]","[289.0162658691406, 203.7212677001953]","[241.4442901611328, 345.613037109375]","[217.74569702148438, 360.0908508300781]","[301.835205078125, 335.1338806152344]","[302.61163330078125, 350.1749267578125]","[297.7414245605469, 413.0690002441406]","[295.2213134765625, 432.72235107421875]"
8,"[245.1581268310547, 108.31137084960938]","[249.7591094970703, 92.60406494140625]","[229.94326782226562, 92.40319061279297]","[229.64630126953125, 94.57546997070312]","[187.8775177001953, 95.09770202636719]","[213.2800750732422, 161.76731872558594]","[176.7147674560547, 176.2257080078125]","[253.6763916015625, 267.7796936035156]","[225.86582946777344, 303.6158447265625]","[279.29925537109375, 185.92501831054688]","[289.55596923828125, 203.05599975585938]","[241.5604248046875, 345.7828369140625]","[217.4827117919922, 360.2879333496094]","[302.41412353515625, 336.0735168457031]","[302.88482666015625, 351.207275390625]","[297.8016357421875, 414.3635559082031]","[294.997314453125, 434.20770263671875]"
9,"[244.8735809326172, 108.5768051147461]","[249.5216827392578, 92.71964263916016]","[229.46728515625, 92.67522430419922]","[229.71217346191406, 94.21060180664062]","[187.28929138183594, 95.29369354248047]","[213.45053100585938, 160.6573486328125]","[177.21749877929688, 176.03770446777344]","[254.66175842285156, 265.5812072753906]","[227.2077178955078, 302.6799621582031]","[278.87921142578125, 184.56459045410156]","[289.5769958496094, 202.2187042236328]","[242.34207153320312, 344.7088623046875]","[218.4454803466797, 359.6510925292969]","[304.2596740722656, 331.676513671875]","[305.0963439941406, 347.2292175292969]","[298.716064453125, 410.0301208496094]","[296.1640625, 430.48236083984375]"
10,"[245.3404083251953, 108.50786590576172]","[249.6833038330078, 92.73307800292969]","[230.17173767089844, 92.7246322631836]","[228.6759490966797, 94.15120697021484]","[188.15774536132812, 95.41060638427734]","[212.371826171875, 160.5098876953125]","[177.802001953125, 176.2388916015625]","[254.3426971435547, 265.2469177246094]","[227.98605346679688, 302.6451721191406]","[279.6043395996094, 184.67584228515625]","[290.55377197265625, 202.24520874023438]","[241.43417358398438, 343.78253173828125]","[218.69357299804688, 358.94732666015625]","[305.4115905761719, 325.32666015625]","[306.6507568359375, 341.0692443847656]","[298.68035888671875, 403.7331237792969]","[296.6781311035156, 424.4654235839844]"
