Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[277.1790771484375, 91.73391723632812]","[277.3748474121094, 78.5621337890625]","[260.8850402832031, 81.06928253173828]","[264.9400634765625, 86.54182434082031]","[224.31454467773438, 96.62928771972656]","[259.4782409667969, 162.75390625]","[213.62599182128906, 186.23355102539062]","[305.6080627441406, 261.4294128417969]","[259.0991516113281, 309.8711242675781]","[368.6874084472656, 271.4615783691406]","[373.27508544921875, 299.164306640625]","[304.183349609375, 326.5673522949219]","[274.1069030761719, 351.23480224609375]","[435.32916259765625, 298.1855163574219]","[425.2663879394531, 325.3982238769531]","[420.03472900390625, 346.0093688964844]","[434.91595458984375, 363.4409484863281]"
2,"[277.20849609375, 91.57942199707031]","[277.279052734375, 78.46088409423828]","[261.01141357421875, 80.90421295166016]","[264.4213562011719, 86.54278564453125]","[224.3982696533203, 96.53439331054688]","[258.8310852050781, 162.7616729736328]","[213.7179718017578, 186.169189453125]","[305.9299011230469, 261.34259033203125]","[258.7977294921875, 309.7012023925781]","[369.8942565917969, 271.429443359375]","[373.6520690917969, 299.04681396484375]","[303.4500732421875, 327.01336669921875]","[273.7835693359375, 351.68548583984375]","[434.682861328125, 298.2950134277344]","[424.784912109375, 326.0442199707031]","[418.1334228515625, 345.8128356933594]","[432.6501159667969, 364.05615234375]"
3,"[277.2510681152344, 91.45050048828125]","[277.2642517089844, 78.30915069580078]","[261.0079345703125, 80.82069396972656]","[264.358154296875, 86.48258972167969]","[224.3682403564453, 96.62645721435547]","[258.94500732421875, 162.80421447753906]","[213.79440307617188, 186.39312744140625]","[306.1817321777344, 261.5072937011719]","[258.84710693359375, 310.0433044433594]","[370.009033203125, 271.38140869140625]","[374.0303955078125, 298.8631896972656]","[304.0274963378906, 327.9950256347656]","[274.25146484375, 352.7621154785156]","[434.8625793457031, 299.8771667480469]","[424.9023742675781, 327.71923828125]","[418.73138427734375, 346.6479797363281]","[432.9226989746094, 364.6379699707031]"
4,"[278.427001953125, 90.91475677490234]","[278.4286193847656, 78.07283020019531]","[260.8823547363281, 80.78178405761719]","[266.5681457519531, 87.14085388183594]","[223.29318237304688, 97.77545928955078]","[259.0667724609375, 162.59043884277344]","[210.9962921142578, 186.77220153808594]","[309.06207275390625, 262.6029052734375]","[254.9525909423828, 313.4821472167969]","[370.6769714355469, 272.72418212890625]","[373.47760009765625, 299.48748779296875]","[303.18585205078125, 333.7406921386719]","[270.0052185058594, 359.58837890625]","[433.781982421875, 299.08197021484375]","[419.8373107910156, 328.0965576171875]","[417.8232421875, 338.3177490234375]","[430.4709777832031, 355.2605895996094]"
5,"[278.4257507324219, 90.89834594726562]","[278.413330078125, 78.05049896240234]","[260.853271484375, 80.75733947753906]","[266.55322265625, 87.12229919433594]","[223.23776245117188, 97.7684097290039]","[259.08038330078125, 162.6459503173828]","[210.97384643554688, 186.75448608398438]","[309.07489013671875, 262.78173828125]","[254.94415283203125, 313.4862365722656]","[370.7820129394531, 272.88275146484375]","[373.5903625488281, 299.4667663574219]","[303.18768310546875, 333.9612731933594]","[269.98248291015625, 359.7818908691406]","[433.9681091308594, 299.39520263671875]","[420.0593566894531, 328.3624572753906]","[417.8155822753906, 338.8591003417969]","[430.44268798828125, 355.7328186035156]"
6,"[277.6114196777344, 90.77737426757812]","[277.3489685058594, 77.67648315429688]","[261.18048095703125, 80.27286529541016]","[264.2064514160156, 86.35139465332031]","[224.0360565185547, 96.66596221923828]","[259.8835144042969, 163.485595703125]","[212.70968627929688, 187.0364227294922]","[308.1616516113281, 262.5789489746094]","[259.1973571777344, 310.5529479980469]","[371.56024169921875, 271.9544677734375]","[374.5635681152344, 298.228271484375]","[306.3208923339844, 329.0149841308594]","[275.5103759765625, 353.9230041503906]","[439.33648681640625, 302.1263427734375]","[428.7192077636719, 329.2802429199219]","[425.4234313964844, 351.1729431152344]","[439.1310729980469, 367.8417663574219]"
7,"[278.7637939453125, 90.3856430053711]","[278.53076171875, 77.64045715332031]","[261.1464538574219, 80.34855651855469]","[266.4059143066406, 87.11924743652344]","[223.43724060058594, 97.79753112792969]","[260.04583740234375, 163.41610717773438]","[210.35398864746094, 186.9818572998047]","[310.1908874511719, 263.8780822753906]","[255.1099090576172, 313.182861328125]","[371.9775695800781, 272.7994384765625]","[373.96337890625, 298.4392395019531]","[304.7189025878906, 334.5303955078125]","[270.8027648925781, 360.1359558105469]","[437.2751770019531, 301.621826171875]","[422.8427429199219, 329.2482604980469]","[423.18560791015625, 343.4095458984375]","[435.03619384765625, 358.4499816894531]"
8,"[278.8920593261719, 90.20870208740234]","[278.54229736328125, 77.43248748779297]","[261.24713134765625, 80.16044616699219]","[266.1839294433594, 86.87329864501953]","[223.4164276123047, 97.65552520751953]","[259.70849609375, 163.4076690673828]","[210.2186737060547, 186.72276306152344]","[310.2165832519531, 264.26513671875]","[254.8883056640625, 312.7967224121094]","[372.86895751953125, 274.10015869140625]","[374.6062927246094, 298.7705993652344]","[303.98931884765625, 334.5630798339844]","[270.2420349121094, 360.1333923339844]","[437.4967346191406, 301.5927429199219]","[423.554443359375, 329.2314758300781]","[423.1537170410156, 342.9328308105469]","[435.25067138671875, 357.8691101074219]"
9,"[279.10235595703125, 89.31285095214844]","[278.2119140625, 76.53714752197266]","[261.40386962890625, 79.5270767211914]","[265.10113525390625, 86.34253692626953]","[223.50228881835938, 97.80567932128906]","[259.72027587890625, 163.4532012939453]","[209.9827423095703, 187.33547973632812]","[310.96435546875, 264.2607421875]","[255.0221710205078, 313.156005859375]","[373.3832702636719, 274.17626953125]","[375.16094970703125, 298.6555480957031]","[304.721923828125, 334.9917297363281]","[270.999755859375, 360.8101806640625]","[438.7592468261719, 302.26385498046875]","[425.203125, 329.76324462890625]","[425.3205261230469, 344.32159423828125]","[436.9350891113281, 358.42962646484375]"
10,"[279.0262451171875, 89.34015655517578]","[278.1039733886719, 76.58672332763672]","[261.3230895996094, 79.62339782714844]","[264.9862365722656, 86.43739318847656]","[223.46975708007812, 98.00434112548828]","[259.7886657714844, 163.46864318847656]","[209.98916625976562, 187.39837646484375]","[310.96392822265625, 264.2718505859375]","[255.0205535888672, 313.2246398925781]","[373.35418701171875, 274.2879333496094]","[375.02947998046875, 298.7785949707031]","[304.4476623535156, 334.9534912109375]","[270.6429138183594, 360.6771240234375]","[437.63232421875, 302.57623291015625]","[423.9198303222656, 329.7901611328125]","[424.3314514160156, 344.0141296386719]","[435.6361083984375, 357.5794372558594]"
