Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[278.1329650878906, 138.3353729248047]","[280.3497314453125, 125.68585968017578]","[272.27374267578125, 121.77447509765625]","[251.43612670898438, 120.7411880493164]","[236.5213165283203, 114.23027801513672]","[216.7298583984375, 175.99356079101562]","[197.0376434326172, 198.7096710205078]","[242.16036987304688, 284.2577209472656]","[207.45310974121094, 340.19573974609375]","[293.9804992675781, 279.2021484375]","[293.5106506347656, 309.2048034667969]","[253.36834716796875, 383.9718017578125]","[239.1851348876953, 409.80010986328125]","[377.1837158203125, 384.75250244140625]","[372.7112121582031, 417.90447998046875]","[359.0922546386719, 433.5602722167969]","[386.944091796875, 463.5663757324219]"
2,"[282.0279235839844, 138.08897399902344]","[284.2517395019531, 122.77704620361328]","[272.1756591796875, 122.26366424560547]","[255.99024963378906, 122.54853057861328]","[231.58810424804688, 121.04654693603516]","[222.07118225097656, 186.6397247314453]","[190.26670837402344, 202.2516632080078]","[230.72393798828125, 304.36114501953125]","[204.67575073242188, 348.1187744140625]","[299.76470947265625, 280.8194274902344]","[300.158935546875, 300.53411865234375]","[242.02438354492188, 359.7550964355469]","[220.828125, 378.1893310546875]","[328.6192321777344, 367.44122314453125]","[329.4364318847656, 388.3978271484375]","[307.25262451171875, 428.0766906738281]","[304.4553527832031, 455.3917236328125]"
3,"[280.0448913574219, 140.52838134765625]","[281.8413391113281, 124.66399383544922]","[271.4223327636719, 124.55026245117188]","[250.38038635253906, 122.32207489013672]","[235.00515747070312, 122.03915405273438]","[212.71893310546875, 183.39447021484375]","[193.7801055908203, 202.26065063476562]","[218.5305633544922, 304.76214599609375]","[203.92333984375, 353.989013671875]","[296.1089172363281, 282.0092468261719]","[294.40252685546875, 306.63531494140625]","[237.98634338378906, 363.6719055175781]","[224.2921600341797, 384.86737060546875]","[342.35540771484375, 351.50933837890625]","[346.3726806640625, 375.1967468261719]","[328.65142822265625, 419.39630126953125]","[323.3873596191406, 449.3987121582031]"
4,"[281.7482604980469, 138.03709411621094]","[283.9245300292969, 122.75109100341797]","[271.8809814453125, 122.3412094116211]","[255.97430419921875, 122.73197937011719]","[231.5690460205078, 121.50997924804688]","[222.08871459960938, 187.06393432617188]","[190.32606506347656, 202.93218994140625]","[230.6824951171875, 304.3488464355469]","[204.5206298828125, 348.49951171875]","[299.7587585449219, 280.7920837402344]","[300.2110595703125, 300.7513122558594]","[241.34866333007812, 358.6552734375]","[220.2083740234375, 377.22137451171875]","[328.7221984863281, 362.33563232421875]","[329.7420349121094, 383.5022277832031]","[306.2601318359375, 420.531005859375]","[303.9774169921875, 448.1175842285156]"
5,"[281.4562683105469, 138.02938842773438]","[283.662353515625, 122.80039978027344]","[271.6534729003906, 122.39238739013672]","[255.8927001953125, 122.94440460205078]","[231.46807861328125, 121.736572265625]","[222.09388732910156, 187.19989013671875]","[189.923828125, 203.15139770507812]","[230.80673217773438, 304.12451171875]","[204.3346405029297, 348.4277038574219]","[299.8965759277344, 280.74383544921875]","[300.1000061035156, 300.4768981933594]","[240.8363800048828, 357.1581115722656]","[219.40325927734375, 375.7941589355469]","[328.75115966796875, 358.4147644042969]","[329.3804016113281, 379.7029724121094]","[306.2637634277344, 415.96875]","[303.7544860839844, 443.7102355957031]"
6,"[281.7915344238281, 138.18992614746094]","[284.1171875, 122.89148712158203]","[272.0374450683594, 122.40912628173828]","[257.1722106933594, 122.2551498413086]","[231.84860229492188, 120.75226593017578]","[222.90020751953125, 185.35455322265625]","[189.60397338867188, 200.83717346191406]","[230.6136474609375, 302.5697937011719]","[203.6682586669922, 346.6039733886719]","[300.34368896484375, 279.89483642578125]","[300.3389587402344, 299.685546875]","[239.7498016357422, 352.028564453125]","[217.57049560546875, 370.5119323730469]","[328.05242919921875, 347.2979431152344]","[328.4142761230469, 368.6105651855469]","[303.74224853515625, 400.8498229980469]","[301.3845520019531, 428.5658874511719]"
7,"[282.06622314453125, 138.11219787597656]","[284.0589294433594, 122.88750457763672]","[272.4919128417969, 122.51591491699219]","[256.8785705566406, 122.21827697753906]","[232.400390625, 121.00238800048828]","[222.61724853515625, 184.7079315185547]","[189.66265869140625, 200.77978515625]","[230.5789031982422, 300.9084777832031]","[203.57754516601562, 345.9879455566406]","[300.5258483886719, 279.6700134277344]","[299.9907531738281, 299.6592712402344]","[239.63182067871094, 349.32257080078125]","[217.66842651367188, 368.22454833984375]","[329.52960205078125, 340.99267578125]","[329.9170227050781, 362.87835693359375]","[304.8743591308594, 393.198486328125]","[302.67108154296875, 421.7197265625]"
8,"[282.01971435546875, 138.15586853027344]","[284.0054626464844, 122.97223663330078]","[272.48468017578125, 122.59037017822266]","[256.9497375488281, 122.33917236328125]","[232.4384002685547, 121.09481048583984]","[222.57952880859375, 184.69552612304688]","[189.47161865234375, 200.8132781982422]","[230.65347290039062, 300.7181091308594]","[203.3624725341797, 346.0183410644531]","[300.5874938964844, 279.7607116699219]","[299.89849853515625, 299.94122314453125]","[239.37615966796875, 348.96112060546875]","[217.29434204101562, 367.9468688964844]","[330.2805480957031, 339.5116882324219]","[330.6517639160156, 361.5336608886719]","[305.68304443359375, 392.6474304199219]","[303.6304931640625, 421.3433532714844]"
9,"[281.50213623046875, 137.57131958007812]","[283.7162170410156, 122.41387939453125]","[271.9106750488281, 121.9809799194336]","[257.1680603027344, 122.0013427734375]","[232.072998046875, 120.62190246582031]","[222.74221801757812, 184.6427459716797]","[189.23577880859375, 200.49185180664062]","[230.6348876953125, 300.73846435546875]","[203.1837158203125, 345.6194763183594]","[300.4205322265625, 279.6280517578125]","[299.7122802734375, 299.6339111328125]","[238.8991241455078, 348.41326904296875]","[216.54393005371094, 367.2463073730469]","[329.8138732910156, 338.1360168457031]","[330.1759033203125, 359.9988098144531]","[304.9541015625, 390.9317626953125]","[302.9956970214844, 419.3619689941406]"
10,"[281.3090515136719, 138.26332092285156]","[283.2706604003906, 123.04387664794922]","[271.5594787597656, 122.74653625488281]","[256.8470764160156, 122.48824310302734]","[231.46046447753906, 121.3536376953125]","[222.4064178466797, 184.94622802734375]","[188.91954040527344, 201.17935180664062]","[230.6168975830078, 299.8265075683594]","[202.2164764404297, 345.723876953125]","[301.03741455078125, 279.9085998535156]","[298.3347473144531, 301.1015319824219]","[239.88400268554688, 349.3691711425781]","[217.54139709472656, 368.45269775390625]","[330.4679260253906, 339.6642150878906]","[330.6017150878906, 361.8741760253906]","[304.99432373046875, 389.9268798828125]","[302.53271484375, 418.87078857421875]"
