Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[387.72308349609375, 115.70587921142578]","[389.2425842285156, 104.09635925292969]","[375.019775390625, 101.74430084228516]","[370.4744567871094, 106.95478820800781]","[332.54052734375, 104.5702133178711]","[352.30938720703125, 166.4370574951172]","[299.67279052734375, 189.62081909179688]","[395.5621337890625, 262.70159912109375]","[325.1974182128906, 323.8409423828125]","[443.72735595703125, 242.98910522460938]","[419.7755126953125, 264.8568420410156]","[403.0359191894531, 355.3199157714844]","[368.4751892089844, 381.8951110839844]","[542.6444091796875, 343.12762451171875]","[521.3532104492188, 374.392578125]","[517.822021484375, 423.5154724121094]","[538.302490234375, 451.1153259277344]"
2,"[389.5614929199219, 118.39324951171875]","[391.1219177246094, 106.64374542236328]","[377.1842041015625, 104.11358642578125]","[371.86505126953125, 108.1426010131836]","[334.2668151855469, 105.24465942382812]","[352.2016906738281, 165.8444061279297]","[300.94384765625, 189.24618530273438]","[395.46441650390625, 262.1509094238281]","[326.8032531738281, 324.08856201171875]","[443.5228271484375, 242.40174865722656]","[420.1844177246094, 264.3633728027344]","[402.3867492675781, 355.1330871582031]","[368.64727783203125, 381.80255126953125]","[541.9465942382812, 342.41473388671875]","[521.09521484375, 374.1882019042969]","[516.8374633789062, 423.40631103515625]","[538.127197265625, 451.9737854003906]"
3,"[389.7550354003906, 121.81098175048828]","[392.0127868652344, 109.9124984741211]","[377.72540283203125, 106.76710510253906]","[373.0741271972656, 109.8296890258789]","[334.4681396484375, 105.3853988647461]","[351.5852966308594, 165.73590087890625]","[299.6668395996094, 188.96255493164062]","[394.0726623535156, 262.2572937011719]","[326.0159912109375, 325.5732421875]","[442.5346984863281, 242.7831573486328]","[419.10772705078125, 264.6600036621094]","[401.55078125, 356.6091003417969]","[367.4220886230469, 383.4379577636719]","[543.32470703125, 344.7366638183594]","[521.0160522460938, 377.0546569824219]","[516.7763671875, 429.5916442871094]","[539.250244140625, 460.216552734375]"
4,"[390.563720703125, 122.42491149902344]","[392.6100158691406, 110.68588256835938]","[378.83929443359375, 107.45803833007812]","[372.75384521484375, 110.76432800292969]","[335.1674499511719, 106.04448699951172]","[350.9476623535156, 166.25930786132812]","[299.6697082519531, 189.41482543945312]","[393.7629089355469, 262.3211364746094]","[327.067138671875, 325.0367736816406]","[442.3724060058594, 242.96456909179688]","[419.40234375, 263.908935546875]","[402.4573059082031, 355.7868347167969]","[368.7776794433594, 382.7300109863281]","[544.8646240234375, 344.488037109375]","[522.045166015625, 376.9411926269531]","[521.2839965820312, 430.503662109375]","[542.58984375, 461.6376647949219]"
5,"[391.4074401855469, 123.57392883300781]","[393.5795593261719, 111.63103485107422]","[379.4912109375, 108.29612731933594]","[373.6125183105469, 110.88556671142578]","[335.0810852050781, 106.05590057373047]","[350.24139404296875, 165.7329559326172]","[300.6598205566406, 189.17298889160156]","[391.1513671875, 263.1893005371094]","[327.5558166503906, 326.5207824707031]","[440.1244812011719, 243.53610229492188]","[418.9204406738281, 265.06201171875]","[403.0081787109375, 355.758544921875]","[370.234619140625, 382.892578125]","[545.039794921875, 347.590576171875]","[523.1419067382812, 381.0150451660156]","[518.4422607421875, 434.75457763671875]","[540.3146362304688, 467.4300842285156]"
6,"[391.26318359375, 124.19621276855469]","[393.8888854980469, 112.15034484863281]","[379.1202087402344, 108.67495727539062]","[374.88043212890625, 111.06605529785156]","[335.08612060546875, 106.0641860961914]","[350.88787841796875, 166.06948852539062]","[301.58221435546875, 188.93568420410156]","[390.62652587890625, 264.5069274902344]","[328.1802673339844, 327.2098083496094]","[440.67333984375, 244.0242919921875]","[419.8092346191406, 265.1076965332031]","[401.51031494140625, 356.52740478515625]","[368.83355712890625, 383.2361755371094]","[543.8574829101562, 351.038818359375]","[522.6491088867188, 384.10968017578125]","[513.5545043945312, 437.9170837402344]","[536.3536987304688, 470.6451721191406]"
7,"[391.5325927734375, 125.3922119140625]","[394.4103698730469, 113.27556610107422]","[379.2845764160156, 109.80374908447266]","[375.6727294921875, 112.04983520507812]","[334.8429870605469, 106.97193145751953]","[350.426513671875, 166.58493041992188]","[301.81201171875, 189.82049560546875]","[390.0141296386719, 264.6096496582031]","[329.06036376953125, 327.9474792480469]","[439.234130859375, 243.94793701171875]","[419.1072082519531, 264.4481506347656]","[400.7373046875, 356.5702819824219]","[368.3238525390625, 383.5274353027344]","[543.2941284179688, 349.1397399902344]","[522.0436401367188, 383.22711181640625]","[512.972900390625, 435.38671875]","[536.1978149414062, 469.7865905761719]"
8,"[390.8477783203125, 126.81578063964844]","[393.6897888183594, 114.79364776611328]","[379.3320617675781, 110.9154052734375]","[374.42620849609375, 112.73406219482422]","[335.66064453125, 106.63919067382812]","[349.9693298339844, 166.59310913085938]","[300.9028015136719, 189.65931701660156]","[391.4710998535156, 264.5683898925781]","[328.9473876953125, 328.80657958984375]","[440.240478515625, 243.22933959960938]","[419.1822509765625, 264.5567321777344]","[399.6208190917969, 357.67913818359375]","[367.15740966796875, 384.4537353515625]","[542.8714599609375, 349.36871337890625]","[520.7803955078125, 382.8294372558594]","[513.1982421875, 435.8016662597656]","[536.333984375, 470.0029296875]"
9,"[390.7684020996094, 127.18508911132812]","[394.2470703125, 115.42987060546875]","[379.0199890136719, 110.92529296875]","[376.3651123046875, 114.03019714355469]","[335.16168212890625, 106.5209732055664]","[351.8520812988281, 168.74813842773438]","[300.8731384277344, 189.4961395263672]","[393.7582702636719, 266.9495849609375]","[329.519775390625, 328.07025146484375]","[442.88262939453125, 243.38951110839844]","[420.0278625488281, 264.5862731933594]","[401.07049560546875, 359.17962646484375]","[367.3172607421875, 384.9916076660156]","[545.9439697265625, 347.96246337890625]","[522.881103515625, 379.9964294433594]","[513.9473876953125, 433.2629699707031]","[538.0359497070312, 466.4115905761719]"
10,"[390.8496398925781, 130.0506591796875]","[394.06671142578125, 117.54129028320312]","[378.9125061035156, 113.45696258544922]","[376.1946716308594, 114.043212890625]","[334.9801330566406, 108.33643341064453]","[353.31787109375, 172.0534210205078]","[303.6401672363281, 192.08843994140625]","[389.3426818847656, 268.6064147949219]","[327.83746337890625, 325.7861633300781]","[441.7579040527344, 246.5632781982422]","[421.5721435546875, 268.1080322265625]","[402.70892333984375, 362.7129821777344]","[370.2623291015625, 387.3746337890625]","[547.998291015625, 359.9204406738281]","[528.9446411132812, 389.693115234375]","[512.169921875, 440.96392822265625]","[539.21728515625, 470.3601379394531]"
