Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[456.6795959472656, 109.83748626708984]","[453.9171142578125, 99.00931549072266]","[450.2772216796875, 98.49369049072266]","[403.4482116699219, 96.60951232910156]","[423.86700439453125, 98.65095520019531]","[372.1589660644531, 145.18234252929688]","[423.8089599609375, 155.11000061035156]","[432.114990234375, 213.96176147460938]","[482.9226379394531, 232.28599548339844]","[502.08709716796875, 208.87710571289062]","[522.4341430664062, 219.15435791015625]","[370.2121887207031, 300.816650390625]","[406.0247497558594, 310.2091369628906]","[463.4864807128906, 282.8893127441406]","[509.416748046875, 290.11688232421875]","[479.7253723144531, 336.22174072265625]","[520.86181640625, 347.81561279296875]"
2,"[457.08984375, 109.5490493774414]","[454.1231994628906, 98.70172119140625]","[450.8951416015625, 98.27928161621094]","[403.7587585449219, 96.11266326904297]","[424.7168884277344, 98.25613403320312]","[373.6494445800781, 144.55215454101562]","[423.0868835449219, 155.1107940673828]","[434.3934020996094, 214.15988159179688]","[482.3077697753906, 233.63975524902344]","[502.3907775878906, 209.5824737548828]","[522.721923828125, 219.41770935058594]","[372.92547607421875, 303.2762145996094]","[407.20196533203125, 313.1248474121094]","[463.39837646484375, 296.262451171875]","[508.4817810058594, 304.172119140625]","[480.0623474121094, 348.489990234375]","[520.654052734375, 360.9954528808594]"
3,"[456.5892333984375, 109.57353973388672]","[453.83270263671875, 98.67780303955078]","[450.2353210449219, 98.25137329101562]","[404.07763671875, 96.10427856445312]","[423.9227600097656, 98.24000549316406]","[373.9471130371094, 144.445068359375]","[422.7227783203125, 155.00831604003906]","[434.644775390625, 214.1343536376953]","[482.2061767578125, 233.68113708496094]","[502.29193115234375, 209.8340606689453]","[522.6198120117188, 219.74827575683594]","[373.3208312988281, 302.80303955078125]","[407.1112060546875, 312.6405944824219]","[463.6201171875, 295.77850341796875]","[508.44232177734375, 303.6735534667969]","[480.14794921875, 348.2602844238281]","[520.5309448242188, 360.7177734375]"
4,"[456.1241455078125, 109.28766632080078]","[453.6057434082031, 98.4250259399414]","[449.61236572265625, 97.97953033447266]","[404.59661865234375, 96.24213409423828]","[423.1739501953125, 98.28895568847656]","[374.37066650390625, 144.5148468017578]","[421.8936767578125, 155.02557373046875]","[434.6563415527344, 213.79171752929688]","[481.1990966796875, 233.41456604003906]","[502.047119140625, 209.7720947265625]","[522.39404296875, 219.6939697265625]","[373.792724609375, 301.4505615234375]","[406.5938415527344, 311.30267333984375]","[464.6553955078125, 294.2030944824219]","[508.3003234863281, 302.1491394042969]","[480.341796875, 347.1415100097656]","[519.6386108398438, 359.6509704589844]"
5,"[455.8766784667969, 108.86480712890625]","[453.5487976074219, 98.04542541503906]","[449.1463928222656, 97.60709381103516]","[405.58953857421875, 96.24078369140625]","[422.4019775390625, 98.24910736083984]","[375.57867431640625, 144.39547729492188]","[421.2358703613281, 154.86178588867188]","[435.4053955078125, 213.06643676757812]","[480.46484375, 232.7617645263672]","[501.7899475097656, 210.44036865234375]","[522.1657104492188, 220.25967407226562]","[375.0233459472656, 300.235107421875]","[406.4329833984375, 310.06121826171875]","[465.51141357421875, 294.177490234375]","[507.9883117675781, 302.1728210449219]","[479.9405822753906, 347.59967041015625]","[518.348876953125, 360.1886901855469]"
6,"[455.95123291015625, 108.82976531982422]","[453.5548095703125, 97.9936294555664]","[449.16815185546875, 97.58912658691406]","[405.5559387207031, 96.25508880615234]","[422.30126953125, 98.34831237792969]","[375.4704284667969, 144.33145141601562]","[421.32086181640625, 154.8580780029297]","[434.883544921875, 212.849853515625]","[479.9958190917969, 232.64630126953125]","[501.5892333984375, 211.0502471923828]","[521.8509521484375, 220.97499084472656]","[375.3252258300781, 299.55792236328125]","[406.8637390136719, 309.4053039550781]","[466.2142028808594, 292.7462158203125]","[508.5769348144531, 300.7439880371094]","[479.9066467285156, 345.995849609375]","[518.281494140625, 358.6136169433594]"
7,"[455.7992248535156, 109.08245086669922]","[453.48760986328125, 98.18781280517578]","[449.0085144042969, 97.75125122070312]","[405.5299072265625, 96.33185577392578]","[421.97900390625, 98.36385345458984]","[375.3421630859375, 144.41226196289062]","[420.93157958984375, 154.974365234375]","[434.8470153808594, 213.1607208251953]","[479.70733642578125, 233.14356994628906]","[501.4479064941406, 211.66952514648438]","[521.7474975585938, 221.75262451171875]","[375.2739562988281, 299.9202575683594]","[406.63677978515625, 309.8164367675781]","[466.2928466796875, 292.5447082519531]","[508.5936584472656, 300.5754089355469]","[480.3772277832031, 345.427001953125]","[518.694580078125, 358.0643310546875]"
8,"[455.869384765625, 109.50267791748047]","[453.56884765625, 98.57442474365234]","[449.0572204589844, 98.1445541381836]","[405.4421081542969, 96.69503021240234]","[421.92864990234375, 98.77798461914062]","[375.183349609375, 144.65423583984375]","[420.9280090332031, 155.3485565185547]","[434.939208984375, 213.21775817871094]","[479.9066162109375, 233.34356689453125]","[501.5032653808594, 211.2008514404297]","[521.7169189453125, 221.28021240234375]","[375.2912902832031, 299.5992736816406]","[406.74609375, 309.5824890136719]","[467.0322265625, 290.2477111816406]","[509.1171569824219, 298.34283447265625]","[481.3597412109375, 343.00335693359375]","[519.4580078125, 355.7383728027344]"
9,"[456.032958984375, 109.65831756591797]","[453.82958984375, 98.67127990722656]","[449.17108154296875, 98.2801513671875]","[406.41632080078125, 96.596923828125]","[421.7337341308594, 98.6967544555664]","[376.39178466796875, 144.33499145507812]","[420.07373046875, 155.26731872558594]","[436.1019592285156, 213.10757446289062]","[479.0804443359375, 233.82119750976562]","[501.7405700683594, 212.75161743164062]","[521.8253784179688, 222.6976776123047]","[376.65374755859375, 300.1035461425781]","[406.5963439941406, 310.29583740234375]","[467.6655578613281, 293.3818664550781]","[508.53955078125, 301.8084411621094]","[481.6706848144531, 345.62451171875]","[518.6350708007812, 358.80908203125]"
10,"[455.5443420410156, 109.43046569824219]","[453.38720703125, 98.47402954101562]","[448.6542053222656, 98.03178405761719]","[405.84979248046875, 96.6906967163086]","[421.6130676269531, 98.67430114746094]","[375.63311767578125, 145.2266082763672]","[420.6556396484375, 155.732177734375]","[434.84576416015625, 214.49656677246094]","[479.27490234375, 234.45013427734375]","[501.37115478515625, 212.42852783203125]","[521.5360717773438, 222.39083862304688]","[375.966064453125, 301.0301818847656]","[406.98614501953125, 310.9440612792969]","[466.3432922363281, 293.2004699707031]","[508.51190185546875, 301.256591796875]","[480.4674987792969, 345.5237731933594]","[518.5944213867188, 358.13214111328125]"
