Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[253.0652313232422, 138.69851684570312]","[253.64979553222656, 125.14030456542969]","[238.38818359375, 127.79937744140625]","[235.5072021484375, 129.88731384277344]","[202.04690551757812, 137.89947509765625]","[226.90997314453125, 190.82785034179688]","[194.53231811523438, 211.90907287597656]","[261.6051025390625, 269.2301025390625]","[229.21270751953125, 311.0163879394531]","[297.50982666015625, 215.5816192626953]","[275.81439208984375, 229.5635528564453]","[249.960205078125, 344.4076232910156]","[229.33351135253906, 361.19403076171875]","[334.51239013671875, 300.21954345703125]","[329.54327392578125, 317.7867126464844]","[312.817138671875, 367.0358581542969]","[309.48150634765625, 390.6024169921875]"
2,"[252.64585876464844, 138.561767578125]","[253.57701110839844, 124.92670440673828]","[237.81353759765625, 127.59420776367188]","[236.0579833984375, 129.6287384033203]","[201.74945068359375, 137.69418334960938]","[227.75042724609375, 190.9038543701172]","[194.9688262939453, 211.7439422607422]","[262.4596252441406, 269.5863342285156]","[230.31431579589844, 310.3797912597656]","[297.0939025878906, 216.8561553955078]","[276.154296875, 229.54330444335938]","[249.75225830078125, 345.63739013671875]","[228.79733276367188, 362.1077575683594]","[332.2984313964844, 303.9642028808594]","[326.98260498046875, 321.1249694824219]","[310.3235778808594, 371.19635009765625]","[306.5595703125, 394.23065185546875]"
3,"[253.26498413085938, 139.15762329101562]","[253.1212921142578, 125.36272430419922]","[238.97434997558594, 128.2090301513672]","[232.1054229736328, 129.1940460205078]","[202.7990264892578, 137.76820373535156]","[223.55604553222656, 189.74830627441406]","[194.68881225585938, 211.86643981933594]","[259.0460205078125, 270.650390625]","[229.40516662597656, 313.64410400390625]","[297.5284423828125, 218.67471313476562]","[276.15869140625, 232.34349060058594]","[248.08250427246094, 345.1739196777344]","[229.85728454589844, 362.47906494140625]","[332.9744873046875, 303.1143493652344]","[329.04510498046875, 321.12725830078125]","[310.53680419921875, 369.409423828125]","[307.53326416015625, 393.7046203613281]"
4,"[251.96292114257812, 138.35894775390625]","[252.24391174316406, 124.5279541015625]","[237.68016052246094, 127.29066467285156]","[232.2454071044922, 128.41925048828125]","[202.1494598388672, 136.77040100097656]","[223.8621826171875, 189.420654296875]","[194.05906677246094, 211.048095703125]","[258.0883483886719, 271.80377197265625]","[228.83328247070312, 313.8793029785156]","[296.7063293457031, 219.51388549804688]","[277.16802978515625, 232.4971160888672]","[247.89083862304688, 344.8758544921875]","[229.03482055664062, 361.962646484375]","[333.1270751953125, 301.77587890625]","[328.71246337890625, 319.5126037597656]","[310.09661865234375, 367.7467346191406]","[306.9172058105469, 391.4180908203125]"
5,"[251.92648315429688, 138.69247436523438]","[252.51553344726562, 124.75056457519531]","[237.64178466796875, 127.53964233398438]","[232.92971801757812, 128.5894775390625]","[202.2777099609375, 136.99508666992188]","[224.25709533691406, 189.8016815185547]","[193.7840118408203, 211.41256713867188]","[256.7444152832031, 274.1567687988281]","[227.67518615722656, 315.845947265625]","[296.6012878417969, 222.34095764160156]","[276.63543701171875, 234.3255615234375]","[248.12429809570312, 344.7871398925781]","[228.8674774169922, 361.8934326171875]","[333.1685485839844, 303.59185791015625]","[328.54833984375, 321.2685241699219]","[311.0779724121094, 370.81304931640625]","[307.6442565917969, 394.3018798828125]"
6,"[251.73089599609375, 138.9557647705078]","[252.32086181640625, 125.12830352783203]","[237.5155029296875, 127.81847381591797]","[232.8395233154297, 129.0247344970703]","[202.36688232421875, 137.11590576171875]","[223.91908264160156, 190.1183624267578]","[194.0594024658203, 211.1996612548828]","[256.2449035644531, 274.2416687011719]","[228.05987548828125, 315.3381042480469]","[297.894287109375, 225.36782836914062]","[277.6090393066406, 237.29319763183594]","[247.60858154296875, 344.2251892089844]","[228.74716186523438, 361.0815124511719]","[333.2936096191406, 301.8247375488281]","[328.8369445800781, 319.254150390625]","[310.5399169921875, 369.20928955078125]","[307.21661376953125, 392.2998046875]"
7,"[251.94117736816406, 139.54563903808594]","[252.68106079101562, 125.5767822265625]","[237.61729431152344, 128.29798889160156]","[233.22959899902344, 129.3550567626953]","[202.41358947753906, 137.51089477539062]","[223.93978881835938, 190.714599609375]","[194.31930541992188, 211.73226928710938]","[255.50376892089844, 276.175048828125]","[228.01869201660156, 316.8631896972656]","[299.48419189453125, 229.26686096191406]","[277.595703125, 239.80787658691406]","[247.63929748535156, 344.768310546875]","[229.0052947998047, 361.58416748046875]","[333.1698303222656, 303.6482849121094]","[328.95245361328125, 320.97674560546875]","[310.8951110839844, 371.23004150390625]","[307.4971618652344, 394.1540222167969]"
8,"[251.94723510742188, 139.3260040283203]","[252.78392028808594, 125.19264221191406]","[237.64637756347656, 127.9511947631836]","[232.89239501953125, 128.7969512939453]","[202.24420166015625, 137.09857177734375]","[222.86480712890625, 190.10595703125]","[194.00479125976562, 211.4779052734375]","[252.8824005126953, 276.8369445800781]","[227.54100036621094, 317.7225036621094]","[297.68951416015625, 231.31512451171875]","[277.506103515625, 241.1905059814453]","[247.2480010986328, 343.8000183105469]","[229.05223083496094, 360.86212158203125]","[332.8966369628906, 302.722900390625]","[328.77978515625, 320.2499084472656]","[310.72430419921875, 370.0174255371094]","[307.0528259277344, 393.1731262207031]"
9,"[251.6638641357422, 139.97093200683594]","[252.5163116455078, 125.73518371582031]","[237.68426513671875, 128.48794555664062]","[231.64764404296875, 128.6551971435547]","[202.714599609375, 137.0077667236328]","[220.6558380126953, 189.121826171875]","[194.0295867919922, 210.9669952392578]","[250.26251220703125, 276.25384521484375]","[227.49354553222656, 318.04779052734375]","[296.8228759765625, 230.91015625]","[278.3921203613281, 241.59352111816406]","[245.28355407714844, 342.57501220703125]","[228.4749755859375, 359.935791015625]","[331.2052307128906, 301.4912109375]","[327.8309631347656, 319.2838134765625]","[308.7369689941406, 367.0086364746094]","[305.0703430175781, 390.4600524902344]"
10,"[251.4645538330078, 141.0144805908203]","[252.73068237304688, 127.60157775878906]","[237.95425415039062, 129.16104125976562]","[232.83226013183594, 130.75621032714844]","[201.75357055664062, 135.88528442382812]","[220.87078857421875, 191.47938537597656]","[192.78895568847656, 208.7895050048828]","[254.18577575683594, 280.400146484375]","[232.3025665283203, 315.90582275390625]","[285.756591796875, 233.58892822265625]","[293.4399719238281, 246.08395385742188]","[246.29339599609375, 344.18194580078125]","[228.2190399169922, 359.27587890625]","[321.916259765625, 311.07861328125]","[319.7713623046875, 326.6560363769531]","[302.2868957519531, 382.3316345214844]","[301.27325439453125, 403.1865234375]"
