Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[247.79452514648438, 114.0011215209961]","[253.7620391845703, 98.86882781982422]","[234.01576232910156, 97.09007263183594]","[232.24517822265625, 97.96971130371094]","[193.51890563964844, 93.77094268798828]","[213.09115600585938, 160.99053955078125]","[177.07196044921875, 167.8314971923828]","[248.67315673828125, 267.6784973144531]","[224.78924560546875, 292.4577941894531]","[289.71575927734375, 191.70892333984375]","[295.8388671875, 204.64207458496094]","[228.6785430908203, 348.97314453125]","[204.56837463378906, 359.139404296875]","[287.510009765625, 387.5145263671875]","[288.12103271484375, 397.7930603027344]","[277.4143981933594, 456.0729064941406]","[272.8074951171875, 468.8090515136719]"
2,"[248.5582733154297, 114.22000885009766]","[254.22454833984375, 99.1985092163086]","[234.94776916503906, 97.38670349121094]","[232.36944580078125, 98.35714721679688]","[194.3151397705078, 93.98377990722656]","[213.3984375, 161.28260803222656]","[177.07305908203125, 168.04876708984375]","[249.53994750976562, 267.514892578125]","[224.50489807128906, 292.54638671875]","[290.589111328125, 191.42611694335938]","[296.1789855957031, 204.59103393554688]","[229.573974609375, 349.2822265625]","[205.27891540527344, 359.50390625]","[287.7557678222656, 388.3926086425781]","[288.16339111328125, 398.829345703125]","[277.9726257324219, 456.6980285644531]","[273.1072692871094, 469.72723388671875]"
3,"[248.3053436279297, 114.54217529296875]","[254.0265655517578, 99.42240905761719]","[234.8966827392578, 97.6021728515625]","[231.5041961669922, 98.00031280517578]","[194.5957489013672, 93.67650604248047]","[212.68414306640625, 160.65682983398438]","[176.75294494628906, 167.86180114746094]","[249.46852111816406, 268.0288391113281]","[224.7109832763672, 293.6517333984375]","[290.9338073730469, 191.20364379882812]","[296.4992980957031, 204.35165405273438]","[229.45867919921875, 349.3406677246094]","[205.44993591308594, 359.8942565917969]","[288.7102966308594, 388.5696716308594]","[289.0954284667969, 399.28118896484375]","[279.54534912109375, 457.54864501953125]","[274.40386962890625, 470.8287048339844]"
4,"[248.1133575439453, 114.25833892822266]","[253.6405487060547, 99.24596405029297]","[234.72015380859375, 97.42240905761719]","[230.9047088623047, 98.14904022216797]","[194.43087768554688, 93.84231567382812]","[212.38861083984375, 161.0899200439453]","[177.06407165527344, 168.22433471679688]","[249.8985595703125, 268.07879638671875]","[225.39990234375, 293.5101013183594]","[290.4610290527344, 191.2792205810547]","[296.1274719238281, 204.39537048339844]","[229.36495971679688, 350.2090148925781]","[205.7867431640625, 360.6795959472656]","[288.6452941894531, 389.42816162109375]","[289.5195007324219, 400.05816650390625]","[280.0962829589844, 459.4173889160156]","[275.3536376953125, 472.6496887207031]"
5,"[248.2477264404297, 114.3548583984375]","[253.7523651123047, 99.2940902709961]","[234.78273010253906, 97.48555755615234]","[230.98768615722656, 98.06900024414062]","[194.3220977783203, 93.80970001220703]","[212.4829559326172, 160.87681579589844]","[177.05606079101562, 168.1249237060547]","[250.5157470703125, 267.8084716796875]","[225.9669952392578, 293.4588317871094]","[290.9028015136719, 190.1662139892578]","[296.6751708984375, 203.37351989746094]","[229.39114379882812, 350.33990478515625]","[205.70008850097656, 360.8848571777344]","[289.1296081542969, 388.9859619140625]","[289.8431396484375, 399.7265930175781]","[280.3834228515625, 459.2038879394531]","[275.38970947265625, 472.5946044921875]"
6,"[248.34193420410156, 114.43711853027344]","[253.91534423828125, 99.41038513183594]","[234.84580993652344, 97.54733276367188]","[231.0950469970703, 98.34991455078125]","[194.35501098632812, 93.980712890625]","[212.7458038330078, 161.4566650390625]","[177.30445861816406, 168.4593505859375]","[251.34255981445312, 268.372802734375]","[226.95428466796875, 293.47869873046875]","[291.3507995605469, 190.39109802246094]","[297.17041015625, 203.28846740722656]","[229.06663513183594, 351.0823974609375]","[205.3606719970703, 361.4378662109375]","[288.7127380371094, 390.0177917480469]","[289.466064453125, 400.5299377441406]","[280.0066223144531, 460.56256103515625]","[275.1291809082031, 473.6634521484375]"
7,"[248.51138305664062, 114.54409790039062]","[254.05943298339844, 99.47300720214844]","[234.93841552734375, 97.67225646972656]","[231.15687561035156, 98.42557525634766]","[194.23374938964844, 94.2694320678711]","[212.78903198242188, 161.436279296875]","[177.3428192138672, 168.80703735351562]","[251.6370849609375, 268.138427734375]","[227.2601318359375, 293.7012939453125]","[291.0927734375, 190.3780517578125]","[297.0143737792969, 203.30850219726562]","[229.27772521972656, 350.78515625]","[205.51268005371094, 361.33349609375]","[289.7106018066406, 387.9018249511719]","[290.0943603515625, 398.6136779785156]","[281.06048583984375, 458.5737609863281]","[275.73358154296875, 471.984130859375]"
8,"[248.50350952148438, 114.59880065917969]","[254.0500030517578, 99.58655548095703]","[234.9993896484375, 97.74188232421875]","[231.2777862548828, 98.65328979492188]","[194.33103942871094, 94.34850311279297]","[212.87782287597656, 161.69619750976562]","[177.06094360351562, 168.92852783203125]","[251.55899047851562, 268.20709228515625]","[226.58758544921875, 293.7591247558594]","[291.010986328125, 190.23165893554688]","[296.8287353515625, 203.34681701660156]","[229.4801788330078, 350.7508850097656]","[205.4800567626953, 361.2845153808594]","[289.97479248046875, 387.1875305175781]","[290.19830322265625, 397.9117431640625]","[281.3899841308594, 457.70892333984375]","[276.0448913574219, 471.12451171875]"
9,"[248.6202850341797, 114.62173461914062]","[254.13116455078125, 99.61199188232422]","[235.14305114746094, 97.77532958984375]","[231.27980041503906, 98.65982055664062]","[194.46075439453125, 94.37982177734375]","[212.65447998046875, 161.58468627929688]","[177.09796142578125, 168.89524841308594]","[251.27755737304688, 268.0147399902344]","[226.43728637695312, 293.76544189453125]","[290.91436767578125, 190.39544677734375]","[296.5538635253906, 203.6101837158203]","[229.0345458984375, 350.42901611328125]","[205.18927001953125, 361.01361083984375]","[289.81561279296875, 386.2918395996094]","[290.1535949707031, 397.1002197265625]","[281.1745300292969, 456.8418273925781]","[275.82635498046875, 470.3984069824219]"
10,"[248.70704650878906, 114.71173095703125]","[254.18643188476562, 99.71615600585938]","[235.15846252441406, 97.84996032714844]","[231.506103515625, 98.84282684326172]","[194.3067626953125, 94.44442749023438]","[212.82696533203125, 161.82113647460938]","[177.07740783691406, 168.9747772216797]","[251.87796020507812, 267.96514892578125]","[226.74005126953125, 293.6873474121094]","[291.5959777832031, 190.08702087402344]","[297.03533935546875, 203.44876098632812]","[229.36648559570312, 350.674560546875]","[205.37672424316406, 361.2210388183594]","[290.2461242675781, 386.04302978515625]","[290.617431640625, 396.8630676269531]","[281.57684326171875, 456.5313720703125]","[276.1978454589844, 470.115966796875]"
11,"[248.7575225830078, 114.60626220703125]","[254.2820587158203, 99.63581848144531]","[235.1788330078125, 97.7391128540039]","[231.8961181640625, 98.89682006835938]","[194.30897521972656, 94.3791732788086]","[213.19158935546875, 162.06240844726562]","[176.92477416992188, 168.9774169921875]","[251.72219848632812, 268.3067626953125]","[226.14450073242188, 293.7631530761719]","[291.47576904296875, 190.5262451171875]","[296.84161376953125, 203.8458251953125]","[229.55813598632812, 351.00384521484375]","[205.21435546875, 361.4442443847656]","[290.6097717285156, 386.80078125]","[290.6443176269531, 397.52618408203125]","[281.8209533691406, 457.4542236328125]","[276.1534423828125, 470.8896789550781]"
