Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[339.8828430175781, 126.14007568359375]","[338.804931640625, 111.23648071289062]","[337.8764343261719, 108.16532135009766]","[290.0267028808594, 97.75708770751953]","[303.2305603027344, 97.13113403320312]","[254.8717041015625, 154.44851684570312]","[268.20587158203125, 178.86489868164062]","[280.9920959472656, 265.76861572265625]","[294.0447082519531, 313.85003662109375]","[358.51593017578125, 255.87167358398438]","[353.7913818359375, 278.5152282714844]","[287.5455627441406, 338.12127685546875]","[298.1966857910156, 361.7554931640625]","[448.3343811035156, 303.1746826171875]","[451.03985595703125, 331.067626953125]","[453.03790283203125, 427.6135559082031]","[474.85418701171875, 473.4877624511719]"
2,"[339.9271240234375, 126.11112976074219]","[338.86151123046875, 111.2043685913086]","[337.8860778808594, 108.12879943847656]","[290.149658203125, 97.76776885986328]","[303.1742248535156, 97.1222152709961]","[255.0240936279297, 154.59820556640625]","[268.2091369628906, 178.892578125]","[281.1122131347656, 265.9607849121094]","[294.024658203125, 313.7772216796875]","[358.5837097167969, 256.010009765625]","[353.8565673828125, 278.5374755859375]","[287.77294921875, 338.08038330078125]","[298.3318176269531, 361.6590881347656]","[448.2843322753906, 303.3685302734375]","[450.9764404296875, 331.200927734375]","[452.99212646484375, 427.6945495605469]","[474.77044677734375, 473.4738464355469]"
3,"[339.88494873046875, 126.37751770019531]","[338.8889465332031, 111.4149398803711]","[337.9374694824219, 108.35018920898438]","[289.8938293457031, 97.72527313232422]","[303.3694763183594, 97.16780090332031]","[254.03590393066406, 154.52789306640625]","[268.51629638671875, 178.91053771972656]","[279.89080810546875, 266.3302307128906]","[294.1388854980469, 313.9286193847656]","[358.4344787597656, 256.5552062988281]","[353.5710754394531, 278.79693603515625]","[286.1786193847656, 338.788330078125]","[297.55169677734375, 362.4375]","[447.1282043457031, 303.1626892089844]","[450.423828125, 331.4639587402344]","[451.8309020996094, 426.9452819824219]","[474.0228271484375, 473.7147216796875]"
4,"[339.49359130859375, 126.19141387939453]","[338.6402282714844, 111.20897674560547]","[337.583984375, 108.11309051513672]","[289.4986267089844, 97.40108489990234]","[303.1029052734375, 96.82874298095703]","[252.8859100341797, 154.22109985351562]","[268.5325622558594, 178.55233764648438]","[278.3855285644531, 266.719482421875]","[294.1502380371094, 313.94000244140625]","[357.94464111328125, 256.71441650390625]","[353.8135986328125, 278.63726806640625]","[284.8723449707031, 339.1773986816406]","[296.9691467285156, 362.90032958984375]","[446.68280029296875, 303.0703125]","[450.6536865234375, 331.70733642578125]","[451.5070495605469, 426.6440734863281]","[474.4980773925781, 474.1324768066406]"
5,"[339.5539245605469, 125.02670288085938]","[338.9546813964844, 110.80101013183594]","[337.703369140625, 107.35160064697266]","[289.2351379394531, 97.70988464355469]","[303.2614440917969, 97.03848266601562]","[253.44007873535156, 152.43292236328125]","[268.455322265625, 176.71925354003906]","[274.26116943359375, 267.6611328125]","[291.2126159667969, 316.8140563964844]","[356.8133239746094, 257.0877990722656]","[352.3111267089844, 277.2983093261719]","[284.8464050292969, 335.6795959472656]","[297.3521728515625, 358.87200927734375]","[444.50775146484375, 302.4326477050781]","[454.71893310546875, 327.6141357421875]","[444.54180908203125, 432.3241882324219]","[479.5459899902344, 472.78125]"
6,"[339.5915222167969, 125.48918151855469]","[339.17803955078125, 111.30661010742188]","[337.6595153808594, 107.7125244140625]","[289.6542663574219, 98.23249053955078]","[302.7398986816406, 97.22076416015625]","[253.50271606445312, 152.86221313476562]","[267.4245300292969, 177.0347900390625]","[274.254638671875, 267.646484375]","[290.0713806152344, 317.0435485839844]","[356.9632263183594, 257.0715637207031]","[351.910888671875, 277.3382263183594]","[284.8993225097656, 336.0545654296875]","[296.6632080078125, 359.29144287109375]","[445.17352294921875, 302.3474426269531]","[454.4820556640625, 327.5988464355469]","[444.7056884765625, 432.4128112792969]","[479.665771484375, 473.0126037597656]"
7,"[339.598876953125, 126.7928237915039]","[338.8780517578125, 111.91352081298828]","[337.5938415527344, 108.66026306152344]","[290.1163330078125, 98.07683563232422]","[302.5831298828125, 97.0733642578125]","[253.60809326171875, 154.5154266357422]","[267.5579528808594, 178.6326141357422]","[279.19720458984375, 266.831787109375]","[293.42852783203125, 314.38763427734375]","[358.1629333496094, 256.27838134765625]","[353.4964294433594, 278.65673828125]","[286.0583190917969, 339.18798828125]","[296.9803161621094, 362.84014892578125]","[447.37261962890625, 303.3623352050781]","[450.205078125, 331.7791748046875]","[451.8577880859375, 427.19476318359375]","[474.7469787597656, 474.30230712890625]"
8,"[339.54107666015625, 126.84567260742188]","[338.9512939453125, 111.95825958251953]","[337.4496154785156, 108.69133758544922]","[290.4354248046875, 98.12979125976562]","[302.2839050292969, 97.07616424560547]","[253.63755798339844, 154.63677978515625]","[267.32513427734375, 178.69747924804688]","[279.1461181640625, 267.09637451171875]","[293.32135009765625, 314.6220703125]","[358.1979675292969, 256.305908203125]","[353.46405029296875, 278.70819091796875]","[285.8327941894531, 339.3900146484375]","[296.5271301269531, 363.0574035644531]","[447.2740173339844, 303.6263122558594]","[449.93499755859375, 332.2021484375]","[451.7002258300781, 427.2032165527344]","[474.6440734863281, 474.5750427246094]"
9,"[339.7174072265625, 126.43852233886719]","[339.0968322753906, 111.59195709228516]","[337.60125732421875, 108.35877227783203]","[290.7655334472656, 98.29953002929688]","[302.3659973144531, 97.22259521484375]","[254.48544311523438, 155.0753173828125]","[266.8860778808594, 178.99612426757812]","[280.2160339355469, 267.3479309082031]","[292.7540588378906, 314.612548828125]","[358.3365173339844, 256.22784423828125]","[353.6910095214844, 278.3297119140625]","[286.7564392089844, 338.7702941894531]","[296.62872314453125, 362.43292236328125]","[447.8764343261719, 304.1216125488281]","[450.0567932128906, 332.61456298828125]","[452.8866882324219, 427.5950622558594]","[475.5054931640625, 474.5737609863281]"
10,"[339.6796875, 126.41144561767578]","[339.04437255859375, 111.54298400878906]","[337.5600891113281, 108.32205963134766]","[290.6210021972656, 98.29637145996094]","[302.3266296386719, 97.25324249267578]","[254.29705810546875, 155.3187713623047]","[266.9832458496094, 179.09596252441406]","[279.8542785644531, 267.8641357421875]","[292.7772521972656, 314.6673889160156]","[358.1982116699219, 256.4997253417969]","[353.7772521972656, 278.34051513671875]","[286.63970947265625, 338.9978942871094]","[296.70294189453125, 362.5748291015625]","[447.31634521484375, 304.43865966796875]","[449.7220458984375, 332.7925720214844]","[452.54315185546875, 427.7604064941406]","[475.1321716308594, 474.5435485839844]"
11,"[339.6927490234375, 126.43382263183594]","[338.8600158691406, 111.550537109375]","[337.6710510253906, 108.4293441772461]","[290.0025329589844, 98.07879638671875]","[302.7369689941406, 97.3582992553711]","[253.7028045654297, 154.6873321533203]","[267.60662841796875, 178.53013610839844]","[279.06024169921875, 266.2147521972656]","[292.9829406738281, 312.68133544921875]","[357.8743591308594, 256.216064453125]","[353.7205810546875, 277.88018798828125]","[285.79083251953125, 338.1764221191406]","[296.7081604003906, 361.6940612792969]","[446.9764709472656, 303.5099792480469]","[450.1512451171875, 331.5621643066406]","[452.4305725097656, 427.42034912109375]","[474.99609375, 473.75390625]"
12,"[339.7299499511719, 126.89484405517578]","[338.8670654296875, 112.0143814086914]","[337.6973571777344, 108.9536361694336]","[290.1100158691406, 98.0929946899414]","[302.92401123046875, 97.51732635498047]","[253.91836547851562, 154.09896850585938]","[268.1316833496094, 177.9414825439453]","[279.1640625, 265.6080322265625]","[293.4193115234375, 311.9761047363281]","[357.9991455078125, 255.83035278320312]","[353.9199523925781, 277.9097900390625]","[286.0299072265625, 337.5142822265625]","[297.1522216796875, 360.994384765625]","[446.5816955566406, 303.8190612792969]","[450.07958984375, 331.8257751464844]","[452.4788818359375, 427.4418640136719]","[475.0252990722656, 473.6748962402344]"
13,"[339.529541015625, 126.52162170410156]","[338.654296875, 111.67998504638672]","[337.663818359375, 108.54261779785156]","[289.63916015625, 97.88651275634766]","[303.1575927734375, 97.17322540283203]","[253.54161071777344, 153.8895263671875]","[268.1233825683594, 177.74295043945312]","[278.4638977050781, 264.95166015625]","[292.7708740234375, 311.5291442871094]","[357.4016418457031, 255.47320556640625]","[353.57989501953125, 278.0157470703125]","[286.1307678222656, 337.4705505371094]","[297.5131530761719, 360.9521484375]","[446.9395751953125, 303.42236328125]","[450.29730224609375, 331.319091796875]","[452.6832275390625, 427.55670166015625]","[475.0525817871094, 473.7398986816406]"
14,"[339.3032531738281, 126.08636474609375]","[338.50750732421875, 111.27638244628906]","[337.29840087890625, 108.10952758789062]","[289.9719543457031, 97.86682891845703]","[302.6407775878906, 96.97137451171875]","[254.22642517089844, 154.40835571289062]","[267.74102783203125, 177.69699096679688]","[279.234130859375, 265.9573059082031]","[292.79168701171875, 311.58416748046875]","[357.4158630371094, 255.80181884765625]","[353.5491638183594, 277.9454345703125]","[286.8973693847656, 337.4443054199219]","[297.5519104003906, 360.6662292480469]","[446.9176025390625, 304.4278564453125]","[449.8681640625, 331.87152099609375]","[452.94305419921875, 428.31695556640625]","[475.10516357421875, 473.83209228515625]"
15,"[339.2787780761719, 125.90730285644531]","[338.4795837402344, 111.12923431396484]","[337.3330993652344, 107.88526916503906]","[289.8522033691406, 97.73533630371094]","[302.72235107421875, 96.68673706054688]","[254.15869140625, 154.24786376953125]","[267.8575134277344, 177.65272521972656]","[279.5102233886719, 265.9276428222656]","[293.04949951171875, 312.02947998046875]","[357.603515625, 255.3992156982422]","[353.69036865234375, 277.68914794921875]","[287.21649169921875, 337.4897766113281]","[297.9857177734375, 360.7424621582031]","[447.4836730957031, 304.96417236328125]","[450.40887451171875, 332.33331298828125]","[453.2640380859375, 429.0213317871094]","[475.43182373046875, 474.3422546386719]"
16,"[339.17718505859375, 126.42835235595703]","[338.43035888671875, 111.60459899902344]","[337.3582458496094, 108.30352783203125]","[289.431640625, 97.86419677734375]","[302.7103271484375, 96.77808380126953]","[253.14923095703125, 154.18666076660156]","[267.5235900878906, 178.0166473388672]","[278.26300048828125, 265.0631103515625]","[292.3385009765625, 312.01318359375]","[357.0246276855469, 255.876708984375]","[353.410888671875, 278.3173522949219]","[285.9013366699219, 338.33258056640625]","[297.1475830078125, 361.810546875]","[446.8005065917969, 303.7118225097656]","[449.8726501464844, 331.751708984375]","[451.58404541015625, 427.4110107421875]","[474.31011962890625, 473.9674072265625]"
17,"[339.1837463378906, 126.4476089477539]","[338.5531311035156, 111.65083312988281]","[337.3216552734375, 108.32771301269531]","[289.8522033691406, 97.84095001220703]","[302.6863708496094, 96.62952423095703]","[253.2889862060547, 154.16636657714844]","[267.5730285644531, 177.82781982421875]","[279.1399841308594, 266.1306457519531]","[293.33367919921875, 312.87359619140625]","[357.91021728515625, 255.82168579101562]","[353.9979553222656, 278.3603515625]","[285.1945495605469, 339.14404296875]","[296.3030090332031, 362.63873291015625]","[446.8406982421875, 304.2012634277344]","[449.9871826171875, 332.636474609375]","[451.8451843261719, 427.3370361328125]","[474.7884521484375, 474.7027587890625]"
18,"[339.1744689941406, 125.41722106933594]","[339.11944580078125, 111.26461029052734]","[337.20953369140625, 107.55528259277344]","[289.9880676269531, 98.19376373291016]","[302.1591796875, 96.82997131347656]","[253.0439910888672, 153.02874755859375]","[266.9065856933594, 176.91476440429688]","[273.91510009765625, 267.26690673828125]","[289.46282958984375, 316.513916015625]","[356.4430236816406, 256.83837890625]","[351.8265686035156, 277.8324279785156]","[283.7088317871094, 337.1663818359375]","[295.39239501953125, 360.3446044921875]","[443.4615173339844, 303.9288024902344]","[453.22027587890625, 329.6271667480469]","[443.1025085449219, 432.2010803222656]","[479.082763671875, 473.59039306640625]"
19,"[339.2040710449219, 125.91761016845703]","[338.6637878417969, 111.14859771728516]","[337.3027038574219, 107.9139404296875]","[290.168212890625, 97.75624084472656]","[302.6923828125, 96.71764373779297]","[253.6973876953125, 154.1498565673828]","[267.3544616699219, 178.31423950195312]","[279.3522033691406, 265.4410400390625]","[292.81219482421875, 313.4173278808594]","[357.415771484375, 255.47808837890625]","[353.8326721191406, 278.8140563964844]","[284.85809326171875, 339.486328125]","[295.49273681640625, 363.0789794921875]","[445.5263671875, 305.2369384765625]","[448.7104797363281, 333.65838623046875]","[450.509033203125, 427.8689880371094]","[473.8290710449219, 474.77777099609375]"
20,"[338.99127197265625, 124.72819519042969]","[338.8592834472656, 110.5671615600586]","[336.9374694824219, 106.97108459472656]","[290.10296630859375, 98.01285552978516]","[302.1183776855469, 96.83454895019531]","[253.72189331054688, 153.37330627441406]","[267.01898193359375, 177.31219482421875]","[275.29058837890625, 267.4875183105469]","[290.3353576660156, 317.0821838378906]","[357.2699890136719, 256.4582824707031]","[352.474609375, 278.0389404296875]","[283.80560302734375, 337.4826965332031]","[295.1099853515625, 360.642333984375]","[443.6255798339844, 303.57257080078125]","[453.3981628417969, 329.1360168457031]","[443.3606872558594, 432.5482177734375]","[479.1297302246094, 473.6068115234375]"
21,"[338.3905029296875, 125.79039764404297]","[338.3544616699219, 111.00165557861328]","[336.1335754394531, 107.74006652832031]","[291.37237548828125, 97.6926498413086]","[301.5194396972656, 96.48980712890625]","[254.61878967285156, 154.4674072265625]","[267.0661315917969, 178.24072265625]","[280.0651550292969, 266.2519226074219]","[293.3912658691406, 313.9524841308594]","[358.06195068359375, 255.60804748535156]","[354.3516845703125, 279.5048522949219]","[285.33343505859375, 339.7945251464844]","[295.01953125, 363.3553161621094]","[446.6847229003906, 305.2141418457031]","[449.18408203125, 334.0550537109375]","[450.8699645996094, 427.3659973144531]","[474.49420166015625, 475.267822265625]"
