Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[402.0247497558594, 146.87232971191406]","[399.6913146972656, 134.02272033691406]","[389.8587646484375, 134.28814697265625]","[376.2646179199219, 134.67132568359375]","[350.5992736816406, 139.8629150390625]","[360.6707458496094, 193.99337768554688]","[327.5517883300781, 216.73681640625]","[391.6346130371094, 275.5024108886719]","[365.2545166015625, 320.6899108886719]","[449.023681640625, 250.7864227294922]","[426.07086181640625, 250.67103576660156]","[408.44329833984375, 356.42730712890625]","[389.04107666015625, 379.551025390625]","[562.941650390625, 322.0647888183594]","[555.2245483398438, 341.47442626953125]","[542.8226318359375, 469.386962890625]","[562.9746704101562, 488.2817687988281]"
2,"[401.55487060546875, 147.473876953125]","[399.2345886230469, 134.65078735351562]","[389.71209716796875, 134.54676818847656]","[375.58734130859375, 134.76486206054688]","[350.61895751953125, 139.12828063964844]","[360.0615234375, 194.0061492919922]","[327.2018737792969, 215.6454620361328]","[390.802734375, 276.4115295410156]","[364.89080810546875, 320.1094970703125]","[448.2439270019531, 251.15675354003906]","[426.33837890625, 251.50579833984375]","[408.51812744140625, 356.0047607421875]","[389.344482421875, 378.6438903808594]","[563.254638671875, 322.13128662109375]","[555.5303344726562, 340.7730407714844]","[542.69970703125, 469.67755126953125]","[562.8523559570312, 488.1645812988281]"
3,"[401.52716064453125, 147.78550720214844]","[399.1304016113281, 134.96205139160156]","[389.8114929199219, 134.71994018554688]","[374.9884033203125, 135.08421325683594]","[350.5707702636719, 139.15708923339844]","[359.2572326660156, 194.7505340576172]","[326.7978515625, 216.14053344726562]","[389.6769104003906, 277.9782409667969]","[364.2175598144531, 321.3538818359375]","[446.79962158203125, 251.72315979003906]","[426.1967468261719, 251.90817260742188]","[408.0596008300781, 356.6412658691406]","[389.23016357421875, 379.19195556640625]","[562.7737426757812, 322.08453369140625]","[555.439208984375, 340.61114501953125]","[542.081787109375, 469.8697814941406]","[562.4719848632812, 488.2666931152344]"
4,"[401.37701416015625, 147.7593536376953]","[399.08380126953125, 135.0312042236328]","[389.8042907714844, 134.6981201171875]","[375.18682861328125, 135.23924255371094]","[351.0552062988281, 139.1123046875]","[359.7947082519531, 194.41177368164062]","[326.7501220703125, 216.19935607910156]","[390.5496826171875, 276.0936584472656]","[363.99749755859375, 321.0839538574219]","[447.2442626953125, 250.58135986328125]","[426.56597900390625, 251.8831024169922]","[407.86358642578125, 356.3120422363281]","[388.70159912109375, 378.9969482421875]","[563.5687866210938, 321.7603454589844]","[555.7122802734375, 340.3680725097656]","[541.5146484375, 469.93011474609375]","[562.18017578125, 488.5686950683594]"
5,"[401.7060241699219, 148.37828063964844]","[399.25701904296875, 135.66554260253906]","[390.1505126953125, 135.30345153808594]","[374.94317626953125, 135.8644256591797]","[351.1556091308594, 139.72764587402344]","[359.50140380859375, 194.9768829345703]","[327.0014343261719, 216.85006713867188]","[390.9756774902344, 276.5438232421875]","[364.5655212402344, 321.6700134277344]","[448.658203125, 250.55918884277344]","[427.00616455078125, 251.75106811523438]","[407.892822265625, 356.9200134277344]","[389.08978271484375, 379.6055603027344]","[563.5447998046875, 321.7716979980469]","[555.7844848632812, 340.3872375488281]","[540.9590454101562, 469.98388671875]","[561.2896728515625, 488.52850341796875]"
6,"[401.8199462890625, 148.6468963623047]","[399.25408935546875, 135.961669921875]","[390.3525695800781, 135.60426330566406]","[374.5700378417969, 136.25918579101562]","[351.39093017578125, 140.156982421875]","[359.18487548828125, 195.384521484375]","[327.08367919921875, 217.14637756347656]","[390.51287841796875, 276.73138427734375]","[364.32183837890625, 321.4501647949219]","[448.6179504394531, 250.5425262451172]","[427.0826416015625, 251.74671936035156]","[408.0232849121094, 357.031982421875]","[389.4916076660156, 379.6850280761719]","[563.5532836914062, 322.0903015136719]","[555.8904418945312, 340.5413513183594]","[541.6198120117188, 469.96728515625]","[561.61328125, 488.22210693359375]"
7,"[401.46661376953125, 148.61778259277344]","[399.1614990234375, 135.92149353027344]","[389.8692932128906, 135.62960815429688]","[374.900146484375, 136.2918243408203]","[350.779296875, 140.2361297607422]","[358.8860778808594, 195.4412841796875]","[326.5352783203125, 216.9019775390625]","[389.45343017578125, 278.3688049316406]","[364.1457214355469, 322.02545166015625]","[447.6190185546875, 251.58079528808594]","[426.4657287597656, 251.41526794433594]","[407.0646057128906, 358.05120849609375]","[388.18170166015625, 380.679931640625]","[562.6388549804688, 322.41357421875]","[554.7718505859375, 341.1031494140625]","[541.8959350585938, 470.1507568359375]","[562.2506713867188, 488.96734619140625]"
8,"[400.9020080566406, 148.23435974121094]","[398.8645935058594, 135.4770965576172]","[389.0077819824219, 135.04798889160156]","[375.3721923828125, 136.2731170654297]","[349.8876953125, 139.9568328857422]","[359.2369079589844, 197.07290649414062]","[327.2287292480469, 217.97817993164062]","[389.4855651855469, 279.53045654296875]","[366.4655456542969, 322.2433776855469]","[447.1809997558594, 251.51651000976562]","[427.3229675292969, 250.84475708007812]","[407.82525634765625, 360.05352783203125]","[389.1233825683594, 382.3271484375]","[562.7499389648438, 324.1266174316406]","[555.1124267578125, 342.533203125]","[540.441650390625, 470.2956848144531]","[561.0264282226562, 489.25140380859375]"
9,"[400.9014892578125, 148.325927734375]","[398.971923828125, 135.6649932861328]","[389.14617919921875, 135.1561279296875]","[375.6675109863281, 136.5169219970703]","[350.13568115234375, 139.90208435058594]","[359.6492919921875, 196.91455078125]","[326.7108154296875, 217.70773315429688]","[390.32843017578125, 279.1025390625]","[366.2701416015625, 321.9978332519531]","[447.3142395019531, 251.2009735107422]","[427.9866027832031, 250.6029052734375]","[407.58233642578125, 359.9664611816406]","[388.24365234375, 382.231689453125]","[562.6968383789062, 324.4474182128906]","[554.3782348632812, 342.8478088378906]","[541.0545043945312, 469.9372863769531]","[561.6427001953125, 488.8990173339844]"
10,"[400.56024169921875, 148.79205322265625]","[398.7541809082031, 136.2277069091797]","[388.9512634277344, 135.58587646484375]","[375.5115051269531, 137.18508911132812]","[350.42083740234375, 140.3167266845703]","[359.4154968261719, 197.2052459716797]","[326.86981201171875, 217.89866638183594]","[389.31549072265625, 278.86431884765625]","[365.96405029296875, 322.0229187011719]","[446.1589050292969, 250.3605194091797]","[427.84234619140625, 250.63619995117188]","[407.47210693359375, 360.0293273925781]","[388.3711242675781, 382.2803039550781]","[563.3482055664062, 324.9800720214844]","[555.15185546875, 343.32305908203125]","[541.0639038085938, 470.67462158203125]","[562.1127319335938, 489.89154052734375]"
