Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[298.5042419433594, 138.7230224609375]","[300.3514709472656, 126.35433959960938]","[294.3478698730469, 120.25859069824219]","[263.9808349609375, 118.82679748535156]","[256.6817932128906, 109.7567138671875]","[225.0662078857422, 180.88414001464844]","[212.6663818359375, 195.4672393798828]","[244.505859375, 295.70654296875]","[241.5944366455078, 335.1689147949219]","[303.4786071777344, 287.3265380859375]","[306.9122314453125, 290.9502868652344]","[244.80258178710938, 373.5443115234375]","[238.3743133544922, 393.1789855957031]","[414.9007873535156, 348.0480651855469]","[410.28533935546875, 366.1289978027344]","[404.6741943359375, 446.011962890625]","[431.3914794921875, 471.559326171875]"
2,"[298.4778747558594, 138.53823852539062]","[300.2882995605469, 126.06086730957031]","[294.4346923828125, 120.15223693847656]","[263.6366271972656, 118.51103973388672]","[256.8183898925781, 109.79683685302734]","[224.35276794433594, 180.61532592773438]","[212.78457641601562, 196.12037658691406]","[244.59088134765625, 294.77154541015625]","[243.2660675048828, 335.5360107421875]","[303.8017272949219, 287.6238098144531]","[308.6922912597656, 290.849365234375]","[243.96409606933594, 371.8538818359375]","[238.05914306640625, 391.917236328125]","[414.35113525390625, 345.1923828125]","[409.5799560546875, 363.7756652832031]","[406.67230224609375, 439.575439453125]","[432.88330078125, 465.4564208984375]"
3,"[298.3842468261719, 138.5249481201172]","[300.616943359375, 125.99803924560547]","[294.1419982910156, 120.20055389404297]","[264.7469787597656, 118.4297103881836]","[256.51922607421875, 109.9207763671875]","[224.67457580566406, 180.37103271484375]","[213.20457458496094, 196.10446166992188]","[244.43911743164062, 293.61541748046875]","[243.06985473632812, 334.59429931640625]","[303.7450866699219, 286.5716857910156]","[307.45147705078125, 290.3064880371094]","[243.7803955078125, 372.38983154296875]","[237.87258911132812, 392.5930480957031]","[413.03240966796875, 349.97686767578125]","[408.9202880859375, 369.3510437011719]","[405.793212890625, 445.79534912109375]","[432.9057312011719, 472.9225158691406]"
4,"[298.5827941894531, 138.37930297851562]","[300.630615234375, 125.83447265625]","[294.4046325683594, 120.10581970214844]","[264.3490295410156, 118.29862976074219]","[256.7372131347656, 109.9412841796875]","[224.42788696289062, 180.1153106689453]","[213.56121826171875, 196.1790771484375]","[244.57293701171875, 293.3667297363281]","[244.0558319091797, 334.7155456542969]","[304.0640563964844, 286.4299621582031]","[308.1214294433594, 289.6435241699219]","[243.88723754882812, 372.60675048828125]","[238.3505401611328, 392.8744201660156]","[412.4024963378906, 348.383544921875]","[408.5169372558594, 367.7569885253906]","[405.36102294921875, 445.1766357421875]","[432.47711181640625, 472.1004638671875]"
5,"[298.5191650390625, 138.54803466796875]","[300.52294921875, 125.98477935791016]","[294.35626220703125, 120.27310180664062]","[264.15985107421875, 118.35885620117188]","[256.6936340332031, 110.01937866210938]","[224.260986328125, 180.2444610595703]","[213.4189910888672, 196.21421813964844]","[244.74334716796875, 293.7388000488281]","[244.24618530273438, 334.80645751953125]","[304.4812316894531, 286.43072509765625]","[308.6015930175781, 289.6760559082031]","[243.83294677734375, 372.7336120605469]","[238.35140991210938, 393.0341796875]","[412.85595703125, 347.9508361816406]","[409.043701171875, 367.3008117675781]","[406.7735595703125, 444.4838562011719]","[433.7398681640625, 471.3503723144531]"
6,"[298.5632629394531, 138.63922119140625]","[300.53253173828125, 126.137451171875]","[294.46942138671875, 120.324951171875]","[264.1045227050781, 118.52458953857422]","[256.8731689453125, 109.96644592285156]","[224.504150390625, 180.3731231689453]","[213.296875, 196.14688110351562]","[245.0617218017578, 293.85479736328125]","[244.09361267089844, 334.9244689941406]","[304.68548583984375, 286.58782958984375]","[308.8121643066406, 290.1819763183594]","[244.0601043701172, 373.1981506347656]","[238.37586975097656, 393.3647766113281]","[413.1155090332031, 348.4972839355469]","[409.12347412109375, 367.43438720703125]","[406.5667724609375, 445.4414978027344]","[433.51739501953125, 471.7431335449219]"
7,"[298.611328125, 138.69451904296875]","[300.6184387207031, 126.16059112548828]","[294.492431640625, 120.36351776123047]","[264.2914123535156, 118.56587219238281]","[256.8293151855469, 110.00253295898438]","[224.54544067382812, 180.6050262451172]","[213.14132690429688, 196.4116668701172]","[245.02706909179688, 294.09063720703125]","[243.92459106445312, 335.25921630859375]","[304.08941650390625, 286.9772644042969]","[308.2976989746094, 290.7834167480469]","[243.97288513183594, 373.3040771484375]","[238.17294311523438, 393.5323181152344]","[413.1621398925781, 348.4587097167969]","[409.15338134765625, 367.5394592285156]","[407.05535888671875, 444.41766357421875]","[434.1524963378906, 470.8916015625]"
8,"[298.62469482421875, 138.69479370117188]","[300.53997802734375, 126.12435150146484]","[294.5612487792969, 120.36140441894531]","[263.9831848144531, 118.54891967773438]","[256.96728515625, 110.07225036621094]","[224.29051208496094, 180.71531677246094]","[213.3448944091797, 196.6816864013672]","[245.1342315673828, 294.476806640625]","[244.1636505126953, 335.6170349121094]","[304.3125915527344, 287.4463806152344]","[308.4448547363281, 290.30169677734375]","[243.95111083984375, 373.1429748535156]","[238.4981231689453, 393.466552734375]","[413.2475280761719, 347.7181091308594]","[409.447998046875, 367.1249084472656]","[407.0419921875, 443.73406982421875]","[434.0688171386719, 470.7034606933594]"
9,"[298.5707702636719, 138.78016662597656]","[300.5965881347656, 126.17324829101562]","[294.4576721191406, 120.46160888671875]","[264.2723083496094, 118.49253845214844]","[256.88031005859375, 110.10063171386719]","[224.2627716064453, 180.6119842529297]","[213.3724365234375, 196.60244750976562]","[245.0437774658203, 294.39923095703125]","[244.20391845703125, 335.4503479003906]","[304.1888122558594, 287.61639404296875]","[308.1400451660156, 290.54534912109375]","[243.5746307373047, 372.9954528808594]","[238.12657165527344, 393.3909606933594]","[413.0537109375, 347.8414001464844]","[409.33868408203125, 367.54522705078125]","[407.4967346191406, 443.66748046875]","[434.5591125488281, 471.11224365234375]"
10,"[298.64642333984375, 138.68899536132812]","[300.69525146484375, 126.06640625]","[294.5132141113281, 120.3799057006836]","[264.4432067871094, 118.38922119140625]","[256.8987121582031, 110.02682495117188]","[224.42738342285156, 180.54432678222656]","[213.38119506835938, 196.609130859375]","[245.05947875976562, 294.2453308105469]","[244.27354431152344, 335.44354248046875]","[303.9778747558594, 287.6532287597656]","[308.1015930175781, 290.7903137207031]","[243.8762664794922, 372.9415588378906]","[238.31700134277344, 393.3757629394531]","[413.06341552734375, 347.6849670410156]","[409.23480224609375, 367.37542724609375]","[408.01043701171875, 442.9737854003906]","[435.0548400878906, 470.2856140136719]"
