Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[289.07275390625, 184.64991760253906]","[291.6311950683594, 170.577392578125]","[285.7321472167969, 169.01673889160156]","[251.9923553466797, 154.1991729736328]","[250.78839111328125, 151.67019653320312]","[212.61865234375, 178.783447265625]","[201.10610961914062, 197.3608856201172]","[241.54824829101562, 267.9042663574219]","[220.71395874023438, 315.2278747558594]","[308.6496276855469, 283.4724426269531]","[301.89111328125, 312.5859375]","[214.12115478515625, 327.9251708984375]","[204.1453857421875, 346.7690124511719]","[309.0936584472656, 331.3521728515625]","[307.7747497558594, 351.095947265625]","[326.46575927734375, 387.3819580078125]","[320.9687805175781, 414.4859619140625]"
2,"[289.4505310058594, 184.96487426757812]","[291.7652282714844, 169.40158081054688]","[285.02923583984375, 169.09158325195312]","[251.98797607421875, 148.34954833984375]","[250.12020874023438, 149.40284729003906]","[216.2640380859375, 170.9725341796875]","[197.50759887695312, 196.2790985107422]","[238.9229736328125, 272.1523132324219]","[222.9681396484375, 329.4884948730469]","[302.3876037597656, 284.1587219238281]","[301.029541015625, 311.0757141113281]","[216.30189514160156, 324.398681640625]","[201.477783203125, 346.5560302734375]","[306.75677490234375, 348.3955993652344]","[303.94635009765625, 372.36724853515625]","[295.44866943359375, 401.9864807128906]","[285.25421142578125, 434.9383850097656]"
3,"[288.2854309082031, 185.57656860351562]","[290.65087890625, 169.7005615234375]","[284.17938232421875, 169.57717895507812]","[247.94215393066406, 147.59877014160156]","[250.53407287597656, 149.5243682861328]","[211.47381591796875, 170.39382934570312]","[199.1005096435547, 196.39443969726562]","[234.39193725585938, 274.38653564453125]","[224.77369689941406, 331.1061096191406]","[301.1431579589844, 284.2524719238281]","[302.4170837402344, 309.8749694824219]","[209.07357788085938, 326.5494689941406]","[198.70179748535156, 348.5438537597656]","[299.176025390625, 353.5302429199219]","[299.3199157714844, 376.8344421386719]","[286.5082702636719, 407.7745056152344]","[278.5498352050781, 439.9210510253906]"
4,"[288.0437316894531, 184.5754852294922]","[290.7025451660156, 170.55950927734375]","[284.8981018066406, 169.19345092773438]","[249.9789276123047, 154.04246520996094]","[251.77529907226562, 152.09730529785156]","[209.47821044921875, 178.40460205078125]","[203.70181274414062, 196.7224884033203]","[236.77072143554688, 269.1866455078125]","[222.38417053222656, 314.618408203125]","[309.1513366699219, 284.2568664550781]","[303.39306640625, 310.70977783203125]","[206.6945343017578, 322.4427795410156]","[200.90377807617188, 340.47137451171875]","[295.10467529296875, 324.03533935546875]","[296.9446716308594, 342.8077697753906]","[307.4183654785156, 377.2474365234375]","[305.1072692871094, 403.3030700683594]"
5,"[288.25323486328125, 184.15379333496094]","[291.2655334472656, 168.5496826171875]","[283.79730224609375, 168.1764373779297]","[251.75230407714844, 147.60618591308594]","[250.47596740722656, 148.5093994140625]","[214.22048950195312, 171.1613006591797]","[198.775146484375, 194.8457489013672]","[234.3848876953125, 275.7693176269531]","[222.95347595214844, 329.7944030761719]","[301.7928771972656, 285.0595397949219]","[302.7893981933594, 310.7962951660156]","[206.21786499023438, 323.4700012207031]","[193.50692749023438, 343.9942932128906]","[291.0132751464844, 353.7598571777344]","[288.7552490234375, 375.947021484375]","[275.92364501953125, 409.52471923828125]","[265.1698913574219, 440.38671875]"
6,"[288.449462890625, 183.9703826904297]","[291.4320373535156, 169.948974609375]","[285.1363830566406, 168.541259765625]","[251.67942810058594, 153.58457946777344]","[252.32107543945312, 151.46754455566406]","[211.11831665039062, 178.3358154296875]","[204.25918579101562, 195.9853057861328]","[236.95220947265625, 271.42950439453125]","[222.28504943847656, 315.6222839355469]","[309.6497497558594, 285.22015380859375]","[303.8521728515625, 310.7864685058594]","[206.46331787109375, 320.2859802246094]","[200.01956176757812, 337.8611145019531]","[293.2266540527344, 321.0688781738281]","[294.4862060546875, 339.4440612792969]","[304.4789123535156, 374.28875732421875]","[301.9641418457031, 399.7738952636719]"
7,"[288.3043212890625, 184.14976501464844]","[291.1856689453125, 170.14613342285156]","[285.1907958984375, 168.8071746826172]","[250.9576416015625, 153.51971435546875]","[252.78228759765625, 151.62652587890625]","[210.5459747314453, 177.81642150878906]","[204.4701385498047, 195.77239990234375]","[236.43585205078125, 271.07965087890625]","[222.4599151611328, 315.4385681152344]","[308.93341064453125, 284.8807373046875]","[303.33612060546875, 310.1203918457031]","[205.2702178955078, 318.1280212402344]","[199.42343139648438, 335.78961181640625]","[291.6096496582031, 318.1952819824219]","[293.2299499511719, 336.65081787109375]","[303.0831298828125, 370.5435791015625]","[301.13568115234375, 396.18328857421875]"
8,"[288.2728576660156, 184.28919982910156]","[291.2060852050781, 170.06785583496094]","[285.21514892578125, 168.7181396484375]","[249.81231689453125, 153.3018035888672]","[252.56044006347656, 151.45120239257812]","[209.15013122558594, 178.24911499023438]","[204.1346435546875, 196.35540771484375]","[235.0960235595703, 273.6739807128906]","[223.58905029296875, 317.56353759765625]","[308.147216796875, 285.88836669921875]","[304.1865234375, 309.2967834472656]","[204.6532745361328, 318.1795959472656]","[199.55307006835938, 335.98828125]","[291.17034912109375, 315.1291809082031]","[293.27874755859375, 333.62213134765625]","[304.0623779296875, 364.9314880371094]","[302.451416015625, 390.5900573730469]"
9,"[287.92193603515625, 184.59420776367188]","[290.3146057128906, 168.4789276123047]","[283.4827880859375, 168.38662719726562]","[248.75765991210938, 146.89443969726562]","[249.0174560546875, 148.65907287597656]","[213.23789978027344, 170.59104919433594]","[196.83624267578125, 196.79273986816406]","[236.1464080810547, 277.55523681640625]","[225.1968994140625, 334.9625549316406]","[301.9768371582031, 284.9778137207031]","[304.9176025390625, 308.8143005371094]","[213.03662109375, 322.556396484375]","[199.8424072265625, 345.0445556640625]","[301.8560791015625, 345.7220764160156]","[299.97857666015625, 369.9141540527344]","[289.46038818359375, 396.421875]","[279.7972412109375, 429.6072692871094]"
10,"[287.9383850097656, 184.29098510742188]","[290.4652404785156, 168.0093994140625]","[283.23626708984375, 168.02537536621094]","[249.7044677734375, 146.2351837158203]","[248.5155029296875, 148.21385192871094]","[214.05319213867188, 169.90774536132812]","[196.6695556640625, 196.4701690673828]","[236.04754638671875, 276.5461120605469]","[224.09303283691406, 334.7509765625]","[302.1733093261719, 284.7003479003906]","[303.9588317871094, 309.14984130859375]","[215.1339111328125, 321.6214294433594]","[201.37408447265625, 344.392578125]","[303.384521484375, 344.8881530761719]","[301.57196044921875, 369.4117126464844]","[291.0366516113281, 393.55902099609375]","[281.742919921875, 427.0587463378906]"
