Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[302.36395263671875, 163.40689086914062]","[306.0549011230469, 147.8360137939453]","[298.0948181152344, 144.9436798095703]","[271.7907409667969, 130.2879638671875]","[263.860107421875, 123.38866424560547]","[232.98834228515625, 170.6044464111328]","[205.94544982910156, 185.7197723388672]","[251.98690795898438, 286.22235107421875]","[231.44898986816406, 336.7244567871094]","[320.4190673828125, 273.44622802734375]","[330.0247497558594, 306.00042724609375]","[233.81906127929688, 372.541015625]","[213.82278442382812, 391.69757080078125]","[331.1611633300781, 386.60723876953125]","[332.5855407714844, 408.4675598144531]","[308.87689208984375, 448.673583984375]","[299.15924072265625, 476.7435607910156]"
2,"[301.66094970703125, 162.13282775878906]","[304.8017272949219, 146.751953125]","[297.6318054199219, 143.95721435546875]","[269.60882568359375, 129.51046752929688]","[264.3457336425781, 122.82032775878906]","[232.37786865234375, 169.98280334472656]","[206.5358428955078, 184.76426696777344]","[252.5081787109375, 286.1510314941406]","[231.16493225097656, 335.630126953125]","[320.45831298828125, 274.24359130859375]","[328.9921875, 306.2873840332031]","[231.65625, 373.9615173339844]","[212.5913543701172, 392.3953857421875]","[321.633544921875, 398.0093078613281]","[323.34881591796875, 419.1272277832031]","[296.8813171386719, 463.1063232421875]","[287.5660400390625, 490.5846862792969]"
3,"[301.04217529296875, 162.523681640625]","[304.1326904296875, 147.27952575683594]","[296.9371032714844, 144.5933074951172]","[269.74420166015625, 130.28109741210938]","[264.1145324707031, 123.78128814697266]","[232.83302307128906, 170.60157775878906]","[206.903564453125, 185.19049072265625]","[252.2225799560547, 285.8106994628906]","[230.74520874023438, 334.97039794921875]","[320.0933532714844, 274.17059326171875]","[328.1657409667969, 306.79827880859375]","[231.51686096191406, 371.8941650390625]","[212.36549377441406, 390.10272216796875]","[321.2283020019531, 395.9813232421875]","[322.3191223144531, 416.8905944824219]","[296.2295837402344, 459.9615783691406]","[286.2763671875, 487.1657409667969]"
4,"[301.3909912109375, 162.60064697265625]","[304.55303955078125, 147.2336883544922]","[297.2227478027344, 144.5700225830078]","[269.83587646484375, 130.17459106445312]","[263.9867248535156, 123.7782974243164]","[232.3245086669922, 170.61021423339844]","[206.732666015625, 185.58810424804688]","[251.4392852783203, 286.1590576171875]","[230.37924194335938, 336.04669189453125]","[319.72979736328125, 274.6809387207031]","[327.80474853515625, 307.9213562011719]","[231.47048950195312, 372.03070068359375]","[212.52053833007812, 390.4877014160156]","[321.4454040527344, 395.1686096191406]","[322.8197021484375, 416.3197937011719]","[296.42596435546875, 458.6413269042969]","[286.6103820800781, 486.17596435546875]"
5,"[299.6553955078125, 162.23355102539062]","[303.0112609863281, 146.96078491210938]","[295.6572265625, 144.04769897460938]","[267.72052001953125, 130.7724609375]","[262.9446716308594, 123.82866668701172]","[230.51019287109375, 172.65707397460938]","[206.4293670654297, 187.04562377929688]","[251.37799072265625, 289.177734375]","[231.454833984375, 337.9856262207031]","[320.24896240234375, 275.4133605957031]","[328.33642578125, 307.7860412597656]","[231.78480529785156, 373.8908386230469]","[213.8883514404297, 392.25018310546875]","[325.6534729003906, 392.3857727050781]","[327.7584228515625, 413.2041320800781]","[302.97491455078125, 455.6285705566406]","[293.451416015625, 482.41552734375]"
6,"[299.756103515625, 161.77413940429688]","[303.05743408203125, 146.52874755859375]","[295.8728332519531, 143.5711669921875]","[267.6214294433594, 130.5520782470703]","[263.14935302734375, 123.51769256591797]","[230.35739135742188, 172.78578186035156]","[206.3935546875, 187.30006408691406]","[251.75927734375, 289.0941467285156]","[231.7729034423828, 338.29571533203125]","[320.64569091796875, 274.41461181640625]","[328.55633544921875, 306.9324645996094]","[232.60826110839844, 373.66314697265625]","[214.8014373779297, 392.29541015625]","[329.3316650390625, 388.2349548339844]","[331.5135803222656, 409.3373107910156]","[308.1106872558594, 450.51666259765625]","[298.589111328125, 477.5646057128906]"
7,"[299.59295654296875, 161.04855346679688]","[302.8386535644531, 145.97369384765625]","[296.11053466796875, 142.86407470703125]","[266.88946533203125, 130.5320587158203]","[263.993896484375, 123.15277862548828]","[230.30050659179688, 173.47366333007812]","[206.47581481933594, 187.5897674560547]","[252.57183837890625, 290.44989013671875]","[232.416015625, 338.7669982910156]","[320.97509765625, 274.689697265625]","[329.0606689453125, 306.1690979003906]","[232.82501220703125, 375.3041687011719]","[215.13047790527344, 393.8275451660156]","[331.09344482421875, 390.7330627441406]","[333.2515869140625, 411.6433410644531]","[311.6340026855469, 453.525146484375]","[302.07513427734375, 480.20819091796875]"
8,"[298.70611572265625, 160.63807678222656]","[301.8871765136719, 145.63009643554688]","[295.2906799316406, 142.4718017578125]","[265.94085693359375, 130.3759002685547]","[263.5364074707031, 122.80071258544922]","[229.82521057128906, 173.67434692382812]","[205.87313842773438, 187.40708923339844]","[252.12551879882812, 291.0860595703125]","[231.87081909179688, 338.82220458984375]","[320.87200927734375, 275.05352783203125]","[328.7229309082031, 306.1974182128906]","[232.5504608154297, 374.84197998046875]","[214.7938995361328, 393.19091796875]","[330.7894287109375, 390.13836669921875]","[332.53619384765625, 410.875244140625]","[310.7911682128906, 452.3507995605469]","[300.81134033203125, 478.7419738769531]"
9,"[296.715087890625, 160.2334442138672]","[299.2435302734375, 145.42759704589844]","[293.5456848144531, 142.31617736816406]","[262.3927917480469, 130.3922119140625]","[262.76080322265625, 122.89537811279297]","[227.93348693847656, 174.1435089111328]","[206.06845092773438, 187.7537384033203]","[251.9915008544922, 290.7507019042969]","[232.17686462402344, 338.1253356933594]","[321.7328796386719, 276.1130065917969]","[328.5274658203125, 307.30133056640625]","[234.4473419189453, 374.8604736328125]","[218.36334228515625, 393.2980041503906]","[336.12066650390625, 384.679443359375]","[338.1933288574219, 405.29864501953125]","[317.0826110839844, 445.1333312988281]","[307.8223571777344, 471.1258850097656]"
10,"[297.8546447753906, 160.22796630859375]","[300.5979309082031, 145.3922119140625]","[294.4671936035156, 142.3011932373047]","[264.6140441894531, 130.1432647705078]","[262.97296142578125, 122.61167907714844]","[229.62940979003906, 173.41058349609375]","[205.9317169189453, 186.86151123046875]","[252.2105712890625, 289.64630126953125]","[231.06500244140625, 337.0019836425781]","[321.2082824707031, 276.2677917480469]","[328.3830871582031, 307.967041015625]","[234.54945373535156, 376.2040100097656]","[217.2081298828125, 394.2938537597656]","[329.6073913574219, 392.1930847167969]","[331.2007141113281, 412.5549621582031]","[309.7899475097656, 454.89324951171875]","[300.3255615234375, 480.8392639160156]"
