Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[285.0918273925781, 129.29335021972656]","[283.42156982421875, 115.62602233886719]","[277.7781066894531, 113.422607421875]","[246.55526733398438, 109.67576599121094]","[238.13021850585938, 109.88502502441406]","[212.77125549316406, 169.56752014160156]","[202.07794189453125, 192.363525390625]","[238.45326232910156, 274.0926513671875]","[236.16659545898438, 324.6789855957031]","[295.2526550292969, 276.2200927734375]","[307.8858642578125, 289.8710632324219]","[238.73434448242188, 364.678466796875]","[232.27455139160156, 388.4843444824219]","[410.1673278808594, 325.0117492675781]","[411.06243896484375, 348.0611267089844]","[400.6684875488281, 431.3414001464844]","[427.93524169921875, 455.8666076660156]"
2,"[283.9730224609375, 124.96556854248047]","[282.6424255371094, 111.11084747314453]","[275.22802734375, 109.688720703125]","[248.12393188476562, 107.21427917480469]","[234.2921905517578, 109.02696990966797]","[214.95416259765625, 169.7211456298828]","[200.7241973876953, 193.13763427734375]","[240.12025451660156, 273.67535400390625]","[235.95846557617188, 324.17889404296875]","[295.2546691894531, 275.66162109375]","[307.6710205078125, 289.37652587890625]","[241.0352020263672, 363.3511047363281]","[231.99073791503906, 387.47607421875]","[408.9454650878906, 326.6352233886719]","[409.0445251464844, 350.51715087890625]","[400.5506286621094, 431.42645263671875]","[426.8749694824219, 455.7037353515625]"
3,"[281.3519287109375, 124.99249267578125]","[280.5040283203125, 111.0198745727539]","[272.6756591796875, 109.60354614257812]","[247.880859375, 106.07835388183594]","[233.29469299316406, 107.75928497314453]","[216.56553649902344, 167.18280029296875]","[199.34625244140625, 190.9408721923828]","[241.15101623535156, 270.0465087890625]","[232.50711059570312, 322.680908203125]","[294.2934265136719, 275.0428161621094]","[306.82208251953125, 291.5212097167969]","[241.95236206054688, 361.7530212402344]","[230.93788146972656, 386.0343017578125]","[407.5182800292969, 326.8421325683594]","[405.8690490722656, 351.80023193359375]","[396.0886535644531, 433.0893859863281]","[422.3507995605469, 459.3516540527344]"
4,"[279.9795837402344, 121.97527313232422]","[278.8706359863281, 108.06315612792969]","[271.2404479980469, 106.8812026977539]","[246.68524169921875, 103.8402328491211]","[232.6564178466797, 106.06629180908203]","[218.18785095214844, 165.55078125]","[198.70545959472656, 189.712646484375]","[242.32781982421875, 268.50311279296875]","[232.20127868652344, 321.92193603515625]","[293.8662414550781, 274.95806884765625]","[307.2341003417969, 291.8276062011719]","[244.39883422851562, 358.79742431640625]","[232.03948974609375, 382.9085388183594]","[408.5694580078125, 326.5168762207031]","[405.93048095703125, 350.0401916503906]","[396.4920959472656, 432.2672424316406]","[422.2928771972656, 456.1539306640625]"
5,"[278.4330139160156, 119.11143493652344]","[277.5269470214844, 105.15232849121094]","[268.87200927734375, 104.23612976074219]","[246.51747131347656, 102.41555786132812]","[229.47134399414062, 105.13309478759766]","[218.29197692871094, 166.6636199951172]","[197.5135955810547, 189.8763427734375]","[242.2598876953125, 270.7510070800781]","[232.46690368652344, 321.4464111328125]","[293.89410400390625, 275.3679504394531]","[307.67352294921875, 291.4878845214844]","[245.7948760986328, 359.8985290527344]","[232.39306640625, 383.7547607421875]","[408.1116943359375, 326.3760681152344]","[405.4856872558594, 349.9248352050781]","[397.16925048828125, 431.10638427734375]","[422.9958190917969, 454.871826171875]"
6,"[277.54107666015625, 119.20465850830078]","[276.99627685546875, 105.40054321289062]","[268.39312744140625, 104.00397491455078]","[246.48025512695312, 102.4212417602539]","[229.58367919921875, 103.87117767333984]","[218.90341186523438, 166.56939697265625]","[196.6355438232422, 188.90292358398438]","[243.29965209960938, 271.1698913574219]","[231.95614624023438, 321.49456787109375]","[293.9417724609375, 275.1877746582031]","[307.5956726074219, 291.9930419921875]","[246.84727478027344, 359.7788391113281]","[232.6358184814453, 383.260009765625]","[408.7033996582031, 327.5492248535156]","[404.8283386230469, 350.4152526855469]","[398.1585388183594, 432.2515869140625]","[423.9756774902344, 455.82232666015625]"
7,"[276.6544189453125, 118.29769134521484]","[276.5771789550781, 104.38362884521484]","[267.0857849121094, 103.15164184570312]","[247.25820922851562, 101.6697769165039]","[228.37730407714844, 103.5103759765625]","[219.12062072753906, 166.37974548339844]","[196.58921813964844, 188.9202117919922]","[242.77120971679688, 270.7727355957031]","[231.33839416503906, 321.488525390625]","[293.8517150878906, 274.8809814453125]","[307.419921875, 292.159912109375]","[245.8282928466797, 359.42083740234375]","[231.25682067871094, 383.01214599609375]","[407.1864929199219, 327.8038330078125]","[403.1888122558594, 351.5981750488281]","[394.9367370605469, 432.4933166503906]","[420.812744140625, 457.5423889160156]"
8,"[276.6905822753906, 118.5574722290039]","[277.17205810546875, 104.26620483398438]","[266.3501281738281, 103.27117156982422]","[249.06761169433594, 100.60739135742188]","[226.61947631835938, 103.08668518066406]","[218.74539184570312, 164.98223876953125]","[197.3609161376953, 188.39581298828125]","[241.17233276367188, 269.52056884765625]","[232.35731506347656, 321.5123596191406]","[293.829833984375, 273.74951171875]","[308.4257507324219, 291.6245422363281]","[246.16978454589844, 358.6441650390625]","[231.9949951171875, 382.8623046875]","[407.5998229980469, 325.6011047363281]","[404.31903076171875, 351.3652038574219]","[393.74041748046875, 430.4330749511719]","[420.6689758300781, 457.9801330566406]"
9,"[276.4710388183594, 118.1170425415039]","[276.90594482421875, 103.68875885009766]","[265.7077331542969, 102.81029510498047]","[249.15357971191406, 100.21842956542969]","[225.11509704589844, 102.92281341552734]","[219.1922607421875, 165.48658752441406]","[196.29913330078125, 188.65257263183594]","[241.37127685546875, 270.279052734375]","[231.961669921875, 321.4250793457031]","[293.787109375, 274.2881164550781]","[308.2258605957031, 291.3785705566406]","[247.90003967285156, 358.644287109375]","[232.752685546875, 382.8014831542969]","[408.7174072265625, 324.9862365722656]","[404.7847900390625, 350.34002685546875]","[395.4825439453125, 429.66796875]","[421.98028564453125, 456.2176208496094]"
10,"[276.2248840332031, 118.31149291992188]","[276.5484313964844, 103.83177185058594]","[265.26116943359375, 102.9778823852539]","[248.51011657714844, 100.61515045166016]","[223.95901489257812, 103.37905883789062]","[218.232421875, 166.6779327392578]","[196.0382080078125, 189.47630310058594]","[240.8184814453125, 271.9717712402344]","[232.1969757080078, 321.7438049316406]","[293.8341064453125, 274.7840270996094]","[307.9124450683594, 291.0367126464844]","[248.6321563720703, 359.5055236816406]","[233.95729064941406, 383.6155700683594]","[408.47418212890625, 325.28955078125]","[405.1936340332031, 350.9079895019531]","[396.0624694824219, 429.42462158203125]","[422.6041564941406, 456.301025390625]"
