Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[320.7422790527344, 140.8736114501953]","[325.9736022949219, 125.82740020751953]","[316.13592529296875, 124.1015853881836]","[294.67340087890625, 108.76510620117188]","[281.5610046386719, 106.04988098144531]","[253.3179168701172, 145.42807006835938]","[231.77308654785156, 165.2855224609375]","[287.8302917480469, 246.7066650390625]","[264.2267761230469, 297.7165832519531]","[345.6038818359375, 249.18374633789062]","[348.35028076171875, 274.2686462402344]","[254.15432739257812, 310.738037109375]","[237.76593017578125, 332.3170471191406]","[363.9605712890625, 280.0423278808594]","[363.7861633300781, 303.40997314453125]","[373.1202392578125, 329.70111083984375]","[368.731201171875, 360.31292724609375]"
2,"[320.8448181152344, 140.75404357910156]","[326.0523376464844, 125.78590393066406]","[316.5995788574219, 124.04976654052734]","[294.15997314453125, 108.4141616821289]","[282.456298828125, 105.73253631591797]","[252.44384765625, 144.57855224609375]","[231.99508666992188, 164.6421661376953]","[287.61090087890625, 244.9654998779297]","[264.2689208984375, 296.18402099609375]","[346.1654968261719, 248.10342407226562]","[348.67547607421875, 273.0614318847656]","[252.70262145996094, 310.3995666503906]","[237.03805541992188, 332.09869384765625]","[362.9739990234375, 279.1793518066406]","[363.1768798828125, 302.6136474609375]","[373.6175537109375, 327.69317626953125]","[369.4153747558594, 358.41497802734375]"
3,"[320.9778747558594, 141.21620178222656]","[326.4069519042969, 127.20785522460938]","[318.5517272949219, 124.48954010009766]","[290.3231506347656, 110.429931640625]","[285.9921569824219, 104.6967544555664]","[243.3357391357422, 143.67018127441406]","[237.2168426513672, 157.19195556640625]","[278.2907409667969, 239.2141571044922]","[270.77606201171875, 276.8291320800781]","[347.28564453125, 256.7193603515625]","[352.19732666015625, 270.8827209472656]","[238.0138702392578, 315.9555358886719]","[230.78823852539062, 333.8758239746094]","[348.351318359375, 298.51568603515625]","[350.5333251953125, 317.4693603515625]","[385.6220397949219, 350.1600036621094]","[379.2773742675781, 375.3203430175781]"
4,"[320.6700744628906, 140.7518310546875]","[326.16302490234375, 126.08846282958984]","[316.59130859375, 124.06301879882812]","[294.951904296875, 109.1649398803711]","[282.8516845703125, 105.69014739990234]","[253.50347900390625, 145.5916290283203]","[231.8975830078125, 164.6059112548828]","[290.1634216308594, 244.14273071289062]","[265.49969482421875, 294.0113525390625]","[347.2499084472656, 248.25416564941406]","[349.484619140625, 272.96868896484375]","[252.1805877685547, 312.83038330078125]","[235.6226043701172, 333.97967529296875]","[361.8954162597656, 283.5672607421875]","[361.5406799316406, 306.47344970703125]","[372.82073974609375, 332.1790771484375]","[368.255859375, 362.197021484375]"
5,"[323.1486511230469, 138.28677368164062]","[326.09228515625, 124.11184692382812]","[318.5788879394531, 122.42974853515625]","[287.9600524902344, 110.67206573486328]","[282.484375, 108.16268920898438]","[249.44869995117188, 147.302490234375]","[238.0110321044922, 165.73468017578125]","[278.38653564453125, 246.35418701171875]","[266.62957763671875, 291.90460205078125]","[341.5428771972656, 250.8229522705078]","[346.3360290527344, 273.0444030761719]","[259.7515869140625, 304.1475830078125]","[251.30247497558594, 323.52581787109375]","[358.2190246582031, 295.102783203125]","[363.493408203125, 315.2109375]","[370.0069885253906, 350.55401611328125]","[369.2113342285156, 377.5782165527344]"
6,"[320.4947509765625, 140.50595092773438]","[325.865966796875, 126.08013153076172]","[316.58563232421875, 123.996826171875]","[294.9703369140625, 109.46551513671875]","[283.104248046875, 105.8009262084961]","[254.3466796875, 145.67295837402344]","[231.56991577148438, 164.27085876464844]","[291.4177551269531, 243.57073974609375]","[265.2850341796875, 292.7242126464844]","[347.3572082519531, 249.18118286132812]","[349.4484558105469, 273.42236328125]","[252.1078643798828, 313.56170654296875]","[234.73825073242188, 334.4158020019531]","[361.1504821777344, 286.2188720703125]","[359.9234313964844, 308.86376953125]","[372.0566711425781, 337.0952453613281]","[367.2392883300781, 366.85302734375]"
7,"[320.1206359863281, 140.60122680664062]","[325.4790954589844, 126.15198516845703]","[316.2077941894531, 124.10684967041016]","[294.7134704589844, 109.28874206542969]","[282.72637939453125, 105.7291030883789]","[254.2864990234375, 144.8921356201172]","[231.3368682861328, 163.7451934814453]","[291.5498352050781, 242.40623474121094]","[265.47467041015625, 291.9718322753906]","[347.61419677734375, 248.8890838623047]","[349.5299377441406, 273.1827697753906]","[252.7157745361328, 311.87310791015625]","[235.24623107910156, 332.8902282714844]","[361.8406066894531, 284.7158508300781]","[360.5107727050781, 307.521728515625]","[373.47393798828125, 335.32171630859375]","[368.6502685546875, 365.2644958496094]"
8,"[319.5810241699219, 140.6715545654297]","[325.0374755859375, 126.24870300292969]","[315.6719970703125, 124.13903045654297]","[294.73828125, 109.36109161376953]","[282.4173278808594, 105.59701538085938]","[254.6613006591797, 145.1373748779297]","[231.10452270507812, 163.67381286621094]","[291.9630126953125, 242.92538452148438]","[265.4158630371094, 292.0866394042969]","[347.9482116699219, 249.25494384765625]","[349.4356384277344, 273.2328186035156]","[253.35145568847656, 311.9771423339844]","[235.56431579589844, 332.8757019042969]","[362.2951354980469, 283.4580078125]","[360.7699279785156, 306.14080810546875]","[374.3719482421875, 333.884033203125]","[369.4710998535156, 363.5670471191406]"
9,"[319.552490234375, 140.34942626953125]","[325.2212219238281, 125.98750305175781]","[315.5107116699219, 123.75606536865234]","[295.3583068847656, 109.55664825439453]","[282.1411437988281, 105.4226303100586]","[255.22683715820312, 145.92315673828125]","[230.852294921875, 163.8697509765625]","[291.8914794921875, 243.76611328125]","[264.9662170410156, 292.0477294921875]","[347.2803955078125, 249.31814575195312]","[348.9170837402344, 272.8799743652344]","[253.70333862304688, 312.52734375]","[235.33639526367188, 333.13104248046875]","[362.4139709472656, 285.2833557128906]","[360.6217346191406, 307.67120361328125]","[373.6205139160156, 336.007080078125]","[368.5214538574219, 365.2508544921875]"
10,"[322.100830078125, 138.17852783203125]","[324.92486572265625, 123.82921600341797]","[317.4330139160156, 122.3272476196289]","[286.8878173828125, 110.06847381591797]","[281.09033203125, 107.95452117919922]","[248.55552673339844, 146.2869873046875]","[236.28208923339844, 165.4903106689453]","[277.1401062011719, 246.33544921875]","[264.6968994140625, 293.2166748046875]","[341.50469970703125, 250.45143127441406]","[345.93463134765625, 272.423095703125]","[260.25604248046875, 301.5237121582031]","[251.25381469726562, 321.4316101074219]","[359.03448486328125, 295.0155944824219]","[363.8849792480469, 315.74542236328125]","[371.72076416015625, 351.3565979003906]","[370.4964599609375, 379.1924743652344]"
11,"[322.4466247558594, 137.54861450195312]","[325.1499328613281, 123.13150024414062]","[317.6607666015625, 121.61739349365234]","[287.04852294921875, 109.86811828613281]","[280.8083190917969, 107.63722229003906]","[248.895263671875, 147.08006286621094]","[235.46353149414062, 166.15907287597656]","[277.6327819824219, 248.69020080566406]","[263.87493896484375, 295.73394775390625]","[342.0450439453125, 249.94561767578125]","[345.3772888183594, 271.7613525390625]","[260.1546325683594, 302.17926025390625]","[250.3842315673828, 322.07403564453125]","[358.9837646484375, 296.3735046386719]","[363.651611328125, 317.25787353515625]","[371.51312255859375, 353.996826171875]","[370.193359375, 382.0924072265625]"
12,"[322.51202392578125, 137.3520050048828]","[325.3656921386719, 122.960205078125]","[317.98809814453125, 121.32502746582031]","[286.7224426269531, 109.82710266113281]","[281.4048156738281, 107.28914642333984]","[247.3918914794922, 147.0225372314453]","[235.4915771484375, 165.74681091308594]","[276.2391357421875, 248.7113037109375]","[263.2557678222656, 295.4399108886719]","[342.3132629394531, 250.9485626220703]","[345.1117858886719, 273.1896057128906]","[256.86566162109375, 300.4834289550781]","[248.11660766601562, 320.13275146484375]","[354.35546875, 293.1927795410156]","[360.1696472167969, 313.85394287109375]","[367.055908203125, 347.1497497558594]","[367.159912109375, 375.0207824707031]"
13,"[323.1344299316406, 136.40635681152344]","[326.06341552734375, 121.99495697021484]","[317.841796875, 120.38658905029297]","[288.3311462402344, 110.09258270263672]","[279.71649169921875, 107.49271392822266]","[249.1446533203125, 148.73532104492188]","[235.5511474609375, 166.958740234375]","[277.1492614746094, 249.73219299316406]","[264.28802490234375, 295.50726318359375]","[343.3750305175781, 252.38941955566406]","[346.97442626953125, 273.6906433105469]","[260.5809020996094, 301.0106506347656]","[250.4890594482422, 320.3630065917969]","[357.5960998535156, 298.0084533691406]","[362.00531005859375, 318.3221435546875]","[369.54400634765625, 352.872314453125]","[367.6910095214844, 380.336181640625]"
14,"[320.4584655761719, 138.727294921875]","[325.9254455566406, 124.26287841796875]","[315.9878845214844, 122.22290802001953]","[294.79888916015625, 109.33063507080078]","[281.490966796875, 105.66041564941406]","[253.2341766357422, 147.17156982421875]","[230.89773559570312, 165.77940368652344]","[289.35723876953125, 246.0663299560547]","[264.1578063964844, 295.6787109375]","[349.14752197265625, 250.50619506835938]","[351.1271667480469, 275.6877746582031]","[253.048828125, 310.9193420410156]","[235.8188018798828, 331.8465576171875]","[363.10076904296875, 287.62115478515625]","[362.3302001953125, 310.3291015625]","[371.8356018066406, 339.833251953125]","[367.4186706542969, 369.6470031738281]"
15,"[322.9281311035156, 136.55332946777344]","[325.8376159667969, 122.01478576660156]","[317.8703308105469, 120.52361297607422]","[286.6644287109375, 109.84442901611328]","[280.27899169921875, 107.62655639648438]","[247.0189971923828, 149.0200653076172]","[235.704345703125, 167.46588134765625]","[273.3064880371094, 251.82151794433594]","[262.0053405761719, 297.3051452636719]","[343.2109680175781, 253.6934051513672]","[346.7891845703125, 274.6940612792969]","[258.1607666015625, 303.0501403808594]","[249.81918334960938, 322.3951721191406]","[356.226318359375, 303.0196228027344]","[362.4440002441406, 323.0231018066406]","[366.4068908691406, 358.56494140625]","[366.84442138671875, 385.5124816894531]"
