Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17,"[320.9351806640625, 110.3426513671875]","[319.994873046875, 97.50606536865234]","[306.9002380371094, 100.4085693359375]","[303.5483703613281, 102.40940856933594]","[266.1383972167969, 109.28352355957031]","[285.6850280761719, 158.8201904296875]","[240.81121826171875, 178.0619659423828]","[322.6792907714844, 230.1287078857422]","[275.37347412109375, 272.6318054199219]","[374.64105224609375, 227.9154510498047]","[368.8475036621094, 240.49705505371094]","[294.77349853515625, 308.7144775390625]","[261.29193115234375, 326.2517395019531]","[387.8590393066406, 301.85626220703125]","[356.72821044921875, 322.2543640136719]","[352.455322265625, 351.6494140625]","[322.75994873046875, 380.7311096191406]"
18,"[321.1196594238281, 110.47718811035156]","[320.29132080078125, 97.5355224609375]","[306.9643249511719, 100.46514129638672]","[304.18701171875, 102.28221130371094]","[266.16656494140625, 109.19986724853516]","[285.9881286621094, 158.8971405029297]","[241.1187744140625, 178.16763305664062]","[322.3819274902344, 230.38070678710938]","[275.3045654296875, 273.03033447265625]","[374.3965759277344, 228.0523681640625]","[368.82879638671875, 240.9381103515625]","[295.21728515625, 309.6815185546875]","[261.7644958496094, 327.2538757324219]","[387.965087890625, 303.1446838378906]","[357.27862548828125, 323.5923156738281]","[352.1344909667969, 352.6392517089844]","[322.9197082519531, 381.7427062988281]"
19,"[320.1755676269531, 110.40193939208984]","[319.33575439453125, 97.52406311035156]","[305.7999572753906, 100.48458099365234]","[303.8631896972656, 102.63725280761719]","[264.64544677734375, 109.57393646240234]","[286.1988830566406, 159.0414276123047]","[239.91165161132812, 178.25738525390625]","[323.26971435546875, 229.27130126953125]","[274.84234619140625, 272.0863037109375]","[376.0987243652344, 227.95033264160156]","[368.5762939453125, 240.88995361328125]","[295.2258605957031, 309.3478088378906]","[260.68475341796875, 326.8070373535156]","[387.80987548828125, 303.3311462402344]","[355.2412109375, 323.7113342285156]","[352.14892578125, 354.2246398925781]","[320.7043762207031, 383.3083190917969]"
20,"[320.0284118652344, 110.15186309814453]","[319.0705261230469, 97.25141143798828]","[305.7449035644531, 100.3114013671875]","[303.295166015625, 102.1963119506836]","[264.8404541015625, 109.43749237060547]","[285.8056335449219, 158.43679809570312]","[240.0006103515625, 177.94345092773438]","[321.83349609375, 229.3076629638672]","[273.0013122558594, 272.1792297363281]","[372.9536437988281, 229.47427368164062]","[365.8039855957031, 242.54701232910156]","[295.36138916015625, 309.2451171875]","[261.1877746582031, 326.7981262207031]","[388.35089111328125, 304.825439453125]","[355.74664306640625, 325.21209716796875]","[352.7336730957031, 355.472900390625]","[321.45208740234375, 384.6041564941406]"
21,"[319.97393798828125, 109.78707122802734]","[318.87322998046875, 96.87638854980469]","[306.00567626953125, 99.98687744140625]","[302.40283203125, 101.39427185058594]","[265.8287353515625, 108.83134460449219]","[285.22589111328125, 157.8367462158203]","[241.05950927734375, 177.74098205566406]","[321.79119873046875, 229.5702362060547]","[273.84228515625, 272.7785339355469]","[372.11968994140625, 230.93016052246094]","[364.719482421875, 243.93653869628906]","[295.4029541015625, 309.7369384765625]","[262.5517883300781, 327.4622497558594]","[386.7184143066406, 305.849853515625]","[355.8569030761719, 326.37738037109375]","[351.7498474121094, 356.87127685546875]","[322.3190002441406, 386.1797790527344]"
22,"[320.1955261230469, 109.47737121582031]","[319.1332702636719, 96.81024169921875]","[306.58734130859375, 99.62730407714844]","[302.310791015625, 101.72409057617188]","[266.4277038574219, 108.39759826660156]","[284.8034362792969, 157.88356018066406]","[240.18577575683594, 176.555419921875]","[319.10955810546875, 230.57061767578125]","[268.96490478515625, 271.9385070800781]","[368.76190185546875, 232.1427764892578]","[358.2982177734375, 244.72531127929688]","[293.310791015625, 308.9347839355469]","[260.2956848144531, 325.8829650878906]","[383.19830322265625, 309.21246337890625]","[351.6192932128906, 328.8564147949219]","[349.8370666503906, 360.5968933105469]","[319.32708740234375, 388.83428955078125]"
23,"[319.93212890625, 107.91858673095703]","[318.8652648925781, 95.31439208984375]","[306.04974365234375, 98.15335083007812]","[302.68560791015625, 101.22626495361328]","[265.6994323730469, 107.90280151367188]","[285.4920349121094, 158.72557067871094]","[239.97775268554688, 176.96878051757812]","[318.5835876464844, 232.4967498779297]","[268.0784912109375, 273.252685546875]","[367.3341979980469, 233.8476104736328]","[357.7822570800781, 246.70481872558594]","[293.7646789550781, 308.6880187988281]","[260.15740966796875, 325.322509765625]","[382.9600830078125, 308.0973815917969]","[350.74310302734375, 327.435302734375]","[348.91107177734375, 359.4327087402344]","[318.00140380859375, 387.2761535644531]"
24,"[320.8206481933594, 110.24068450927734]","[319.66168212890625, 97.49606323242188]","[306.95361328125, 99.67117309570312]","[299.97021484375, 104.16680145263672]","[265.88360595703125, 109.06800842285156]","[278.852783203125, 159.85772705078125]","[244.90097045898438, 175.9749298095703]","[312.85076904296875, 234.66600036621094]","[268.9619445800781, 272.0707092285156]","[367.01708984375, 235.75003051757812]","[349.15240478515625, 245.07554626464844]","[291.7196960449219, 310.7103271484375]","[265.862060546875, 326.4936218261719]","[386.55816650390625, 307.3785095214844]","[365.88848876953125, 326.0134582519531]","[361.0238342285156, 363.4078674316406]","[336.7083435058594, 390.3379211425781]"
25,"[320.6463317871094, 109.64427185058594]","[319.40753173828125, 96.79488372802734]","[306.61395263671875, 99.12152099609375]","[299.7314453125, 103.6261215209961]","[265.36761474609375, 108.96112823486328]","[278.8727111816406, 159.62896728515625]","[244.7487030029297, 176.21621704101562]","[313.0562438964844, 234.22879028320312]","[267.46588134765625, 272.2217102050781]","[367.2186584472656, 235.7724151611328]","[347.0425720214844, 245.77049255371094]","[292.2687072753906, 311.0483093261719]","[266.3785400390625, 327.0039367675781]","[387.24169921875, 307.1902770996094]","[366.2041320800781, 325.9463195800781]","[361.73065185546875, 362.8926696777344]","[337.16259765625, 390.02838134765625]"
26,"[320.44061279296875, 108.93660736083984]","[318.9722595214844, 96.1259994506836]","[306.1778564453125, 98.60731506347656]","[299.4781188964844, 103.49373626708984]","[264.753662109375, 109.16244506835938]","[278.9815368652344, 159.9518585205078]","[244.5266571044922, 176.9026336669922]","[313.654052734375, 233.748291015625]","[268.1366271972656, 272.6734924316406]","[368.56475830078125, 234.6378936767578]","[349.69940185546875, 245.68795776367188]","[292.64422607421875, 310.4197998046875]","[266.51312255859375, 326.5323486328125]","[387.525146484375, 303.381103515625]","[366.3365478515625, 322.3794250488281]","[359.71600341796875, 358.5908203125]","[335.7431945800781, 386.1133117675781]"
27,"[320.0719299316406, 107.43360900878906]","[318.8785400390625, 94.5300064086914]","[305.8570556640625, 97.5184326171875]","[301.8955383300781, 100.67706298828125]","[264.5479736328125, 107.71920776367188]","[282.9842224121094, 158.6604766845703]","[239.07472229003906, 177.2408905029297]","[313.4802551269531, 234.12945556640625]","[264.1955871582031, 275.7127990722656]","[363.7492980957031, 234.74227905273438]","[354.7379455566406, 249.98634338378906]","[291.6161804199219, 310.80413818359375]","[259.03582763671875, 327.52178955078125]","[380.3455810546875, 313.3479919433594]","[349.2713928222656, 332.7371826171875]","[344.5718994140625, 365.02032470703125]","[314.7314453125, 393.0943908691406]"
28,"[320.8463134765625, 107.61760711669922]","[319.7298583984375, 94.96639251708984]","[306.57958984375, 97.19183349609375]","[300.51708984375, 103.23207092285156]","[265.3122253417969, 108.25701904296875]","[278.7027282714844, 160.64031982421875]","[245.06700134277344, 176.55332946777344]","[311.54681396484375, 235.1558074951172]","[268.8324890136719, 272.6085205078125]","[366.7884521484375, 234.4261016845703]","[352.38836669921875, 245.4666748046875]","[291.3519287109375, 310.07244873046875]","[265.6123046875, 325.8088073730469]","[389.3747253417969, 300.8009033203125]","[369.1835021972656, 319.3692626953125]","[360.63323974609375, 356.735595703125]","[337.6433410644531, 383.4979248046875]"
29,"[319.8519592285156, 106.4825210571289]","[318.2109680175781, 94.18631744384766]","[305.7712707519531, 96.40274047851562]","[298.8041076660156, 103.36111450195312]","[264.6361999511719, 108.27791595458984]","[278.6893615722656, 161.25718688964844]","[243.49012756347656, 176.54177856445312]","[312.47589111328125, 235.6604461669922]","[267.0102233886719, 271.8473815917969]","[366.8785400390625, 235.6826171875]","[350.80419921875, 245.46372985839844]","[290.250732421875, 308.42169189453125]","[263.7329406738281, 323.6890563964844]","[385.7045593261719, 294.7762451171875]","[364.7344970703125, 312.93994140625]","[356.3833923339844, 350.78436279296875]","[334.19451904296875, 377.2334289550781]"
30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31,"[319.85076904296875, 105.22737121582031]","[318.9526062011719, 92.92913818359375]","[305.5735168457031, 94.80471801757812]","[300.1087951660156, 102.14983367919922]","[264.46307373046875, 106.2463150024414]","[277.9163818359375, 160.4168243408203]","[244.97996520996094, 174.65725708007812]","[311.0974426269531, 234.30223083496094]","[271.5267028808594, 269.02447509765625]","[367.71234130859375, 232.3872528076172]","[355.4669494628906, 240.82411193847656]","[288.68255615234375, 307.0097351074219]","[263.2940368652344, 321.8978576660156]","[388.1893615722656, 289.7007141113281]","[368.01068115234375, 307.39111328125]","[359.29541015625, 346.43316650390625]","[335.2344665527344, 371.9439697265625]"
32,"[317.2486267089844, 103.55363464355469]","[316.15740966796875, 91.64836883544922]","[304.22113037109375, 93.15960693359375]","[296.1471252441406, 100.03352355957031]","[265.4823303222656, 103.22163391113281]","[275.4214782714844, 158.02281188964844]","[244.36083984375, 171.6055450439453]","[309.5964050292969, 233.60751342773438]","[271.8397216796875, 267.2748718261719]","[366.15411376953125, 233.03829956054688]","[354.7923278808594, 239.39434814453125]","[287.9739685058594, 305.0680236816406]","[264.4823303222656, 319.95965576171875]","[387.69793701171875, 287.9635009765625]","[372.2704162597656, 305.5213928222656]","[360.7760009765625, 343.3000793457031]","[342.6825866699219, 368.20147705078125]"
33,"[316.57379150390625, 99.75647735595703]","[315.45697021484375, 88.29659271240234]","[303.0854187011719, 89.75421142578125]","[298.3385009765625, 98.95175170898438]","[263.79730224609375, 101.8459243774414]","[279.45831298828125, 158.29270935058594]","[242.2088623046875, 170.61570739746094]","[312.5689697265625, 233.29051208496094]","[263.870361328125, 265.0368347167969]","[365.0505065917969, 234.86595153808594]","[341.4042663574219, 240.49378967285156]","[290.9501953125, 298.78009033203125]","[263.37017822265625, 312.9180908203125]","[390.16949462890625, 278.14154052734375]","[368.1177673339844, 295.18572998046875]","[367.7496643066406, 332.62945556640625]","[341.78741455078125, 357.0155334472656]"
34,"[314.66619873046875, 97.84369659423828]","[314.12841796875, 86.27021789550781]","[299.8982849121094, 87.94432830810547]","[300.397705078125, 98.3639144897461]","[259.86871337890625, 101.72573852539062]","[281.88177490234375, 159.5478515625]","[241.40826416015625, 171.75027465820312]","[314.22637939453125, 233.52447509765625]","[261.57769775390625, 265.48980712890625]","[364.93878173828125, 236.44314575195312]","[336.0157470703125, 243.96812438964844]","[293.14239501953125, 299.3275451660156]","[263.3766174316406, 313.0970764160156]","[390.22796630859375, 278.7953796386719]","[366.3546142578125, 295.5552978515625]","[366.9866943359375, 334.1352844238281]","[339.1204528808594, 358.19451904296875]"
35,"[314.6704406738281, 98.32093811035156]","[314.5217590332031, 86.94145202636719]","[300.872314453125, 88.32975769042969]","[300.9427185058594, 97.94820404052734]","[261.8731384277344, 100.69100952148438]","[281.52093505859375, 157.08018493652344]","[241.47010803222656, 168.99659729003906]","[310.06048583984375, 229.1268310546875]","[255.33384704589844, 259.39910888671875]","[354.6569519042969, 233.68858337402344]","[319.7516174316406, 239.92494201660156]","[293.5179138183594, 290.870361328125]","[264.5809020996094, 304.7659912109375]","[387.3263854980469, 266.0885314941406]","[366.31219482421875, 283.0257873535156]","[368.3064270019531, 318.35614013671875]","[344.0858459472656, 342.470947265625]"
