Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[282.8481750488281, 139.7758026123047]","[281.8201904296875, 127.44965362548828]","[271.05059814453125, 128.78604125976562]","[262.529296875, 130.33956909179688]","[234.1293182373047, 135.5925750732422]","[254.0590362548828, 190.2663116455078]","[212.6942138671875, 213.2618408203125]","[277.5586853027344, 274.9136657714844]","[232.08816528320312, 339.11627197265625]","[301.0631103515625, 207.42381286621094]","[309.95343017578125, 317.7026672363281]","[278.84930419921875, 393.30889892578125]","[247.8147735595703, 410.1968078613281]","[313.9511413574219, 492.6580810546875]","[309.17779541015625, 511.5114440917969]","[290.1222229003906, 528.8745727539062]","[292.5674133300781, 536.083251953125]"
2,"[283.618896484375, 138.36460876464844]","[283.0546569824219, 126.14588928222656]","[271.6606750488281, 127.25785064697266]","[264.6481018066406, 129.68101501464844]","[234.4799346923828, 134.3177490234375]","[255.95408630371094, 190.86036682128906]","[212.98558044433594, 212.97605895996094]","[279.2516784667969, 276.53155517578125]","[232.48800659179688, 338.9321594238281]","[301.8044128417969, 208.67454528808594]","[309.28826904296875, 316.1051330566406]","[279.889404296875, 392.0486755371094]","[247.9434814453125, 408.5830078125]","[315.5427551269531, 488.9664306640625]","[309.55419921875, 507.6958312988281]","[291.10723876953125, 526.2277221679688]","[293.19342041015625, 534.0302734375]"
3,"[283.7757263183594, 138.5086669921875]","[283.1178894042969, 126.24003601074219]","[271.7428894042969, 127.46427154541016]","[264.6769714355469, 129.73118591308594]","[234.5277557373047, 134.64930725097656]","[256.0972595214844, 190.91043090820312]","[213.06771850585938, 213.11814880371094]","[279.2794189453125, 276.516845703125]","[232.58827209472656, 338.7853088378906]","[301.800537109375, 208.9060516357422]","[309.6078186035156, 316.1741638183594]","[279.8020324707031, 392.18719482421875]","[247.80772399902344, 408.7541198730469]","[315.76922607421875, 489.7246398925781]","[309.89434814453125, 508.37017822265625]","[291.5628356933594, 527.2260131835938]","[293.4037170410156, 534.722900390625]"
4,"[283.2100830078125, 139.14898681640625]","[282.4541931152344, 126.76762390136719]","[271.22076416015625, 128.08827209472656]","[263.4930725097656, 129.85511779785156]","[234.29759216308594, 135.2187957763672]","[254.20257568359375, 190.47573852539062]","[213.3305206298828, 213.3314666748047]","[275.6940002441406, 274.92620849609375]","[231.3892822265625, 338.3337707519531]","[300.05560302734375, 210.432861328125]","[313.9200439453125, 318.9784851074219]","[279.1833190917969, 393.49969482421875]","[248.22811889648438, 410.5783996582031]","[315.2438049316406, 490.8329772949219]","[310.23516845703125, 510.4363708496094]","[289.7818603515625, 526.6367797851562]","[291.4903564453125, 534.5132446289062]"
5,"[282.726806640625, 139.85643005371094]","[281.812255859375, 127.47654724121094]","[270.9488220214844, 128.8363037109375]","[262.70013427734375, 130.27377319335938]","[234.4449005126953, 135.68333435058594]","[254.1665496826172, 190.0332794189453]","[213.24874877929688, 213.51022338867188]","[276.47735595703125, 272.97509765625]","[231.61898803710938, 338.37432861328125]","[299.91375732421875, 207.58740234375]","[313.7865905761719, 319.55230712890625]","[279.6126708984375, 393.0557861328125]","[248.657958984375, 410.2971496582031]","[315.013427734375, 491.53857421875]","[309.7796936035156, 511.1847839355469]","[290.0411682128906, 527.6429443359375]","[291.31121826171875, 535.5956420898438]"
6,"[282.62744140625, 140.25022888183594]","[281.72442626953125, 127.85637664794922]","[270.855224609375, 129.22027587890625]","[262.62841796875, 130.52288818359375]","[234.4320068359375, 135.95907592773438]","[253.9847869873047, 190.17713928222656]","[213.3572540283203, 213.50083923339844]","[275.9798583984375, 273.5019226074219]","[231.9111785888672, 338.21466064453125]","[299.9029541015625, 208.86277770996094]","[313.9735107421875, 319.2479553222656]","[279.35113525390625, 392.8865661621094]","[248.58851623535156, 410.06793212890625]","[315.0678405761719, 491.3447570800781]","[309.9734802246094, 510.8625183105469]","[290.0890808105469, 527.5098266601562]","[291.5265808105469, 535.3685913085938]"
7,"[282.3881530761719, 141.07095336914062]","[281.4041748046875, 128.59793090820312]","[270.7169494628906, 129.97833251953125]","[261.9248046875, 130.82484436035156]","[234.35133361816406, 136.34730529785156]","[252.94708251953125, 190.062255859375]","[213.23489379882812, 213.55499267578125]","[274.5209045410156, 273.69317626953125]","[231.85633850097656, 338.2471618652344]","[299.46588134765625, 211.13668823242188]","[314.4463195800781, 319.6007385253906]","[278.6288757324219, 393.45037841796875]","[248.46099853515625, 410.74273681640625]","[314.7060241699219, 491.9079895019531]","[310.1847839355469, 511.3478698730469]","[289.904296875, 527.8524780273438]","[292.0789489746094, 535.3262939453125]"
8,"[282.7694396972656, 140.23428344726562]","[281.8639831542969, 127.76864624023438]","[271.1322021484375, 129.0578155517578]","[262.22222900390625, 130.14930725097656]","[234.65496826171875, 135.4958953857422]","[252.86061096191406, 189.8158721923828]","[213.35906982421875, 213.3039093017578]","[274.0445251464844, 273.74237060546875]","[231.6027374267578, 338.4697570800781]","[299.2334289550781, 211.20657348632812]","[315.0162048339844, 319.76141357421875]","[278.638671875, 393.8735046386719]","[248.5986785888672, 411.20391845703125]","[314.7537536621094, 492.7910461425781]","[310.3849182128906, 512.33642578125]","[289.5574645996094, 528.5696411132812]","[291.9761657714844, 536.151123046875]"
9,"[282.9480285644531, 140.25535583496094]","[282.1398010253906, 127.82362365722656]","[271.4184265136719, 128.97079467773438]","[262.3838806152344, 130.13442993164062]","[235.0769500732422, 135.1857452392578]","[252.72486877441406, 190.023193359375]","[213.59158325195312, 212.99905395507812]","[273.3731689453125, 274.8326416015625]","[231.41336059570312, 338.3168029785156]","[299.3481750488281, 213.2283935546875]","[315.28851318359375, 319.6603698730469]","[278.4635314941406, 394.8646545410156]","[248.70556640625, 412.015625]","[315.22650146484375, 494.5862731933594]","[311.22991943359375, 513.7091674804688]","[290.04254150390625, 530.4964599609375]","[292.95281982421875, 537.5659790039062]"
10,"[283.0520324707031, 140.04469299316406]","[282.32208251953125, 127.54603576660156]","[271.525390625, 128.81231689453125]","[262.34326171875, 129.80511474609375]","[235.40245056152344, 135.25242614746094]","[252.3801727294922, 189.85772705078125]","[213.87844848632812, 212.94801330566406]","[270.6632995605469, 277.09857177734375]","[231.35769653320312, 338.225341796875]","[299.5882873535156, 224.46469116210938]","[317.39739990234375, 320.01434326171875]","[278.1707458496094, 393.9261474609375]","[248.78237915039062, 411.14971923828125]","[315.1764221191406, 494.0647888183594]","[310.5181579589844, 512.9112548828125]","[289.4488525390625, 530.4327392578125]","[291.8959655761719, 536.622802734375]"
