Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[287.4488525390625, 120.0838623046875]","[285.4161376953125, 107.78272247314453]","[286.5968017578125, 105.21691131591797]","[243.27630615234375, 102.9591064453125]","[259.6820983886719, 101.50534057617188]","[216.0892333984375, 157.3043670654297]","[207.5496063232422, 181.0828857421875]","[246.9814910888672, 256.3201599121094]","[239.3250274658203, 309.68975830078125]","[303.4273376464844, 251.3642578125]","[303.8793029785156, 264.66473388671875]","[217.3161163330078, 344.8127136230469]","[213.6931610107422, 366.4032897949219]","[389.0483093261719, 308.0928649902344]","[388.0661315917969, 322.5353698730469]","[398.66766357421875, 381.7274169921875]","[423.2589111328125, 398.3829345703125]"
2,"[287.07525634765625, 120.06600952148438]","[285.26934814453125, 107.81895446777344]","[286.2451477050781, 105.18402862548828]","[243.6710968017578, 102.91828155517578]","[259.4262390136719, 101.18013000488281]","[216.91366577148438, 157.1444854736328]","[206.6794891357422, 180.53013610839844]","[247.59146118164062, 256.5348815917969]","[238.43536376953125, 309.1961669921875]","[303.94775390625, 251.39695739746094]","[303.1951599121094, 263.8358459472656]","[218.34848022460938, 345.0775451660156]","[213.67874145507812, 366.5642395019531]","[389.505615234375, 309.1860656738281]","[387.731689453125, 323.1336975097656]","[400.75048828125, 381.6741943359375]","[425.6912841796875, 397.6023864746094]"
3,"[287.32598876953125, 120.19363403320312]","[285.3544006347656, 107.91226959228516]","[286.4089660644531, 105.28829956054688]","[243.50958251953125, 102.8906021118164]","[259.3526306152344, 101.30809783935547]","[216.82472229003906, 156.78765869140625]","[206.62062072753906, 180.60928344726562]","[247.65505981445312, 256.4498596191406]","[238.13241577148438, 309.8016662597656]","[304.16552734375, 251.36700439453125]","[303.0351257324219, 262.96307373046875]","[218.65081787109375, 345.41876220703125]","[213.9649200439453, 367.1279296875]","[391.197998046875, 310.14697265625]","[389.3616027832031, 324.4408264160156]","[400.2879943847656, 383.920166015625]","[425.1893310546875, 400.1317138671875]"
4,"[287.2087097167969, 120.14743041992188]","[285.2127990722656, 107.86180114746094]","[286.31689453125, 105.23396301269531]","[243.24986267089844, 102.86860656738281]","[259.2799987792969, 101.28456115722656]","[216.5773468017578, 156.86241149902344]","[206.63201904296875, 180.6628875732422]","[247.39869689941406, 256.50653076171875]","[238.07025146484375, 309.743896484375]","[304.053955078125, 251.42001342773438]","[303.07000732421875, 262.962158203125]","[218.71157836914062, 345.5830078125]","[214.1956329345703, 367.2883605957031]","[391.0456237792969, 310.0345458984375]","[389.2815856933594, 324.3487854003906]","[400.2995300292969, 383.854248046875]","[425.085693359375, 400.0973815917969]"
5,"[286.7462463378906, 120.62142181396484]","[284.8222961425781, 108.28114318847656]","[285.8231506347656, 105.61148071289062]","[242.88331604003906, 103.14865112304688]","[258.74755859375, 101.51676177978516]","[215.7924041748047, 157.5562286376953]","[206.9624786376953, 181.27154541015625]","[246.60708618164062, 256.99505615234375]","[238.35494995117188, 309.9403381347656]","[304.0145263671875, 251.597900390625]","[302.802490234375, 263.2325439453125]","[218.8795166015625, 345.96728515625]","[215.08103942871094, 367.6630554199219]","[390.60809326171875, 310.08135986328125]","[389.1883239746094, 324.6510925292969]","[399.9443664550781, 382.8555908203125]","[424.6097717285156, 399.6025390625]"
6,"[286.44024658203125, 120.51219177246094]","[284.8245544433594, 108.26486206054688]","[285.4382629394531, 105.47181701660156]","[243.58346557617188, 103.18817138671875]","[258.4989929199219, 101.25688934326172]","[216.0815887451172, 157.6813201904297]","[207.23997497558594, 180.99217224121094]","[246.67117309570312, 257.1308898925781]","[238.92050170898438, 309.9342041015625]","[304.42352294921875, 251.22195434570312]","[303.3923034667969, 263.91888427734375]","[218.6912841796875, 346.00469970703125]","[214.7781982421875, 367.5321350097656]","[390.6194763183594, 309.42938232421875]","[388.9270935058594, 324.02630615234375]","[399.1190185546875, 382.383544921875]","[423.9790954589844, 399.64892578125]"
7,"[287.20037841796875, 119.81149291992188]","[285.1392517089844, 107.50886535644531]","[286.3668212890625, 104.87908172607422]","[242.8198699951172, 102.71583557128906]","[259.571533203125, 101.21985626220703]","[215.7198944091797, 157.32472229003906]","[208.05413818359375, 181.13961791992188]","[246.5299530029297, 256.8018493652344]","[239.1382598876953, 309.98785400390625]","[304.1059875488281, 251.2287139892578]","[303.3250427246094, 263.84735107421875]","[218.6327362060547, 346.21051025390625]","[215.5531463623047, 367.8629455566406]","[390.049560546875, 309.59765625]","[389.1936950683594, 324.1831970214844]","[398.92083740234375, 382.8287658691406]","[423.470947265625, 399.651123046875]"
8,"[286.8262939453125, 119.95724487304688]","[284.8158264160156, 107.65750122070312]","[285.9388732910156, 104.9795150756836]","[242.71444702148438, 102.88545227050781]","[259.036376953125, 101.21736145019531]","[215.9688720703125, 157.89956665039062]","[207.276123046875, 181.19293212890625]","[246.6419677734375, 257.42669677734375]","[239.07664489746094, 309.6959228515625]","[304.2179260253906, 251.28018188476562]","[303.54534912109375, 263.4443054199219]","[218.8076934814453, 346.6981201171875]","[215.13217163085938, 368.07550048828125]","[389.7968444824219, 309.9848327636719]","[388.54937744140625, 323.65447998046875]","[399.818115234375, 382.9517517089844]","[424.3569030761719, 398.4963073730469]"
9,"[286.7635192871094, 120.1600570678711]","[284.7598876953125, 107.89530944824219]","[286.01678466796875, 105.23055267333984]","[242.85667419433594, 103.0524673461914]","[259.5202331542969, 101.35494232177734]","[216.60113525390625, 157.34063720703125]","[207.25, 181.19180297851562]","[247.88385009765625, 255.70257568359375]","[238.2249298095703, 309.54638671875]","[304.2655334472656, 250.85581970214844]","[302.8252258300781, 264.1739196777344]","[219.17056274414062, 346.0033874511719]","[215.12521362304688, 367.6440124511719]","[390.1807556152344, 309.26824951171875]","[388.6490478515625, 323.54425048828125]","[399.5163879394531, 382.6158447265625]","[424.1446838378906, 398.9088439941406]"
10,"[286.93328857421875, 121.2630386352539]","[284.85205078125, 108.8514404296875]","[286.1133728027344, 106.34028625488281]","[242.84678649902344, 103.50479125976562]","[259.4852600097656, 102.14410400390625]","[216.25982666015625, 157.52215576171875]","[207.3954620361328, 181.7350311279297]","[247.93185424804688, 255.4888916015625]","[238.4413299560547, 309.647216796875]","[304.37506103515625, 250.82333374023438]","[302.85052490234375, 264.0837707519531]","[218.46551513671875, 346.27978515625]","[214.78529357910156, 368.136474609375]","[389.448486328125, 308.89422607421875]","[388.5101623535156, 323.7292785644531]","[399.5809326171875, 382.9325866699219]","[424.1342468261719, 399.8167419433594]"
11,"[287.3659973144531, 121.4281997680664]","[285.0689392089844, 108.94258117675781]","[286.4007873535156, 106.62199401855469]","[243.08944702148438, 103.47386169433594]","[259.47100830078125, 102.49449920654297]","[217.0177459716797, 157.19508361816406]","[207.15792846679688, 181.73904418945312]","[249.1826629638672, 254.91673278808594]","[238.1912384033203, 309.2616271972656]","[304.45208740234375, 250.7354736328125]","[302.61285400390625, 263.344970703125]","[219.06112670898438, 345.6873779296875]","[214.7541046142578, 367.7099304199219]","[389.5465393066406, 309.1861572265625]","[388.54248046875, 324.3864440917969]","[399.775390625, 383.06829833984375]","[423.976318359375, 400.004150390625]"
