Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[396.78204345703125, 131.44235229492188]","[396.3754577636719, 120.70243835449219]","[386.7322998046875, 114.79545593261719]","[375.2795104980469, 124.27391052246094]","[348.4236145019531, 114.96560668945312]","[359.696533203125, 195.7055206298828]","[335.5199279785156, 201.14071655273438]","[399.3768310546875, 285.59466552734375]","[385.25079345703125, 306.81719970703125]","[430.8453369140625, 225.3477325439453]","[408.099365234375, 216.6773681640625]","[399.7801513671875, 379.6861267089844]","[383.60772705078125, 390.66229248046875]","[522.5987548828125, 378.2269592285156]","[515.9892578125, 387.1220397949219]","[474.79278564453125, 476.95782470703125]","[490.5326232910156, 490.43170166015625]"
2,"[397.2615966796875, 131.76516723632812]","[396.8694763183594, 120.96372985839844]","[387.2195739746094, 114.78095245361328]","[375.14764404296875, 124.13351440429688]","[348.5019836425781, 114.46495819091797]","[358.97174072265625, 195.88096618652344]","[335.2456359863281, 201.46762084960938]","[398.4210205078125, 286.7535400390625]","[384.55133056640625, 309.0184020996094]","[432.49273681640625, 224.71849060058594]","[407.98876953125, 215.62632751464844]","[397.9298400878906, 381.41802978515625]","[382.2510681152344, 392.24652099609375]","[521.4505615234375, 381.1402587890625]","[515.6032104492188, 389.3826599121094]","[470.1676025390625, 482.7109680175781]","[486.5554504394531, 495.3036804199219]"
3,"[397.8062744140625, 131.17062377929688]","[397.2371520996094, 120.76424407958984]","[387.6383056640625, 114.28263092041016]","[374.7787780761719, 123.75471496582031]","[348.912841796875, 113.81389617919922]","[358.47381591796875, 194.99029541015625]","[336.4254455566406, 199.8950958251953]","[397.9098205566406, 288.7566223144531]","[386.2407531738281, 309.02044677734375]","[437.0942077636719, 224.33102416992188]","[412.8119201660156, 210.49195861816406]","[398.89593505859375, 384.74578857421875]","[383.9452209472656, 395.2624816894531]","[519.4024658203125, 386.21392822265625]","[515.2791748046875, 394.45513916015625]","[464.6021423339844, 494.3694152832031]","[480.8677673339844, 507.35797119140625]"
4,"[397.9291076660156, 131.52706909179688]","[397.2091369628906, 121.13257598876953]","[388.3605041503906, 114.71493530273438]","[373.69708251953125, 123.76097106933594]","[350.07366943359375, 113.91568756103516]","[356.3522033691406, 193.8603515625]","[336.7179870605469, 199.9654998779297]","[397.0931701660156, 285.1741943359375]","[386.0594177246094, 307.6007995605469]","[437.2129211425781, 223.43527221679688]","[412.5685729980469, 210.73751831054688]","[397.1014709472656, 384.20343017578125]","[383.7860412597656, 395.5769348144531]","[520.9786987304688, 381.89349365234375]","[517.4657592773438, 391.791259765625]","[468.2031555175781, 489.4953918457031]","[485.25140380859375, 504.7649230957031]"
5,"[398.2423095703125, 132.16282653808594]","[397.5346374511719, 121.34809112548828]","[388.4961853027344, 115.06278991699219]","[374.3971252441406, 123.89138793945312]","[349.7890319824219, 114.14021301269531]","[356.896728515625, 195.1803741455078]","[337.4844055175781, 200.8451385498047]","[397.9169616699219, 286.53668212890625]","[387.2734680175781, 309.345703125]","[435.5926208496094, 221.99386596679688]","[411.4744567871094, 215.26986694335938]","[396.33795166015625, 383.8772277832031]","[383.4707336425781, 394.7210388183594]","[518.9784545898438, 382.92901611328125]","[516.6303100585938, 391.5816650390625]","[467.1359558105469, 485.0343933105469]","[485.767578125, 497.912109375]"
6,"[398.0263366699219, 132.44215393066406]","[397.919677734375, 121.55690002441406]","[388.1776428222656, 115.12044525146484]","[375.62890625, 123.81571960449219]","[349.17779541015625, 113.64459228515625]","[356.8662414550781, 194.56549072265625]","[337.173095703125, 200.4196014404297]","[396.5672912597656, 286.3622741699219]","[387.2829284667969, 310.2276611328125]","[435.1430358886719, 220.80877685546875]","[411.5197448730469, 215.57872009277344]","[397.2081298828125, 382.2486877441406]","[384.0721740722656, 393.3623962402344]","[520.2042846679688, 381.23065185546875]","[517.3282470703125, 390.2469177246094]","[468.5030822753906, 482.0595703125]","[488.5948181152344, 495.73406982421875]"
7,"[397.6950378417969, 132.4842529296875]","[397.55999755859375, 121.40375518798828]","[387.8897399902344, 115.06647491455078]","[374.8764953613281, 123.43805694580078]","[349.2234191894531, 113.61783599853516]","[354.63629150390625, 193.8390350341797]","[338.04583740234375, 201.33970642089844]","[392.8748779296875, 281.4400634765625]","[388.87420654296875, 310.0880126953125]","[430.2705993652344, 215.64784240722656]","[413.3507995605469, 217.25692749023438]","[395.4375305175781, 381.9930114746094]","[384.1409912109375, 393.8507995605469]","[520.6669311523438, 378.5020751953125]","[518.47412109375, 388.5747985839844]","[467.87286376953125, 479.8653564453125]","[488.23736572265625, 495.0482482910156]"
8,"[397.80303955078125, 132.74185180664062]","[397.6654357910156, 121.45061492919922]","[387.9939270019531, 115.46248626708984]","[374.9336853027344, 122.78375244140625]","[349.6709899902344, 113.76052856445312]","[353.9014892578125, 191.8418426513672]","[338.43438720703125, 201.36378479003906]","[392.0347900390625, 277.7299499511719]","[389.8188171386719, 311.273193359375]","[429.61029052734375, 211.51722717285156]","[414.7218322753906, 219.54428100585938]","[394.1287536621094, 379.5000915527344]","[383.56439208984375, 392.3841247558594]","[522.0961303710938, 373.2216796875]","[520.1400146484375, 384.5194091796875]","[470.72003173828125, 476.7999572753906]","[491.104248046875, 493.45806884765625]"
9,"[397.8414001464844, 132.8140411376953]","[397.50421142578125, 121.45101928710938]","[388.10174560546875, 115.43379211425781]","[374.3428649902344, 122.64611053466797]","[349.62982177734375, 113.5763168334961]","[353.74359130859375, 192.23085021972656]","[337.7953796386719, 201.8594207763672]","[392.4169006347656, 277.3653259277344]","[389.43304443359375, 311.7488098144531]","[429.4992370605469, 209.45521545410156]","[414.3349304199219, 218.7352752685547]","[392.6523132324219, 380.1884765625]","[382.0174255371094, 392.7726135253906]","[518.03173828125, 376.3576354980469]","[516.7144775390625, 386.7109069824219]","[466.5552978515625, 480.5671081542969]","[487.0240478515625, 495.585205078125]"
10,"[397.4326171875, 133.09512329101562]","[396.9556579589844, 121.78227996826172]","[387.9686279296875, 116.02071380615234]","[373.625732421875, 122.96707153320312]","[350.34716796875, 114.38172912597656]","[353.76141357421875, 191.3060302734375]","[338.78741455078125, 201.96231079101562]","[392.7901611328125, 276.1976013183594]","[389.31732177734375, 311.463623046875]","[429.5173034667969, 210.1728515625]","[415.0873718261719, 218.44515991210938]","[395.40875244140625, 379.6578369140625]","[385.31170654296875, 392.9783020019531]","[519.611572265625, 376.5619201660156]","[518.8914184570312, 388.6370849609375]","[469.1672058105469, 476.52386474609375]","[490.96502685546875, 493.44085693359375]"
