Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[406.7597351074219, 62.26837921142578]","[402.9678955078125, 47.84740447998047]","[392.3885498046875, 50.432098388671875]","[374.6362609863281, 56.54784393310547]","[352.2990417480469, 68.23887634277344]","[364.4819641113281, 137.4903106689453]","[325.1003112792969, 167.78427124023438]","[395.38348388671875, 234.60997009277344]","[342.0034484863281, 308.8279724121094]","[446.699462890625, 217.1319122314453]","[463.2278137207031, 314.43377685546875]","[395.0971374511719, 349.4678955078125]","[367.03680419921875, 374.7632751464844]","[510.8218078613281, 373.2002868652344]","[497.3863220214844, 399.5654602050781]","[488.4694519042969, 430.1753845214844]","[473.28546142578125, 439.33111572265625]"
2,"[406.5242004394531, 62.038055419921875]","[402.7684020996094, 47.63722229003906]","[391.92877197265625, 50.31283950805664]","[374.7266845703125, 56.3426399230957]","[351.9133605957031, 68.40974426269531]","[364.1208801269531, 136.6384735107422]","[325.46514892578125, 167.90774536132812]","[395.49700927734375, 231.24110412597656]","[341.56243896484375, 308.74432373046875]","[447.8579406738281, 210.02500915527344]","[463.0873718261719, 314.384765625]","[395.4575500488281, 347.013427734375]","[367.9783630371094, 372.9727478027344]","[513.7777709960938, 368.9700012207031]","[501.39752197265625, 396.5431823730469]","[489.7878112792969, 426.481201171875]","[475.9667663574219, 437.4366760253906]"
3,"[406.7937927246094, 61.86790466308594]","[402.9659118652344, 47.44215774536133]","[392.04833984375, 50.18171310424805]","[374.9627685546875, 56.239585876464844]","[351.69891357421875, 68.43814086914062]","[364.2934875488281, 136.59588623046875]","[325.3840026855469, 168.1099090576172]","[396.59857177734375, 230.58718872070312]","[341.8089599609375, 309.049560546875]","[449.0318298339844, 207.43800354003906]","[463.6428527832031, 314.49554443359375]","[395.8707275390625, 347.2835388183594]","[368.19500732421875, 373.4598083496094]","[514.4034423828125, 368.1375732421875]","[502.1114501953125, 396.2101135253906]","[490.57891845703125, 425.2078857421875]","[476.734619140625, 436.642822265625]"
4,"[406.5353698730469, 61.819026947021484]","[402.89996337890625, 47.40959930419922]","[391.6159973144531, 50.03466796875]","[375.51904296875, 56.15717697143555]","[351.3047180175781, 68.17449951171875]","[364.6773376464844, 136.24745178222656]","[325.33282470703125, 167.9747314453125]","[398.0519104003906, 227.98953247070312]","[341.3265380859375, 308.97027587890625]","[451.62872314453125, 200.59996032714844]","[463.6439208984375, 314.8096618652344]","[396.5776062011719, 346.5372619628906]","[368.688720703125, 372.970458984375]","[517.1513671875, 366.4215393066406]","[504.88311767578125, 394.9617004394531]","[491.712158203125, 424.04547119140625]","[478.51666259765625, 436.5022888183594]"
5,"[406.1884460449219, 61.8515625]","[402.66009521484375, 47.482749938964844]","[391.2491760253906, 50.06791305541992]","[375.5967712402344, 56.250709533691406]","[351.13604736328125, 68.20378875732422]","[364.736083984375, 136.2345428466797]","[325.3345031738281, 168.0435028076172]","[398.34295654296875, 227.33099365234375]","[341.4745178222656, 308.9623718261719]","[452.096923828125, 199.55101013183594]","[463.4208984375, 314.9512939453125]","[396.2412414550781, 346.01263427734375]","[368.3651123046875, 372.4690246582031]","[517.5715942382812, 365.19873046875]","[505.39947509765625, 393.77374267578125]","[491.2900085449219, 423.135498046875]","[478.72650146484375, 435.9284362792969]"
6,"[406.0285339355469, 61.88437271118164]","[402.5823669433594, 47.537235260009766]","[391.08978271484375, 50.07520294189453]","[375.7328186035156, 56.33539581298828]","[351.0750427246094, 68.16889190673828]","[364.9302978515625, 136.27427673339844]","[325.1677551269531, 167.9721221923828]","[398.45782470703125, 227.64385986328125]","[341.4057312011719, 309.0671081542969]","[452.14849853515625, 200.42742919921875]","[463.67047119140625, 314.8704528808594]","[396.3070983886719, 345.98468017578125]","[368.16888427734375, 372.432861328125]","[518.2391967773438, 364.5962219238281]","[505.6425476074219, 393.2226867675781]","[491.36846923828125, 423.04156494140625]","[478.8334655761719, 436.06927490234375]"
7,"[405.8723449707031, 61.975616455078125]","[402.4922180175781, 47.704925537109375]","[391.093505859375, 49.98772430419922]","[375.4304504394531, 56.51297378540039]","[351.2462463378906, 67.86044311523438]","[364.3656005859375, 136.61004638671875]","[325.21710205078125, 168.06201171875]","[397.9571228027344, 227.9739532470703]","[341.8900451660156, 309.2464294433594]","[452.15380859375, 201.3248291015625]","[463.74554443359375, 315.30352783203125]","[396.0621032714844, 347.4538879394531]","[368.4124450683594, 373.84674072265625]","[520.3436889648438, 365.8655090332031]","[508.1682434082031, 394.21673583984375]","[492.1194763183594, 426.2475891113281]","[480.6834411621094, 439.42236328125]"
8,"[406.1011962890625, 61.82282638549805]","[402.7156066894531, 47.489410400390625]","[391.2298278808594, 49.88758850097656]","[375.6366271972656, 56.27800369262695]","[351.1276550292969, 67.85531616210938]","[364.18414306640625, 136.6420440673828]","[325.118896484375, 168.04830932617188]","[397.37139892578125, 228.97096252441406]","[342.17919921875, 309.2818908691406]","[451.3341979980469, 203.5219268798828]","[463.9839782714844, 315.0079650878906]","[395.1491394042969, 347.0242614746094]","[367.54730224609375, 373.4247741699219]","[519.3148193359375, 364.142578125]","[507.4400939941406, 392.65704345703125]","[491.77056884765625, 424.2420959472656]","[480.6175231933594, 437.49993896484375]"
9,"[405.7083740234375, 61.57352828979492]","[402.4565124511719, 47.206947326660156]","[390.6441955566406, 49.667152404785156]","[375.9774169921875, 56.09843444824219]","[350.6697692871094, 67.78041076660156]","[364.7965393066406, 137.08616638183594]","[325.15960693359375, 168.0083465576172]","[397.0630187988281, 230.60536193847656]","[342.23046875, 309.3170166015625]","[450.46630859375, 205.43089294433594]","[463.9659118652344, 314.7652587890625]","[395.89617919921875, 347.5687255859375]","[367.9267272949219, 373.787109375]","[519.5396118164062, 364.2945861816406]","[507.7365417480469, 392.6520080566406]","[492.0125732421875, 425.0173645019531]","[481.0963439941406, 438.1568298339844]"
10,"[405.7976989746094, 61.51105499267578]","[402.5171813964844, 47.115909576416016]","[390.7590026855469, 49.68021011352539]","[376.10601806640625, 56.070796966552734]","[350.88629150390625, 67.9139175415039]","[365.4042053222656, 137.0723876953125]","[325.1415100097656, 168.18006896972656]","[397.5531921386719, 230.85284423828125]","[342.1553039550781, 309.4933776855469]","[450.4927673339844, 206.8085174560547]","[463.7879638671875, 314.23675537109375]","[396.2300109863281, 347.0494689941406]","[367.80615234375, 373.2131652832031]","[518.24169921875, 363.9369812011719]","[505.48223876953125, 392.0227966308594]","[491.58544921875, 423.02325439453125]","[479.5426025390625, 435.44000244140625]"
11,"[405.89935302734375, 61.12251663208008]","[402.83642578125, 46.5033073425293]","[390.15435791015625, 49.59075164794922]","[377.47076416015625, 55.47341537475586]","[350.285400390625, 68.72628021240234]","[365.2281494140625, 135.96839904785156]","[326.4872131347656, 169.3059539794922]","[397.5947570800781, 225.9021759033203]","[341.7312316894531, 310.00982666015625]","[451.511474609375, 198.47840881347656]","[464.16339111328125, 314.6880798339844]","[395.14013671875, 344.9228820800781]","[367.5357971191406, 372.4589538574219]","[519.37060546875, 356.8089599609375]","[508.0835266113281, 388.64117431640625]","[488.9202575683594, 416.59307861328125]","[478.3345031738281, 434.1138000488281]"
12,"[406.09527587890625, 60.672821044921875]","[402.9722900390625, 46.05955123901367]","[390.413818359375, 49.17743682861328]","[377.62298583984375, 55.09874725341797]","[350.7762451171875, 68.37433624267578]","[365.8444519042969, 135.9743194580078]","[326.4748229980469, 168.74835205078125]","[396.5448303222656, 227.71661376953125]","[341.501220703125, 309.617431640625]","[448.7874755859375, 202.44190979003906]","[463.16632080078125, 314.7113952636719]","[395.2386779785156, 343.4388732910156]","[367.4161682128906, 370.6758117675781]","[519.515380859375, 353.7400817871094]","[508.4204406738281, 384.8070373535156]","[489.7041320800781, 413.8504943847656]","[479.6781005859375, 430.42950439453125]"
13,"[406.2867126464844, 60.76270294189453]","[403.138916015625, 46.145713806152344]","[390.7692565917969, 49.34523010253906]","[377.2642822265625, 55.08958053588867]","[350.9302978515625, 68.49087524414062]","[365.14801025390625, 135.4376983642578]","[326.779052734375, 169.02145385742188]","[396.264404296875, 226.52980041503906]","[341.92950439453125, 309.6720275878906]","[448.8038024902344, 202.6797332763672]","[463.43328857421875, 314.06414794921875]","[394.9201354980469, 344.69256591796875]","[367.4900207519531, 372.0740966796875]","[515.8162841796875, 358.5359802246094]","[504.4170227050781, 389.88812255859375]","[487.4078063964844, 416.50286865234375]","[476.3661193847656, 432.7933044433594]"
14,"[406.3157043457031, 60.720096588134766]","[403.3536071777344, 46.08245086669922]","[390.51910400390625, 49.42375946044922]","[378.1524353027344, 55.12298583984375]","[350.43658447265625, 68.77999877929688]","[365.9869384765625, 135.6410369873047]","[326.7403564453125, 169.22377014160156]","[396.0176696777344, 227.42774963378906]","[341.8637390136719, 310.0745544433594]","[448.1736145019531, 204.50643920898438]","[463.2110595703125, 314.1995849609375]","[395.5033264160156, 345.23687744140625]","[367.2397155761719, 372.53741455078125]","[514.5643310546875, 360.5335693359375]","[502.0122375488281, 391.8050537109375]","[486.3919677734375, 416.8685607910156]","[474.30096435546875, 432.7101745605469]"
15,"[406.1212463378906, 61.27309799194336]","[403.3589172363281, 46.620059967041016]","[390.2530517578125, 49.90253448486328]","[378.5012512207031, 55.59115219116211]","[350.1654968261719, 69.13257598876953]","[365.50726318359375, 135.99932861328125]","[327.0833435058594, 169.4588623046875]","[396.1776428222656, 226.50238037109375]","[341.4026184082031, 310.0132141113281]","[449.5320129394531, 200.50877380371094]","[462.861083984375, 313.6183776855469]","[394.046630859375, 345.543701171875]","[366.08636474609375, 372.75543212890625]","[512.2877807617188, 360.55902099609375]","[499.5450439453125, 392.4480285644531]","[482.77001953125, 415.3561706542969]","[469.84490966796875, 432.3638610839844]"
