Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[293.6585998535156, 86.50164031982422]","[293.70281982421875, 72.5438003540039]","[279.9258117675781, 72.83816528320312]","[270.2860107421875, 82.38688659667969]","[237.73646545410156, 87.05850219726562]","[261.36126708984375, 165.77296447753906]","[222.3380126953125, 185.79437255859375]","[313.32977294921875, 261.6167907714844]","[285.2572326660156, 306.380615234375]","[366.45587158203125, 269.19683837890625]","[372.7528381347656, 302.75811767578125]","[304.31536865234375, 345.36029052734375]","[278.3555908203125, 368.2182312011719]","[464.9482727050781, 333.70654296875]","[452.0435485839844, 357.41668701171875]","[457.7569274902344, 441.1315002441406]","[473.0832214355469, 469.2349548339844]"
2,"[293.6961364746094, 86.49032592773438]","[293.5480041503906, 72.62466430664062]","[279.8760681152344, 72.89275360107422]","[269.9203796386719, 82.63568878173828]","[237.64443969726562, 87.43090057373047]","[260.8838195800781, 165.8485107421875]","[223.2040252685547, 186.27040100097656]","[312.17889404296875, 261.0726318359375]","[286.1766357421875, 306.9195251464844]","[364.3940734863281, 268.0672607421875]","[371.7345886230469, 302.1495666503906]","[303.745849609375, 344.83349609375]","[278.5271301269531, 367.58294677734375]","[464.0428161621094, 333.0061950683594]","[451.51953125, 356.4454345703125]","[454.11614990234375, 438.7283020019531]","[469.1847839355469, 466.3917236328125]"
3,"[293.69586181640625, 86.52537536621094]","[293.548095703125, 72.66776275634766]","[279.8604431152344, 72.94894409179688]","[269.9600524902344, 82.6746597290039]","[237.5387420654297, 87.47174835205078]","[260.9772033691406, 165.7913818359375]","[222.98126220703125, 186.23281860351562]","[312.3118896484375, 260.930908203125]","[286.029052734375, 306.8659973144531]","[364.3257751464844, 267.9392395019531]","[371.8466491699219, 302.2886047363281]","[303.984130859375, 344.3178405761719]","[278.5796203613281, 367.1056213378906]","[464.1826171875, 332.66119384765625]","[451.5493469238281, 356.1094970703125]","[454.7357482910156, 438.7489929199219]","[469.7408142089844, 466.3572692871094]"
4,"[293.6819763183594, 86.47650146484375]","[293.5184326171875, 72.59925842285156]","[279.8397216796875, 72.95757293701172]","[269.8482971191406, 82.58074951171875]","[237.48321533203125, 87.53141784667969]","[260.80511474609375, 165.65216064453125]","[223.03797912597656, 186.2373504638672]","[312.1147155761719, 260.9014892578125]","[286.19830322265625, 306.7549743652344]","[364.2161865234375, 267.92669677734375]","[371.6820373535156, 301.9283752441406]","[304.107177734375, 344.24591064453125]","[278.892333984375, 367.12640380859375]","[463.97900390625, 332.3467102050781]","[451.792236328125, 355.91595458984375]","[455.4604797363281, 438.8885498046875]","[470.9899597167969, 466.5987854003906]"
5,"[293.69659423828125, 86.4768295288086]","[293.5234069824219, 72.56497192382812]","[279.85565185546875, 72.91545867919922]","[269.8106689453125, 82.4880599975586]","[237.58905029296875, 87.46965026855469]","[260.6703186035156, 165.7017059326172]","[223.27195739746094, 186.25595092773438]","[311.8652648925781, 261.0025939941406]","[286.148193359375, 306.79107666015625]","[364.38470458984375, 267.92413330078125]","[371.8768615722656, 301.9969482421875]","[303.81756591796875, 344.53912353515625]","[278.8411865234375, 367.4033203125]","[463.8056335449219, 332.4896240234375]","[451.82037353515625, 356.174560546875]","[454.5048828125, 438.2498474121094]","[470.0577392578125, 466.1694030761719]"
6,"[293.8761291503906, 86.47240447998047]","[293.55145263671875, 72.68474578857422]","[279.9650573730469, 72.95381927490234]","[270.0980529785156, 82.5168228149414]","[237.83253479003906, 87.49209594726562]","[261.72467041015625, 165.1051483154297]","[223.84927368164062, 185.74424743652344]","[312.922119140625, 259.3612365722656]","[285.7393493652344, 305.5657958984375]","[365.3253479003906, 269.0673828125]","[372.031494140625, 302.2725524902344]","[304.7715759277344, 342.3798522949219]","[279.407470703125, 365.0794677734375]","[465.1126403808594, 332.7227478027344]","[451.9619140625, 356.03460693359375]","[451.7476501464844, 435.70037841796875]","[465.8577575683594, 462.8381652832031]"
7,"[293.9060363769531, 86.51348876953125]","[293.615478515625, 72.6873550415039]","[279.9258117675781, 72.97123718261719]","[269.9739074707031, 82.59871673583984]","[237.611083984375, 87.66751861572266]","[261.0322265625, 165.41949462890625]","[224.0306854248047, 186.3970184326172]","[312.311279296875, 259.796630859375]","[286.253662109375, 306.72833251953125]","[365.43341064453125, 269.6536560058594]","[373.3258361816406, 303.5585632324219]","[304.26123046875, 343.7483825683594]","[279.3492736816406, 366.6537170410156]","[464.7763366699219, 333.6178283691406]","[451.9505310058594, 357.5035400390625]","[450.9554748535156, 436.06781005859375]","[465.1413879394531, 463.8393859863281]"
8,"[293.80462646484375, 86.48241424560547]","[293.61895751953125, 72.68328094482422]","[279.83660888671875, 72.94232940673828]","[270.2392272949219, 82.6530532836914]","[237.61679077148438, 87.58749389648438]","[261.5126037597656, 165.46253967285156]","[223.86814880371094, 186.1570281982422]","[312.7430725097656, 259.997314453125]","[286.09039306640625, 306.5097351074219]","[365.6963195800781, 269.6030578613281]","[373.13360595703125, 303.6176452636719]","[304.7522888183594, 343.4963073730469]","[279.49237060546875, 366.2681579589844]","[464.5950622558594, 333.4549255371094]","[451.75360107421875, 356.9801025390625]","[451.5989685058594, 437.0384521484375]","[466.2218017578125, 464.38494873046875]"
9,"[293.8492431640625, 86.4507064819336]","[293.6566467285156, 72.62928771972656]","[279.86895751953125, 72.9283676147461]","[270.19464111328125, 82.60038757324219]","[237.60792541503906, 87.63448333740234]","[261.3113708496094, 165.3997039794922]","[223.9840545654297, 186.19161987304688]","[312.5013427734375, 260.0024108886719]","[286.30548095703125, 306.5677490234375]","[365.6949462890625, 269.6290283203125]","[373.22406005859375, 303.68463134765625]","[304.5423278808594, 343.3717346191406]","[279.4629211425781, 366.1839294433594]","[464.3498840332031, 333.29400634765625]","[451.6108093261719, 356.9007873535156]","[451.66363525390625, 437.0185852050781]","[466.1508483886719, 464.44171142578125]"
10,"[293.8963623046875, 86.51004028320312]","[293.6668701171875, 72.68087768554688]","[279.9518127441406, 72.97055053710938]","[270.2318420410156, 82.59393310546875]","[237.6234893798828, 87.5210952758789]","[261.5812683105469, 165.37985229492188]","[223.64910888671875, 185.90931701660156]","[313.2813720703125, 260.31500244140625]","[286.2027282714844, 306.1864929199219]","[365.92559814453125, 269.779541015625]","[372.5921630859375, 302.8355407714844]","[304.6531677246094, 343.552001953125]","[279.200439453125, 366.27117919921875]","[464.5667724609375, 333.32489013671875]","[451.518310546875, 356.759765625]","[452.7294921875, 437.51934814453125]","[466.94964599609375, 464.7217712402344]"
