Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[312.66876220703125, 177.4503173828125]","[312.97845458984375, 162.4799346923828]","[303.2395324707031, 162.7425537109375]","[274.1675109863281, 157.52957153320312]","[258.004638671875, 160.15335083007812]","[257.20654296875, 211.2888946533203]","[207.958251953125, 228.7308349609375]","[283.8451843261719, 319.9725036621094]","[219.02047729492188, 355.5545654296875]","[322.5664367675781, 263.81646728515625]","[310.2949523925781, 276.6799621582031]","[258.94549560546875, 380.940673828125]","[227.94508361816406, 396.3756408691406]","[325.3871154785156, 357.75738525390625]","[302.4927978515625, 372.7624816894531]","[298.5072326660156, 428.4079284667969]","[289.7432556152344, 450.4776611328125]"
2,"[312.7733459472656, 177.32424926757812]","[313.02667236328125, 162.4482879638672]","[303.6828308105469, 162.6415252685547]","[273.632568359375, 157.52044677734375]","[258.8978576660156, 159.99600219726562]","[256.3801574707031, 211.39791870117188]","[208.2786865234375, 228.64688110351562]","[282.62713623046875, 320.6317138671875]","[218.72991943359375, 355.8662109375]","[322.1223449707031, 263.9356689453125]","[310.6116638183594, 276.9861145019531]","[257.8672790527344, 381.66595458984375]","[227.58091735839844, 397.012939453125]","[324.5732116699219, 359.5758361816406]","[301.7707824707031, 374.43212890625]","[298.5191650390625, 429.99664306640625]","[289.0399475097656, 451.8246765136719]"
3,"[313.98089599609375, 174.40333557128906]","[313.8813171386719, 159.8044891357422]","[305.16925048828125, 159.98013305664062]","[273.3407897949219, 156.38070678710938]","[260.42828369140625, 158.89450073242188]","[256.6148376464844, 211.70773315429688]","[208.74627685546875, 228.91993713378906]","[282.89569091796875, 321.17718505859375]","[218.25257873535156, 356.05450439453125]","[321.8726806640625, 264.11102294921875]","[310.2118835449219, 277.1309814453125]","[257.69183349609375, 381.2423400878906]","[227.62391662597656, 396.5035705566406]","[324.07965087890625, 358.1809997558594]","[301.308837890625, 372.9039001464844]","[298.2002868652344, 428.0064697265625]","[289.3134460449219, 449.7601623535156]"
4,"[314.6378173828125, 171.87425231933594]","[314.10076904296875, 157.52386474609375]","[305.8672180175781, 157.78639221191406]","[272.4334716796875, 155.58807373046875]","[260.7649841308594, 158.42108154296875]","[256.0095520019531, 212.0160369873047]","[208.93450927734375, 229.71295166015625]","[282.7642822265625, 320.6461486816406]","[218.2775115966797, 356.0064697265625]","[321.760986328125, 264.355224609375]","[309.99053955078125, 277.51513671875]","[258.144775390625, 379.62506103515625]","[228.59559631347656, 395.1544189453125]","[326.1542663574219, 352.58160400390625]","[303.4334411621094, 367.5465393066406]","[300.2165222167969, 422.5055236816406]","[291.78973388671875, 444.6916809082031]"
5,"[314.3742980957031, 172.72348022460938]","[314.0420837402344, 158.23878479003906]","[305.3645935058594, 158.5150909423828]","[273.4189453125, 155.7180633544922]","[260.19342041015625, 158.49533081054688]","[257.2666320800781, 211.72315979003906]","[208.78143310546875, 229.1505126953125]","[283.6689147949219, 320.65814208984375]","[218.189208984375, 355.7176513671875]","[322.0428771972656, 264.39898681640625]","[309.975341796875, 277.38134765625]","[258.9496154785156, 380.2134704589844]","[228.4741973876953, 395.5379333496094]","[325.7507629394531, 356.104248046875]","[302.4251403808594, 370.8910217285156]","[299.70074462890625, 427.1310729980469]","[290.9219055175781, 449.0580139160156]"
6,"[314.4148864746094, 172.33401489257812]","[314.1336364746094, 157.92823791503906]","[305.55938720703125, 158.09852600097656]","[273.736572265625, 155.62998962402344]","[260.8409118652344, 158.03225708007812]","[258.2022705078125, 212.66688537597656]","[208.63194274902344, 229.3501739501953]","[284.457275390625, 322.459716796875]","[217.08628845214844, 356.4537048339844]","[322.774658203125, 264.89727783203125]","[310.2739562988281, 277.6106872558594]","[259.4600830078125, 384.3945007324219]","[228.3277130126953, 399.3094482421875]","[324.7553405761719, 363.3785400390625]","[300.6702880859375, 377.7037353515625]","[298.72503662109375, 435.0568542480469]","[289.12982177734375, 456.2992248535156]"
7,"[314.5687255859375, 171.73037719726562]","[314.22186279296875, 157.37123107910156]","[305.7114562988281, 157.57196044921875]","[273.6023254394531, 155.29261779785156]","[260.9361267089844, 157.83673095703125]","[258.0354309082031, 212.29925537109375]","[208.93345642089844, 229.20181274414062]","[284.2980041503906, 321.8796081542969]","[217.49697875976562, 356.1145935058594]","[322.5064392089844, 264.640625]","[309.94879150390625, 277.4022521972656]","[259.0917053222656, 382.82757568359375]","[228.27593994140625, 397.8175048828125]","[324.9342346191406, 361.20355224609375]","[301.2027587890625, 375.6104736328125]","[298.79412841796875, 433.1199645996094]","[289.6151123046875, 454.5037841796875]"
8,"[314.2738037109375, 169.35385131835938]","[313.91070556640625, 155.3152313232422]","[305.3490905761719, 155.36856079101562]","[273.75537109375, 155.0198974609375]","[260.6477355957031, 157.1026611328125]","[258.5993957519531, 214.04635620117188]","[208.89666748046875, 229.8634796142578]","[284.7484436035156, 323.6625061035156]","[217.29689025878906, 356.22784423828125]","[322.0862731933594, 264.99859619140625]","[309.997802734375, 277.4312438964844]","[259.083251953125, 384.3941345214844]","[227.82643127441406, 398.7578430175781]","[324.49542236328125, 363.6409606933594]","[300.4382629394531, 377.4238586425781]","[298.8248291015625, 437.3110656738281]","[289.2961730957031, 457.8943176269531]"
9,"[314.69287109375, 168.0369415283203]","[314.12347412109375, 154.1820831298828]","[305.8977355957031, 154.2400360107422]","[273.36572265625, 154.6588897705078]","[261.2628173828125, 156.80490112304688]","[258.30975341796875, 214.4739532470703]","[209.20748901367188, 230.38119506835938]","[285.276123046875, 323.57666015625]","[217.72421264648438, 356.23431396484375]","[322.4898681640625, 264.2621154785156]","[310.393798828125, 276.8640441894531]","[258.27996826171875, 384.568115234375]","[227.3762969970703, 398.9533996582031]","[324.232666015625, 361.9713134765625]","[300.1078186035156, 375.8052062988281]","[298.5924072265625, 435.7121887207031]","[288.76416015625, 456.4393005371094]"
10,"[314.45574951171875, 170.44578552246094]","[313.96405029296875, 156.39971923828125]","[305.4418640136719, 156.56185913085938]","[274.3069152832031, 155.58819580078125]","[260.7840881347656, 157.91213989257812]","[260.31866455078125, 214.002685546875]","[208.7449493408203, 230.0496368408203]","[287.57269287109375, 323.00445556640625]","[217.40277099609375, 355.9285583496094]","[323.1590270996094, 264.2229309082031]","[309.75274658203125, 276.56744384765625]","[260.0961608886719, 385.2257080078125]","[227.6142120361328, 399.6210021972656]","[324.9867858886719, 364.85430908203125]","[299.3686828613281, 378.7402038574219]","[298.9821472167969, 439.4293212890625]","[288.49017333984375, 460.22039794921875]"
11,"[314.1158142089844, 171.8378143310547]","[313.76025390625, 157.7611541748047]","[304.414306640625, 158.01417541503906]","[277.661865234375, 156.4514923095703]","[259.56744384765625, 158.57733154296875]","[266.45147705078125, 214.13577270507812]","[207.4253692626953, 229.31837463378906]","[293.7626037597656, 322.2389831542969]","[215.98403930664062, 354.4606018066406]","[326.5884094238281, 264.5537109375]","[310.8114013671875, 276.2012939453125]","[266.4653625488281, 386.34796142578125]","[229.20936584472656, 400.2855224609375]","[327.8425598144531, 369.0491943359375]","[298.9569396972656, 382.666748046875]","[300.3070373535156, 445.29913330078125]","[289.72222900390625, 465.6396789550781]"
12,"[314.32171630859375, 174.881103515625]","[314.1198425292969, 160.4246063232422]","[304.7176208496094, 160.7397003173828]","[277.6637878417969, 157.162353515625]","[259.8101806640625, 159.486572265625]","[265.0245666503906, 212.80252075195312]","[207.4962158203125, 228.83863830566406]","[292.5432434082031, 321.0723571777344]","[216.36648559570312, 354.9156494140625]","[326.910400390625, 264.70806884765625]","[309.801025390625, 276.7199401855469]","[265.13671875, 387.0438537597656]","[228.7467041015625, 401.5081787109375]","[326.0807189941406, 372.5328369140625]","[297.65350341796875, 386.749267578125]","[299.59039306640625, 447.6973876953125]","[287.4992370605469, 468.90289306640625]"
13,"[314.5959167480469, 173.99249267578125]","[314.1637268066406, 159.51580810546875]","[305.1338195800781, 159.90286254882812]","[276.43707275390625, 156.17788696289062]","[259.9799499511719, 158.83570861816406]","[263.38714599609375, 211.47804260253906]","[207.5886993408203, 228.2358856201172]","[291.0628967285156, 319.718994140625]","[216.56809997558594, 354.5009765625]","[326.8720703125, 263.9017639160156]","[309.89532470703125, 276.1233825683594]","[264.0041198730469, 384.9033508300781]","[228.8910369873047, 399.76568603515625]","[326.31256103515625, 367.8496398925781]","[299.6352844238281, 382.41339111328125]","[299.3009033203125, 443.0246887207031]","[289.45477294921875, 464.7219543457031]"
14,"[313.6659240722656, 173.59144592285156]","[313.40789794921875, 159.17628479003906]","[304.2637634277344, 159.4965362548828]","[276.0802917480469, 156.06597900390625]","[259.386474609375, 158.5171356201172]","[261.79736328125, 210.87974548339844]","[207.4606170654297, 227.44821166992188]","[288.28387451171875, 319.1928405761719]","[216.09947204589844, 353.939208984375]","[325.9353332519531, 263.5851135253906]","[309.9749450683594, 276.1617736816406]","[263.05389404296875, 381.579345703125]","[228.83831787109375, 396.45648193359375]","[326.1673583984375, 363.1626892089844]","[300.6393127441406, 377.7740478515625]","[299.43511962890625, 439.311767578125]","[290.1394348144531, 461.0509033203125]"
15,"[314.2361145019531, 171.6483154296875]","[313.8730163574219, 157.40826416015625]","[304.91265869140625, 157.7010955810547]","[276.1324768066406, 155.51206970214844]","[260.0459289550781, 157.91973876953125]","[262.3747253417969, 211.67770385742188]","[207.45831298828125, 228.01666259765625]","[288.6419677734375, 320.29736328125]","[215.3478240966797, 354.3074645996094]","[324.9092712402344, 264.2578430175781]","[309.3601989746094, 276.3163146972656]","[263.2563171386719, 381.59710693359375]","[228.63739013671875, 396.32025146484375]","[326.7640075683594, 362.470703125]","[300.45172119140625, 376.8907470703125]","[299.9002380371094, 438.1528015136719]","[290.3583679199219, 459.6730041503906]"
16,"[313.05902099609375, 173.6481475830078]","[312.7796630859375, 159.2392120361328]","[303.8311462402344, 159.63340759277344]","[275.4144287109375, 156.0565948486328]","[259.4735412597656, 158.74855041503906]","[261.9299621582031, 210.9301300048828]","[207.0401153564453, 227.8335723876953]","[288.5685119628906, 319.3156433105469]","[215.28053283691406, 354.25335693359375]","[325.6750793457031, 263.7049255371094]","[309.4554443359375, 275.8546142578125]","[263.2709655761719, 381.5262756347656]","[228.7261962890625, 396.5830383300781]","[327.8638000488281, 362.3965759277344]","[301.4465026855469, 377.12603759765625]","[300.80804443359375, 437.98565673828125]","[290.9273681640625, 459.82244873046875]"
17,"[313.0064392089844, 174.4266815185547]","[312.7604675292969, 159.9272003173828]","[303.6598815917969, 160.34043884277344]","[275.4994812011719, 156.4254913330078]","[259.0237731933594, 159.1362762451172]","[261.35107421875, 210.85081481933594]","[206.99839782714844, 227.72618103027344]","[287.3055725097656, 318.9660949707031]","[215.2251434326172, 353.8764953613281]","[325.28265380859375, 263.9347229003906]","[309.3045959472656, 275.8802490234375]","[262.73675537109375, 381.4644775390625]","[228.5116424560547, 396.5050964355469]","[327.0932312011719, 364.05352783203125]","[301.1908264160156, 378.77685546875]","[300.0003662109375, 439.3814392089844]","[290.23883056640625, 461.2497253417969]"
18,"[313.2830810546875, 176.47879028320312]","[313.2625427246094, 161.7112579345703]","[303.7857360839844, 162.11380004882812]","[276.6650390625, 156.8480224609375]","[258.94464111328125, 159.42262268066406]","[262.6968688964844, 210.29054260253906]","[206.45811462402344, 227.14173889160156]","[288.9125061035156, 318.9562072753906]","[214.79351806640625, 354.2075500488281]","[326.84906005859375, 264.1083068847656]","[309.7707214355469, 276.0616760253906]","[264.0240783691406, 383.3829345703125]","[228.57281494140625, 398.4568176269531]","[326.99334716796875, 368.9475402832031]","[299.98712158203125, 383.74102783203125]","[299.9324645996094, 444.59979248046875]","[289.2955627441406, 466.5052185058594]"
