Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[464.5603942871094, 114.68663024902344]","[461.27838134765625, 103.9991683959961]","[460.6172790527344, 102.80131530761719]","[407.7341613769531, 102.39457702636719]","[437.79052734375, 101.99052429199219]","[379.9129943847656, 156.53285217285156]","[428.7697448730469, 163.79969787597656]","[419.5279846191406, 234.25355529785156]","[480.22869873046875, 250.46485900878906]","[492.6326599121094, 231.35812377929688]","[522.11767578125, 240.2061004638672]","[383.0196533203125, 308.77996826171875]","[416.9136657714844, 316.998046875]","[477.6599426269531, 267.6969299316406]","[513.4038696289062, 273.2627868652344]","[486.7784729003906, 315.38079833984375]","[518.19580078125, 323.9328308105469]"
2,"[464.5582580566406, 114.60013580322266]","[461.28857421875, 103.92176055908203]","[460.6407470703125, 102.7199935913086]","[407.62896728515625, 102.34160614013672]","[437.7589416503906, 101.9301986694336]","[379.7487487792969, 156.4400177001953]","[428.4796447753906, 163.74754333496094]","[419.3909912109375, 233.83131408691406]","[479.9019775390625, 250.0732879638672]","[492.7603759765625, 231.87918090820312]","[522.2120361328125, 240.70289611816406]","[382.8211975097656, 308.7342224121094]","[416.588134765625, 316.9857177734375]","[477.65771484375, 268.01019287109375]","[513.2081909179688, 273.59735107421875]","[485.89776611328125, 315.6955261230469]","[517.2262573242188, 324.3007507324219]"
3,"[464.6839599609375, 114.7954330444336]","[461.4515075683594, 104.13146209716797]","[460.7440185546875, 102.93160247802734]","[407.6982421875, 102.63674926757812]","[437.84246826171875, 102.23570251464844]","[379.6127014160156, 156.77578735351562]","[428.55267333984375, 164.10110473632812]","[419.0653381347656, 234.17669677734375]","[480.03314208984375, 250.4278564453125]","[492.90521240234375, 232.18959045410156]","[522.6397705078125, 241.107666015625]","[382.7091979980469, 308.8677978515625]","[416.66229248046875, 317.1329040527344]","[477.3282165527344, 268.54449462890625]","[513.5646362304688, 274.12921142578125]","[485.3042907714844, 316.02862548828125]","[517.6981811523438, 324.6272277832031]"
4,"[465.0712585449219, 115.04414367675781]","[461.85919189453125, 104.32748413085938]","[461.2890319824219, 103.06036376953125]","[407.7972106933594, 102.250244140625]","[438.4167785644531, 101.7364501953125]","[379.8287658691406, 156.0032958984375]","[428.9953308105469, 163.3339385986328]","[421.1111755371094, 234.47337341308594]","[481.5011291503906, 250.77195739746094]","[495.3634948730469, 231.96429443359375]","[523.89501953125, 240.85951232910156]","[382.3067626953125, 308.60845947265625]","[416.4449462890625, 316.9079895019531]","[477.5331115722656, 265.43328857421875]","[513.3409423828125, 271.0328369140625]","[488.0009765625, 312.55035400390625]","[519.2874755859375, 321.1278076171875]"
5,"[464.8861083984375, 115.35399627685547]","[461.70556640625, 104.62802124023438]","[461.31024169921875, 103.33321380615234]","[407.2335205078125, 102.34286499023438]","[439.09295654296875, 101.84058380126953]","[379.3946228027344, 156.075439453125]","[429.70782470703125, 163.54031372070312]","[421.7474060058594, 235.72935485839844]","[483.0166931152344, 252.12196350097656]","[496.3434753417969, 231.5872344970703]","[524.7626953125, 240.5540313720703]","[381.6573791503906, 309.3593444824219]","[416.666015625, 317.7296142578125]","[477.00091552734375, 265.9587707519531]","[513.8193969726562, 271.5881652832031]","[488.80279541015625, 312.8570556640625]","[520.8907470703125, 321.4000549316406]"
6,"[464.7724304199219, 115.10472869873047]","[461.57171630859375, 104.43939971923828]","[461.1735534667969, 103.13379669189453]","[407.5166320800781, 102.42386627197266]","[439.06585693359375, 101.86642456054688]","[380.068115234375, 156.2574462890625]","[429.656982421875, 163.5935821533203]","[422.59002685546875, 235.90850830078125]","[482.6611633300781, 252.2684783935547]","[496.8241882324219, 231.43470764160156]","[524.7469482421875, 240.52964782714844]","[382.399658203125, 309.2991027832031]","[416.9173583984375, 317.61199951171875]","[477.9032897949219, 265.8594665527344]","[514.1505126953125, 271.46075439453125]","[489.7196960449219, 312.92510986328125]","[521.2855224609375, 321.4033203125]"
7,"[464.931884765625, 114.66905212402344]","[461.6104736328125, 104.03592681884766]","[461.374267578125, 102.74942779541016]","[407.3727111816406, 102.1442642211914]","[439.21563720703125, 101.60740661621094]","[379.9361572265625, 155.98609924316406]","[429.49853515625, 163.380615234375]","[422.24444580078125, 235.4667205810547]","[482.0279235839844, 251.962158203125]","[496.71014404296875, 231.3968505859375]","[524.6665649414062, 240.4499969482422]","[382.5687561035156, 308.6962585449219]","[417.05694580078125, 317.0572814941406]","[477.8381042480469, 265.30767822265625]","[513.8275756835938, 270.9768981933594]","[489.0875244140625, 312.08709716796875]","[520.4551391601562, 320.70013427734375]"
8,"[464.8132629394531, 114.8342514038086]","[461.49346923828125, 104.09268951416016]","[461.23297119140625, 102.8281021118164]","[406.9191589355469, 102.02177429199219]","[439.0104675292969, 101.58021545410156]","[379.5334167480469, 156.03880310058594]","[429.4833984375, 163.62245178222656]","[422.0491638183594, 236.064697265625]","[482.2840881347656, 252.72593688964844]","[496.200439453125, 231.85757446289062]","[524.3167724609375, 241.0076446533203]","[382.6036376953125, 309.9330139160156]","[417.3966979980469, 318.36090087890625]","[477.2380676269531, 267.833740234375]","[513.7144775390625, 273.5207214355469]","[488.203857421875, 314.81231689453125]","[520.1622314453125, 323.46759033203125]"
9,"[464.8183898925781, 115.2326889038086]","[461.478271484375, 104.4536361694336]","[461.2947692871094, 103.20671844482422]","[406.7368469238281, 102.00096130371094]","[439.15960693359375, 101.60504150390625]","[379.1719970703125, 155.6824188232422]","[429.6808776855469, 163.31369018554688]","[421.8336181640625, 235.82107543945312]","[482.6607360839844, 252.54347229003906]","[496.7066345214844, 231.57183837890625]","[524.7568969726562, 240.7965087890625]","[381.9700927734375, 310.4577331542969]","[417.1650695800781, 318.8744201660156]","[476.0050048828125, 268.5144348144531]","[512.828125, 274.17303466796875]","[487.4806213378906, 315.5501708984375]","[519.6953125, 324.1829528808594]"
10,"[464.9375, 115.06743621826172]","[461.5765075683594, 104.33587646484375]","[461.35870361328125, 103.09648132324219]","[406.9486083984375, 102.13201904296875]","[439.1781921386719, 101.7686767578125]","[379.6062316894531, 156.08816528320312]","[429.89971923828125, 163.741943359375]","[422.6272277832031, 236.0067901611328]","[483.0656433105469, 252.79916381835938]","[497.0962219238281, 231.52713012695312]","[525.048095703125, 240.87442016601562]","[382.4114990234375, 311.1307373046875]","[417.47314453125, 319.5323486328125]","[476.2220764160156, 269.40130615234375]","[513.0231323242188, 275.0514221191406]","[487.9322204589844, 316.8736877441406]","[520.153076171875, 325.509521484375]"
