Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[440.79547119140625, 120.74297332763672]","[445.25665283203125, 109.12115478515625]","[434.03662109375, 104.0174789428711]","[422.30877685546875, 97.18217468261719]","[395.8974609375, 87.71715545654297]","[401.5875549316406, 146.79026794433594]","[346.6282653808594, 157.60093688964844]","[425.03118896484375, 246.8754425048828]","[386.34759521484375, 279.0499572753906]","[476.6767272949219, 190.6899871826172]","[448.2726745605469, 194.48817443847656]","[443.4826354980469, 321.7837829589844]","[411.720703125, 342.3205261230469]","[613.3351440429688, 313.7113952636719]","[593.1316528320312, 321.5638122558594]","[649.5324096679688, 422.91668701171875]","[687.7604370117188, 437.422119140625]"
2,"[440.8388671875, 120.66934204101562]","[445.46905517578125, 109.14115905761719]","[434.16900634765625, 103.85460662841797]","[422.564208984375, 97.45149993896484]","[396.1817321777344, 87.58820343017578]","[401.5854797363281, 147.3962860107422]","[347.05718994140625, 157.64561462402344]","[424.3493957519531, 247.7552032470703]","[386.57476806640625, 278.9992980957031]","[476.36279296875, 190.5899200439453]","[448.767333984375, 194.04849243164062]","[443.74951171875, 321.91558837890625]","[412.2378845214844, 342.18804931640625]","[613.4212646484375, 313.4537353515625]","[593.1312255859375, 320.9147033691406]","[649.5086669921875, 422.64544677734375]","[687.592041015625, 436.9095153808594]"
3,"[441.23504638671875, 120.44490814208984]","[445.6524353027344, 108.8345947265625]","[434.4800720214844, 103.69024658203125]","[422.44097900390625, 97.45884704589844]","[396.1033020019531, 87.89733123779297]","[401.5603942871094, 147.826416015625]","[346.8538818359375, 158.38421630859375]","[424.8409423828125, 247.67129516601562]","[386.5280456542969, 279.2335510253906]","[476.3094177246094, 190.48699951171875]","[448.60174560546875, 194.03123474121094]","[443.73504638671875, 321.8937683105469]","[412.16619873046875, 342.2928771972656]","[613.0167846679688, 313.6824035644531]","[593.0286865234375, 321.28985595703125]","[649.55419921875, 422.735595703125]","[687.5811767578125, 436.8108215332031]"
4,"[441.74609375, 120.12144470214844]","[445.9882507324219, 108.39937591552734]","[434.915771484375, 103.45726776123047]","[422.482177734375, 97.16544342041016]","[396.3128662109375, 88.05061340332031]","[401.6351623535156, 147.8926239013672]","[346.9989013671875, 158.9071502685547]","[424.8891296386719, 247.6035919189453]","[386.3609924316406, 279.5618896484375]","[475.96417236328125, 190.541015625]","[448.23138427734375, 194.1507110595703]","[443.85491943359375, 321.9879455566406]","[412.3638610839844, 342.58038330078125]","[612.45458984375, 314.0433654785156]","[592.7811279296875, 321.9440002441406]","[649.798583984375, 422.621337890625]","[687.5767822265625, 436.68438720703125]"
5,"[441.73699951171875, 120.07166290283203]","[446.2060546875, 108.44041442871094]","[434.9125671386719, 103.31666564941406]","[423.018310546875, 97.38164520263672]","[396.27740478515625, 87.8058090209961]","[401.9564208984375, 148.2093963623047]","[346.883056640625, 158.80926513671875]","[425.3031921386719, 247.91738891601562]","[386.6590881347656, 279.6745300292969]","[476.47265625, 189.59066772460938]","[448.9537658691406, 193.74728393554688]","[444.0618896484375, 322.443603515625]","[412.24969482421875, 342.8868713378906]","[612.7932739257812, 314.19586181640625]","[592.7900390625, 321.94647216796875]","[649.8841552734375, 422.7769775390625]","[687.9346313476562, 436.8941650390625]"
6,"[441.7982482910156, 120.08878326416016]","[446.3976745605469, 108.40969848632812]","[434.76922607421875, 103.3700180053711]","[423.58770751953125, 97.30155944824219]","[395.986572265625, 87.92770385742188]","[402.2014465332031, 147.9086151123047]","[347.0474853515625, 158.70803833007812]","[425.0173645019531, 247.454833984375]","[386.5915832519531, 279.5433654785156]","[476.2354736328125, 189.4381866455078]","[449.01611328125, 193.75213623046875]","[444.26715087890625, 322.08343505859375]","[412.30206298828125, 342.64874267578125]","[613.1532592773438, 313.86968994140625]","[593.0718994140625, 321.8698425292969]","[649.877197265625, 422.6411437988281]","[687.9630126953125, 436.8983459472656]"
7,"[441.32666015625, 120.8672103881836]","[445.770751953125, 109.28091430664062]","[434.67388916015625, 104.14302062988281]","[422.34539794921875, 97.54145812988281]","[396.45025634765625, 88.03571319580078]","[401.1134948730469, 147.20445251464844]","[347.1809387207031, 158.26046752929688]","[423.804931640625, 246.87208557128906]","[386.583984375, 279.6727600097656]","[475.44525146484375, 189.26353454589844]","[448.57244873046875, 194.24429321289062]","[443.604248046875, 321.7731628417969]","[412.4809875488281, 342.384521484375]","[612.9188232421875, 313.9354248046875]","[593.0549926757812, 321.797607421875]","[649.7642822265625, 422.7484436035156]","[687.8794555664062, 437.1624755859375]"
8,"[441.6462707519531, 120.88849639892578]","[446.0416564941406, 109.30392456054688]","[434.93438720703125, 104.11837005615234]","[422.48358154296875, 97.59093475341797]","[396.3066101074219, 87.94324493408203]","[401.1011657714844, 147.60853576660156]","[346.8451843261719, 158.16574096679688]","[423.8118896484375, 247.83041381835938]","[386.2430419921875, 279.56878662109375]","[475.1502990722656, 189.85507202148438]","[448.200927734375, 194.51902770996094]","[443.4637145996094, 322.0644836425781]","[412.1595458984375, 342.49920654296875]","[612.4719848632812, 314.3479919433594]","[592.6965942382812, 322.1156921386719]","[649.5706787109375, 422.6607971191406]","[687.6397705078125, 437.0389709472656]"
9,"[441.4216003417969, 121.53133392333984]","[445.79937744140625, 109.89875793457031]","[434.5970153808594, 104.75688171386719]","[422.3702087402344, 97.7468032836914]","[395.8124084472656, 88.22291564941406]","[401.0166320800781, 147.39320373535156]","[346.5888977050781, 157.92466735839844]","[423.88323974609375, 247.78111267089844]","[386.3441162109375, 279.3434143066406]","[475.80010986328125, 190.20359802246094]","[448.4654846191406, 194.4752197265625]","[443.35528564453125, 321.8591613769531]","[411.9453125, 342.2832946777344]","[612.3911743164062, 314.2181701660156]","[592.6162719726562, 321.917724609375]","[649.3635864257812, 422.7111511230469]","[687.5491943359375, 436.9693908691406]"
10,"[441.47406005859375, 121.23052215576172]","[445.9573059082031, 109.51219940185547]","[434.3782958984375, 104.51245880126953]","[422.9115905761719, 97.71837615966797]","[395.33074951171875, 88.50828552246094]","[401.2672119140625, 147.669189453125]","[346.7598571777344, 158.4407501220703]","[423.9774475097656, 247.31382751464844]","[386.5338439941406, 279.1829528808594]","[475.9920349121094, 189.6302490234375]","[448.9173889160156, 194.10049438476562]","[443.6265563964844, 321.815185546875]","[412.0586242675781, 342.3716125488281]","[612.722900390625, 313.921630859375]","[592.9156494140625, 321.8966979980469]","[649.5084228515625, 422.6689453125]","[687.5301513671875, 436.9913635253906]"
