Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[307.8851318359375, 109.84343719482422]","[306.2649230957031, 98.23995208740234]","[299.1522521972656, 96.76020812988281]","[278.752685546875, 98.76258850097656]","[266.48663330078125, 101.02308654785156]","[267.35272216796875, 156.54356384277344]","[246.61679077148438, 175.89752197265625]","[309.0416564941406, 231.58302307128906]","[273.6345520019531, 278.20794677734375]","[366.8696594238281, 187.1685333251953]","[339.23162841796875, 222.81968688964844]","[308.0016174316406, 314.8852844238281]","[293.5122375488281, 334.94561767578125]","[452.64056396484375, 332.2865905761719]","[443.55499267578125, 352.7281188964844]","[430.8233947753906, 399.6701965332031]","[439.4190979003906, 427.29949951171875]"
2,"[307.8802795410156, 109.8237533569336]","[306.25030517578125, 98.21768188476562]","[299.1523132324219, 96.74334716796875]","[278.6988220214844, 98.74756622314453]","[266.489501953125, 101.0291748046875]","[267.275390625, 156.5621795654297]","[246.63011169433594, 175.94317626953125]","[309.1018981933594, 231.52212524414062]","[273.7544860839844, 278.1863098144531]","[367.111328125, 187.1418914794922]","[339.3471984863281, 222.8249969482422]","[307.8457336425781, 314.8985595703125]","[293.43743896484375, 334.9662170410156]","[452.59185791015625, 332.301025390625]","[443.6209716796875, 352.7267761230469]","[430.8309631347656, 399.768310546875]","[439.5240783691406, 427.3843994140625]"
3,"[307.636962890625, 109.633056640625]","[306.12554931640625, 97.97703552246094]","[298.7694396972656, 96.54354858398438]","[278.9211730957031, 98.60379028320312]","[265.96490478515625, 100.93051147460938]","[267.49029541015625, 156.66041564941406]","[246.2100372314453, 176.00743103027344]","[308.939208984375, 231.88755798339844]","[273.3343811035156, 278.39373779296875]","[366.61279296875, 187.42845153808594]","[339.1195373535156, 223.06507873535156]","[308.3603515625, 314.7532958984375]","[293.4789733886719, 334.906494140625]","[453.264404296875, 332.131591796875]","[443.7277526855469, 352.7928771972656]","[431.8279113769531, 399.12213134765625]","[440.1253356933594, 427.0668640136719]"
4,"[307.6329345703125, 109.76895904541016]","[306.2615051269531, 98.08110809326172]","[298.6633605957031, 96.59239959716797]","[279.3719177246094, 98.62042236328125]","[265.7332763671875, 100.83438110351562]","[268.025390625, 156.68817138671875]","[245.64630126953125, 175.95823669433594]","[309.4615783691406, 231.97262573242188]","[272.3403625488281, 278.8167419433594]","[367.76385498046875, 186.8931427001953]","[339.2023620605469, 223.3058624267578]","[308.62860107421875, 315.0990905761719]","[293.0691833496094, 335.25335693359375]","[453.7083435058594, 332.6410217285156]","[443.681396484375, 353.217529296875]","[431.4886779785156, 400.1957702636719]","[439.9169616699219, 427.988525390625]"
5,"[308.0678405761719, 109.6334457397461]","[306.51849365234375, 97.97129821777344]","[299.2029724121094, 96.51514434814453]","[279.2339172363281, 98.52333068847656]","[266.3822937011719, 100.86005401611328]","[268.0838928222656, 156.56524658203125]","[246.1050567626953, 176.0004425048828]","[309.69244384765625, 231.7001495361328]","[272.6852111816406, 278.6695251464844]","[368.0387878417969, 186.74717712402344]","[339.5209655761719, 222.71339416503906]","[308.36871337890625, 315.0260009765625]","[293.1479187011719, 335.1497802734375]","[453.0880126953125, 332.69915771484375]","[443.55499267578125, 353.14617919921875]","[430.5751953125, 400.1863708496094]","[439.2173156738281, 427.66070556640625]"
6,"[308.0182189941406, 109.79547119140625]","[306.4624938964844, 98.0760269165039]","[299.27203369140625, 96.56483459472656]","[278.7537536621094, 98.572998046875]","[266.4908447265625, 100.84030151367188]","[267.0014343261719, 157.02134704589844]","[246.244140625, 176.38417053222656]","[306.1007385253906, 233.70008850097656]","[272.4992370605469, 279.7005920410156]","[362.73773193359375, 190.07583618164062]","[337.977783203125, 223.12747192382812]","[307.7607421875, 315.6063537597656]","[293.22772216796875, 335.6720275878906]","[452.8232421875, 333.3353576660156]","[443.6097106933594, 353.7257995605469]","[430.102294921875, 401.4044494628906]","[438.83038330078125, 429.08526611328125]"
7,"[308.0478210449219, 109.27222442626953]","[306.5173645019531, 97.53055572509766]","[299.1597900390625, 96.15149688720703]","[279.1575622558594, 98.3661117553711]","[266.3507080078125, 100.86314392089844]","[267.86920166015625, 157.0705108642578]","[245.93765258789062, 176.90789794921875]","[307.2665710449219, 233.71119689941406]","[272.09527587890625, 280.62841796875]","[363.26019287109375, 189.50820922851562]","[337.7420349121094, 222.7447509765625]","[308.8169250488281, 315.5764465332031]","[293.5244140625, 335.9175720214844]","[453.8339538574219, 333.3511962890625]","[443.8673400878906, 354.0744323730469]","[431.580322265625, 400.9111633300781]","[439.75982666015625, 428.6854248046875]"
8,"[307.9233093261719, 109.60506439208984]","[306.4647216796875, 97.82080078125]","[298.8849182128906, 96.49166107177734]","[279.6650390625, 98.41360473632812]","[266.139404296875, 101.04115295410156]","[269.0414123535156, 156.72015380859375]","[245.61973571777344, 176.79995727539062]","[308.53399658203125, 233.12265014648438]","[271.25811767578125, 281.0649108886719]","[364.63348388671875, 188.5238037109375]","[337.817138671875, 223.42515563964844]","[309.8876953125, 315.1681823730469]","[293.66534423828125, 335.57965087890625]","[454.6343994140625, 334.16619873046875]","[444.0887451171875, 354.7464599609375]","[431.61566162109375, 401.5373840332031]","[439.6415710449219, 428.7878723144531]"
9,"[307.85833740234375, 109.32225036621094]","[306.3961486816406, 97.58570098876953]","[298.78851318359375, 96.17349243164062]","[279.5752258300781, 98.41401672363281]","[265.96942138671875, 100.83572387695312]","[268.9094543457031, 157.32083129882812]","[245.4933624267578, 176.51747131347656]","[306.99517822265625, 235.3690948486328]","[270.8854064941406, 281.0770568847656]","[362.0448913574219, 191.0492401123047]","[336.8691101074219, 223.8021240234375]","[309.89886474609375, 315.8444519042969]","[293.61053466796875, 335.8702697753906]","[454.43768310546875, 334.6353759765625]","[443.9887390136719, 354.6832275390625]","[431.27117919921875, 402.1322937011719]","[439.32183837890625, 428.8847351074219]"
10,"[307.4722595214844, 109.63113403320312]","[306.1661682128906, 97.88154602050781]","[298.3392333984375, 96.41253662109375]","[279.6849060058594, 98.65821075439453]","[265.5901794433594, 100.94522094726562]","[268.7969970703125, 157.83872985839844]","[245.62939453125, 176.48890686035156]","[306.3118591308594, 236.3646697998047]","[271.50531005859375, 280.8509521484375]","[361.4413146972656, 191.56051635742188]","[337.0003356933594, 223.5001983642578]","[309.6514892578125, 316.2909240722656]","[293.4687194824219, 336.0547180175781]","[454.271240234375, 334.6946716308594]","[444.04681396484375, 354.3857116699219]","[431.19671630859375, 402.410888671875]","[439.4410705566406, 428.99774169921875]"
