Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[349.8270263671875, 163.6472625732422]","[357.6331481933594, 151.5083465576172]","[342.3495178222656, 144.10743713378906]","[338.3609619140625, 132.86648559570312]","[304.34405517578125, 119.58678436279297]","[308.1495056152344, 171.5443878173828]","[241.4659881591797, 181.0631103515625]","[318.4464111328125, 272.6170349121094]","[206.55996704101562, 320.73907470703125]","[371.9422607421875, 305.97271728515625]","[313.4739990234375, 355.46826171875]","[317.3542785644531, 352.4899597167969]","[273.2424621582031, 375.1919860839844]","[482.265869140625, 353.8667297363281]","[424.3716735839844, 395.0039367675781]","[428.7099609375, 436.1635437011719]","[421.73504638671875, 500.2934265136719]"
2,"[349.74151611328125, 163.6212615966797]","[357.4514465332031, 151.4910888671875]","[342.27392578125, 144.07225036621094]","[337.9682922363281, 133.00332641601562]","[304.2613220214844, 119.71195220947266]","[307.91400146484375, 171.9209747314453]","[241.43087768554688, 181.32455444335938]","[318.30535888671875, 272.9485168457031]","[206.28282165527344, 320.9041748046875]","[371.6944885253906, 305.60882568359375]","[313.483642578125, 355.3937072753906]","[317.42999267578125, 352.35400390625]","[273.4413146972656, 374.990478515625]","[482.62591552734375, 353.70831298828125]","[424.7310791015625, 394.55804443359375]","[429.0126647949219, 436.2976989746094]","[421.49432373046875, 499.95721435546875]"
3,"[349.8084411621094, 163.79293823242188]","[357.37774658203125, 151.35494995117188]","[342.13751220703125, 144.15232849121094]","[337.6719055175781, 132.50308227539062]","[303.9909362792969, 119.80289459228516]","[307.6181945800781, 172.17604064941406]","[241.33421325683594, 181.7277374267578]","[317.1243896484375, 272.8984680175781]","[205.7815704345703, 320.8363952636719]","[371.3067932128906, 304.6544494628906]","[313.609619140625, 355.6154479980469]","[316.9587097167969, 353.19915771484375]","[273.12432861328125, 375.8702087402344]","[482.2191467285156, 354.0610046386719]","[424.5394592285156, 394.51043701171875]","[429.4187927246094, 437.3235168457031]","[420.80694580078125, 500.0811767578125]"
4,"[349.3084411621094, 163.78904724121094]","[357.385009765625, 151.64886474609375]","[341.5403747558594, 144.1041259765625]","[338.84979248046875, 132.73594665527344]","[303.468017578125, 119.26696014404297]","[308.31903076171875, 171.33480834960938]","[241.3529815673828, 180.548583984375]","[318.42523193359375, 272.5085144042969]","[206.35269165039062, 320.5293273925781]","[373.18597412109375, 306.0673828125]","[313.9593200683594, 355.47906494140625]","[317.7214050292969, 351.6417236328125]","[273.45147705078125, 374.3267517089844]","[485.10223388671875, 352.81732177734375]","[426.95306396484375, 393.84588623046875]","[429.0596008300781, 434.9451599121094]","[422.6950378417969, 499.1353454589844]"
5,"[349.1736755371094, 163.78579711914062]","[357.40869140625, 151.63609313964844]","[341.4115905761719, 144.10598754882812]","[339.1600036621094, 132.6204376220703]","[303.3370361328125, 119.07451629638672]","[308.5670166015625, 171.121337890625]","[241.20510864257812, 180.50042724609375]","[318.6560974121094, 272.1429748535156]","[206.58248901367188, 320.41790771484375]","[372.5309143066406, 306.8306579589844]","[313.4494934082031, 355.48956298828125]","[317.79913330078125, 352.0121154785156]","[273.21661376953125, 374.7210693359375]","[484.04644775390625, 353.6042175292969]","[425.4837341308594, 394.6978759765625]","[429.3488464355469, 436.04180908203125]","[422.6439514160156, 500.1944274902344]"
6,"[349.0687561035156, 163.6469268798828]","[357.33721923828125, 151.47119140625]","[341.29998779296875, 143.9602508544922]","[339.2511291503906, 132.61961364746094]","[303.3992919921875, 119.08724975585938]","[308.817626953125, 171.3522186279297]","[241.33438110351562, 180.55943298339844]","[318.40228271484375, 272.31976318359375]","[206.4851531982422, 320.4503173828125]","[371.9924011230469, 305.91522216796875]","[313.5736083984375, 355.431884765625]","[317.9457092285156, 352.4610290527344]","[273.21697998046875, 375.04901123046875]","[483.40789794921875, 354.1533508300781]","[424.77166748046875, 395.0900573730469]","[428.6219177246094, 436.58294677734375]","[421.6635437011719, 500.5447082519531]"
7,"[348.6742858886719, 163.68458557128906]","[357.12591552734375, 151.50692749023438]","[340.8047790527344, 143.97109985351562]","[339.4856872558594, 133.04722595214844]","[302.9543762207031, 119.4288101196289]","[308.867431640625, 172.3060760498047]","[241.19393920898438, 181.13658142089844]","[318.85986328125, 272.8436584472656]","[206.4700469970703, 320.2738952636719]","[373.22674560546875, 306.304931640625]","[313.32354736328125, 355.552490234375]","[317.60906982421875, 352.772216796875]","[272.85565185546875, 375.21661376953125]","[483.4629211425781, 353.7831115722656]","[425.2231750488281, 394.4262390136719]","[428.8103332519531, 436.3211364746094]","[422.6898498535156, 499.99090576171875]"
8,"[348.7275390625, 163.7310791015625]","[357.0740966796875, 151.4833221435547]","[340.89801025390625, 144.00302124023438]","[339.17742919921875, 132.59193420410156]","[303.0869140625, 119.13459777832031]","[308.69158935546875, 171.708251953125]","[241.275146484375, 180.79605102539062]","[318.0494384765625, 272.46514892578125]","[206.51712036132812, 320.47705078125]","[372.078857421875, 305.2119445800781]","[313.0776672363281, 355.663330078125]","[317.74908447265625, 352.98089599609375]","[273.1853942871094, 375.46820068359375]","[482.7737731933594, 354.2073059082031]","[424.9394836425781, 394.6614074707031]","[428.7649841308594, 436.7509460449219]","[422.85345458984375, 500.04833984375]"
9,"[349.2317199707031, 163.89279174804688]","[357.50262451171875, 151.43643188476562]","[341.18798828125, 144.20635986328125]","[339.6128234863281, 132.42889404296875]","[303.2979736328125, 119.6183853149414]","[309.0809326171875, 171.67794799804688]","[241.67271423339844, 181.2129364013672]","[317.11383056640625, 271.6844787597656]","[206.1635284423828, 320.3060302734375]","[371.1545104980469, 304.2257080078125]","[313.0957336425781, 355.564697265625]","[317.42559814453125, 352.9479675292969]","[272.7741394042969, 375.5108642578125]","[481.814697265625, 354.6260681152344]","[423.9520568847656, 394.92022705078125]","[427.5655822753906, 437.4459228515625]","[420.8030090332031, 500.032470703125]"
10,"[349.29620361328125, 164.00540161132812]","[357.50006103515625, 151.53643798828125]","[341.2792053222656, 144.24627685546875]","[339.1111755371094, 132.5753173828125]","[303.3028869628906, 119.73436737060547]","[308.3371887207031, 172.19412231445312]","[242.00465393066406, 181.28741455078125]","[315.0059814453125, 272.8310241699219]","[206.1159210205078, 320.6404113769531]","[369.84356689453125, 303.09649658203125]","[313.1592102050781, 355.9034118652344]","[317.616943359375, 353.84454345703125]","[273.5814514160156, 376.17022705078125]","[481.68658447265625, 355.4718933105469]","[424.53717041015625, 395.0052795410156]","[427.3357849121094, 438.6902160644531]","[420.9704895019531, 500.40838623046875]"
