Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[296.27410888671875, 173.3489227294922]","[297.4112548828125, 157.98728942871094]","[285.75677490234375, 154.81948852539062]","[265.51611328125, 141.5378875732422]","[243.67709350585938, 142.0501251220703]","[237.72500610351562, 188.7220001220703]","[213.53590393066406, 210.03744506835938]","[251.65489196777344, 281.35284423828125]","[226.922119140625, 339.89373779296875]","[332.67242431640625, 290.10040283203125]","[321.9463806152344, 333.2662658691406]","[275.750732421875, 345.8240051269531]","[262.63397216796875, 370.3731384277344]","[457.3832702636719, 314.7869873046875]","[449.0453186035156, 335.8552551269531]","[418.58453369140625, 448.9718933105469]","[452.88714599609375, 479.53118896484375]"
2,"[296.688720703125, 172.92837524414062]","[297.8386535644531, 157.69534301757812]","[286.0935363769531, 154.4234619140625]","[266.633544921875, 141.5369110107422]","[244.0996856689453, 141.70761108398438]","[239.66310119628906, 188.87110900878906]","[213.6624298095703, 209.67147827148438]","[254.22157287597656, 281.3361511230469]","[226.5037078857422, 339.6416931152344]","[333.5980224609375, 291.005126953125]","[320.3760986328125, 335.1560974121094]","[277.19476318359375, 345.5859375]","[263.0276184082031, 369.8641052246094]","[458.5661315917969, 314.80792236328125]","[449.6622619628906, 335.5521240234375]","[418.3525085449219, 449.0340576171875]","[452.66357421875, 479.29046630859375]"
3,"[296.3546447753906, 173.11331176757812]","[297.63330078125, 157.7827606201172]","[285.6879577636719, 154.52627563476562]","[266.50994873046875, 141.23931884765625]","[243.58096313476562, 141.50811767578125]","[239.16619873046875, 188.2294921875]","[213.37893676757812, 209.55259704589844]","[253.81719970703125, 280.85675048828125]","[226.81228637695312, 340.13629150390625]","[333.8957824707031, 290.57098388671875]","[321.06793212890625, 334.1794738769531]","[276.697021484375, 345.3472900390625]","[262.6393737792969, 369.8848876953125]","[458.81427001953125, 314.7342529296875]","[449.8566589355469, 335.903076171875]","[418.3651428222656, 449.21136474609375]","[452.9696044921875, 479.9894104003906]"
4,"[296.34661865234375, 173.21067810058594]","[297.3768005371094, 157.9569091796875]","[285.70379638671875, 154.6790313720703]","[266.0556335449219, 141.38497924804688]","[243.5141143798828, 141.6040802001953]","[239.2899627685547, 188.23452758789062]","[213.1680908203125, 209.4203338623047]","[254.3231964111328, 280.8509521484375]","[226.58340454101562, 340.03436279296875]","[333.50665283203125, 291.20611572265625]","[320.3620910644531, 335.30999755859375]","[277.0943298339844, 345.37994384765625]","[262.8786926269531, 369.81280517578125]","[458.9754943847656, 314.94854736328125]","[450.13983154296875, 335.8223876953125]","[417.89404296875, 449.093994140625]","[452.57513427734375, 479.3872375488281]"
5,"[296.13824462890625, 172.71575927734375]","[296.9850769042969, 157.53721618652344]","[285.7167663574219, 154.245849609375]","[265.3548889160156, 141.4801025390625]","[243.79605102539062, 141.6247100830078]","[238.9983367919922, 188.5056610107422]","[213.177978515625, 209.5850372314453]","[254.62953186035156, 280.5700378417969]","[226.50489807128906, 339.55718994140625]","[333.78167724609375, 290.9549560546875]","[320.1112060546875, 335.1631164550781]","[277.2720642089844, 345.22564697265625]","[263.3126220703125, 369.62713623046875]","[458.72442626953125, 313.9770812988281]","[450.1590270996094, 334.7569580078125]","[418.1315002441406, 449.095947265625]","[453.0032043457031, 479.34283447265625]"
6,"[296.2351989746094, 172.43765258789062]","[297.07342529296875, 157.31272888183594]","[285.8520812988281, 154.014404296875]","[265.3091125488281, 141.23599243164062]","[243.79115295410156, 141.32162475585938]","[238.87680053710938, 188.13369750976562]","[212.8007049560547, 209.3986358642578]","[254.68406677246094, 280.3194580078125]","[226.60313415527344, 339.60552978515625]","[333.1088562011719, 291.3497314453125]","[320.2862548828125, 335.0257568359375]","[276.80120849609375, 345.124267578125]","[262.62286376953125, 369.6189880371094]","[458.568603515625, 314.0674743652344]","[449.55810546875, 334.9672546386719]","[418.6884460449219, 449.3627014160156]","[453.07269287109375, 479.68194580078125]"
7,"[295.9674072265625, 173.08348083496094]","[296.9373779296875, 157.85133361816406]","[285.42474365234375, 154.5343475341797]","[265.48980712890625, 141.44422912597656]","[243.2801513671875, 141.5404510498047]","[238.9217529296875, 188.17100524902344]","[212.62884521484375, 209.1857452392578]","[253.85476684570312, 280.8570251464844]","[226.6494140625, 339.78045654296875]","[332.65362548828125, 290.9756774902344]","[320.38299560546875, 334.7532043457031]","[276.7272644042969, 345.5913391113281]","[262.32476806640625, 369.9421691894531]","[458.90771484375, 314.4454650878906]","[449.90350341796875, 334.96246337890625]","[418.16473388671875, 449.88629150390625]","[453.0447082519531, 479.741943359375]"
8,"[295.9988708496094, 173.41380310058594]","[296.9241027832031, 158.2168731689453]","[285.5377197265625, 154.88182067871094]","[265.26898193359375, 141.81019592285156]","[243.3218536376953, 141.82379150390625]","[238.67616271972656, 188.47288513183594]","[212.59544372558594, 209.42372131347656]","[253.89181518554688, 280.951904296875]","[226.6796875, 339.65496826171875]","[332.619873046875, 290.9339294433594]","[320.5754699707031, 334.5839538574219]","[276.9386901855469, 345.5653381347656]","[262.65264892578125, 369.9197692871094]","[458.5716552734375, 314.50067138671875]","[449.5095520019531, 335.1230773925781]","[418.5531311035156, 449.3993225097656]","[453.1652526855469, 479.40728759765625]"
9,"[296.087890625, 172.6432342529297]","[296.6226501464844, 157.56520080566406]","[285.8218688964844, 154.395263671875]","[264.40179443359375, 141.43011474609375]","[244.27940368652344, 142.09515380859375]","[238.35081481933594, 187.52938842773438]","[214.19595336914062, 209.45297241210938]","[254.94854736328125, 278.6483459472656]","[228.1292266845703, 338.5083312988281]","[335.6461486816406, 289.392822265625]","[323.2939758300781, 331.6154479980469]","[276.4298400878906, 343.47601318359375]","[263.51129150390625, 368.13861083984375]","[459.4091796875, 313.1866149902344]","[451.7435607910156, 334.4442443847656]","[416.1698303222656, 447.9248046875]","[451.79608154296875, 478.65228271484375]"
10,"[296.1698913574219, 172.5208740234375]","[296.592529296875, 157.47607421875]","[286.1969909667969, 154.27804565429688]","[263.9870910644531, 141.17254638671875]","[245.00816345214844, 141.7675323486328]","[238.12066650390625, 186.99124145507812]","[213.98684692382812, 209.2148895263672]","[254.9091339111328, 278.6318359375]","[227.77630615234375, 339.0866394042969]","[335.55718994140625, 290.2929382324219]","[323.7720031738281, 332.1585388183594]","[276.0476379394531, 343.44744873046875]","[263.20465087890625, 368.3305969238281]","[459.72174072265625, 312.8316650390625]","[451.8124084472656, 334.40203857421875]","[417.0937805175781, 447.9126892089844]","[452.6570739746094, 479.1063537597656]"
