Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[385.0639343261719, 68.82344055175781]","[384.8384704589844, 57.10377502441406]","[368.29461669921875, 57.02476501464844]","[366.13470458984375, 71.58064270019531]","[323.9549255371094, 76.42579650878906]","[366.09759521484375, 148.46554565429688]","[305.7917785644531, 177.8921356201172]","[424.3923645019531, 243.89984130859375]","[349.14788818359375, 301.5853271484375]","[485.2569885253906, 264.6439208984375]","[464.1482849121094, 272.0218505859375]","[446.7113342285156, 358.11090087890625]","[403.3125305175781, 387.6438903808594]","[576.9390258789062, 410.8858337402344]","[550.907958984375, 451.2107238769531]","[542.47412109375, 485.04412841796875]","[540.6746215820312, 520.2573852539062]"
2,"[385.2391662597656, 68.7975082397461]","[384.9527282714844, 57.104942321777344]","[368.5420227050781, 57.042755126953125]","[366.073974609375, 71.62184143066406]","[324.1942138671875, 76.48766326904297]","[365.9884033203125, 148.5305633544922]","[306.0650939941406, 178.0356903076172]","[424.67083740234375, 243.5869140625]","[350.4960021972656, 301.9046936035156]","[485.51641845703125, 264.5028991699219]","[466.4049072265625, 274.4094543457031]","[446.3631591796875, 358.83306884765625]","[403.0586242675781, 388.33868408203125]","[575.9896240234375, 412.4593505859375]","[549.9146118164062, 452.86029052734375]","[541.9738159179688, 485.5578308105469]","[539.6014404296875, 521.0316162109375]"
3,"[385.2054748535156, 68.78077697753906]","[384.9071044921875, 57.09949493408203]","[368.5345458984375, 57.027740478515625]","[366.0158996582031, 71.61131286621094]","[324.2483825683594, 76.4469223022461]","[366.000732421875, 148.531494140625]","[306.0443115234375, 177.82119750976562]","[424.7641296386719, 243.3690948486328]","[350.5628967285156, 301.3730773925781]","[485.7405700683594, 264.4873352050781]","[467.2068786621094, 274.9571228027344]","[446.10931396484375, 358.6676330566406]","[402.7914123535156, 388.0751953125]","[575.6048583984375, 412.3975524902344]","[549.5982055664062, 452.6970520019531]","[541.6484985351562, 485.7275695800781]","[539.1381225585938, 521.1553344726562]"
4,"[385.2541809082031, 68.52623748779297]","[385.1029357910156, 57.004669189453125]","[368.5146789550781, 56.91277313232422]","[366.58721923828125, 71.84081268310547]","[323.9444274902344, 76.52950286865234]","[366.9635009765625, 148.3480224609375]","[306.22882080078125, 178.09844970703125]","[424.7640380859375, 243.97073364257812]","[349.5023193359375, 301.7780456542969]","[484.1174011230469, 265.5528564453125]","[461.8675537109375, 270.742431640625]","[449.0993957519531, 358.10711669921875]","[405.1376037597656, 387.5860290527344]","[575.2962036132812, 413.7446594238281]","[547.8861694335938, 454.36297607421875]","[540.9296264648438, 485.4269714355469]","[538.0842895507812, 521.072021484375]"
5,"[385.33795166015625, 68.46565246582031]","[385.1677551269531, 56.87647247314453]","[368.55169677734375, 56.891510009765625]","[366.6016540527344, 71.63713073730469]","[323.9970703125, 76.58100128173828]","[366.5931396484375, 148.37168884277344]","[306.68304443359375, 177.9612579345703]","[423.9370422363281, 243.4969940185547]","[350.51751708984375, 301.5275573730469]","[483.5118103027344, 264.4551086425781]","[464.9277648925781, 273.7135009765625]","[448.2575988769531, 358.6598815917969]","[404.60760498046875, 388.02166748046875]","[573.3785400390625, 415.6366271972656]","[546.3893432617188, 456.2369384765625]","[539.9035034179688, 486.30792236328125]","[536.24169921875, 521.9716796875]"
6,"[385.0641174316406, 68.48295593261719]","[385.1763916015625, 56.799705505371094]","[368.0630798339844, 56.93280029296875]","[367.3919982910156, 71.42262268066406]","[323.7320556640625, 76.63904571533203]","[366.9855041503906, 148.26806640625]","[306.4665832519531, 177.82003784179688]","[423.4674072265625, 244.67527770996094]","[349.9893493652344, 302.2262268066406]","[483.381591796875, 265.1406555175781]","[463.614013671875, 272.61376953125]","[446.3981628417969, 358.3976135253906]","[402.4267272949219, 387.7357177734375]","[572.8546142578125, 413.498046875]","[545.92822265625, 453.9601135253906]","[538.8726196289062, 485.3293151855469]","[536.0015869140625, 520.9105834960938]"
7,"[385.2118225097656, 68.52186584472656]","[385.1429443359375, 56.75550842285156]","[368.3264465332031, 56.76171112060547]","[366.83624267578125, 71.12104797363281]","[324.0507507324219, 76.1484146118164]","[366.1238098144531, 148.16748046875]","[306.4527282714844, 177.08084106445312]","[422.6419372558594, 244.5414276123047]","[350.5950927734375, 301.41259765625]","[483.24847412109375, 264.7030334472656]","[467.0010986328125, 274.70318603515625]","[445.55987548828125, 358.9017333984375]","[402.1360778808594, 388.1363525390625]","[574.6027221679688, 411.8482360839844]","[548.4561767578125, 452.0836486816406]","[540.0411987304688, 484.9024963378906]","[537.43212890625, 520.482421875]"
8,"[385.0230407714844, 68.8428726196289]","[385.1585998535156, 57.00984191894531]","[368.0313415527344, 57.24412536621094]","[367.62994384765625, 71.22413635253906]","[323.91815185546875, 76.53376007080078]","[367.459716796875, 148.50860595703125]","[305.2744445800781, 176.31964111328125]","[422.4510803222656, 245.93325805664062]","[347.8670654296875, 299.4248046875]","[482.4397888183594, 266.2852478027344]","[464.570068359375, 272.6786804199219]","[443.24609375, 357.0644836425781]","[398.43804931640625, 385.57080078125]","[568.8446044921875, 411.30322265625]","[541.3350219726562, 450.2331237792969]","[537.1441040039062, 484.21978759765625]","[532.3562622070312, 517.7825317382812]"
9,"[385.0723571777344, 68.86619567871094]","[385.1988220214844, 57.034629821777344]","[368.0496826171875, 57.25653076171875]","[367.7101135253906, 71.20989990234375]","[323.96282958984375, 76.53641510009766]","[367.4375, 148.3813934326172]","[305.6446533203125, 176.19854736328125]","[422.5323486328125, 245.54205322265625]","[348.3916015625, 299.1918029785156]","[482.74853515625, 266.2673034667969]","[465.54949951171875, 273.49383544921875]","[443.7235107421875, 356.62115478515625]","[399.1042785644531, 385.2129211425781]","[570.1535034179688, 410.3869934082031]","[542.810791015625, 449.6236267089844]","[537.8824462890625, 483.5012512207031]","[533.1253051757812, 517.6499633789062]"
10,"[385.0461120605469, 68.87029266357422]","[385.1872863769531, 57.0523681640625]","[368.04522705078125, 57.27154541015625]","[367.705810546875, 71.25141906738281]","[323.9828186035156, 76.55873107910156]","[367.4580078125, 148.44003295898438]","[305.55816650390625, 176.25518798828125]","[422.5107421875, 245.54942321777344]","[348.2215881347656, 299.2599182128906]","[482.6153869628906, 266.2885437011719]","[465.6177062988281, 273.64324951171875]","[443.52410888671875, 356.8087463378906]","[398.8173828125, 385.3760681152344]","[569.6058349609375, 411.04339599609375]","[542.1231689453125, 450.29254150390625]","[537.3191528320312, 483.7983703613281]","[532.3925170898438, 517.9721069335938]"
