Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[392.9255676269531, 92.68948364257812]","[391.9338073730469, 78.8060073852539]","[380.9478759765625, 80.23484802246094]","[361.50726318359375, 83.17918395996094]","[342.1117858886719, 87.54222106933594]","[347.1456604003906, 147.918701171875]","[322.87188720703125, 169.6746063232422]","[399.30377197265625, 244.14859008789062]","[371.7814636230469, 291.33575439453125]","[446.7563781738281, 201.87159729003906]","[453.4442443847656, 220.3722381591797]","[385.4363098144531, 343.4648132324219]","[368.5257568359375, 362.5641174316406]","[454.9615173339844, 372.8193359375]","[457.5610656738281, 393.3753662109375]","[447.42041015625, 464.22216796875]","[446.1557922363281, 492.3857421875]"
2,"[392.6578063964844, 92.69503784179688]","[391.5722351074219, 78.90983581542969]","[380.8867492675781, 80.32015228271484]","[360.9295959472656, 83.24512481689453]","[342.72515869140625, 87.52519989013672]","[346.5054931640625, 147.3278045654297]","[323.5240173339844, 169.08834838867188]","[399.2507019042969, 243.14593505859375]","[372.271728515625, 290.4615173339844]","[447.6910705566406, 201.6305694580078]","[454.4190673828125, 220.44668579101562]","[385.8206481933594, 341.6249694824219]","[369.6954345703125, 360.78802490234375]","[455.4611511230469, 374.1438903808594]","[458.4704895019531, 394.76019287109375]","[448.3825378417969, 465.3835144042969]","[447.11224365234375, 493.585693359375]"
3,"[392.52093505859375, 92.82633209228516]","[391.46502685546875, 79.0835952758789]","[380.76397705078125, 80.44143676757812]","[361.1189880371094, 83.41607666015625]","[342.6645202636719, 87.55611419677734]","[346.45794677734375, 147.23382568359375]","[323.5067138671875, 168.76402282714844]","[399.5086669921875, 242.72911071777344]","[372.66888427734375, 289.8827819824219]","[448.29083251953125, 201.2522735595703]","[454.8919372558594, 220.226806640625]","[384.9037170410156, 339.8776550292969]","[368.8070983886719, 358.9519348144531]","[455.2729797363281, 367.4197998046875]","[458.4334716796875, 388.01202392578125]","[447.475341796875, 457.7861328125]","[446.5756530761719, 485.96551513671875]"
4,"[393.0464172363281, 93.15834045410156]","[391.9626159667969, 79.26177978515625]","[381.2931213378906, 80.8106689453125]","[361.080322265625, 83.3038101196289]","[343.1088562011719, 87.95306396484375]","[345.9084777832031, 146.93212890625]","[323.8304748535156, 169.3479766845703]","[398.9601135253906, 242.41224670410156]","[372.4327087402344, 290.7498779296875]","[450.591796875, 202.38021850585938]","[456.8114318847656, 221.45957946777344]","[385.8270568847656, 339.5041809082031]","[370.3027038574219, 359.1105651855469]","[456.2310791015625, 365.4510498046875]","[459.5246276855469, 386.5146789550781]","[447.7292175292969, 454.88250732421875]","[446.8663330078125, 483.67877197265625]"
5,"[392.7374572753906, 93.6181411743164]","[391.66900634765625, 79.48452758789062]","[380.9999084472656, 81.08943176269531]","[359.4880676269531, 83.03670501708984]","[342.9062805175781, 88.0009765625]","[344.347900390625, 146.949462890625]","[324.1856689453125, 169.7901611328125]","[398.551513671875, 244.1101837158203]","[374.455810546875, 292.3268737792969]","[450.9145202636719, 201.6368408203125]","[457.20025634765625, 219.78025817871094]","[383.9601135253906, 340.6153259277344]","[369.7765808105469, 360.31488037109375]","[454.1624755859375, 364.80908203125]","[458.1800537109375, 385.82843017578125]","[445.74993896484375, 453.9295654296875]","[445.0906677246094, 482.68853759765625]"
6,"[392.8999328613281, 92.898681640625]","[391.80499267578125, 78.45655059814453]","[381.13421630859375, 80.22615051269531]","[356.56878662109375, 82.21675872802734]","[343.3454284667969, 88.03287506103516]","[341.5372619628906, 147.45652770996094]","[326.4795227050781, 171.4988555908203]","[399.2342224121094, 246.93360900878906]","[380.3840026855469, 294.9264221191406]","[450.8357238769531, 201.57244873046875]","[458.5517578125, 217.94715881347656]","[381.9080505371094, 345.19317626953125]","[370.9056701660156, 365.1897888183594]","[451.4297790527344, 379.1510314941406]","[457.22369384765625, 400.13067626953125]","[445.6214904785156, 469.80670166015625]","[444.57843017578125, 498.6650390625]"
7,"[392.5751953125, 92.87435150146484]","[391.4637451171875, 78.60475158691406]","[380.4817810058594, 80.36959075927734]","[358.2289733886719, 82.68819427490234]","[342.2785949707031, 88.24075317382812]","[344.19403076171875, 147.4620819091797]","[325.4223937988281, 171.09986877441406]","[402.5169982910156, 245.36947631835938]","[380.7884216308594, 293.358154296875]","[452.4233093261719, 201.02061462402344]","[460.2198791503906, 217.19833374023438]","[384.8980712890625, 343.4593505859375]","[371.3031005859375, 363.3653259277344]","[453.0673828125, 378.26971435546875]","[457.37176513671875, 399.4464111328125]","[446.9662170410156, 470.69732666015625]","[445.6138000488281, 499.8393859863281]"
8,"[393.053466796875, 92.90288543701172]","[391.9091796875, 78.45915985107422]","[380.8846435546875, 80.24542999267578]","[357.839111328125, 82.32245635986328]","[342.21051025390625, 88.02994537353516]","[343.3654479980469, 147.3829803466797]","[325.6492004394531, 171.2265167236328]","[401.4729309082031, 246.44943237304688]","[381.29083251953125, 294.4427185058594]","[451.1924743652344, 200.58995056152344]","[459.6217346191406, 216.59030151367188]","[383.7799987792969, 343.8604431152344]","[370.9091491699219, 363.8057556152344]","[452.1282653808594, 376.9867858886719]","[456.8539123535156, 398.1477355957031]","[446.3841247558594, 469.219482421875]","[445.07879638671875, 498.40020751953125]"
9,"[393.1673583984375, 93.12165069580078]","[392.3954162597656, 78.54148864746094]","[380.698486328125, 80.33782196044922]","[359.01324462890625, 82.40023040771484]","[341.3606262207031, 88.15912628173828]","[343.727294921875, 147.5294952392578]","[325.15264892578125, 171.3327178955078]","[400.3757629394531, 246.68980407714844]","[380.1717834472656, 294.6015930175781]","[449.234619140625, 201.15087890625]","[458.296875, 217.47921752929688]","[383.0512390136719, 344.261474609375]","[369.5273742675781, 364.09893798828125]","[450.9965515136719, 378.86346435546875]","[455.6666564941406, 399.8983154296875]","[445.2355041503906, 470.620361328125]","[443.92083740234375, 499.66534423828125]"
10,"[393.28924560546875, 93.53274536132812]","[392.50872802734375, 79.0565414428711]","[380.94085693359375, 80.75817108154297]","[359.3433837890625, 82.80509948730469]","[341.63787841796875, 88.25557708740234]","[343.9797668457031, 147.41680908203125]","[324.8742370605469, 170.90936279296875]","[400.5535888671875, 246.00531005859375]","[379.486572265625, 293.8144226074219]","[449.5345458984375, 201.24554443359375]","[458.5518798828125, 217.9449920654297]","[383.2936706542969, 344.2300720214844]","[369.39617919921875, 363.9775390625]","[451.4388427734375, 379.4912109375]","[455.9212646484375, 400.4717102050781]","[445.3232116699219, 471.8193054199219]","[444.05548095703125, 500.7871398925781]"
