Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[247.98890686035156, 127.71453857421875]","[247.72618103027344, 114.84148406982422]","[234.65826416015625, 115.74101257324219]","[227.30242919921875, 119.55400085449219]","[192.92935180664062, 124.7431869506836]","[214.27281188964844, 189.0349884033203]","[173.64442443847656, 207.69032287597656]","[257.6748962402344, 268.66876220703125]","[221.77072143554688, 299.9873962402344]","[308.6602783203125, 242.03269958496094]","[287.4250793457031, 246.8675079345703]","[276.8744201660156, 339.6784362792969]","[253.05355834960938, 364.5812072753906]","[435.21673583984375, 329.5692138671875]","[426.28448486328125, 356.21240234375]","[458.71612548828125, 431.23187255859375]","[477.9327697753906, 463.3795166015625]"
2,"[248.31602478027344, 130.7140350341797]","[248.22598266601562, 117.26578521728516]","[235.0849151611328, 118.41707611083984]","[227.8703155517578, 120.48987579345703]","[192.81922912597656, 125.8989486694336]","[213.45249938964844, 189.1519317626953]","[173.23728942871094, 209.33917236328125]","[258.94195556640625, 269.8365783691406]","[222.07672119140625, 303.7409973144531]","[309.7601318359375, 241.75936889648438]","[288.9168395996094, 248.9126739501953]","[278.2352600097656, 338.674072265625]","[254.80545043945312, 365.0958557128906]","[436.3872985839844, 322.6343994140625]","[427.59796142578125, 353.8641662597656]","[463.147705078125, 425.0086669921875]","[482.7201232910156, 464.1160583496094]"
3,"[249.29026794433594, 129.2520751953125]","[248.8036651611328, 115.72537994384766]","[235.5831756591797, 117.28697967529297]","[228.01446533203125, 119.61250305175781]","[192.27334594726562, 125.96360778808594]","[213.43881225585938, 189.4027862548828]","[173.65589904785156, 210.2252197265625]","[260.1471862792969, 270.58477783203125]","[223.10133361816406, 304.1363220214844]","[311.05340576171875, 241.2581329345703]","[288.8287353515625, 247.54010009765625]","[279.2347412109375, 340.1649475097656]","[255.98406982421875, 367.0810546875]","[436.78948974609375, 321.6948547363281]","[428.70367431640625, 354.37225341796875]","[464.6063232421875, 422.4312744140625]","[483.49029541015625, 462.8072204589844]"
4,"[249.8851776123047, 129.3035430908203]","[249.6537322998047, 115.63801574707031]","[235.86439514160156, 117.40422821044922]","[229.5838623046875, 119.75462341308594]","[192.27142333984375, 126.49944305419922]","[214.56996154785156, 189.6657257080078]","[174.14552307128906, 211.79054260253906]","[260.9976806640625, 270.4751892089844]","[224.63279724121094, 306.4712219238281]","[309.83770751953125, 243.26206970214844]","[288.9721984863281, 248.9373779296875]","[279.30010986328125, 341.17572021484375]","[255.41844177246094, 368.5424499511719]","[436.2369079589844, 323.8082275390625]","[427.3592834472656, 357.45635986328125]","[463.05718994140625, 423.9053649902344]","[481.71551513671875, 465.22869873046875]"
5,"[251.36962890625, 129.50001525878906]","[250.61636352539062, 116.19489288330078]","[237.5419464111328, 117.61315155029297]","[229.49533081054688, 120.56401824951172]","[193.15951538085938, 126.63983917236328]","[215.13546752929688, 190.23843383789062]","[173.17498779296875, 211.3952178955078]","[262.70379638671875, 270.2798156738281]","[224.34622192382812, 305.62396240234375]","[312.5193786621094, 243.06605529785156]","[291.0319519042969, 250.4538116455078]","[279.7819519042969, 341.0775146484375]","[255.11329650878906, 367.960693359375]","[438.631103515625, 324.4794616699219]","[429.1582336425781, 356.1980285644531]","[464.67950439453125, 424.3187255859375]","[483.2132263183594, 462.6273498535156]"
6,"[251.33775329589844, 131.1431121826172]","[250.61732482910156, 117.37987518310547]","[237.61019897460938, 119.12240600585938]","[229.5240478515625, 120.34799194335938]","[193.08984375, 126.89678192138672]","[213.73934936523438, 188.6224822998047]","[174.31129455566406, 211.66603088378906]","[261.59271240234375, 268.36700439453125]","[226.62709045410156, 306.3175964355469]","[308.2325134277344, 243.80145263671875]","[291.22967529296875, 251.61929321289062]","[281.5452880859375, 338.98724365234375]","[258.36199951171875, 367.2543029785156]","[440.4494934082031, 318.3021240234375]","[431.8403625488281, 353.9031677246094]","[469.16180419921875, 418.67022705078125]","[488.2744445800781, 462.695068359375]"
7,"[250.80015563964844, 131.61190795898438]","[249.63853454589844, 117.8434066772461]","[237.02444458007812, 119.74259948730469]","[228.26412963867188, 120.65103912353516]","[192.97825622558594, 127.75653076171875]","[212.3699493408203, 188.5864715576172]","[177.3595733642578, 211.79673767089844]","[261.0377197265625, 268.453125]","[231.45249938964844, 305.5096740722656]","[307.2999572753906, 242.55372619628906]","[292.35211181640625, 249.5913848876953]","[282.2641296386719, 337.5018310546875]","[261.5274963378906, 365.78924560546875]","[442.7302551269531, 314.6461181640625]","[435.35369873046875, 351.1707763671875]","[470.06707763671875, 417.43707275390625]","[486.802490234375, 463.4468078613281]"
8,"[250.4384307861328, 131.6319122314453]","[249.8455352783203, 117.52751159667969]","[236.88986206054688, 119.77757263183594]","[228.98451232910156, 120.48601531982422]","[192.71347045898438, 127.73423767089844]","[212.65151977539062, 189.40695190429688]","[175.25802612304688, 213.66220092773438]","[263.7475891113281, 269.6220703125]","[230.5655517578125, 307.8442687988281]","[309.4309387207031, 243.34652709960938]","[291.65966796875, 250.23670959472656]","[281.8198547363281, 335.6517333984375]","[260.1369323730469, 364.8846740722656]","[438.0152893066406, 311.2958679199219]","[430.2982482910156, 350.7269592285156]","[473.4280700683594, 412.09222412109375]","[491.79803466796875, 462.77069091796875]"
9,"[250.8470458984375, 131.71435546875]","[250.00369262695312, 117.88470458984375]","[237.2648162841797, 119.52242279052734]","[228.16343688964844, 121.06425476074219]","[192.89515686035156, 127.46382141113281]","[212.04135131835938, 190.58702087402344]","[175.67982482910156, 212.29421997070312]","[259.5833435058594, 273.5353698730469]","[229.69378662109375, 308.0077819824219]","[309.59368896484375, 244.390869140625]","[292.2095031738281, 251.3462677001953]","[281.0598449707031, 341.0428161621094]","[259.7596130371094, 368.54498291015625]","[437.9640197753906, 319.35589599609375]","[430.66204833984375, 353.8642272949219]","[468.1959228515625, 421.3881530761719]","[486.4465026855469, 464.8721008300781]"
10,"[251.8280792236328, 132.1164093017578]","[250.81480407714844, 118.26782989501953]","[238.34051513671875, 120.20111846923828]","[229.29542541503906, 121.24298858642578]","[193.845703125, 127.91695404052734]","[214.15773010253906, 190.02236938476562]","[175.4553680419922, 212.1779022216797]","[262.5332336425781, 272.98052978515625]","[227.02020263671875, 307.27899169921875]","[308.2493591308594, 244.66392517089844]","[290.2436218261719, 250.72425842285156]","[284.4520568847656, 338.5597839355469]","[261.74786376953125, 366.7429504394531]","[438.34625244140625, 315.1949157714844]","[430.1580505371094, 352.6134338378906]","[470.3291931152344, 414.53192138671875]","[488.2308654785156, 462.0170593261719]"
11,"[251.54010009765625, 132.5251922607422]","[250.84378051757812, 118.48460388183594]","[237.69007873535156, 120.61567687988281]","[230.24429321289062, 121.3216781616211]","[193.49327087402344, 128.52407836914062]","[215.7205352783203, 189.97837829589844]","[174.4685821533203, 212.5554656982422]","[261.7410583496094, 272.4411315917969]","[224.49615478515625, 308.0740661621094]","[307.7562561035156, 243.35601806640625]","[287.95782470703125, 250.1715087890625]","[283.39007568359375, 340.9684143066406]","[259.0196228027344, 368.9233703613281]","[436.5177001953125, 321.0079040527344]","[427.477294921875, 356.31207275390625]","[468.00732421875, 418.76806640625]","[486.3790283203125, 462.1440124511719]"
