Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[283.7558898925781, 160.34735107421875]","[286.8488464355469, 144.3347625732422]","[278.1737060546875, 143.6606903076172]","[247.2467803955078, 132.8840789794922]","[245.94854736328125, 132.58261108398438]","[207.15921020507812, 180.25933837890625]","[205.97117614746094, 201.53274536132812]","[218.73394775390625, 295.06085205078125]","[220.64442443847656, 345.00494384765625]","[295.7785949707031, 284.33721923828125]","[299.8991394042969, 308.5078430175781]","[233.6055450439453, 348.617431640625]","[232.23129272460938, 370.1900939941406]","[332.60369873046875, 312.3887023925781]","[341.5915222167969, 334.5111083984375]","[326.1420593261719, 356.9605407714844]","[322.6112976074219, 384.8717956542969]"
2,"[283.3909912109375, 160.53155517578125]","[286.71746826171875, 144.57289123535156]","[278.0786437988281, 143.68597412109375]","[245.86715698242188, 132.86581420898438]","[245.98004150390625, 132.1837615966797]","[205.31382751464844, 179.642822265625]","[205.84542846679688, 200.8512420654297]","[218.64749145507812, 293.9583740234375]","[221.50759887695312, 343.5413818359375]","[296.37188720703125, 285.10357666015625]","[301.53564453125, 308.5877685546875]","[232.4864044189453, 348.20709228515625]","[232.17111206054688, 369.8482666015625]","[334.5111083984375, 311.30291748046875]","[343.9690246582031, 333.2394104003906]","[328.6598205566406, 356.88623046875]","[325.52459716796875, 384.4504699707031]"
3,"[283.2502746582031, 160.45790100097656]","[286.5192565917969, 144.66908264160156]","[278.21893310546875, 143.7398223876953]","[245.5326385498047, 133.14105224609375]","[246.3273468017578, 132.3812255859375]","[204.86924743652344, 179.7340545654297]","[205.587890625, 201.09310913085938]","[218.42738342285156, 293.1185607910156]","[220.96527099609375, 343.0564270019531]","[296.3038635253906, 285.1415100097656]","[301.3416442871094, 309.0304870605469]","[232.63650512695312, 347.6268615722656]","[232.46728515625, 369.5076904296875]","[336.9151916503906, 307.9815673828125]","[346.4565124511719, 330.14508056640625]","[332.50469970703125, 354.6656799316406]","[329.7876892089844, 382.4550476074219]"
4,"[283.50897216796875, 160.61398315429688]","[286.94732666015625, 144.81112670898438]","[278.3855285644531, 143.8275909423828]","[246.4149627685547, 133.26878356933594]","[246.04270935058594, 132.30735778808594]","[205.24215698242188, 179.77908325195312]","[204.93576049804688, 200.98248291015625]","[218.47427368164062, 292.7237548828125]","[220.3212432861328, 342.73406982421875]","[295.9041748046875, 285.0122985839844]","[300.97906494140625, 309.1612243652344]","[232.26971435546875, 347.08941650390625]","[231.3236846923828, 368.8959045410156]","[334.780517578125, 306.9674377441406]","[343.8955993652344, 329.16961669921875]","[330.0494384765625, 352.2188415527344]","[326.8941650390625, 380.1426086425781]"
5,"[283.5548400878906, 160.5914306640625]","[287.1396789550781, 144.77296447753906]","[278.4456481933594, 143.723876953125]","[246.40699768066406, 133.2425537109375]","[246.00335693359375, 132.16844177246094]","[205.01332092285156, 179.77017211914062]","[204.84381103515625, 200.940185546875]","[218.56504821777344, 292.9617614746094]","[220.67239379882812, 342.845703125]","[295.878662109375, 285.2955017089844]","[301.3346862792969, 309.3210754394531]","[231.89309692382812, 347.2120056152344]","[231.00051879882812, 369.0146789550781]","[335.013916015625, 307.1041259765625]","[344.2248229980469, 329.24249267578125]","[330.6483154296875, 353.2057800292969]","[327.59033203125, 381.03607177734375]"
6,"[283.6079406738281, 160.6296844482422]","[287.06103515625, 144.82273864746094]","[278.5140380859375, 143.86021423339844]","[246.40811157226562, 133.3058624267578]","[246.04629516601562, 132.46839904785156]","[205.234375, 179.630859375]","[204.8239288330078, 201.24412536621094]","[219.17349243164062, 292.3296813964844]","[221.15538024902344, 342.9494323730469]","[295.5445556640625, 285.095703125]","[301.09576416015625, 309.44769287109375]","[232.20680236816406, 346.3294372558594]","[231.1203155517578, 368.3917541503906]","[335.7008972167969, 305.9622497558594]","[344.7372131347656, 328.4485778808594]","[332.0153503417969, 351.9244079589844]","[328.82623291015625, 380.25970458984375]"
7,"[283.49578857421875, 160.4954833984375]","[286.75115966796875, 144.81527709960938]","[278.5282287597656, 143.93463134765625]","[246.17770385742188, 133.5816650390625]","[246.9666290283203, 132.91058349609375]","[206.07518005371094, 180.00921630859375]","[205.72329711914062, 201.1909942626953]","[219.9004364013672, 292.78375244140625]","[221.40162658691406, 342.1627502441406]","[296.10589599609375, 285.1310119628906]","[300.732177734375, 308.41680908203125]","[231.46376037597656, 345.8663024902344]","[230.43128967285156, 367.48004150390625]","[334.4861755371094, 308.82403564453125]","[342.7484436035156, 330.815185546875]","[330.0362548828125, 352.6136474609375]","[326.0657043457031, 380.3342590332031]"
8,"[283.4879150390625, 160.45181274414062]","[286.63470458984375, 144.778564453125]","[278.4526062011719, 143.9871826171875]","[246.35659790039062, 133.5185546875]","[247.1440887451172, 133.04214477539062]","[206.4059295654297, 179.9117431640625]","[206.3732452392578, 200.92869567871094]","[219.76638793945312, 292.7419128417969]","[221.50640869140625, 341.66583251953125]","[295.6337585449219, 285.5207214355469]","[299.9881286621094, 308.6314697265625]","[230.62437438964844, 345.5273742675781]","[229.83482360839844, 366.8837585449219]","[332.318115234375, 309.5876770019531]","[340.7447204589844, 331.3608093261719]","[327.4183349609375, 352.8933410644531]","[323.6351623535156, 380.4126892089844]"
9,"[283.4610900878906, 160.48497009277344]","[286.6583557128906, 144.7101287841797]","[278.3896179199219, 143.98707580566406]","[246.22938537597656, 133.3335723876953]","[246.89295959472656, 133.05154418945312]","[206.0701446533203, 179.68978881835938]","[206.09349060058594, 201.17909240722656]","[219.57684326171875, 292.39801025390625]","[221.2195587158203, 342.0339660644531]","[295.9710998535156, 285.3622131347656]","[300.09783935546875, 308.6404113769531]","[231.1826629638672, 344.95513916015625]","[230.4185028076172, 366.6274108886719]","[333.0411071777344, 309.3242492675781]","[341.55194091796875, 331.40191650390625]","[328.65008544921875, 351.1644287109375]","[324.8746643066406, 379.05517578125]"
10,"[283.3641357421875, 160.48001098632812]","[286.5806579589844, 144.68760681152344]","[278.3744812011719, 143.96636962890625]","[245.92027282714844, 133.17198181152344]","[246.9773406982422, 132.9404754638672]","[205.644287109375, 179.47119140625]","[206.02853393554688, 201.11248779296875]","[219.19223022460938, 292.3360900878906]","[221.03448486328125, 342.1573181152344]","[295.8726501464844, 285.5409851074219]","[300.1809997558594, 308.8887023925781]","[230.74649047851562, 345.19586181640625]","[230.24642944335938, 366.9499816894531]","[332.77154541015625, 308.4938049316406]","[341.44036865234375, 330.6169738769531]","[328.24786376953125, 350.6837158203125]","[324.6517639160156, 378.6317443847656]"
