Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[421.202392578125, 81.52215576171875]","[419.1387634277344, 71.57714080810547]","[412.5643615722656, 65.9132308959961]","[389.994140625, 78.08776092529297]","[367.46771240234375, 68.57901763916016]","[367.371826171875, 145.1088409423828]","[331.7952880859375, 161.6929931640625]","[424.9117431640625, 244.90301513671875]","[387.5499572753906, 293.4125061035156]","[461.4945373535156, 177.92877197265625]","[430.46429443359375, 185.75674438476562]","[404.34808349609375, 343.2049865722656]","[380.85186767578125, 363.45111083984375]","[575.7711791992188, 329.4556579589844]","[558.3092651367188, 346.0352783203125]","[552.0032958984375, 417.8940124511719]","[562.1248168945312, 433.41156005859375]"
2,"[422.5484619140625, 84.85260772705078]","[424.2386169433594, 67.96488952636719]","[409.5308837890625, 68.4784927368164]","[386.0751647949219, 69.496337890625]","[363.3186950683594, 73.17052459716797]","[362.7233581542969, 139.10797119140625]","[335.8773498535156, 162.10885620117188]","[396.5596618652344, 254.8736572265625]","[377.3248291015625, 302.00384521484375]","[448.0619201660156, 185.23046875]","[426.2498474121094, 194.993408203125]","[379.1935729980469, 341.87725830078125]","[361.2989196777344, 362.1495666503906]","[488.1383056640625, 329.36260986328125]","[490.1016540527344, 350.7089538574219]","[474.77783203125, 428.7712097167969]","[468.5949401855469, 457.41412353515625]"
3,"[422.2194519042969, 80.03501892089844]","[420.4007568359375, 69.93484497070312]","[412.56536865234375, 64.72515106201172]","[392.84820556640625, 76.71947479248047]","[365.62640380859375, 68.10653686523438]","[370.65069580078125, 143.61557006835938]","[331.2010803222656, 161.3179168701172]","[428.69708251953125, 242.70712280273438]","[388.1682434082031, 292.2220764160156]","[465.47332763671875, 179.4375457763672]","[434.6796875, 186.1842498779297]","[412.4046325683594, 338.7601318359375]","[386.2425842285156, 360.10009765625]","[583.506591796875, 328.7392883300781]","[563.5926513671875, 347.17047119140625]","[561.7511596679688, 416.5576171875]","[570.40869140625, 433.2594909667969]"
4,"[421.5166015625, 80.1277084350586]","[419.7624206542969, 69.97511291503906]","[412.2308654785156, 64.73117065429688]","[391.5517578125, 76.56262969970703]","[366.045654296875, 67.95800018310547]","[368.5090026855469, 143.32260131835938]","[331.500732421875, 161.8937530517578]","[423.9143371582031, 241.8074493408203]","[385.0489501953125, 293.2209777832031]","[458.7267150878906, 179.6139678955078]","[431.93316650390625, 187.28146362304688]","[410.4518127441406, 341.37451171875]","[385.5981750488281, 363.01849365234375]","[579.371337890625, 336.47601318359375]","[559.9597778320312, 356.220458984375]","[555.7562255859375, 422.9605407714844]","[563.7149658203125, 441.45556640625]"
5,"[422.3758850097656, 84.47291564941406]","[424.143310546875, 67.66522979736328]","[408.81756591796875, 68.49056243896484]","[389.1310729980469, 70.14544677734375]","[362.3262634277344, 74.05870056152344]","[367.3693542480469, 140.09573364257812]","[334.5791931152344, 163.0271453857422]","[400.1324157714844, 254.0784912109375]","[375.3704528808594, 301.7021484375]","[448.6566467285156, 186.8192596435547]","[427.78948974609375, 197.5626678466797]","[385.382568359375, 341.5718994140625]","[363.4449462890625, 361.6269836425781]","[481.96783447265625, 347.80682373046875]","[481.7471923828125, 369.2669677734375]","[470.0456848144531, 442.8113708496094]","[463.6295471191406, 471.8573913574219]"
6,"[422.18896484375, 84.4295425415039]","[424.0577087402344, 67.53616333007812]","[408.6474609375, 68.39197540283203]","[389.6710510253906, 69.57667541503906]","[362.49432373046875, 73.51268768310547]","[368.1848449707031, 139.4190673828125]","[334.55572509765625, 162.06248474121094]","[399.24591064453125, 255.30433654785156]","[375.05853271484375, 302.51251220703125]","[448.29364013671875, 187.67555236816406]","[428.58013916015625, 198.1303253173828]","[384.5635070800781, 341.37908935546875]","[362.1557312011719, 361.12579345703125]","[478.5856018066406, 347.48095703125]","[478.01605224609375, 368.6626281738281]","[465.71209716796875, 443.3862609863281]","[459.2362060546875, 472.0091857910156]"
7,"[421.66058349609375, 83.98487091064453]","[423.68218994140625, 67.27000427246094]","[408.30535888671875, 67.92622375488281]","[389.4891357421875, 69.70956420898438]","[362.6844177246094, 73.08126831054688]","[367.5026550292969, 139.75552368164062]","[334.58514404296875, 161.67311096191406]","[398.4485778808594, 255.0604705810547]","[374.5597839355469, 302.0272521972656]","[450.5718688964844, 186.18101501464844]","[429.673095703125, 198.0792999267578]","[383.2570495605469, 341.4953308105469]","[361.386962890625, 360.82476806640625]","[475.9514465332031, 348.14239501953125]","[476.1297302246094, 368.8725891113281]","[462.328857421875, 443.87322998046875]","[456.2945556640625, 471.819580078125]"
8,"[421.7496643066406, 83.72305297851562]","[423.7903747558594, 67.21177673339844]","[408.1489562988281, 67.68612670898438]","[390.52880859375, 70.59652709960938]","[362.23681640625, 73.27400207519531]","[368.401611328125, 141.8285675048828]","[334.1773681640625, 162.26882934570312]","[397.4508361816406, 257.1530456542969]","[373.41961669921875, 302.155517578125]","[448.5370178222656, 186.02609252929688]","[429.80596923828125, 197.96548461914062]","[384.1179504394531, 342.62603759765625]","[361.35919189453125, 361.3034362792969]","[477.154296875, 349.88787841796875]","[476.9005126953125, 370.0140686035156]","[463.6231384277344, 444.6193542480469]","[457.6111755371094, 471.6539001464844]"
9,"[421.2178649902344, 84.85903930664062]","[423.26275634765625, 68.72235107421875]","[408.09649658203125, 68.91263580322266]","[389.9762268066406, 72.25662231445312]","[363.1446838378906, 74.12276458740234]","[368.447265625, 142.9650421142578]","[334.31402587890625, 162.08816528320312]","[397.23956298828125, 257.4839782714844]","[373.16119384765625, 300.35296630859375]","[445.9632568359375, 185.5970001220703]","[431.001708984375, 197.1953582763672]","[383.653564453125, 342.91094970703125]","[360.86328125, 360.8703918457031]","[475.3721923828125, 354.5232238769531]","[474.5837707519531, 373.8320617675781]","[462.0052185058594, 448.3707275390625]","[455.8561706542969, 474.2395324707031]"
10,"[421.22637939453125, 84.94988250732422]","[423.19879150390625, 68.72679138183594]","[408.0698547363281, 68.95294189453125]","[389.6575927734375, 72.18328857421875]","[363.0990905761719, 74.18756866455078]","[368.1453552246094, 143.2611083984375]","[334.6190185546875, 162.74530029296875]","[397.42431640625, 258.04937744140625]","[373.8338623046875, 301.5389099121094]","[447.1013488769531, 185.4557647705078]","[431.6378479003906, 197.01722717285156]","[384.62066650390625, 342.5166015625]","[362.3220520019531, 360.84539794921875]","[479.50592041015625, 348.3428649902344]","[478.8380432128906, 368.003173828125]","[466.37451171875, 442.81597900390625]","[460.1272888183594, 468.98675537109375]"
