Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[327.4017333984375, 129.98077392578125]","[326.5213623046875, 116.51569366455078]","[324.3231201171875, 112.5984878540039]","[286.2424011230469, 104.8499755859375]","[293.09576416015625, 102.28910064697266]","[263.4307861328125, 158.2411651611328]","[251.863037109375, 179.9677734375]","[283.4750061035156, 269.7629089355469]","[271.1889343261719, 321.5524597167969]","[344.92303466796875, 261.845947265625]","[341.89013671875, 285.1207275390625]","[290.7558288574219, 346.7225646972656]","[283.6443176269531, 368.39642333984375]","[457.951171875, 340.54345703125]","[447.3565979003906, 359.40765380859375]","[441.2313537597656, 427.9183349609375]","[458.550048828125, 456.3338317871094]"
2,"[327.2655029296875, 129.60231018066406]","[326.46392822265625, 116.24052429199219]","[324.095947265625, 112.19233703613281]","[286.4247741699219, 104.79115295410156]","[292.62451171875, 101.9378662109375]","[263.83465576171875, 158.3498992919922]","[251.45416259765625, 179.49755859375]","[283.1576843261719, 270.71575927734375]","[270.50537109375, 321.2452392578125]","[344.54315185546875, 262.691162109375]","[342.0367126464844, 284.44207763671875]","[292.01220703125, 346.7184753417969]","[284.15057373046875, 368.17822265625]","[458.94158935546875, 341.961181640625]","[447.02886962890625, 360.6649475097656]","[440.6865234375, 426.050537109375]","[457.1199951171875, 454.3503112792969]"
3,"[327.0142517089844, 129.70249938964844]","[326.22674560546875, 116.26071166992188]","[323.7961120605469, 112.36043548583984]","[286.0585632324219, 104.8283920288086]","[292.20037841796875, 102.21520233154297]","[263.2634582519531, 158.69151306152344]","[251.51266479492188, 179.6451873779297]","[282.7900085449219, 271.5943908691406]","[271.40313720703125, 321.0915832519531]","[344.87677001953125, 262.5456848144531]","[342.751708984375, 284.4162902832031]","[292.0209045410156, 346.4002990722656]","[284.7405700683594, 367.8388366699219]","[457.8841857910156, 340.5215148925781]","[447.2102355957031, 359.18719482421875]","[442.6416320800781, 428.90179443359375]","[459.697998046875, 457.25408935546875]"
4,"[326.8146057128906, 129.84251403808594]","[325.9032287597656, 116.35932159423828]","[323.7989501953125, 112.52861022949219]","[285.2428283691406, 104.68458557128906]","[292.3930969238281, 102.30414581298828]","[262.2961120605469, 158.0943603515625]","[251.43173217773438, 180.14187622070312]","[282.2342224121094, 269.5542297363281]","[271.068603515625, 320.992919921875]","[344.258056640625, 262.65399169921875]","[342.29974365234375, 284.38623046875]","[291.3653869628906, 345.9742126464844]","[284.62530517578125, 367.94219970703125]","[458.5623779296875, 340.0013732910156]","[447.4691467285156, 359.5428771972656]","[443.2335205078125, 425.1461181640625]","[459.75103759765625, 454.605224609375]"
5,"[327.08056640625, 129.56483459472656]","[326.06927490234375, 116.10862731933594]","[323.77239990234375, 112.36306762695312]","[285.5766296386719, 104.53633117675781]","[291.8440246582031, 102.42526245117188]","[262.7629699707031, 157.74346923828125]","[251.30406188964844, 179.9724578857422]","[282.9371337890625, 267.90216064453125]","[270.9784240722656, 319.6588439941406]","[344.5683898925781, 262.5137023925781]","[342.0009460449219, 283.9743347167969]","[291.4417724609375, 345.04296875]","[284.2481994628906, 366.9158935546875]","[458.37664794921875, 340.7840270996094]","[447.0024719238281, 359.84820556640625]","[442.0928955078125, 425.9422607421875]","[457.8617248535156, 454.0895690917969]"
6,"[326.40411376953125, 130.2976837158203]","[325.6161804199219, 116.81525421142578]","[323.2467041015625, 113.09839630126953]","[285.1741638183594, 104.6815414428711]","[291.5918273925781, 102.58500671386719]","[261.6350402832031, 157.25001525878906]","[251.62001037597656, 179.99795532226562]","[282.3028259277344, 267.296630859375]","[272.8111572265625, 319.698486328125]","[344.0870666503906, 262.7845764160156]","[343.4447021484375, 283.8584289550781]","[290.66986083984375, 344.5141296386719]","[284.4725646972656, 366.7550354003906]","[458.955078125, 339.57220458984375]","[448.5840759277344, 359.5160217285156]","[444.7061462402344, 427.56005859375]","[461.7173767089844, 457.3902282714844]"
7,"[326.5360107421875, 129.4639892578125]","[325.6895446777344, 115.94343566894531]","[323.0380554199219, 112.45873260498047]","[285.9100646972656, 104.61981201171875]","[290.99835205078125, 102.80353546142578]","[262.6454772949219, 158.31341552734375]","[250.8870391845703, 180.55148315429688]","[283.64093017578125, 269.1402282714844]","[273.2167053222656, 320.30401611328125]","[343.3394775390625, 263.46002197265625]","[343.3555603027344, 284.5365905761719]","[290.57293701171875, 344.2106018066406]","[283.17059326171875, 366.3739013671875]","[459.22918701171875, 338.3626403808594]","[448.3618469238281, 358.1932373046875]","[447.2866516113281, 428.419189453125]","[462.9992370605469, 458.08905029296875]"
8,"[326.09674072265625, 129.82266235351562]","[325.4176940917969, 116.419921875]","[322.4847412109375, 112.97010803222656]","[286.57403564453125, 105.03961944580078]","[291.2646484375, 103.3546371459961]","[263.0828552246094, 158.19793701171875]","[252.25291442871094, 179.73414611816406]","[282.7466735839844, 269.66033935546875]","[274.0059814453125, 319.6647033691406]","[342.38580322265625, 262.81072998046875]","[342.2618713378906, 285.27410888671875]","[289.6923828125, 343.72772216796875]","[282.5899658203125, 365.523193359375]","[459.4193115234375, 338.6380310058594]","[448.6608581542969, 357.72015380859375]","[447.1798095703125, 431.06781005859375]","[461.7706604003906, 460.30426025390625]"
9,"[326.5106506347656, 129.39353942871094]","[325.9712219238281, 116.03089141845703]","[322.6635437011719, 112.50334167480469]","[287.6388244628906, 104.62809753417969]","[291.2148742675781, 102.72864532470703]","[263.12054443359375, 158.3141326904297]","[252.5463104248047, 178.7424774169922]","[283.0371398925781, 271.1743469238281]","[274.95159912109375, 319.19219970703125]","[342.4776306152344, 262.8055114746094]","[342.55291748046875, 284.920166015625]","[287.80712890625, 343.7464599609375]","[280.8153076171875, 365.2227478027344]","[459.2875671386719, 339.09429931640625]","[449.49627685546875, 357.9815368652344]","[447.5857849121094, 432.0182189941406]","[462.40667724609375, 461.4277038574219]"
10,"[326.48028564453125, 129.31451416015625]","[325.8404235839844, 115.9967041015625]","[323.23065185546875, 112.14196014404297]","[286.0459899902344, 103.9445571899414]","[291.7735595703125, 101.29910278320312]","[260.9736633300781, 157.32083129882812]","[251.68466186523438, 177.58274841308594]","[281.77569580078125, 273.1648254394531]","[275.0166931152344, 320.81591796875]","[341.4273986816406, 265.6081237792969]","[342.1222229003906, 286.8750915527344]","[285.657470703125, 345.1433410644531]","[279.6614685058594, 366.6416931152344]","[458.9239196777344, 339.5703125]","[449.7519226074219, 358.9753112792969]","[447.7513732910156, 434.82861328125]","[463.7679748535156, 465.80291748046875]"
11,"[326.1439208984375, 129.40548706054688]","[325.412841796875, 116.02826690673828]","[323.07501220703125, 112.30242919921875]","[285.8243408203125, 104.40476989746094]","[291.79449462890625, 101.84154510498047]","[262.2715759277344, 157.84368896484375]","[250.69671630859375, 179.42103576660156]","[285.0911865234375, 271.5793762207031]","[274.7801818847656, 322.2587585449219]","[343.4815673828125, 265.78662109375]","[343.7514953613281, 287.7394714355469]","[287.990966796875, 344.9989318847656]","[280.65118408203125, 367.1168518066406]","[459.54437255859375, 339.2173156738281]","[448.7535400390625, 359.96954345703125]","[448.3102111816406, 432.211669921875]","[464.10150146484375, 464.694580078125]"
