Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[442.7045593261719, 123.17479705810547]","[443.75732421875, 109.73799896240234]","[433.6329650878906, 106.43708038330078]","[415.5227966308594, 100.90313720703125]","[391.66314697265625, 97.40581512451172]","[392.89874267578125, 155.3983917236328]","[346.0878601074219, 176.28164672851562]","[417.527099609375, 253.22190856933594]","[371.78759765625, 308.35638427734375]","[470.09197998046875, 213.93617248535156]","[444.6816101074219, 239.2247772216797]","[429.30023193359375, 342.42303466796875]","[400.8103942871094, 366.7091064453125]","[597.8728637695312, 313.1138610839844]","[578.4647216796875, 331.0313415527344]","[595.376708984375, 400.5259094238281]","[623.601806640625, 419.646240234375]"
2,"[442.7371520996094, 123.10210418701172]","[443.6678466796875, 109.68824005126953]","[433.63934326171875, 106.4274673461914]","[415.4110107421875, 101.02117156982422]","[391.3106689453125, 97.43632507324219]","[392.98199462890625, 155.7158966064453]","[345.59454345703125, 176.1199951171875]","[417.5710144042969, 254.62550354003906]","[372.47296142578125, 308.3592529296875]","[467.9577331542969, 215.62582397460938]","[444.5457458496094, 239.153564453125]","[429.1849365234375, 342.47198486328125]","[400.162109375, 366.5371398925781]","[596.67919921875, 312.8125]","[576.64453125, 330.8646240234375]","[595.2393188476562, 401.4987487792969]","[622.4326782226562, 421.1380920410156]"
3,"[442.3370666503906, 123.17338562011719]","[443.4313049316406, 109.83350372314453]","[433.4867248535156, 106.35995483398438]","[415.4825439453125, 100.85767364501953]","[392.07220458984375, 96.7906723022461]","[393.5138854980469, 155.63262939453125]","[345.477783203125, 174.98741149902344]","[418.29510498046875, 256.1829833984375]","[371.1492004394531, 308.6542053222656]","[469.51959228515625, 215.794921875]","[444.7084655761719, 240.146728515625]","[427.6566467285156, 343.4557189941406]","[398.3084411621094, 367.064208984375]","[596.140869140625, 312.6438903808594]","[576.0796508789062, 330.3133850097656]","[593.21484375, 402.02728271484375]","[620.6163940429688, 421.9007263183594]"
4,"[442.69989013671875, 123.03749084472656]","[443.4320983886719, 109.52843475341797]","[433.6941833496094, 106.28123474121094]","[414.8977966308594, 100.56763458251953]","[391.9712219238281, 97.10987091064453]","[392.8487854003906, 155.64161682128906]","[346.23919677734375, 175.48390197753906]","[417.2259826660156, 256.9388122558594]","[371.6305847167969, 309.416748046875]","[468.6120300292969, 216.12274169921875]","[445.12701416015625, 239.77784729003906]","[428.7052001953125, 343.9442443847656]","[400.1840515136719, 367.8946838378906]","[597.2005004882812, 311.7383117675781]","[577.6292114257812, 330.4040222167969]","[593.6019287109375, 404.6003723144531]","[620.005126953125, 425.7701416015625]"
5,"[442.4784240722656, 123.46263885498047]","[443.1065368652344, 110.11804962158203]","[434.03643798828125, 106.70281982421875]","[413.6414794921875, 100.68439483642578]","[393.2106018066406, 96.95977020263672]","[391.17547607421875, 154.8323516845703]","[346.87872314453125, 174.5684051513672]","[415.0119323730469, 257.318603515625]","[372.07550048828125, 309.57568359375]","[467.6282958984375, 215.3726043701172]","[445.385498046875, 239.17782592773438]","[426.71612548828125, 344.4635314941406]","[399.4932861328125, 368.3896484375]","[597.1441650390625, 311.30401611328125]","[577.5921630859375, 329.8001403808594]","[594.4890747070312, 403.7864685058594]","[619.7755126953125, 425.39886474609375]"
6,"[442.553466796875, 123.10041046142578]","[443.1513366699219, 109.69377136230469]","[434.3045959472656, 106.39254760742188]","[413.637939453125, 100.52590942382812]","[393.5914611816406, 96.83370208740234]","[391.6278991699219, 155.32147216796875]","[346.7724609375, 175.45838928222656]","[417.8551940917969, 256.4913330078125]","[372.0594177246094, 309.1452331542969]","[469.5980529785156, 215.72860717773438]","[445.7019958496094, 238.8365020751953]","[426.92083740234375, 343.2964172363281]","[399.6667785644531, 367.4328918457031]","[594.731201171875, 310.8846130371094]","[575.652587890625, 330.22052001953125]","[594.611328125, 399.19207763671875]","[620.304931640625, 421.576171875]"
7,"[442.5814208984375, 122.71939086914062]","[443.21246337890625, 109.16926574707031]","[434.1365661621094, 106.4448471069336]","[413.9895935058594, 99.88977813720703]","[393.2279052734375, 97.15512084960938]","[391.11016845703125, 154.43287658691406]","[347.34521484375, 174.93685913085938]","[416.3383483886719, 257.4705810546875]","[372.10235595703125, 309.1206970214844]","[466.39813232421875, 215.07220458984375]","[444.86334228515625, 240.33395385742188]","[428.4996643066406, 342.1732482910156]","[401.3101501464844, 367.1741943359375]","[594.5306396484375, 308.2007141113281]","[574.5375366210938, 330.9549865722656]","[600.4356689453125, 391.6623229980469]","[622.7310791015625, 419.36004638671875]"
8,"[443.68780517578125, 122.64058685302734]","[443.4461975097656, 108.39572143554688]","[435.93292236328125, 106.01457214355469]","[408.03369140625, 98.0373764038086]","[393.509033203125, 97.43656158447266]","[382.7918701171875, 153.189208984375]","[350.0356140136719, 175.3581085205078]","[407.9436340332031, 255.76190185546875]","[374.5255126953125, 308.2031555175781]","[471.733642578125, 214.12982177734375]","[448.4237365722656, 242.06736755371094]","[419.0386962890625, 341.3031311035156]","[399.4601745605469, 366.0738220214844]","[587.0752563476562, 309.3803405761719]","[574.1821899414062, 330.4717712402344]","[591.0780029296875, 401.9575500488281]","[617.6312255859375, 426.7120056152344]"
9,"[443.0201110839844, 122.06937408447266]","[443.58892822265625, 108.55986785888672]","[434.4624938964844, 105.64871978759766]","[413.8796081542969, 99.70481872558594]","[393.69024658203125, 97.10005187988281]","[390.00567626953125, 154.6282958984375]","[348.0947570800781, 175.67678833007812]","[415.9892883300781, 253.97254943847656]","[373.7450866699219, 308.592041015625]","[467.6711730957031, 211.28427124023438]","[446.06536865234375, 240.19927978515625]","[422.25103759765625, 341.6334533691406]","[396.8951416015625, 366.082763671875]","[593.1641845703125, 312.1464538574219]","[577.6018676757812, 331.8216857910156]","[593.9712524414062, 403.14971923828125]","[620.8694458007812, 425.8336486816406]"
10,"[443.527587890625, 122.14751434326172]","[442.8360900878906, 107.99080657958984]","[435.88494873046875, 105.4408950805664]","[406.5491027832031, 98.03929138183594]","[392.449951171875, 97.05725860595703]","[381.2665100097656, 153.36044311523438]","[349.1768798828125, 177.0110321044922]","[409.75299072265625, 254.82815551757812]","[374.8677978515625, 310.0061950683594]","[470.16058349609375, 218.21310424804688]","[448.1131286621094, 244.1663055419922]","[418.7721252441406, 341.716552734375]","[399.617431640625, 367.1996154785156]","[586.995849609375, 307.7998962402344]","[574.0684204101562, 331.3787536621094]","[586.9528198242188, 395.8312683105469]","[613.6476440429688, 423.2337341308594]"
