Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[396.0711364746094, 92.3965072631836]","[396.57269287109375, 78.16397094726562]","[379.5506286621094, 80.94117736816406]","[383.2573547363281, 90.48685455322266]","[345.7642822265625, 100.98458862304688]","[379.3897705078125, 173.24871826171875]","[347.0415344238281, 193.7603302001953]","[426.3492736816406, 266.8299865722656]","[398.122314453125, 299.157470703125]","[492.056396484375, 270.1022033691406]","[478.3578186035156, 284.045654296875]","[459.7127685546875, 326.253662109375]","[440.60919189453125, 352.50262451171875]","[608.470703125, 286.0743713378906]","[605.4108276367188, 316.7599182128906]","[618.1763305664062, 434.974853515625]","[631.0380249023438, 466.9729919433594]"
2,"[396.22735595703125, 92.6784896850586]","[396.7846984863281, 78.51960754394531]","[379.8359680175781, 81.18733978271484]","[383.4142761230469, 90.72457122802734]","[345.98101806640625, 100.93052673339844]","[379.50494384765625, 173.16201782226562]","[346.7716369628906, 193.60862731933594]","[426.6097717285156, 266.7415466308594]","[397.716796875, 299.18182373046875]","[492.2802429199219, 270.2734375]","[478.5166015625, 284.13397216796875]","[459.69097900390625, 326.35968017578125]","[440.3117370605469, 352.5901794433594]","[608.0371704101562, 286.7273864746094]","[604.5847778320312, 317.590576171875]","[617.3915405273438, 434.8614196777344]","[630.1183471679688, 467.23590087890625]"
3,"[396.17706298828125, 92.86514282226562]","[396.7310485839844, 78.59165954589844]","[379.61407470703125, 81.37255096435547]","[383.6479797363281, 90.65899658203125]","[345.5803527832031, 101.09088134765625]","[379.9147033691406, 173.08627319335938]","[346.5778503417969, 193.68545532226562]","[427.2430114746094, 266.533447265625]","[397.82391357421875, 299.1534423828125]","[492.0647277832031, 270.1465148925781]","[478.644287109375, 284.338623046875]","[460.4893798828125, 325.57611083984375]","[440.7379150390625, 351.9434814453125]","[609.1394653320312, 285.7361755371094]","[605.4833374023438, 316.7093200683594]","[619.4672241210938, 434.51239013671875]","[631.9400024414062, 466.8349914550781]"
4,"[396.03863525390625, 92.95841217041016]","[396.5462341308594, 78.65748596191406]","[379.59356689453125, 81.39775085449219]","[383.1540222167969, 90.66366577148438]","[345.7481384277344, 101.02070617675781]","[379.0337829589844, 173.3833465576172]","[347.0436096191406, 193.7932586669922]","[426.6470031738281, 267.0899963378906]","[398.7185974121094, 299.1361083984375]","[492.5244140625, 270.54876708984375]","[479.21148681640625, 284.4443664550781]","[459.7449035644531, 326.4275207519531]","[440.9051513671875, 352.7527770996094]","[608.7398681640625, 285.7481689453125]","[605.9229125976562, 316.8163146972656]","[619.3121337890625, 434.8508605957031]","[632.1604614257812, 467.51947021484375]"
5,"[395.89215087890625, 92.79753112792969]","[396.429931640625, 78.49163818359375]","[379.5570373535156, 81.17855072021484]","[383.16656494140625, 90.49520874023438]","[346.04833984375, 100.65824890136719]","[379.4045104980469, 173.5531005859375]","[346.7617492675781, 193.4447021484375]","[427.0717468261719, 267.28631591796875]","[397.5998229980469, 298.357666015625]","[492.49945068359375, 270.77374267578125]","[477.25140380859375, 284.0545654296875]","[460.10101318359375, 326.5868225097656]","[441.0627136230469, 352.7010803222656]","[609.901611328125, 286.3364562988281]","[607.0431518554688, 316.4819641113281]","[622.1392211914062, 435.91510009765625]","[635.1956176757812, 467.2524719238281]"
6,"[395.7708740234375, 93.06877899169922]","[396.3656005859375, 78.74164581298828]","[379.46575927734375, 81.47035217285156]","[383.1662292480469, 90.703125]","[346.06439208984375, 100.94622802734375]","[379.1887512207031, 173.70181274414062]","[346.8987121582031, 193.71185302734375]","[426.4493408203125, 267.419677734375]","[397.6187438964844, 298.6788024902344]","[491.71380615234375, 270.2405090332031]","[477.251220703125, 283.9468688964844]","[459.7112121582031, 326.612548828125]","[440.8304443359375, 352.7859191894531]","[608.9903564453125, 286.01123046875]","[606.1605224609375, 316.5428161621094]","[621.4297485351562, 435.5677185058594]","[634.2877197265625, 467.62152099609375]"
7,"[395.79254150390625, 92.80888366699219]","[396.3347473144531, 78.38996887207031]","[379.4461364746094, 81.15348815917969]","[382.875, 90.24453735351562]","[345.7479553222656, 100.56710815429688]","[378.77801513671875, 173.54737854003906]","[346.56884765625, 193.91445922851562]","[427.0871887207031, 267.5390625]","[398.92230224609375, 299.3042907714844]","[493.4352722167969, 271.16119384765625]","[479.3247375488281, 284.3697814941406]","[459.35467529296875, 327.5701904296875]","[440.5620422363281, 353.97064208984375]","[609.464599609375, 286.212646484375]","[606.6607666015625, 316.97943115234375]","[622.406982421875, 436.2936706542969]","[635.4652099609375, 468.5290222167969]"
8,"[396.2234191894531, 92.40861511230469]","[396.5908203125, 78.04312133789062]","[379.830322265625, 80.75633239746094]","[382.6777648925781, 90.20091247558594]","[345.8652648925781, 100.53824615478516]","[378.59893798828125, 173.72540283203125]","[346.899658203125, 194.3089141845703]","[426.7818908691406, 267.4541931152344]","[398.722412109375, 299.78515625]","[493.3517761230469, 270.8232421875]","[479.66400146484375, 284.4412536621094]","[459.92120361328125, 327.69451904296875]","[441.4039611816406, 354.1644592285156]","[609.633544921875, 285.79150390625]","[607.0134887695312, 316.9442138671875]","[620.2527465820312, 435.53302001953125]","[633.2052612304688, 468.2024230957031]"
9,"[396.3226318359375, 92.60714721679688]","[396.811279296875, 78.375732421875]","[379.9671936035156, 80.91080474853516]","[383.0758056640625, 90.576416015625]","[345.8605651855469, 100.50082397460938]","[378.8692626953125, 173.73220825195312]","[346.59027099609375, 193.9544677734375]","[426.4962158203125, 266.9604797363281]","[397.1473388671875, 299.252685546875]","[492.0201721191406, 270.13623046875]","[477.1761474609375, 284.40264892578125]","[459.76824951171875, 327.245361328125]","[440.8658142089844, 353.4529113769531]","[608.639892578125, 286.3977355957031]","[605.7011108398438, 317.3678283691406]","[617.7703247070312, 435.8946533203125]","[630.9517822265625, 468.5878601074219]"
10,"[395.892822265625, 92.95783996582031]","[396.3938903808594, 78.85675048828125]","[379.4925231933594, 81.40473175048828]","[382.91162109375, 91.08201599121094]","[345.14959716796875, 101.00507354736328]","[378.71173095703125, 173.2928466796875]","[346.0716247558594, 193.732177734375]","[425.9173278808594, 265.7148742675781]","[396.8002624511719, 298.607421875]","[489.14483642578125, 268.4236755371094]","[473.86004638671875, 283.13519287109375]","[459.32427978515625, 325.5902099609375]","[440.0489501953125, 351.68756103515625]","[607.03271484375, 286.7817687988281]","[603.7396850585938, 317.5225830078125]","[616.3682861328125, 434.7869567871094]","[629.5764770507812, 467.1793518066406]"
