Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[284.7314147949219, 133.67344665527344]","[281.7115478515625, 119.211669921875]","[277.7486267089844, 119.7828598022461]","[244.3982391357422, 109.14250946044922]","[237.99050903320312, 114.24954986572266]","[214.55282592773438, 163.62899780273438]","[208.16964721679688, 191.45376586914062]","[247.71620178222656, 256.1512756347656]","[250.11392211914062, 309.3011169433594]","[306.596923828125, 257.3312072753906]","[323.19146728515625, 281.1602783203125]","[255.91497802734375, 339.9366760253906]","[252.94131469726562, 366.22991943359375]","[395.12689208984375, 306.04022216796875]","[400.9298400878906, 334.4757385253906]","[420.4279479980469, 383.9001159667969]","[445.8201599121094, 412.6097717285156]"
2,"[284.7041015625, 133.2724609375]","[281.3756103515625, 118.87798309326172]","[277.8509216308594, 119.45657348632812]","[243.2248992919922, 109.26858520507812]","[237.98086547851562, 114.46875]","[213.344482421875, 163.9830322265625]","[208.06422424316406, 191.9894256591797]","[247.1576385498047, 255.7224578857422]","[250.85435485839844, 309.17047119140625]","[305.88043212890625, 256.7783203125]","[324.06982421875, 281.3817443847656]","[254.45823669433594, 339.89569091796875]","[252.21505737304688, 366.1813049316406]","[394.40380859375, 306.77984619140625]","[400.9740905761719, 335.0375061035156]","[419.5475769042969, 383.94189453125]","[445.0160827636719, 412.30609130859375]"
3,"[284.7219543457031, 133.1592254638672]","[281.42779541015625, 118.76123046875]","[277.84814453125, 119.37821960449219]","[243.44256591796875, 109.1733627319336]","[238.03614807128906, 114.427734375]","[213.7643280029297, 163.800048828125]","[208.08473205566406, 191.90869140625]","[247.40457153320312, 255.79788208007812]","[250.66397094726562, 309.2731018066406]","[305.981201171875, 256.8323669433594]","[323.50286865234375, 280.8493347167969]","[255.0959014892578, 339.6249694824219]","[252.6123504638672, 365.9634704589844]","[394.6625061035156, 306.3772277832031]","[401.0079650878906, 334.7030334472656]","[419.9253845214844, 383.52410888671875]","[445.4656677246094, 411.94793701171875]"
4,"[284.80120849609375, 132.49481201171875]","[281.3226013183594, 118.21259307861328]","[277.7208251953125, 118.9216537475586]","[243.75723266601562, 109.35768127441406]","[237.63841247558594, 114.72010803222656]","[215.39552307128906, 164.0659637451172]","[207.34552001953125, 191.98292541503906]","[249.28143310546875, 255.6565704345703]","[250.21670532226562, 308.9366760253906]","[306.13946533203125, 256.6772766113281]","[323.2533874511719, 280.7796630859375]","[257.0115051269531, 339.36077880859375]","[252.9569091796875, 365.5447082519531]","[395.7850341796875, 306.9975891113281]","[401.163330078125, 334.7034606933594]","[420.5865783691406, 385.2488708496094]","[445.7256164550781, 412.39837646484375]"
5,"[285.227783203125, 132.8392791748047]","[281.9761962890625, 118.4111099243164]","[278.0046691894531, 119.11849212646484]","[244.52197265625, 109.2071533203125]","[237.32652282714844, 114.52570343017578]","[214.9145050048828, 164.25489807128906]","[207.41358947753906, 192.3920440673828]","[248.96429443359375, 255.8201904296875]","[252.55897521972656, 309.6275329589844]","[307.1002197265625, 256.5962219238281]","[327.25836181640625, 280.9439392089844]","[256.25738525390625, 340.15557861328125]","[252.44317626953125, 366.56707763671875]","[395.07159423828125, 305.6007385253906]","[400.4849853515625, 333.99407958984375]","[420.6215515136719, 383.85186767578125]","[446.16961669921875, 412.0885009765625]"
6,"[285.33770751953125, 132.56277465820312]","[282.0982360839844, 118.16143798828125]","[278.015869140625, 118.81181335449219]","[244.6719970703125, 109.28082275390625]","[237.11138916015625, 114.49882507324219]","[214.81173706054688, 164.949462890625]","[207.50717163085938, 192.54702758789062]","[248.88827514648438, 256.9407043457031]","[252.89013671875, 309.52642822265625]","[307.36669921875, 256.986328125]","[327.2969055175781, 280.9822082519531]","[256.3261413574219, 340.26080322265625]","[252.62278747558594, 366.5065612792969]","[395.9710693359375, 305.6713562011719]","[401.4678039550781, 333.92852783203125]","[421.5586853027344, 383.89886474609375]","[446.75860595703125, 412.1681213378906]"
7,"[285.3677673339844, 132.62518310546875]","[282.2679138183594, 118.25595092773438]","[277.9897155761719, 118.9329833984375]","[245.37635803222656, 109.27262878417969]","[237.21620178222656, 114.50624084472656]","[215.69247436523438, 164.28756713867188]","[207.45208740234375, 192.2464599609375]","[249.5225830078125, 255.79925537109375]","[251.9698028564453, 309.51861572265625]","[306.99371337890625, 256.3719177246094]","[326.2101135253906, 281.4521484375]","[256.9876708984375, 339.5089111328125]","[252.60787963867188, 365.9312438964844]","[396.5546569824219, 305.4862060546875]","[401.4322204589844, 334.1114196777344]","[421.4399719238281, 383.2598876953125]","[446.5956115722656, 411.8523864746094]"
8,"[285.09716796875, 132.2450714111328]","[281.4792785644531, 117.6104736328125]","[277.7135925292969, 118.7292251586914]","[243.0830841064453, 108.67481231689453]","[236.9388427734375, 115.11188507080078]","[212.4143524169922, 164.2598876953125]","[208.53103637695312, 193.40260314941406]","[247.0308074951172, 256.4024353027344]","[252.94129943847656, 310.6921691894531]","[306.4436340332031, 255.9597625732422]","[325.2747802734375, 280.5317077636719]","[254.0189666748047, 340.51739501953125]","[252.42855834960938, 367.455322265625]","[394.15667724609375, 304.35272216796875]","[401.64361572265625, 333.9985656738281]","[420.4888916015625, 381.1978759765625]","[445.58660888671875, 410.700439453125]"
9,"[284.9533996582031, 131.83387756347656]","[281.2971496582031, 117.23094940185547]","[277.4958801269531, 118.40593719482422]","[242.97152709960938, 108.73889923095703]","[236.6516571044922, 115.28011322021484]","[212.65184020996094, 164.8592987060547]","[208.17315673828125, 193.67921447753906]","[247.30677795410156, 257.2751770019531]","[252.6020050048828, 310.56719970703125]","[306.8092956542969, 256.93426513671875]","[325.35467529296875, 280.3029479980469]","[254.1623077392578, 340.13800048828125]","[252.2426300048828, 366.9281005859375]","[394.1686096191406, 304.1923828125]","[401.50836181640625, 333.5152893066406]","[421.01202392578125, 380.9857177734375]","[445.8035888671875, 410.0013732910156]"
10,"[285.3278503417969, 132.5277099609375]","[281.8905029296875, 117.9451904296875]","[277.84698486328125, 118.97129821777344]","[243.9601287841797, 109.05315399169922]","[236.78160095214844, 115.20669555664062]","[213.2399139404297, 164.74014282226562]","[208.04026794433594, 193.40676879882812]","[247.7941131591797, 257.2404479980469]","[252.9957733154297, 310.80792236328125]","[307.2668762207031, 256.6595764160156]","[326.04840087890625, 280.61407470703125]","[254.63943481445312, 340.10845947265625]","[252.2402801513672, 366.92242431640625]","[395.1309814453125, 303.95965576171875]","[401.9437255859375, 333.3760070800781]","[421.83746337890625, 381.1815490722656]","[446.92840576171875, 410.54425048828125]"
