Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[414.98687744140625, 144.21910095214844]","[415.3896179199219, 128.4964599609375]","[398.0375061035156, 131.21429443359375]","[398.1057434082031, 130.1107177734375]","[353.5237731933594, 137.55506896972656]","[389.99884033203125, 193.51113891601562]","[340.8737487792969, 216.06614685058594]","[428.3489990234375, 287.3502197265625]","[388.3931884765625, 335.3455810546875]","[474.66064453125, 245.12164306640625]","[454.9639892578125, 256.324951171875]","[419.9280700683594, 364.4956970214844]","[387.967529296875, 383.8738708496094]","[517.7269897460938, 324.2675476074219]","[507.4473571777344, 345.1906433105469]","[493.17462158203125, 401.37591552734375]","[487.7060241699219, 429.2236022949219]"
2,"[415.0335693359375, 143.9827117919922]","[415.34454345703125, 128.2057342529297]","[398.0984802246094, 130.98744201660156]","[397.44354248046875, 129.95118713378906]","[353.61346435546875, 137.5585174560547]","[389.21905517578125, 193.86927795410156]","[340.92242431640625, 216.52679443359375]","[426.837890625, 288.1153259277344]","[387.5685729980469, 336.0563049316406]","[473.8742980957031, 245.7952423095703]","[453.7506408691406, 256.97735595703125]","[419.3023986816406, 366.48193359375]","[387.9010009765625, 385.8306884765625]","[516.180908203125, 331.82513427734375]","[506.5355529785156, 352.6515197753906]","[491.51239013671875, 407.39239501953125]","[486.2062683105469, 435.1309509277344]"
3,"[414.95928955078125, 143.76841735839844]","[415.2654724121094, 127.92670440673828]","[398.09637451171875, 130.7965850830078]","[397.27239990234375, 129.50616455078125]","[353.7963562011719, 137.43338012695312]","[388.849365234375, 193.1608428955078]","[341.1446228027344, 216.19688415527344]","[425.69195556640625, 288.12701416015625]","[386.875244140625, 336.15875244140625]","[472.5377502441406, 247.12973022460938]","[451.3231201171875, 257.65130615234375]","[418.59954833984375, 364.1611022949219]","[387.652587890625, 383.73773193359375]","[517.787109375, 325.30810546875]","[508.1516418457031, 346.34576416015625]","[493.6432800292969, 402.463623046875]","[488.2821350097656, 430.46148681640625]"
4,"[414.9177551269531, 144.12474060058594]","[415.17718505859375, 128.244140625]","[398.22064208984375, 131.0935821533203]","[396.3149719238281, 129.49237060546875]","[353.98095703125, 137.42689514160156]","[387.3121337890625, 192.8662872314453]","[341.0576477050781, 216.24835205078125]","[424.37786865234375, 288.0794982910156]","[387.018310546875, 336.8585205078125]","[472.4161682128906, 246.49635314941406]","[451.2154846191406, 257.6370544433594]","[417.1582336425781, 365.1691589355469]","[387.119384765625, 384.9307556152344]","[516.091796875, 328.8617248535156]","[507.3951416015625, 350.07989501953125]","[491.94012451171875, 405.5146179199219]","[486.623291015625, 433.77392578125]"
5,"[415.20770263671875, 144.78213500976562]","[415.296875, 128.8054962158203]","[398.48046875, 131.72886657714844]","[395.3309326171875, 129.71983337402344]","[353.7999267578125, 138.03465270996094]","[386.0085144042969, 192.7056884765625]","[341.440673828125, 216.99636840820312]","[424.7476501464844, 287.13763427734375]","[388.7913513183594, 337.1754455566406]","[471.6134338378906, 246.15748596191406]","[451.98468017578125, 257.785888671875]","[416.4410705566406, 366.2242126464844]","[387.402587890625, 386.4262390136719]","[516.2521362304688, 325.450927734375]","[508.0329895019531, 347.0975646972656]","[490.9923095703125, 401.9411315917969]","[485.6368103027344, 430.92767333984375]"
6,"[415.1764831542969, 144.9639129638672]","[415.4442443847656, 129.00009155273438]","[398.5044250488281, 131.78271484375]","[395.5978088378906, 129.9354248046875]","[353.74639892578125, 137.89892578125]","[385.90374755859375, 192.86361694335938]","[341.2762756347656, 216.9096221923828]","[425.3782958984375, 286.98028564453125]","[389.59930419921875, 336.89678955078125]","[472.9307861328125, 245.38682556152344]","[453.3980712890625, 256.8359375]","[416.26312255859375, 364.9737548828125]","[387.1889953613281, 385.15704345703125]","[516.2280883789062, 319.6663513183594]","[508.0955505371094, 341.33343505859375]","[490.9453430175781, 394.8890075683594]","[485.7145690917969, 423.840576171875]"
7,"[415.1778259277344, 144.77867126464844]","[415.4258728027344, 128.9739990234375]","[398.47589111328125, 131.67330932617188]","[395.7894592285156, 130.28060913085938]","[353.74163818359375, 138.00100708007812]","[386.31390380859375, 193.45591735839844]","[341.19500732421875, 217.4886474609375]","[428.05712890625, 286.04559326171875]","[390.97393798828125, 336.71307373046875]","[475.2814636230469, 243.42013549804688]","[455.143798828125, 256.0464172363281]","[416.3945007324219, 366.8092346191406]","[386.8815612792969, 387.05328369140625]","[517.2294311523438, 323.0584716796875]","[509.1627502441406, 344.91064453125]","[491.81280517578125, 399.9510498046875]","[486.5162658691406, 429.158935546875]"
8,"[415.21942138671875, 144.5714874267578]","[415.4938049316406, 128.74252319335938]","[398.4218444824219, 131.51295471191406]","[396.498046875, 130.078125]","[353.7169189453125, 137.8535614013672]","[387.27276611328125, 193.34422302246094]","[340.864501953125, 217.28150939941406]","[427.4568176269531, 286.2287292480469]","[389.1973571777344, 336.7163391113281]","[475.4826354980469, 244.0590362548828]","[453.9198303222656, 256.2886962890625]","[418.15771484375, 366.37530517578125]","[387.86639404296875, 386.6450500488281]","[519.28369140625, 327.0106201171875]","[510.6816101074219, 348.87652587890625]","[494.4049072265625, 404.6722412109375]","[488.9068298339844, 433.8057861328125]"
9,"[415.0058898925781, 144.55868530273438]","[415.34210205078125, 128.80711364746094]","[398.266845703125, 131.59030151367188]","[396.8788146972656, 130.1585235595703]","[353.8199462890625, 137.98699951171875]","[387.623291015625, 192.74176025390625]","[341.2017517089844, 216.82247924804688]","[427.824951171875, 284.3683776855469]","[389.7078857421875, 335.1469421386719]","[475.8905944824219, 243.3647918701172]","[455.0666198730469, 255.81387329101562]","[418.83929443359375, 363.2333984375]","[388.5260314941406, 383.6400146484375]","[520.9736328125, 320.6029052734375]","[512.3424682617188, 342.6243896484375]","[495.63006591796875, 398.1871032714844]","[490.51666259765625, 427.4693298339844]"
10,"[415.10791015625, 144.61575317382812]","[415.26416015625, 128.76077270507812]","[398.4078674316406, 131.7102813720703]","[396.3106689453125, 129.7641143798828]","[353.9410400390625, 138.1479034423828]","[387.15142822265625, 191.6780548095703]","[341.6925048828125, 216.80911254882812]","[428.84906005859375, 282.7370300292969]","[390.5484924316406, 334.95928955078125]","[475.96063232421875, 243.1731719970703]","[454.56695556640625, 255.97161865234375]","[419.009521484375, 360.72967529296875]","[389.33233642578125, 381.66339111328125]","[521.3219604492188, 313.5305480957031]","[512.892578125, 336.1270751953125]","[495.62200927734375, 390.6541442871094]","[490.560791015625, 420.8420104980469]"
11,"[415.31756591796875, 143.88204956054688]","[415.2769775390625, 128.08200073242188]","[398.5955505371094, 131.05694580078125]","[396.0154724121094, 129.61141967773438]","[353.9872741699219, 138.0274200439453]","[387.3506774902344, 192.29969787597656]","[341.85546875, 216.82655334472656]","[427.75445556640625, 284.5074157714844]","[389.5296936035156, 334.75592041015625]","[473.5696105957031, 245.5890350341797]","[450.45281982421875, 255.94808959960938]","[418.5234375, 361.0318298339844]","[388.9470520019531, 381.48590087890625]","[519.2722778320312, 316.9201354980469]","[510.79644775390625, 338.97235107421875]","[495.2950744628906, 393.2059020996094]","[489.98858642578125, 422.8070373535156]"
12,"[415.6278991699219, 143.9535369873047]","[415.4460754394531, 128.0000762939453]","[398.9982604980469, 131.15072631835938]","[395.5226745605469, 129.07119750976562]","[354.3634033203125, 138.02166748046875]","[386.28662109375, 191.17645263671875]","[342.1040954589844, 216.79588317871094]","[426.2118835449219, 283.23797607421875]","[389.3545837402344, 335.1836242675781]","[472.50384521484375, 245.0946807861328]","[450.02362060546875, 256.4188232421875]","[418.3876647949219, 359.8371276855469]","[389.6124572753906, 380.9297180175781]","[520.3844604492188, 315.6142883300781]","[512.3788452148438, 338.3316650390625]","[496.17425537109375, 391.5647277832031]","[490.822265625, 422.0577697753906]"
13,"[415.8911437988281, 143.85791015625]","[415.5850830078125, 127.9230728149414]","[399.2242126464844, 131.12265014648438]","[395.89959716796875, 128.98086547851562]","[354.40606689453125, 138.02865600585938]","[386.6953430175781, 190.67527770996094]","[342.1193542480469, 216.64727783203125]","[427.4621887207031, 281.6739196777344]","[389.2764892578125, 334.5843200683594]","[473.8025207519531, 244.0864715576172]","[450.63623046875, 256.3763122558594]","[419.580810546875, 357.8150634765625]","[390.55126953125, 379.2127380371094]","[523.0025634765625, 309.24237060546875]","[514.565185546875, 332.3542175292969]","[498.2146911621094, 387.1544494628906]","[492.8888854980469, 418.1932373046875]"
14,"[415.74822998046875, 143.78536987304688]","[415.4393005371094, 127.97786712646484]","[399.2924499511719, 131.09579467773438]","[395.7715148925781, 128.97813415527344]","[354.9905700683594, 137.75784301757812]","[387.1387939453125, 190.7763671875]","[341.9927062988281, 216.25186157226562]","[427.5231628417969, 282.21514892578125]","[388.6201477050781, 334.3270263671875]","[473.61376953125, 244.4875946044922]","[450.4483642578125, 256.4600830078125]","[419.5305480957031, 359.4884948730469]","[390.1593322753906, 380.57794189453125]","[521.645751953125, 315.7392272949219]","[513.0201416015625, 338.4961242675781]","[496.95281982421875, 393.1623229980469]","[491.4935607910156, 423.6801452636719]"
15,"[415.55908203125, 144.0200958251953]","[415.5432434082031, 128.19126892089844]","[398.9776916503906, 131.11346435546875]","[396.05267333984375, 129.2010498046875]","[354.533447265625, 137.43960571289062]","[386.726806640625, 191.5935516357422]","[341.9024963378906, 215.84332275390625]","[425.1982727050781, 284.7518005371094]","[388.0461730957031, 334.7322998046875]","[472.33465576171875, 244.45492553710938]","[450.4620666503906, 255.41102600097656]","[417.95672607421875, 361.1796569824219]","[388.8312683105469, 381.5956726074219]","[521.0264892578125, 317.65753173828125]","[512.52685546875, 339.6016845703125]","[496.7622985839844, 397.275634765625]","[491.1976318359375, 426.5614013671875]"
16,"[415.47998046875, 144.1471710205078]","[415.4090881347656, 128.39942932128906]","[399.06903076171875, 131.32119750976562]","[395.9385986328125, 129.27813720703125]","[354.9641418457031, 137.50856018066406]","[386.74090576171875, 191.3126678466797]","[342.13275146484375, 215.63192749023438]","[425.2320556640625, 283.9605407714844]","[388.03997802734375, 333.9957275390625]","[472.4967346191406, 245.0679931640625]","[450.04315185546875, 255.68907165527344]","[418.3183898925781, 359.8368225097656]","[389.3815002441406, 380.3362731933594]","[521.3543701171875, 315.8216247558594]","[513.0411987304688, 337.8613586425781]","[497.1153259277344, 395.1756896972656]","[491.6700439453125, 424.58074951171875]"
17,"[415.40234375, 144.57772827148438]","[415.6247253417969, 128.694580078125]","[398.8019714355469, 131.51211547851562]","[396.1957702636719, 129.54310607910156]","[354.4740905761719, 137.5093994140625]","[386.8446350097656, 192.14712524414062]","[342.0303955078125, 215.85438537597656]","[425.248291015625, 285.9159851074219]","[388.70928955078125, 334.8838806152344]","[472.2923583984375, 245.66310119628906]","[450.0821228027344, 255.82131958007812]","[416.89373779296875, 362.94195556640625]","[387.78680419921875, 382.91162109375]","[516.764404296875, 324.03228759765625]","[508.83013916015625, 345.4832458496094]","[492.7663879394531, 399.9882507324219]","[487.37530517578125, 428.637451171875]"
18,"[415.47216796875, 144.64405822753906]","[415.5780944824219, 128.70068359375]","[398.8218688964844, 131.63320922851562]","[396.1531677246094, 129.5394287109375]","[354.3976745605469, 137.79931640625]","[386.9780578613281, 192.07484436035156]","[341.90667724609375, 216.344970703125]","[425.6831359863281, 285.7700500488281]","[388.8515625, 335.79742431640625]","[473.3410339355469, 245.72763061523438]","[450.4909973144531, 256.3763732910156]","[417.7147521972656, 362.7707824707031]","[388.4504699707031, 383.0748596191406]","[517.8195190429688, 323.5986328125]","[509.8263244628906, 345.4364318847656]","[493.83380126953125, 399.5327453613281]","[488.4027404785156, 428.7109069824219]"
19,"[415.5484313964844, 144.4983673095703]","[415.5548400878906, 128.52389526367188]","[398.8719482421875, 131.5367431640625]","[396.18658447265625, 129.37811279296875]","[354.4248046875, 137.81466674804688]","[387.3197326660156, 191.8245391845703]","[341.96844482421875, 216.27110290527344]","[425.99652099609375, 285.579833984375]","[388.7572937011719, 335.7973937988281]","[473.573486328125, 245.85287475585938]","[450.8270263671875, 256.50372314453125]","[418.67156982421875, 361.6910095214844]","[389.25634765625, 382.0705261230469]","[517.8869018554688, 322.439697265625]","[509.6135559082031, 344.351318359375]","[494.07220458984375, 397.3244934082031]","[488.643310546875, 426.635009765625]"
20,"[415.4784240722656, 144.5102996826172]","[415.5633850097656, 128.48875427246094]","[398.73040771484375, 131.52053833007812]","[396.24200439453125, 129.3486785888672]","[354.3049621582031, 137.86187744140625]","[387.3120422363281, 192.0175018310547]","[342.1700439453125, 216.5094451904297]","[425.9250183105469, 286.1688232421875]","[389.1116027832031, 336.4051818847656]","[473.12164306640625, 245.8328857421875]","[450.6607666015625, 256.7215576171875]","[418.40509033203125, 362.5252990722656]","[389.1250305175781, 382.84442138671875]","[516.5885009765625, 324.7108154296875]","[508.5846862792969, 346.5370788574219]","[493.1091613769531, 399.399658203125]","[487.7493896484375, 428.6248474121094]"
21,"[415.3418884277344, 144.0601043701172]","[415.32843017578125, 128.13487243652344]","[398.6763610839844, 131.1368408203125]","[396.10418701171875, 129.26016235351562]","[354.4187316894531, 137.6505584716797]","[387.8082580566406, 192.26275634765625]","[341.9060363769531, 216.49508666992188]","[426.541259765625, 286.7791442871094]","[388.93536376953125, 336.6072998046875]","[473.0744934082031, 246.2426300048828]","[450.91607666015625, 256.863037109375]","[418.890869140625, 362.7533874511719]","[389.1476745605469, 382.935791015625]","[516.3577880859375, 324.95050048828125]","[507.93109130859375, 346.6575012207031]","[492.97845458984375, 399.62762451171875]","[487.58038330078125, 428.6935729980469]"
22,"[415.4533996582031, 143.85760498046875]","[415.34161376953125, 127.99820709228516]","[398.8077697753906, 130.991455078125]","[396.1240539550781, 129.30267333984375]","[354.49505615234375, 137.6567840576172]","[388.0132141113281, 192.31198120117188]","[341.94866943359375, 216.4415740966797]","[426.8335876464844, 286.511962890625]","[388.8563537597656, 336.1311340332031]","[473.07049560546875, 246.48477172851562]","[450.797607421875, 256.95074462890625]","[419.3728942871094, 362.0481262207031]","[389.54425048828125, 382.2059326171875]","[517.3574829101562, 322.9806823730469]","[508.7359313964844, 344.66558837890625]","[494.0166320800781, 397.80462646484375]","[488.6671142578125, 426.8585205078125]"
23,"[415.8498229980469, 143.30490112304688]","[415.44525146484375, 127.50838470458984]","[399.406494140625, 130.5947723388672]","[395.1332092285156, 129.23446655273438]","[355.1676940917969, 137.91357421875]","[387.3365783691406, 192.74537658691406]","[342.223876953125, 217.22511291503906]","[425.9703674316406, 287.7510070800781]","[388.8157653808594, 337.1320495605469]","[470.3663635253906, 248.79061889648438]","[449.002197265625, 258.3493957519531]","[418.4923095703125, 362.8578186035156]","[389.2735595703125, 383.0611267089844]","[515.0177612304688, 325.50335693359375]","[506.4541931152344, 347.1984558105469]","[492.5847473144531, 400.2433776855469]","[487.0692443847656, 429.5174560546875]"
24,"[415.72613525390625, 143.29261779785156]","[415.3782653808594, 127.51625061035156]","[399.3666076660156, 130.54861450195312]","[395.0023498535156, 129.23789978027344]","[355.236083984375, 137.77731323242188]","[386.8298034667969, 192.56533813476562]","[342.3912048339844, 216.80758666992188]","[424.82318115234375, 287.4355163574219]","[388.3363952636719, 336.46417236328125]","[470.1234130859375, 248.5795440673828]","[449.1924133300781, 258.33056640625]","[418.2799377441406, 361.35565185546875]","[389.54315185546875, 381.4505310058594]","[514.8189697265625, 321.6016845703125]","[506.4185791015625, 343.1257629394531]","[492.027099609375, 395.5335388183594]","[486.7003173828125, 424.5202331542969]"
25,"[415.6778869628906, 143.3422088623047]","[415.3090515136719, 127.55614471435547]","[399.30523681640625, 130.60511779785156]","[394.8809814453125, 129.24334716796875]","[355.172607421875, 137.83740234375]","[386.62677001953125, 192.54478454589844]","[342.4822082519531, 216.82447814941406]","[424.44189453125, 287.51092529296875]","[388.3927307128906, 336.5479736328125]","[469.73046875, 248.62271118164062]","[449.1235656738281, 258.3931579589844]","[418.0622253417969, 361.4676818847656]","[389.5101318359375, 381.5625915527344]","[514.6112670898438, 321.8482360839844]","[506.3726806640625, 343.3666076660156]","[491.74346923828125, 396.0553894042969]","[486.4371643066406, 425.0433654785156]"
26,"[415.57379150390625, 143.4170379638672]","[415.3220520019531, 127.51181030273438]","[399.0021057128906, 130.60110473632812]","[395.4633483886719, 128.9939422607422]","[354.76666259765625, 137.61375427246094]","[387.4389343261719, 192.4326934814453]","[342.29473876953125, 216.62393188476562]","[425.5071716308594, 287.6784362792969]","[388.6797180175781, 336.7995300292969]","[470.64837646484375, 248.27139282226562]","[450.3047180175781, 258.20556640625]","[418.3669128417969, 363.0497741699219]","[389.1219482421875, 382.9940185546875]","[512.3046264648438, 326.83721923828125]","[503.8402404785156, 348.2507019042969]","[489.2721252441406, 399.3630065917969]","[483.87884521484375, 428.234619140625]"
27,"[415.4363708496094, 143.32113647460938]","[415.2214050292969, 127.42192840576172]","[398.7735290527344, 130.5456085205078]","[395.88641357421875, 128.97732543945312]","[354.5748596191406, 137.6140594482422]","[388.2567443847656, 192.56304931640625]","[341.9974670410156, 216.70944213867188]","[426.2934265136719, 287.7432861328125]","[388.23333740234375, 336.940185546875]","[471.3772277832031, 248.11676025390625]","[450.53594970703125, 258.2238464355469]","[419.2603759765625, 363.20098876953125]","[389.30615234375, 383.1177978515625]","[512.48388671875, 328.2957458496094]","[503.504638671875, 349.70965576171875]","[489.3555908203125, 401.1627502441406]","[483.8881530761719, 430.0159912109375]"
28,"[415.49560546875, 143.31024169921875]","[415.31561279296875, 127.4827651977539]","[398.89300537109375, 130.5153045654297]","[396.0812072753906, 129.144287109375]","[354.67547607421875, 137.54701232910156]","[388.1030578613281, 192.5138397216797]","[342.0551452636719, 216.4555206298828]","[426.2550964355469, 287.1834716796875]","[388.5548400878906, 336.31964111328125]","[471.7847900390625, 247.75355529785156]","[451.36724853515625, 258.078369140625]","[419.2234802246094, 362.159423828125]","[389.3841247558594, 382.0643005371094]","[513.6112060546875, 324.79107666015625]","[504.81439208984375, 346.2117919921875]","[490.4794921875, 398.04071044921875]","[485.202880859375, 426.86859130859375]"
29,"[415.4244079589844, 143.08840942382812]","[415.2098083496094, 127.33314514160156]","[398.886474609375, 130.3312225341797]","[395.9553527832031, 129.24142456054688]","[354.7447814941406, 137.5485382080078]","[388.0281677246094, 192.68853759765625]","[341.9590759277344, 216.49969482421875]","[426.1590576171875, 287.2252197265625]","[388.29473876953125, 336.14556884765625]","[471.7297668457031, 247.82322692871094]","[451.1441345214844, 257.9731140136719]","[419.2641296386719, 361.5716552734375]","[389.4115295410156, 381.45849609375]","[514.4229736328125, 323.6730041503906]","[505.58380126953125, 345.0803527832031]","[491.4121398925781, 397.2483215332031]","[486.156494140625, 426.0353698730469]"
30,"[415.3258972167969, 142.50453186035156]","[414.96966552734375, 126.98377990722656]","[398.7826843261719, 129.94863891601562]","[396.35906982421875, 129.42396545410156]","[354.76348876953125, 137.50845336914062]","[389.57568359375, 193.09959411621094]","[341.3973388671875, 216.4565887451172]","[428.65667724609375, 286.75543212890625]","[387.6431579589844, 335.27618408203125]","[473.5789794921875, 247.38209533691406]","[451.9566650390625, 257.6359558105469]","[420.72650146484375, 362.0050048828125]","[389.5085754394531, 381.6593017578125]","[515.570068359375, 326.1073913574219]","[505.53472900390625, 347.33489990234375]","[492.28656005859375, 401.8990478515625]","[486.91259765625, 430.4846496582031]"
31,"[415.02117919921875, 142.29420471191406]","[414.7315979003906, 126.8697280883789]","[398.4598693847656, 129.75535583496094]","[396.8408203125, 129.46376037597656]","[354.7161560058594, 137.28079223632812]","[390.7960510253906, 193.5956268310547]","[341.3057861328125, 216.5108184814453]","[430.7143249511719, 286.9325866699219]","[388.1536560058594, 335.1840515136719]","[474.5141906738281, 246.55929565429688]","[454.4825134277344, 257.5419006347656]","[421.9190673828125, 363.6841125488281]","[389.8468322753906, 383.1023254394531]","[515.5064086914062, 325.7414245605469]","[504.8528137207031, 346.7542419433594]","[491.2079772949219, 400.2257995605469]","[485.9723815917969, 428.4585876464844]"
32,"[415.05889892578125, 142.40972900390625]","[414.789306640625, 126.92718505859375]","[398.4818420410156, 129.83941650390625]","[396.79998779296875, 129.35513305664062]","[354.7120361328125, 137.26174926757812]","[390.80084228515625, 193.3820343017578]","[341.3792724609375, 216.4075164794922]","[430.6242370605469, 287.1513977050781]","[388.3061828613281, 335.34002685546875]","[474.2860412597656, 246.87521362304688]","[454.14532470703125, 257.33441162109375]","[421.9825134277344, 363.48052978515625]","[389.971435546875, 382.9324035644531]","[515.28173828125, 326.0694580078125]","[504.6376647949219, 347.09442138671875]","[491.2202453613281, 400.9614562988281]","[485.90911865234375, 429.2285461425781]"
33,"[415.01422119140625, 142.25486755371094]","[414.8116149902344, 126.74602508544922]","[398.3977966308594, 129.648681640625]","[396.8018493652344, 129.35052490234375]","[354.6335144042969, 137.25697326660156]","[390.8341369628906, 193.83367919921875]","[341.50030517578125, 216.6067352294922]","[430.0055236816406, 288.44403076171875]","[388.076416015625, 335.82916259765625]","[472.64990234375, 248.06039428710938]","[453.0023193359375, 257.98406982421875]","[421.5894470214844, 363.83843994140625]","[389.6634826660156, 383.0674743652344]","[513.9478149414062, 326.2640075683594]","[503.2422180175781, 347.00640869140625]","[490.4181823730469, 400.2552795410156]","[485.1053771972656, 428.1766662597656]"
34,"[415.0049133300781, 142.39503479003906]","[414.81976318359375, 126.85860443115234]","[398.36767578125, 129.7646484375]","[396.75146484375, 129.38296508789062]","[354.5320129394531, 137.3193359375]","[390.478271484375, 193.68687438964844]","[341.6258239746094, 216.5056915283203]","[429.6064453125, 288.1698303222656]","[388.25079345703125, 335.57806396484375]","[472.6468811035156, 248.00469970703125]","[453.1692810058594, 257.7971496582031]","[421.25714111328125, 363.2617492675781]","[389.6315002441406, 382.53033447265625]","[514.2328491210938, 324.40521240234375]","[503.75714111328125, 345.180908203125]","[490.5678405761719, 398.5086364746094]","[485.3310241699219, 426.4720458984375]"
35,"[415.666748046875, 142.30328369140625]","[415.3100280761719, 126.95741271972656]","[399.1391906738281, 129.7488555908203]","[396.7506408691406, 130.1231231689453]","[355.12615966796875, 137.7478790283203]","[390.6658020019531, 194.79441833496094]","[341.81195068359375, 217.20721435546875]","[430.6162109375, 288.5141906738281]","[388.9742431640625, 335.4509582519531]","[474.46685791015625, 246.60264587402344]","[454.252197265625, 256.11297607421875]","[421.2398986816406, 364.2459411621094]","[389.6435852050781, 383.32830810546875]","[514.840087890625, 325.91448974609375]","[504.49090576171875, 346.50518798828125]","[491.4053649902344, 401.11468505859375]","[486.3450927734375, 428.873046875]"
36,"[415.52783203125, 142.40061950683594]","[415.2476806640625, 127.09007263183594]","[399.0496520996094, 129.7947235107422]","[396.91363525390625, 130.1286163330078]","[355.1092529296875, 137.4765167236328]","[391.048828125, 194.76406860351562]","[341.4189147949219, 216.78782653808594]","[430.88909912109375, 288.5284118652344]","[388.7821960449219, 334.9492492675781]","[473.65704345703125, 246.86631774902344]","[454.5306701660156, 256.4093933105469]","[421.3282470703125, 364.9069519042969]","[389.16412353515625, 383.7976989746094]","[514.2110595703125, 328.3490295410156]","[503.3014831542969, 348.75372314453125]","[490.85504150390625, 402.908203125]","[485.4760437011719, 430.3822937011719]"
37,"[415.35455322265625, 142.62254333496094]","[415.10723876953125, 127.25527954101562]","[398.947265625, 129.9832763671875]","[396.4150085449219, 130.00282287597656]","[355.1385192871094, 137.46066284179688]","[389.7691345214844, 194.3103790283203]","[341.6390075683594, 216.58287048339844]","[428.6694030761719, 288.08251953125]","[388.1107482910156, 334.928466796875]","[473.361328125, 246.7287139892578]","[453.7126770019531, 256.6873779296875]","[420.471435546875, 364.64373779296875]","[389.3234558105469, 383.69891357421875]","[514.5881958007812, 327.7611083984375]","[504.53997802734375, 348.26654052734375]","[490.8554992675781, 402.87591552734375]","[485.71307373046875, 430.4180908203125]"
38,"[415.4356384277344, 142.704833984375]","[415.2025451660156, 127.3165054321289]","[399.06256103515625, 129.99913024902344]","[396.35137939453125, 130.04800415039062]","[355.15594482421875, 137.40377807617188]","[389.5225524902344, 194.36981201171875]","[341.4845275878906, 216.54978942871094]","[428.4073181152344, 288.46142578125]","[388.11749267578125, 335.189453125]","[473.4056396484375, 246.74781799316406]","[453.3421630859375, 256.49462890625]","[419.90362548828125, 364.8265380859375]","[388.82757568359375, 383.8507995605469]","[514.2233276367188, 326.9980773925781]","[504.2935485839844, 347.48150634765625]","[490.6906433105469, 402.107666015625]","[485.4958190917969, 429.6317443847656]"
39,"[415.31646728515625, 142.86990356445312]","[415.23187255859375, 127.48963165283203]","[398.9096374511719, 130.11805725097656]","[396.7021179199219, 130.20278930664062]","[354.96356201171875, 137.43496704101562]","[389.52520751953125, 194.31976318359375]","[341.3498229980469, 216.47137451171875]","[428.53839111328125, 287.8343811035156]","[388.4460144042969, 334.686767578125]","[474.0054016113281, 246.46998596191406]","[454.5193176269531, 256.19329833984375]","[419.8941650390625, 363.9878845214844]","[388.6824951171875, 383.0995178222656]","[515.7255859375, 322.6392517089844]","[505.75048828125, 343.2342224121094]","[491.3090515136719, 398.12420654296875]","[486.2339172363281, 425.72802734375]"
40,"[415.3217468261719, 143.3101043701172]","[415.3310852050781, 127.8526382446289]","[398.843017578125, 130.4585418701172]","[396.7342834472656, 130.40184020996094]","[354.70050048828125, 137.5774383544922]","[389.2638244628906, 194.593505859375]","[341.2474365234375, 216.6630401611328]","[427.95098876953125, 288.36944580078125]","[388.4387512207031, 334.9781188964844]","[473.1636962890625, 246.86683654785156]","[454.2233581542969, 256.35809326171875]","[419.7693176269531, 364.8197937011719]","[388.6328430175781, 383.8916931152344]","[515.29248046875, 324.1731262207031]","[505.3471984863281, 344.6971435546875]","[491.2013854980469, 398.9071960449219]","[485.9354553222656, 426.4096984863281]"
41,"[415.244873046875, 143.51376342773438]","[415.3006286621094, 128.07171630859375]","[398.758056640625, 130.63790893554688]","[396.9414367675781, 130.50230407714844]","[354.6588134765625, 137.5300750732422]","[389.382568359375, 194.51239013671875]","[341.126953125, 216.50376892089844]","[428.3767395019531, 287.8157958984375]","[388.3967590332031, 334.740234375]","[474.2784118652344, 246.3419952392578]","[454.38330078125, 256.528564453125]","[419.9588928222656, 365.35162353515625]","[388.6622314453125, 384.4164733886719]","[515.2435913085938, 326.4403381347656]","[505.45489501953125, 346.9914855957031]","[491.1709899902344, 401.0148010253906]","[485.9165344238281, 428.5252380371094]"
42,"[415.2561950683594, 143.32882690429688]","[415.26654052734375, 127.9251937866211]","[398.8945617675781, 130.47225952148438]","[396.7811279296875, 130.15396118164062]","[354.9539794921875, 137.11093139648438]","[389.03009033203125, 193.8245086669922]","[341.10479736328125, 215.85845947265625]","[428.07672119140625, 286.8683166503906]","[388.3566589355469, 334.0670471191406]","[474.6961975097656, 245.2518310546875]","[454.9928283691406, 255.62875366210938]","[419.62554931640625, 365.1252136230469]","[388.501953125, 384.2808837890625]","[515.7110595703125, 327.4646911621094]","[506.1216735839844, 348.1382141113281]","[491.6010437011719, 403.2696533203125]","[486.26531982421875, 430.9032897949219]"
