Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[452.390625, 126.4106674194336]","[451.008544921875, 110.50711059570312]","[443.86761474609375, 110.34684753417969]","[413.8546447753906, 98.797119140625]","[398.0917053222656, 103.00603485107422]","[387.06256103515625, 151.48052978515625]","[353.9504089355469, 185.66726684570312]","[419.4804382324219, 246.96240234375]","[381.2018127441406, 319.20806884765625]","[482.4752197265625, 223.40469360351562]","[453.8399963378906, 254.03028869628906]","[429.5003356933594, 334.91510009765625]","[411.2331848144531, 366.184326171875]","[600.0086669921875, 286.0433349609375]","[588.4647216796875, 317.638427734375]","[614.1707153320312, 403.6016540527344]","[642.5026245117188, 437.3984069824219]"
2,"[452.29449462890625, 124.53459167480469]","[452.33807373046875, 109.100830078125]","[441.62237548828125, 108.93498229980469]","[422.70208740234375, 99.56778717041016]","[396.6040954589844, 103.08131408691406]","[395.99761962890625, 154.00802612304688]","[355.01055908203125, 185.36129760742188]","[423.7876281738281, 246.7584686279297]","[381.66583251953125, 316.10211181640625]","[480.97137451171875, 221.47235107421875]","[453.8260192871094, 252.40777587890625]","[435.8269958496094, 334.33831787109375]","[411.9786376953125, 364.1884460449219]","[602.0695190429688, 291.17138671875]","[587.4735107421875, 320.0653991699219]","[609.3145751953125, 403.79534912109375]","[636.3978881835938, 433.9742431640625]"
3,"[451.2771911621094, 124.01864624023438]","[451.1446838378906, 108.87718963623047]","[441.34326171875, 108.4442367553711]","[420.622314453125, 99.8362045288086]","[396.5217590332031, 102.34622955322266]","[394.96197509765625, 154.63421630859375]","[352.9981384277344, 185.4126434326172]","[424.50494384765625, 247.23468017578125]","[380.1944274902344, 315.3276672363281]","[478.7910461425781, 224.0909423828125]","[452.9374084472656, 253.33026123046875]","[436.9924621582031, 334.1272888183594]","[412.9181213378906, 363.9814453125]","[600.635986328125, 290.8975830078125]","[586.218017578125, 320.2308654785156]","[612.2998046875, 402.4325256347656]","[640.9136352539062, 433.68878173828125]"
4,"[451.4632873535156, 122.0351333618164]","[450.6390380859375, 106.78594970703125]","[441.57037353515625, 106.83164978027344]","[418.5445861816406, 98.9245376586914]","[396.5460510253906, 102.62825775146484]","[393.08697509765625, 154.89340209960938]","[353.45831298828125, 186.98187255859375]","[422.920654296875, 246.55361938476562]","[380.1506652832031, 315.5869445800781]","[477.0886535644531, 223.87542724609375]","[452.7674865722656, 252.82269287109375]","[436.4284362792969, 333.8484191894531]","[413.80133056640625, 364.2495422363281]","[599.4073486328125, 290.03131103515625]","[586.0127563476562, 320.31121826171875]","[612.3034057617188, 401.15277099609375]","[639.5758666992188, 432.9645080566406]"
5,"[451.08251953125, 122.77777862548828]","[449.88189697265625, 107.54303741455078]","[441.495849609375, 107.65482330322266]","[416.78411865234375, 99.36019134521484]","[396.7445068359375, 103.3011703491211]","[391.64697265625, 154.65109252929688]","[352.9202575683594, 187.39962768554688]","[422.0979309082031, 246.06747436523438]","[379.91259765625, 316.2951354980469]","[476.4710998535156, 224.03289794921875]","[452.4510803222656, 253.10421752929688]","[434.2967834472656, 334.5869140625]","[412.27325439453125, 365.1048889160156]","[597.770751953125, 291.45001220703125]","[584.7948608398438, 321.3143310546875]","[611.0947265625, 401.14471435546875]","[638.2936401367188, 432.05047607421875]"
6,"[451.1372985839844, 122.30554962158203]","[450.3935852050781, 106.94409942626953]","[441.16180419921875, 107.0694808959961]","[418.210693359375, 98.6510009765625]","[395.8077697753906, 102.51471710205078]","[392.19635009765625, 154.08595275878906]","[352.3310241699219, 186.9417724609375]","[421.4019470214844, 245.8942108154297]","[379.163818359375, 316.707763671875]","[475.55804443359375, 223.34474182128906]","[452.2121276855469, 253.33251953125]","[435.3878479003906, 334.9158630371094]","[412.4507751464844, 365.7213134765625]","[598.48974609375, 290.58599853515625]","[584.5761108398438, 321.3577575683594]","[611.6561279296875, 400.9153747558594]","[639.158203125, 433.1168518066406]"
7,"[450.4369201660156, 120.71195983886719]","[449.89874267578125, 105.51395416259766]","[440.18682861328125, 105.29301452636719]","[418.6784362792969, 97.76378631591797]","[395.1116943359375, 101.10086822509766]","[393.4759826660156, 154.0932159423828]","[352.49322509765625, 185.6557159423828]","[422.6129455566406, 246.00180053710938]","[379.89508056640625, 315.1056823730469]","[477.9031066894531, 223.10421752929688]","[453.5628662109375, 251.68434143066406]","[435.6984558105469, 335.3225402832031]","[412.04107666015625, 365.2514343261719]","[601.3510131835938, 293.2016906738281]","[587.3735961914062, 321.5819396972656]","[609.6526489257812, 403.2222595214844]","[638.1105346679688, 432.0555725097656]"
8,"[449.6560363769531, 119.54685974121094]","[449.3502502441406, 104.26691436767578]","[439.2216796875, 104.2616958618164]","[418.7140808105469, 97.10946655273438]","[394.5545959472656, 100.92395782470703]","[393.3587341308594, 154.29055786132812]","[352.9176330566406, 186.1972198486328]","[421.8421630859375, 246.2215576171875]","[379.8400573730469, 315.3963928222656]","[477.08258056640625, 224.07733154296875]","[453.3768310546875, 252.5207061767578]","[435.5357666015625, 335.04156494140625]","[412.1741027832031, 365.1918029785156]","[601.2433471679688, 292.23162841796875]","[587.6034545898438, 321.4359130859375]","[609.6436157226562, 402.9192810058594]","[637.992431640625, 432.97393798828125]"
9,"[450.1131591796875, 119.82420349121094]","[449.8186340332031, 104.39350891113281]","[439.5029296875, 104.5788345336914]","[419.37957763671875, 96.78636932373047]","[394.6078796386719, 100.99510192871094]","[393.6590881347656, 153.58087158203125]","[353.2506408691406, 185.87832641601562]","[421.8905029296875, 245.44534301757812]","[380.2562255859375, 315.0553283691406]","[477.1606750488281, 223.2647247314453]","[453.6864013671875, 252.04893493652344]","[435.864013671875, 334.8827209472656]","[412.5054016113281, 365.3138122558594]","[601.357666015625, 290.75311279296875]","[588.0367431640625, 320.6578674316406]","[610.4222412109375, 403.74298095703125]","[638.9690551757812, 434.6531066894531]"
10,"[450.57965087890625, 118.81480407714844]","[450.2138671875, 103.44232177734375]","[439.9013671875, 103.65460968017578]","[419.6321716308594, 96.58617401123047]","[394.5522766113281, 100.77250671386719]","[394.0479431152344, 154.06517028808594]","[352.5189514160156, 186.33499145507812]","[422.4954528808594, 245.83160400390625]","[379.2189636230469, 315.3501892089844]","[476.78076171875, 223.6712646484375]","[453.103271484375, 252.2134552001953]","[436.1195068359375, 334.8544921875]","[412.0492858886719, 365.32806396484375]","[601.2555541992188, 291.03570556640625]","[587.4376831054688, 321.0694274902344]","[610.6314697265625, 402.93731689453125]","[638.9633178710938, 433.7066345214844]"
11,"[450.4367980957031, 119.04798889160156]","[450.1783447265625, 103.74669647216797]","[439.85357666015625, 103.77903747558594]","[419.79052734375, 96.73580932617188]","[394.8048095703125, 100.56802368164062]","[394.32489013671875, 153.93017578125]","[353.02398681640625, 186.08364868164062]","[422.8561096191406, 244.94558715820312]","[379.76678466796875, 314.9685974121094]","[477.2787780761719, 223.26742553710938]","[453.7471008300781, 252.86672973632812]","[436.62158203125, 334.5498352050781]","[412.7503967285156, 364.8840637207031]","[601.8529052734375, 290.9886474609375]","[588.0299682617188, 320.6868896484375]","[610.0602416992188, 403.9448547363281]","[638.5808715820312, 434.4421691894531]"
12,"[450.4453430175781, 119.1259765625]","[450.3406982421875, 103.78375244140625]","[439.7079162597656, 103.69416046142578]","[420.19183349609375, 96.68769836425781]","[394.4063415527344, 100.33582305908203]","[394.2796630859375, 154.2516632080078]","[352.87481689453125, 186.1389923095703]","[422.86029052734375, 245.6913299560547]","[379.7215881347656, 315.4668273925781]","[478.19525146484375, 223.32025146484375]","[453.072265625, 252.76419067382812]","[435.8713073730469, 335.2588195800781]","[411.914794921875, 365.41473388671875]","[602.22216796875, 292.166015625]","[588.2452392578125, 321.3495178222656]","[609.2625732421875, 403.77593994140625]","[637.7711791992188, 433.5588073730469]"
13,"[450.37017822265625, 118.90850830078125]","[450.5030212402344, 103.57154846191406]","[439.3494873046875, 103.34186553955078]","[421.18499755859375, 96.61701965332031]","[393.6865539550781, 99.93848419189453]","[395.3971252441406, 154.6117706298828]","[352.6699523925781, 185.84744262695312]","[424.0375671386719, 245.6875762939453]","[380.259521484375, 314.59454345703125]","[479.5113830566406, 223.04367065429688]","[454.02294921875, 251.74600219726562]","[437.0993957519531, 334.8288879394531]","[412.3033447265625, 364.67059326171875]","[603.4813842773438, 292.4570007324219]","[588.93310546875, 321.06695556640625]","[609.1405029296875, 405.2763977050781]","[637.8291625976562, 434.37066650390625]"
14,"[450.7994689941406, 118.94103240966797]","[450.6589050292969, 103.64103698730469]","[439.870361328125, 103.5062026977539]","[420.8908996582031, 96.75096893310547]","[394.0276794433594, 100.20002746582031]","[395.56689453125, 154.49583435058594]","[352.18408203125, 185.99647521972656]","[424.8896789550781, 245.51792907714844]","[379.87860107421875, 314.9528503417969]","[479.3835754394531, 222.66796875]","[453.8599853515625, 251.94041442871094]","[437.1953430175781, 334.8105773925781]","[412.0518493652344, 364.7665100097656]","[602.8016967773438, 292.86932373046875]","[588.2849731445312, 321.4666442871094]","[609.7490234375, 405.8658142089844]","[638.4265747070312, 434.57830810546875]"
15,"[450.0459899902344, 120.82942199707031]","[450.1487731933594, 105.38665771484375]","[439.4238586425781, 105.05589294433594]","[420.0606994628906, 97.03803253173828]","[394.0880126953125, 100.16276550292969]","[393.8998718261719, 153.8806915283203]","[351.8751525878906, 185.68157958984375]","[421.8706970214844, 245.65525817871094]","[378.5008850097656, 316.7492370605469]","[477.50042724609375, 222.8695831298828]","[452.2049865722656, 255.80740356445312]","[435.19921875, 335.5975341796875]","[410.93902587890625, 365.6142883300781]","[600.6727905273438, 295.28448486328125]","[586.2872924804688, 323.7157287597656]","[608.044677734375, 404.7961120605469]","[636.77197265625, 433.6917419433594]"
16,"[448.6373596191406, 121.57665252685547]","[448.7250671386719, 106.2374496459961]","[438.5312194824219, 105.83738708496094]","[418.3605651855469, 97.2484359741211]","[394.3521423339844, 100.20820617675781]","[393.0325012207031, 152.5630340576172]","[351.1374206542969, 185.29002380371094]","[421.26812744140625, 244.28274536132812]","[377.92987060546875, 317.8321838378906]","[476.90435791015625, 222.75205993652344]","[452.07122802734375, 256.4127197265625]","[434.2767639160156, 335.6454162597656]","[410.15771484375, 365.97723388671875]","[600.1966552734375, 294.8963317871094]","[585.4059448242188, 323.19964599609375]","[607.7138671875, 403.0086669921875]","[637.3652954101562, 431.78741455078125]"
17,"[449.08905029296875, 123.29212951660156]","[448.96649169921875, 107.90460205078125]","[439.1123046875, 107.60021209716797]","[417.9313659667969, 98.1767578125]","[394.87567138671875, 101.41951751708984]","[391.64752197265625, 152.62962341308594]","[352.53460693359375, 185.239990234375]","[420.4363708496094, 244.0614776611328]","[379.24322509765625, 316.5795593261719]","[477.3402099609375, 222.71920776367188]","[453.01776123046875, 256.9210205078125]","[433.19842529296875, 334.784912109375]","[410.8085632324219, 365.20001220703125]","[598.5972290039062, 293.52410888671875]","[585.2710571289062, 322.9901428222656]","[607.2681884765625, 401.14599609375]","[636.2994384765625, 431.9418029785156]"
18,"[449.8699951171875, 123.45683288574219]","[449.5738525390625, 108.14555358886719]","[440.1198425292969, 107.74754333496094]","[418.0020751953125, 98.38648223876953]","[395.92034912109375, 101.4418716430664]","[391.8668518066406, 152.7340545654297]","[352.79058837890625, 185.07958984375]","[420.8343200683594, 244.72769165039062]","[379.5660095214844, 316.5135498046875]","[477.8729553222656, 224.42730712890625]","[452.5829162597656, 257.310302734375]","[432.8970642089844, 334.881591796875]","[410.69879150390625, 365.10247802734375]","[599.1437377929688, 293.4035339355469]","[586.0589599609375, 322.145263671875]","[607.9775390625, 401.9733581542969]","[637.539794921875, 431.8564453125]"
19,"[449.1647644042969, 125.10484313964844]","[448.9453125, 109.80562591552734]","[439.8096618652344, 109.15752410888672]","[416.5823669433594, 99.24430847167969]","[395.5721740722656, 101.73068237304688]","[389.37322998046875, 153.14686584472656]","[352.2937927246094, 185.4386444091797]","[418.4689636230469, 245.41490173339844]","[379.70062255859375, 317.21331787109375]","[476.1278076171875, 225.530517578125]","[451.7729187011719, 258.5040283203125]","[431.15289306640625, 336.4184265136719]","[410.2417907714844, 366.6832580566406]","[597.1951904296875, 294.35650634765625]","[584.6371459960938, 323.5148010253906]","[607.5606079101562, 401.5199890136719]","[637.5536499023438, 432.643798828125]"
20,"[448.70343017578125, 124.83892822265625]","[448.2843933105469, 109.8980941772461]","[439.9384765625, 108.73816680908203]","[415.3647766113281, 99.67749786376953]","[396.0958557128906, 100.88797760009766]","[389.4612121582031, 153.42002868652344]","[351.59112548828125, 184.91793823242188]","[420.86279296875, 245.23388671875]","[380.4990234375, 316.426025390625]","[477.8784484863281, 223.3436737060547]","[452.4803466796875, 255.3570098876953]","[432.8725280761719, 336.7278137207031]","[411.7246398925781, 366.67913818359375]","[599.7932739257812, 292.83673095703125]","[586.5238037109375, 321.1664733886719]","[609.9830932617188, 401.4194641113281]","[640.5800170898438, 432.15032958984375]"
21,"[448.89068603515625, 125.87469482421875]","[448.5242919921875, 110.86978912353516]","[439.8620910644531, 109.62421417236328]","[415.7992858886719, 100.31968688964844]","[395.38250732421875, 101.38977813720703]","[389.5898742675781, 154.17755126953125]","[351.2276916503906, 184.96023559570312]","[420.1905517578125, 247.1177215576172]","[379.8277893066406, 316.96661376953125]","[478.05487060546875, 224.04800415039062]","[452.381103515625, 255.70166015625]","[433.4263000488281, 337.03045654296875]","[411.8985900878906, 366.7007751464844]","[599.7119750976562, 293.36444091796875]","[586.1378173828125, 321.3519592285156]","[608.8966674804688, 401.1913146972656]","[639.19970703125, 431.4598693847656]"
22,"[447.9841003417969, 127.18220520019531]","[447.7597961425781, 112.30423736572266]","[439.2444763183594, 110.65599822998047]","[415.034912109375, 100.89622497558594]","[395.48504638671875, 101.19767761230469]","[388.82037353515625, 154.11932373046875]","[351.6887512207031, 183.9373321533203]","[418.9979553222656, 248.814697265625]","[380.63116455078125, 317.39019775390625]","[478.3056335449219, 224.64871215820312]","[452.68756103515625, 255.84580993652344]","[432.91644287109375, 338.41619873046875]","[412.1653747558594, 367.5853576660156]","[600.4342041015625, 293.843994140625]","[587.0879516601562, 320.98529052734375]","[607.7239990234375, 403.02239990234375]","[638.4979248046875, 433.1650085449219]"
23,"[448.2435607910156, 128.0933074951172]","[448.3542785644531, 113.22334289550781]","[439.2755432128906, 111.34175109863281]","[416.58154296875, 101.45036315917969]","[395.30047607421875, 101.22628784179688]","[390.38397216796875, 154.39877319335938]","[351.1352844238281, 183.96484375]","[419.4009704589844, 248.88949584960938]","[379.4848327636719, 318.0295104980469]","[477.5939025878906, 226.01895141601562]","[451.7113952636719, 256.67901611328125]","[433.7359313964844, 339.8368835449219]","[411.5543518066406, 368.8411560058594]","[601.890625, 294.7809753417969]","[587.0662231445312, 321.5928955078125]","[605.6903686523438, 404.8894958496094]","[636.8427124023438, 434.719482421875]"
24,"[448.7757568359375, 127.86064910888672]","[448.6911926269531, 112.9443588256836]","[439.849365234375, 111.21155548095703]","[416.6122741699219, 101.01441192626953]","[395.8994140625, 101.1504135131836]","[390.4955749511719, 153.49110412597656]","[351.56793212890625, 183.82383728027344]","[419.7671813964844, 247.2211456298828]","[380.0242919921875, 317.5384826660156]","[477.0451354980469, 226.38331604003906]","[451.85736083984375, 256.71044921875]","[433.660400390625, 339.35430908203125]","[411.7061462402344, 368.6602783203125]","[602.3220825195312, 295.3113098144531]","[587.7360229492188, 322.4765625]","[606.2859497070312, 406.90667724609375]","[637.27294921875, 436.8515930175781]"
