Frame,Nose,Left Eye,Right Eye,Left Ear,Right Ear,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1,"[251.6037139892578, 110.41378784179688]","[257.03973388671875, 93.68579864501953]","[237.48399353027344, 93.34538269042969]","[237.9506072998047, 90.39509582519531]","[192.1226043701172, 92.87892150878906]","[218.7068634033203, 161.38096618652344]","[143.7539825439453, 183.17678833007812]","[236.3396453857422, 281.0123291015625]","[151.1561737060547, 336.8967590332031]","[300.69268798828125, 291.7376708984375]","[261.4122619628906, 322.7454528808594]","[243.92601013183594, 352.0859069824219]","[198.87350463867188, 379.1486511230469]","[402.93072509765625, 326.72540283203125]","[376.32403564453125, 353.8780517578125]","[397.5553894042969, 473.05316162109375]","[427.4857177734375, 499.76806640625]"
2,"[251.1800079345703, 110.09346771240234]","[257.2013244628906, 94.33731079101562]","[236.64474487304688, 93.69635009765625]","[241.934326171875, 91.73819732666016]","[193.139892578125, 93.39873504638672]","[217.77687072753906, 163.02081298828125]","[144.6129913330078, 182.782470703125]","[232.85098266601562, 282.43084716796875]","[147.9463348388672, 333.8408203125]","[297.50146484375, 290.6519470214844]","[259.32916259765625, 322.58990478515625]","[251.07765197753906, 354.8677062988281]","[207.5313262939453, 382.4395751953125]","[402.995361328125, 335.8700256347656]","[379.2101135253906, 366.9547424316406]","[405.823974609375, 478.18634033203125]","[431.21539306640625, 510.2192687988281]"
3,"[250.52613830566406, 109.81613159179688]","[256.6877746582031, 94.12799835205078]","[235.94473266601562, 93.41830444335938]","[241.77227783203125, 91.8017578125]","[192.2622528076172, 93.21329498291016]","[217.66836547851562, 163.02447509765625]","[143.69107055664062, 182.93185424804688]","[233.53579711914062, 281.75592041015625]","[147.97821044921875, 333.6379699707031]","[297.2337341308594, 290.4015197753906]","[260.1087646484375, 321.69012451171875]","[251.37551879882812, 354.0584411621094]","[207.2722930908203, 381.8329772949219]","[403.9384765625, 334.6723327636719]","[379.3616943359375, 366.3348083496094]","[406.7490234375, 477.08770751953125]","[432.099609375, 509.96514892578125]"
4,"[250.72457885742188, 109.44667053222656]","[256.7256774902344, 93.60475158691406]","[236.1169891357422, 93.0897445678711]","[241.55201721191406, 91.17317962646484]","[192.53134155273438, 93.04275512695312]","[217.41622924804688, 162.84193420410156]","[144.07701110839844, 182.794189453125]","[233.37423706054688, 281.873779296875]","[147.8433074951172, 333.53924560546875]","[297.5344543457031, 289.5013427734375]","[259.82427978515625, 321.90765380859375]","[250.9337921142578, 353.6046447753906]","[207.35830688476562, 381.406494140625]","[403.3307189941406, 333.7484130859375]","[379.64007568359375, 365.4090576171875]","[407.7005615234375, 477.6287841796875]","[432.7196350097656, 510.3811340332031]"
5,"[250.4641571044922, 109.87815856933594]","[256.5497741699219, 93.96180725097656]","[235.63233947753906, 93.57710266113281]","[241.85272216796875, 91.36065673828125]","[192.14781188964844, 93.62493896484375]","[217.76190185546875, 162.7686309814453]","[144.53427124023438, 183.13394165039062]","[233.09774780273438, 281.3753356933594]","[148.54559326171875, 333.8751525878906]","[297.8626708984375, 289.0634765625]","[260.50372314453125, 322.0194396972656]","[251.15040588378906, 353.0841369628906]","[207.5643768310547, 380.97088623046875]","[403.64483642578125, 333.5248107910156]","[379.9504089355469, 365.0736389160156]","[407.2456970214844, 477.71356201171875]","[432.1562805175781, 510.1494445800781]"
6,"[250.9881591796875, 109.859619140625]","[256.3294372558594, 93.01858520507812]","[236.45452880859375, 93.00425720214844]","[237.54647827148438, 89.71417236328125]","[190.9254608154297, 93.18104553222656]","[218.34100341796875, 160.5337371826172]","[144.48263549804688, 183.67970275878906]","[236.16729736328125, 280.1130676269531]","[152.2299041748047, 337.54205322265625]","[301.0934753417969, 293.5022277832031]","[260.9058837890625, 323.7333068847656]","[244.04769897460938, 349.6175842285156]","[199.70838928222656, 377.212646484375]","[404.32855224609375, 325.1228942871094]","[378.537353515625, 353.17578125]","[396.8690185546875, 471.16351318359375]","[427.0351257324219, 498.7663879394531]"
7,"[249.95399475097656, 109.9193344116211]","[256.0576477050781, 93.81024169921875]","[234.6985626220703, 93.6815414428711]","[241.94747924804688, 90.76982116699219]","[190.91238403320312, 93.74647521972656]","[218.2341766357422, 161.80984497070312]","[144.2818603515625, 182.890869140625]","[233.34974670410156, 280.8597412109375]","[148.7404022216797, 333.8834533691406]","[299.3207702636719, 291.5584411621094]","[260.94488525390625, 322.4104919433594]","[251.19818115234375, 351.9569396972656]","[207.10040283203125, 380.0379638671875]","[402.9183654785156, 333.84075927734375]","[379.1730041503906, 365.6048583984375]","[404.4579162597656, 478.5389404296875]","[429.63165283203125, 510.7207946777344]"
8,"[249.6499786376953, 110.17902374267578]","[255.91168212890625, 94.15493774414062]","[234.48614501953125, 93.94546508789062]","[241.9825439453125, 91.03280639648438]","[190.43533325195312, 93.58534240722656]","[218.2661590576172, 161.8334197998047]","[143.50856018066406, 182.5715789794922]","[233.85205078125, 281.2401428222656]","[148.63705444335938, 333.87481689453125]","[299.1398620605469, 291.0408935546875]","[260.2500305175781, 322.5354309082031]","[252.1728973388672, 352.2494201660156]","[207.50555419921875, 380.2636413574219]","[401.8846435546875, 334.4347839355469]","[377.3610534667969, 366.3526611328125]","[405.98016357421875, 478.6740417480469]","[430.9129943847656, 511.3402404785156]"
9,"[248.89906311035156, 110.05879211425781]","[255.53292846679688, 93.87556457519531]","[233.5450439453125, 93.73601531982422]","[242.4940948486328, 90.68206787109375]","[190.0090789794922, 93.3731689453125]","[218.51239013671875, 162.0684356689453]","[143.5188446044922, 182.49453735351562]","[233.3177947998047, 281.5884704589844]","[148.29176330566406, 333.7173156738281]","[299.4895935058594, 290.691650390625]","[260.8591613769531, 322.6392517089844]","[251.3833465576172, 353.25640869140625]","[206.5857696533203, 381.2325744628906]","[401.46990966796875, 333.9071044921875]","[377.29669189453125, 365.94268798828125]","[405.4087219238281, 478.6636962890625]","[431.0437316894531, 511.7406921386719]"
10,"[247.69317626953125, 109.64488220214844]","[254.61415100097656, 93.27827453613281]","[232.05145263671875, 93.38951110839844]","[242.71083068847656, 90.01432800292969]","[189.48129272460938, 93.43922424316406]","[218.886474609375, 162.00985717773438]","[145.04214477539062, 182.64198303222656]","[232.26393127441406, 281.33953857421875]","[149.33670043945312, 333.26727294921875]","[299.4119873046875, 290.9051513671875]","[260.54736328125, 323.203857421875]","[251.52513122558594, 352.3735046386719]","[207.444580078125, 380.3052062988281]","[401.8892517089844, 333.544921875]","[378.7938537597656, 365.427490234375]","[404.97796630859375, 478.06817626953125]","[430.7762451171875, 511.1873474121094]"
11,"[247.6309356689453, 109.89965057373047]","[254.65399169921875, 93.65741729736328]","[232.01614379882812, 93.66659545898438]","[242.89669799804688, 90.90330505371094]","[189.23924255371094, 93.88691711425781]","[218.88365173339844, 163.1542510986328]","[144.08837890625, 182.80792236328125]","[232.82150268554688, 282.3455810546875]","[149.4508514404297, 332.73626708984375]","[299.8983154296875, 290.0703125]","[262.63360595703125, 322.3465576171875]","[250.99929809570312, 352.9783630371094]","[206.2316131591797, 380.6249084472656]","[401.34942626953125, 333.0801086425781]","[377.617431640625, 364.52947998046875]","[406.056640625, 476.837158203125]","[431.8325500488281, 509.4793701171875]"
12,"[248.0424041748047, 110.14064025878906]","[255.01377868652344, 93.72235107421875]","[231.9780731201172, 93.95018005371094]","[243.52972412109375, 90.96212768554688]","[188.38853454589844, 94.46896362304688]","[219.3328094482422, 163.49148559570312]","[143.9421844482422, 183.4621124267578]","[233.16380310058594, 282.208251953125]","[149.5392303466797, 332.51385498046875]","[299.88897705078125, 290.8074645996094]","[262.02740478515625, 322.321533203125]","[251.48483276367188, 353.18450927734375]","[206.2470703125, 380.97576904296875]","[401.3192138671875, 333.6834716796875]","[377.4643249511719, 365.5155334472656]","[405.5942077636719, 476.09869384765625]","[430.9931945800781, 508.7765197753906]"
